レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202606230201,2026-06-23,02,1R,daily,67.28,20.56,44.86,13.49,62.85,6.14,50.0,10.09,50.0,4.7,54.99,53.19,16.26,49.82,14.98,57.96,5.67,50.0,10.09,50.0,4.7,51.7,50.23,15.35,29.97,9.01,50.03,4.89,50.0,10.09,50.0,4.7,44.05,49.6,15.16,42.38,12.75,48.45,4.74,50.0,10.09,50.0,4.7,47.43,44.89,13.72,42.38,12.75,51.49,5.03,50.0,10.09,50.0,4.7,46.29,33.82,10.34,44.86,13.49,48.18,4.71,50.0,10.09,50.0,4.7,43.33
202606230201,2026-06-23,02,1R,realtime,67.28,20.56,44.86,13.49,62.85,6.14,56.9,11.49,46.35,4.36,56.04,53.19,16.26,49.82,14.98,57.96,5.67,68.97,13.92,52.42,4.93,55.76,50.23,15.35,29.97,9.01,50.03,4.89,32.82,6.63,46.08,4.33,40.21,49.6,15.16,42.38,12.75,48.45,4.74,31.78,6.42,48.77,4.58,43.64,44.89,13.72,42.38,12.75,51.49,5.03,56.27,11.36,53.27,5.01,47.86,33.82,10.34,44.86,13.49,48.18,4.71,53.27,10.75,52.95,4.98,44.27
202606230202,2026-06-23,02,2R,daily,67.28,20.56,42.38,12.75,57.17,5.59,50.0,10.09,50.0,4.7,53.69,53.19,16.26,44.86,13.49,61.4,6.0,50.0,10.09,50.0,4.7,50.54,50.23,15.35,52.3,15.73,50.03,4.89,50.0,10.09,50.0,4.7,50.77,49.6,15.16,37.41,11.25,54.79,5.36,50.0,10.09,50.0,4.7,46.56,44.89,13.72,37.41,11.25,50.69,4.96,50.0,10.09,50.0,4.7,44.72,33.82,10.34,37.41,11.25,54.39,5.32,50.0,10.09,50.0,4.7,41.7
202606230202,2026-06-23,02,2R,realtime,67.28,20.56,42.38,12.75,57.17,5.59,72.76,14.69,46.35,4.36,57.94,53.19,16.26,44.86,13.49,61.4,6.0,51.47,10.39,52.42,4.93,51.06,50.23,15.35,52.3,15.73,50.03,4.89,47.84,9.66,46.08,4.33,49.96,49.6,15.16,37.41,11.25,54.79,5.36,35.82,7.23,48.77,4.58,43.58,44.89,13.72,37.41,11.25,50.69,4.96,54.52,11.01,53.27,5.01,45.94,33.82,10.34,37.41,11.25,54.39,5.32,37.64,7.6,52.95,4.98,39.48
202606230203,2026-06-23,02,3R,daily,67.28,20.56,37.41,11.25,56.38,5.51,50.0,10.09,50.0,4.7,52.12,53.19,16.26,52.3,15.73,46.6,4.56,50.0,10.09,50.0,4.7,51.33,50.23,15.35,42.38,12.75,46.6,4.56,50.0,10.09,50.0,4.7,47.44,49.6,15.16,44.86,13.49,46.73,4.57,50.0,10.09,50.0,4.7,48.01,44.89,13.72,42.38,12.75,57.7,5.64,50.0,10.09,50.0,4.7,46.9,33.82,10.34,49.82,14.98,46.07,4.5,50.0,10.09,50.0,4.7,44.62
202606230203,2026-06-23,02,3R,realtime,67.28,20.56,37.41,11.25,56.38,5.51,52.12,10.52,46.35,4.36,52.2,53.19,16.26,52.3,15.73,46.6,4.56,53.91,10.88,52.42,4.93,52.35,50.23,15.35,42.38,12.75,46.6,4.56,50.51,10.2,46.08,4.33,47.18,49.6,15.16,44.86,13.49,46.73,4.57,44.73,9.03,48.77,4.58,46.83,44.89,13.72,42.38,12.75,57.7,5.64,38.63,7.8,53.27,5.01,44.91,33.82,10.34,49.82,14.98,46.07,4.5,60.1,12.13,52.95,4.98,46.93
202606230204,2026-06-23,02,4R,daily,67.28,20.56,49.82,14.98,46.07,4.5,50.0,10.09,50.0,4.7,54.85,53.19,16.26,44.86,13.49,68.66,6.71,50.0,10.09,50.0,4.7,51.25,50.23,15.35,34.93,10.51,52.41,5.12,50.0,10.09,50.0,4.7,45.77,49.6,15.16,42.38,12.75,55.06,5.38,50.0,10.09,50.0,4.7,48.08,44.89,13.72,32.45,9.76,57.17,5.59,50.0,10.09,50.0,4.7,43.86,33.82,10.34,47.34,14.24,50.96,4.98,50.0,10.09,50.0,4.7,44.35
202606230204,2026-06-23,02,4R,realtime,67.28,20.56,49.82,14.98,46.07,4.5,56.25,11.36,46.35,4.36,55.76,53.19,16.26,44.86,13.49,68.66,6.71,61.46,12.41,52.42,4.93,53.79,50.23,15.35,34.93,10.51,52.41,5.12,45.63,9.21,46.08,4.33,44.52,49.6,15.16,42.38,12.75,55.06,5.38,50.31,10.16,48.77,4.58,48.03,44.89,13.72,32.45,9.76,57.17,5.59,39.64,8.0,53.27,5.01,42.07,33.82,10.34,47.34,14.24,50.96,4.98,46.73,9.43,52.95,4.98,43.97
202606230205,2026-06-23,02,5R,daily,67.28,20.56,47.34,14.24,57.57,5.63,50.0,10.09,50.0,4.7,55.22,53.19,16.26,44.86,13.49,47.66,4.66,50.0,10.09,50.0,4.7,49.2,50.23,15.35,42.38,12.75,48.45,4.74,50.0,10.09,50.0,4.7,47.63,49.6,15.16,52.3,15.73,57.04,5.58,50.0,10.09,50.0,4.7,51.26,44.89,13.72,49.82,14.98,57.96,5.67,50.0,10.09,50.0,4.7,49.16,33.82,10.34,37.41,11.25,52.94,5.18,50.0,10.09,50.0,4.7,41.56
202606230205,2026-06-23,02,5R,realtime,67.28,20.56,47.34,14.24,57.57,5.63,46.46,9.38,47.32,4.45,54.26,53.19,16.26,44.86,13.49,47.66,4.66,67.93,13.71,52.19,4.9,53.02,50.23,15.35,42.38,12.75,48.45,4.74,44.89,9.06,46.28,4.35,46.24,49.6,15.16,52.3,15.73,57.04,5.58,57.6,11.63,48.18,4.53,52.62,44.89,13.72,49.82,14.98,57.96,5.67,49.19,9.93,53.09,4.99,49.29,33.82,10.34,37.41,11.25,52.94,5.18,33.95,6.85,52.78,4.96,38.58
202606230206,2026-06-23,02,6R,daily,67.28,20.56,44.86,13.49,57.3,5.6,50.0,10.09,50.0,4.7,54.45,53.19,16.26,49.82,14.98,59.81,5.85,50.0,10.09,50.0,4.7,51.88,50.23,15.35,52.3,15.73,49.77,4.87,50.0,10.09,50.0,4.7,50.74,49.6,15.16,44.86,13.49,61.4,6.0,50.0,10.09,50.0,4.7,49.44,44.89,13.72,47.34,14.24,47.26,4.62,50.0,10.09,50.0,4.7,47.37,33.82,10.34,47.34,14.24,57.96,5.67,50.0,10.09,50.0,4.7,45.03
202606230206,2026-06-23,02,6R,realtime,67.28,20.56,44.86,13.49,57.3,5.6,54.82,11.07,50.57,4.75,55.48,53.19,16.26,49.82,14.98,59.81,5.85,41.54,8.39,26.49,2.49,47.96,50.23,15.35,52.3,15.73,49.77,4.87,53.97,10.9,40.36,3.79,50.64,49.6,15.16,44.86,13.49,61.4,6.0,63.07,12.73,69.23,6.5,53.89,44.89,13.72,47.34,14.24,47.26,4.62,45.54,9.19,58.35,5.48,47.25,33.82,10.34,47.34,14.24,57.96,5.67,41.09,8.29,54.85,5.15,43.69
202606230207,2026-06-23,02,7R,daily,67.28,20.56,67.2,20.21,62.72,6.13,50.0,10.09,50.0,4.7,61.7,53.19,16.26,29.97,9.01,50.03,4.89,50.0,10.09,50.0,4.7,44.95,50.23,15.35,37.41,11.25,50.69,4.96,50.0,10.09,50.0,4.7,46.35,49.6,15.16,42.38,12.75,51.49,5.03,50.0,10.09,50.0,4.7,47.73,44.89,13.72,42.38,12.75,46.6,4.56,50.0,10.09,50.0,4.7,45.81,33.82,10.34,52.3,15.73,51.62,5.05,50.0,10.09,50.0,4.7,45.91
202606230207,2026-06-23,02,7R,realtime,67.28,20.56,67.2,20.21,62.72,6.13,54.1,10.92,47.32,4.45,62.27,53.19,16.26,29.97,9.01,50.03,4.89,42.91,8.66,52.19,4.9,43.73,50.23,15.35,37.41,11.25,50.69,4.96,52.23,10.54,46.28,4.35,46.45,49.6,15.16,42.38,12.75,51.49,5.03,42.68,8.62,48.18,4.53,46.08,44.89,13.72,42.38,12.75,46.6,4.56,58.98,11.91,53.09,4.99,47.92,33.82,10.34,52.3,15.73,51.62,5.05,49.12,9.92,52.78,4.96,45.99
202606230208,2026-06-23,02,8R,daily,67.28,20.56,44.86,13.49,48.05,4.7,50.0,10.09,50.0,4.7,53.55,53.19,16.26,37.41,11.25,54.79,5.36,50.0,10.09,50.0,4.7,47.66,50.23,15.35,49.82,14.98,46.07,4.5,50.0,10.09,50.0,4.7,49.63,49.6,15.16,42.38,12.75,57.7,5.64,50.0,10.09,50.0,4.7,48.34,44.89,13.72,54.79,16.48,57.57,5.63,50.0,10.09,50.0,4.7,50.62,33.82,10.34,39.89,12.0,53.07,5.19,50.0,10.09,50.0,4.7,42.32
