レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606100101,2026-06-10,01,1R,daily,66.9,23.42,42.61,9.33,52.54,5.79,50.0,10.06,50.0,4.93,50.0,1.06,54.58,48.67,17.03,44.56,9.75,47.51,5.23,50.0,10.06,50.0,4.93,50.0,1.06,48.07,50.83,17.79,46.52,10.18,51.98,5.72,50.0,10.06,50.0,4.93,50.0,1.06,49.75,50.16,17.56,36.74,8.04,35.94,3.96,50.0,10.06,50.0,4.93,50.0,1.06,45.6,46.89,16.41,42.61,9.33,47.96,5.28,50.0,10.06,50.0,4.93,50.0,1.06,47.07,35.67,12.49,60.21,13.18,4.28,0.47,50.0,10.06,50.0,4.93,50.0,1.06,42.18
202606100101,2026-06-10,01,1R,realtime,66.9,23.42,42.61,9.33,52.54,5.79,64.57,12.99,42.32,4.17,49.89,1.06,56.75,48.67,17.03,44.56,9.75,47.51,5.23,33.82,6.8,47.91,4.72,49.89,1.06,44.61,50.83,17.79,46.52,10.18,51.98,5.72,45.04,9.06,33.51,3.3,49.89,1.06,47.12,50.16,17.56,36.74,8.04,35.94,3.96,63.26,12.73,64.19,6.32,49.89,1.06,49.67,46.89,16.41,42.61,9.33,47.96,5.28,50.08,10.08,52.2,5.14,49.89,1.06,47.3,35.67,12.49,60.21,13.18,4.28,0.47,43.14,8.68,59.76,5.89,49.89,1.06,41.76
202606100102,2026-06-10,01,2R,daily,66.9,23.42,48.47,10.61,56.83,6.26,50.0,10.06,50.0,4.93,50.0,1.06,56.33,48.67,17.03,54.34,11.89,38.73,4.27,50.0,10.06,50.0,4.93,50.0,1.06,49.24,50.83,17.79,42.61,9.33,40.71,4.48,50.0,10.06,50.0,4.93,50.0,1.06,47.65,50.16,17.56,44.56,9.75,66.15,7.29,50.0,10.06,50.0,4.93,50.0,1.06,50.64,46.89,16.41,34.78,7.61,42.4,4.67,50.0,10.06,50.0,4.93,50.0,1.06,44.74,35.67,12.49,42.61,9.33,51.12,5.63,50.0,10.06,50.0,4.93,50.0,1.06,43.49
202606100102,2026-06-10,01,2R,realtime,66.9,23.42,48.47,10.61,56.83,6.26,51.95,10.45,42.32,4.17,49.89,1.06,55.97,48.67,17.03,54.34,11.89,38.73,4.27,53.61,10.79,47.91,4.72,49.89,1.06,49.76,50.83,17.79,42.61,9.33,40.71,4.48,50.27,10.11,33.51,3.3,49.89,1.06,46.08,50.16,17.56,44.56,9.75,66.15,7.29,52.17,10.5,64.19,6.32,49.89,1.06,52.48,35.67,12.49,34.78,7.61,42.4,4.67,47.12,9.48,59.76,5.89,15.26,0.32,40.46,46.89,16.41,42.61,9.33,51.12,5.63,44.78,9.01,52.2,5.14,84.53,1.79,47.32
202606100103,2026-06-10,01,3R,daily,66.9,23.42,50.43,11.04,60.69,6.68,50.0,10.06,50.0,4.93,50.0,1.06,57.19,48.67,17.03,44.56,9.75,49.48,5.45,50.0,10.06,50.0,4.93,50.0,1.06,48.29,50.83,17.79,42.61,9.33,37.52,4.13,50.0,10.06,50.0,4.93,50.0,1.06,47.3,50.16,17.56,40.65,8.9,60.28,6.64,50.0,10.06,50.0,4.93,50.0,1.06,49.14,46.89,16.41,48.47,10.61,50.95,5.61,50.0,10.06,50.0,4.93,50.0,1.06,48.68,35.67,12.49,81.72,17.89,39.48,4.35,50.0,10.06,50.0,4.93,50.0,1.06,50.77
202606100103,2026-06-10,01,3R,realtime,66.9,23.42,50.43,11.04,60.69,6.68,57.38,11.54,43.24,4.26,49.89,1.06,58.0,48.67,17.03,44.56,9.75,49.48,5.45,63.01,12.68,46.94,4.62,49.89,1.06,50.6,50.83,17.79,42.61,9.33,37.52,4.13,40.37,8.12,34.25,3.37,49.89,1.06,43.81,46.89,16.41,40.65,8.9,60.28,6.64,44.56,8.97,52.06,5.13,39.8,0.85,46.89,35.67,12.49,48.47,10.61,50.95,5.61,46.11,9.28,60.43,5.95,15.26,0.32,44.26,50.16,17.56,81.72,17.89,39.48,4.35,48.5,9.76,62.99,6.21,94.63,2.01,57.77
202606100104,2026-06-10,01,4R,daily,66.9,23.42,44.56,9.75,68.59,7.55,50.0,10.06,50.0,4.93,50.0,1.06,56.77,48.67,17.03,44.56,9.75,42.14,4.64,50.0,10.06,50.0,4.93,50.0,1.06,47.48,50.83,17.79,44.56,9.75,72.7,8.01,50.0,10.06,50.0,4.93,50.0,1.06,51.6,50.16,17.56,42.61,9.33,69.35,7.64,50.0,10.06,50.0,4.93,50.0,1.06,50.57,46.89,16.41,48.47,10.61,58.18,6.41,50.0,10.06,50.0,4.93,50.0,1.06,49.48,35.67,12.49,60.21,13.18,51.76,5.7,50.0,10.06,50.0,4.93,50.0,1.06,47.41
202606100104,2026-06-10,01,4R,realtime,66.9,23.42,44.56,9.75,68.59,7.55,70.3,14.14,43.24,4.26,49.89,1.06,60.19,48.67,17.03,44.56,9.75,42.14,4.64,53.42,10.75,46.94,4.62,49.89,1.06,47.86,50.83,17.79,44.56,9.75,72.7,8.01,49.92,10.04,34.25,3.37,49.89,1.06,50.03,50.16,17.56,42.61,9.33,69.35,7.64,32.69,6.58,62.99,6.21,49.89,1.06,48.37,35.67,12.49,48.47,10.61,58.18,6.41,47.54,9.56,60.43,5.95,15.26,0.32,45.34,46.89,16.41,60.21,13.18,51.76,5.7,46.05,9.26,52.06,5.13,84.53,1.79,51.48
202606100105,2026-06-10,01,5R,daily,66.9,23.42,52.38,11.47,48.16,5.3,50.0,10.06,50.0,4.93,50.0,1.06,56.23,48.67,17.03,50.43,11.04,53.84,5.93,50.0,10.06,50.0,4.93,50.0,1.06,50.05,50.83,17.79,46.52,10.18,47.72,5.26,50.0,10.06,50.0,4.93,50.0,1.06,49.28,50.16,17.56,42.61,9.33,52.54,5.79,50.0,10.06,50.0,4.93,50.0,1.06,48.72,46.89,16.41,38.69,8.47,67.04,7.38,50.0,10.06,50.0,4.93,50.0,1.06,48.31,35.67,12.49,46.52,10.18,51.98,5.72,50.0,10.06,50.0,4.93,50.0,1.06,44.44
202606100105,2026-06-10,01,5R,realtime,66.9,23.42,52.38,11.47,48.16,5.3,62.71,12.62,43.24,4.26,49.89,1.06,58.12,50.83,17.79,50.43,11.04,53.84,5.93,48.18,9.69,34.25,3.37,56.57,1.2,49.03,50.16,17.56,46.52,10.18,47.72,5.26,48.45,9.75,62.99,6.21,47.83,1.02,49.96,48.67,17.03,42.61,9.33,52.54,5.79,46.55,9.37,46.94,4.62,45.28,0.96,47.1,46.89,16.41,38.69,8.47,67.04,7.38,43.94,8.84,52.06,5.13,49.89,1.06,47.3,35.67,12.49,46.52,10.18,51.98,5.72,50.07,10.07,60.43,5.95,49.89,1.06,45.48
