レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202606200201,2026-06-20,02,1R,daily,67.28,20.56,44.86,13.49,48.05,4.7,50.0,10.09,50.0,4.7,53.55,53.19,16.26,37.41,11.25,54.39,5.32,50.0,10.09,50.0,4.7,47.62,50.23,15.35,49.82,14.98,57.96,5.67,50.0,10.09,50.0,4.7,50.8,49.6,15.16,44.86,13.49,62.85,6.14,50.0,10.09,50.0,4.7,49.59,44.89,13.72,42.38,12.75,48.45,4.74,50.0,10.09,50.0,4.7,45.99,33.82,10.34,39.89,12.0,53.07,5.19,50.0,10.09,50.0,4.7,42.32
202606200201,2026-06-20,02,1R,realtime,67.28,20.56,44.86,13.49,48.05,4.7,61.03,12.32,54.03,5.08,56.15,53.19,16.26,37.41,11.25,54.39,5.32,48.44,9.78,48.59,4.57,47.17,50.23,15.35,49.82,14.98,57.96,5.67,59.65,12.04,51.01,4.79,52.84,49.6,15.16,44.86,13.49,62.85,6.14,49.55,10.0,54.77,5.15,49.94,44.89,13.72,42.38,12.75,48.45,4.74,34.92,7.05,46.14,4.34,42.59,33.82,10.34,39.89,12.0,53.07,5.19,46.41,9.37,45.29,4.26,41.15
202606200202,2026-06-20,02,2R,daily,67.28,20.56,44.86,13.49,63.38,6.2,50.0,10.09,50.0,4.7,55.04,53.19,16.26,69.68,20.96,47.52,4.65,50.0,10.09,50.0,4.7,56.65,50.23,15.35,52.3,15.73,49.77,4.87,50.0,10.09,50.0,4.7,50.74,49.6,15.16,44.86,13.49,68.66,6.71,50.0,10.09,50.0,4.7,50.16,44.89,13.72,44.86,13.49,61.4,6.0,50.0,10.09,50.0,4.7,48.01,33.82,10.34,42.38,12.75,46.6,4.56,50.0,10.09,50.0,4.7,42.43
202606200202,2026-06-20,02,2R,realtime,67.28,20.56,44.86,13.49,63.38,6.2,48.33,9.76,54.03,5.08,55.09,53.19,16.26,69.68,20.96,47.52,4.65,57.37,11.58,48.59,4.57,58.01,50.23,15.35,52.3,15.73,49.77,4.87,44.32,8.95,51.01,4.79,49.69,49.6,15.16,44.86,13.49,68.66,6.71,57.42,11.59,54.77,5.15,52.1,44.89,13.72,44.86,13.49,61.4,6.0,45.61,9.21,46.14,4.34,46.76,33.82,10.34,42.38,12.75,46.6,4.56,46.96,9.48,45.29,4.26,41.37
202606200203,2026-06-20,02,3R,daily,67.28,20.56,44.86,13.49,57.3,5.6,50.0,10.09,50.0,4.7,54.45,53.19,16.26,39.89,12.0,46.2,4.52,50.0,10.09,50.0,4.7,47.56,50.23,15.35,52.3,15.73,51.62,5.05,50.0,10.09,50.0,4.7,50.92,49.6,15.16,57.27,17.22,53.21,5.2,50.0,10.09,50.0,4.7,52.38,44.89,13.72,47.34,14.24,47.26,4.62,50.0,10.09,50.0,4.7,47.37,33.82,10.34,42.38,12.75,57.7,5.64,50.0,10.09,50.0,4.7,43.52
202606200203,2026-06-20,02,3R,realtime,67.28,20.56,44.86,13.49,57.3,5.6,68.94,13.92,45.01,4.23,57.8,53.19,16.26,39.89,12.0,46.2,4.52,41.07,8.29,52.18,4.9,45.97,50.23,15.35,52.3,15.73,51.62,5.05,49.77,10.05,46.08,4.33,50.51,49.6,15.16,57.27,17.22,53.21,5.2,50.9,10.27,50.11,4.71,52.57,44.89,13.72,47.34,14.24,47.26,4.62,53.48,10.8,55.0,5.17,48.54,33.82,10.34,42.38,12.75,57.7,5.64,35.83,7.23,51.46,4.84,40.79
202606200204,2026-06-20,02,4R,daily,67.28,20.56,44.86,13.49,47.66,4.66,50.0,10.09,50.0,4.7,53.51,53.19,16.26,49.82,14.98,46.07,4.5,50.0,10.09,50.0,4.7,50.54,50.23,15.35,42.38,12.75,55.06,5.38,50.0,10.09,50.0,4.7,48.27,49.6,15.16,42.38,12.75,57.17,5.59,50.0,10.09,50.0,4.7,48.28,44.89,13.72,49.82,14.98,48.32,4.72,50.0,10.09,50.0,4.7,48.22,33.82,10.34,34.93,10.51,52.41,5.12,50.0,10.09,50.0,4.7,40.76
202606200204,2026-06-20,02,4R,realtime,67.28,20.56,44.86,13.49,47.66,4.66,61.23,12.36,54.03,5.08,56.15,53.19,16.26,49.82,14.98,46.07,4.5,46.03,9.29,48.59,4.57,49.6,50.23,15.35,42.38,12.75,55.06,5.38,51.99,10.49,51.01,4.79,48.77,49.6,15.16,42.38,12.75,57.17,5.59,58.05,11.72,54.77,5.15,50.36,44.89,13.72,49.82,14.98,48.32,4.72,42.81,8.64,46.14,4.34,46.41,33.82,10.34,34.93,10.51,52.41,5.12,39.9,8.05,45.29,4.26,38.28
202606200205,2026-06-20,02,5R,daily,67.28,20.56,52.3,15.73,46.6,4.56,50.0,10.09,50.0,4.7,55.64,53.19,16.26,37.41,11.25,52.94,5.18,50.0,10.09,50.0,4.7,47.48,50.23,15.35,44.86,13.49,62.85,6.14,50.0,10.09,50.0,4.7,49.78,49.6,15.16,62.23,18.72,52.81,5.16,50.0,10.09,50.0,4.7,53.83,44.89,13.72,42.38,12.75,51.49,5.03,50.0,10.09,50.0,4.7,46.29,33.82,10.34,44.86,13.49,48.18,4.71,50.0,10.09,50.0,4.7,43.33
202606200205,2026-06-20,02,5R,realtime,67.28,20.56,52.3,15.73,46.6,4.56,53.86,10.87,54.03,5.08,56.8,53.19,16.26,37.41,11.25,52.94,5.18,40.06,8.09,48.59,4.57,45.34,50.23,15.35,44.86,13.49,62.85,6.14,44.55,8.99,51.01,4.79,48.78,49.6,15.16,62.23,18.72,52.81,5.16,49.16,9.92,54.77,5.15,54.11,44.89,13.72,42.38,12.75,51.49,5.03,48.25,9.74,46.14,4.34,45.57,33.82,10.34,44.86,13.49,48.18,4.71,64.16,12.95,45.29,4.26,45.75
