レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202606130301,2026-06-13,03,1R,daily,66.91,29.58,39.93,9.01,,,50.0,4.37,50.0,4.74,55.0,55.5,24.53,44.54,10.05,,,50.0,4.37,50.0,4.74,52.05,50.08,22.14,39.93,9.01,,,50.0,4.37,50.0,4.74,47.06,48.05,21.24,39.93,9.01,,,50.0,4.37,50.0,4.74,46.01,42.73,18.89,39.93,9.01,,,50.0,4.37,50.0,4.74,44.63,34.62,15.3,33.0,7.45,,,50.0,4.37,50.0,4.74,39.28
202606130301,2026-06-13,03,1R,realtime,66.91,29.58,39.93,9.01,,,48.65,4.26,42.93,4.07,54.18,55.5,24.53,44.54,10.05,,,52.73,4.61,45.35,4.3,51.82,50.08,22.14,39.93,9.01,,,40.49,3.54,47.04,4.46,45.92,48.05,21.24,39.93,9.01,,,35.05,3.07,59.31,5.62,45.55,42.73,18.89,39.93,9.01,,,63.61,5.56,55.45,5.25,46.31,34.62,15.3,33.0,7.45,,,59.53,5.21,50.1,4.75,40.1
202606130302,2026-06-13,03,2R,daily,66.91,29.58,46.85,10.57,,,50.0,4.37,50.0,4.74,56.15,55.5,24.53,46.85,10.57,,,50.0,4.37,50.0,4.74,52.49,50.08,22.14,56.08,12.66,,,50.0,4.37,50.0,4.74,52.78,48.05,21.24,46.85,10.57,,,50.0,4.37,50.0,4.74,49.23,42.73,18.89,46.85,10.57,,,50.0,4.37,50.0,4.74,46.69,34.62,15.3,49.16,11.1,,,50.0,4.37,50.0,4.74,43.18
202606130302,2026-06-13,03,2R,realtime,66.91,29.58,46.85,10.57,,,54.71,4.78,39.49,3.74,55.54,55.5,24.53,46.85,10.57,,,32.16,2.81,38.07,3.61,49.77,50.08,22.14,56.08,12.66,,,65.99,5.77,46.17,4.37,53.78,48.05,21.24,46.85,10.57,,,49.07,4.29,65.88,6.24,50.62,42.73,18.89,46.85,10.57,,,49.07,4.29,59.96,5.68,47.52,34.62,15.3,49.16,11.1,,,49.07,4.29,50.61,4.79,43.13
202606130303,2026-06-13,03,3R,daily,66.91,29.58,42.23,9.53,,,50.0,4.37,50.0,4.74,55.74,55.5,24.53,53.77,12.14,,,50.0,4.37,50.0,4.74,52.15,50.08,22.14,39.93,9.01,,,50.0,4.37,50.0,4.74,47.75,48.05,21.24,46.85,10.57,,,50.0,4.37,50.0,4.74,47.89,42.73,18.89,39.93,9.01,,,50.0,4.37,50.0,4.74,43.99,34.62,15.3,42.23,9.53,,,50.0,4.37,50.0,4.74,42.35
202606130303,2026-06-13,03,3R,realtime,66.91,29.58,42.23,9.53,,,47.8,4.18,39.49,3.74,54.53,55.5,24.53,53.77,12.14,,,55.37,4.84,38.07,3.61,51.46,50.08,22.14,39.93,9.01,,,45.9,4.01,46.17,4.37,47.0,48.05,21.24,46.85,10.57,,,36.43,3.19,65.88,6.24,48.18,42.73,18.89,39.93,9.01,,,45.9,4.01,59.96,5.68,44.55,34.62,15.3,42.23,9.53,,,68.64,6.0,50.61,4.79,44.01
202606130304,2026-06-13,03,4R,daily,66.91,29.58,42.23,9.53,,,50.0,4.37,50.0,4.74,57.58,55.5,24.53,51.47,11.62,,,50.0,4.37,50.0,4.74,53.31,50.08,22.14,37.62,8.49,,,50.0,4.37,50.0,4.74,45.51,48.05,21.24,44.54,10.05,,,50.0,4.37,50.0,4.74,49.25,42.73,18.89,42.23,9.53,,,50.0,4.37,50.0,4.74,44.26,34.62,15.3,56.08,12.66,,,50.0,4.37,50.0,4.74,44.15
202606130304,2026-06-13,03,4R,realtime,66.91,29.58,42.23,9.53,,,50.0,4.37,39.49,3.74,56.55,55.5,24.53,51.47,11.62,,,50.0,4.37,38.07,3.61,52.15,50.08,22.14,37.62,8.49,,,50.0,4.37,46.17,4.37,45.12,48.05,21.24,44.54,10.05,,,50.0,4.37,65.88,6.24,50.73,42.73,18.89,42.23,9.53,,,50.0,4.37,59.96,5.68,45.18,34.62,15.3,56.08,12.66,,,50.0,4.37,50.61,4.79,44.18
202606130305,2026-06-13,03,5R,daily,66.91,29.58,42.23,9.53,,,50.0,4.37,50.0,4.74,55.78,55.5,24.53,49.16,11.1,,,50.0,4.37,50.0,4.74,49.96,50.08,22.14,49.16,11.1,,,50.0,4.37,50.0,4.74,51.08,48.05,21.24,33.0,7.45,,,50.0,4.37,50.0,4.74,44.18,42.73,18.89,44.54,10.05,,,50.0,4.37,50.0,4.74,46.58,34.62,15.3,58.39,13.18,,,50.0,4.37,50.0,4.74,45.58
202606130305,2026-06-13,03,5R,realtime,66.91,29.58,42.23,9.53,,,60.12,5.26,36.51,3.46,55.36,55.5,24.53,49.16,11.1,,,61.76,5.4,34.05,3.23,49.45,50.08,22.14,49.16,11.1,,,55.2,4.83,46.31,4.39,51.16,48.05,21.24,33.0,7.45,,,48.64,4.25,69.96,6.63,45.93,42.73,18.89,44.54,10.05,,,37.17,3.25,63.22,5.99,46.69,34.62,15.3,58.39,13.18,,,37.17,3.25,50.13,4.75,44.44
