レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606050101,2026-06-05,01,1R,daily,66.9,23.42,46.52,10.18,47.49,5.23,50.0,10.06,50.0,4.93,50.0,1.06,54.88,48.67,17.03,44.56,9.75,49.42,5.44,50.0,10.06,50.0,4.93,50.0,1.06,48.28,50.83,17.79,44.56,9.75,52.2,5.75,50.0,10.06,50.0,4.93,50.0,1.06,49.34,50.16,17.56,36.74,8.04,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,47.15,46.89,16.41,38.69,8.47,60.33,6.64,50.0,10.06,50.0,4.93,50.0,1.06,47.57,35.67,12.49,50.43,11.04,51.54,5.68,50.0,10.06,50.0,4.93,50.0,1.06,45.25
202606050101,2026-06-05,01,1R,realtime,66.9,23.42,46.52,10.18,47.49,5.23,56.82,11.43,39.8,3.92,49.89,1.06,55.24,48.67,17.03,44.56,9.75,49.42,5.44,54.7,11.01,46.6,4.59,49.89,1.06,48.89,50.83,17.79,44.56,9.75,52.2,5.75,59.46,11.96,32.89,3.24,49.89,1.06,49.56,50.16,17.56,36.74,8.04,50.0,5.51,50.94,10.25,64.59,6.36,49.89,1.06,48.78,46.89,16.41,38.69,8.47,60.33,6.64,38.5,7.75,52.78,5.2,49.89,1.06,45.53,35.67,12.49,50.43,11.04,51.54,5.68,39.5,7.95,63.25,6.23,49.89,1.06,44.44
202606050102,2026-06-05,01,2R,daily,66.9,23.42,44.56,9.75,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,54.72,48.67,17.03,48.47,10.61,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,49.2,50.83,17.79,48.47,10.61,61.05,6.72,50.0,10.06,50.0,4.93,50.0,1.06,51.17,50.16,17.56,50.43,11.04,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,50.15,46.89,16.41,42.61,9.33,63.43,6.99,50.0,10.06,50.0,4.93,50.0,1.06,48.77,35.67,12.49,42.61,9.33,53.18,5.86,50.0,10.06,50.0,4.93,50.0,1.06,43.72
202606050102,2026-06-05,01,2R,realtime,50.83,17.79,44.56,9.75,50.0,5.51,66.41,13.36,38.17,3.76,0.28,0.01,50.18,50.16,17.56,48.47,10.61,50.0,5.51,57.63,11.59,68.52,6.75,54.5,1.16,53.18,48.67,17.03,48.47,10.61,61.05,6.72,40.3,8.11,41.36,4.07,43.22,0.92,47.47,46.89,16.41,50.43,11.04,50.0,5.51,45.92,9.24,54.88,5.41,39.8,0.85,48.45,66.9,23.42,42.61,9.33,63.43,6.99,35.83,7.21,36.43,3.59,111.67,2.37,52.9,35.67,12.49,42.61,9.33,53.18,5.86,53.82,10.83,60.57,5.97,49.89,1.06,45.52
202606050103,2026-06-05,01,3R,daily,66.9,23.42,44.56,9.75,58.53,6.45,50.0,10.06,50.0,4.93,50.0,1.06,55.66,48.67,17.03,42.61,9.33,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,47.91,50.83,17.79,54.34,11.89,54.03,5.95,50.0,10.06,50.0,4.93,50.0,1.06,51.68,50.16,17.56,54.34,11.89,40.84,4.5,50.0,10.06,50.0,4.93,50.0,1.06,50.0,46.89,16.41,48.47,10.61,39.33,4.33,50.0,10.06,50.0,4.93,50.0,1.06,47.4,35.67,12.49,42.61,9.33,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,43.37
202606050103,2026-06-05,01,3R,realtime,66.9,23.42,44.56,9.75,58.53,6.45,46.32,9.32,39.86,3.93,49.89,1.06,53.92,48.67,17.03,42.61,9.33,50.0,5.51,42.5,8.55,41.7,4.11,49.89,1.06,45.59,50.83,17.79,54.34,11.89,54.03,5.95,62.52,12.58,39.52,3.89,49.89,1.06,53.17,50.16,17.56,54.34,11.89,40.84,4.5,54.94,11.05,66.93,6.59,49.89,1.06,52.66,46.89,16.41,48.47,10.61,39.33,4.33,45.56,9.17,54.16,5.34,49.89,1.06,46.92,35.67,12.49,42.61,9.33,50.0,5.51,48.1,9.68,57.74,5.69,49.89,1.06,43.74
202606050104,2026-06-05,01,4R,daily,66.9,23.42,42.61,9.33,30.88,3.4,50.0,10.06,50.0,4.93,50.0,1.06,52.19,48.67,17.03,48.47,10.61,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,49.2,50.83,17.79,44.56,9.75,48.84,5.38,50.0,10.06,50.0,4.93,50.0,1.06,48.97,50.16,17.56,64.12,14.04,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,53.15,46.89,16.41,42.61,9.33,46.16,5.08,50.0,10.06,50.0,4.93,50.0,1.06,46.87,35.67,12.49,46.52,10.18,55.06,6.06,50.0,10.06,50.0,4.93,50.0,1.06,44.78
202606050104,2026-06-05,01,4R,realtime,66.9,23.42,42.61,9.33,30.88,3.4,47.8,9.62,42.32,4.17,49.89,1.06,50.99,48.67,17.03,48.47,10.61,50.0,5.51,63.14,12.7,47.91,4.72,49.89,1.06,51.63,50.83,17.79,44.56,9.75,48.84,5.38,51.59,10.38,33.51,3.3,49.89,1.06,47.66,50.16,17.56,64.12,14.04,50.0,5.51,52.0,10.46,64.19,6.32,49.89,1.06,54.94,46.89,16.41,42.61,9.33,46.16,5.08,51.85,10.43,52.2,5.14,49.89,1.06,47.46,35.67,12.49,46.52,10.18,55.06,6.06,33.55,6.75,59.76,5.89,49.89,1.06,42.43
202606050105,2026-06-05,01,5R,daily,66.9,23.42,44.56,9.75,50.18,5.53,50.0,10.06,50.0,4.93,50.0,1.06,54.74,48.67,17.03,50.43,11.04,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,49.63,50.83,17.79,40.65,8.9,59.84,6.59,50.0,10.06,50.0,4.93,50.0,1.06,49.33,50.16,17.56,50.43,11.04,50.0,5.51,50.0,10.06,50.0,4.93,50.0,1.06,50.15,46.89,16.41,44.56,9.75,52.2,5.75,50.0,10.06,50.0,4.93,50.0,1.06,47.96,35.67,12.49,54.34,11.89,71.66,7.89,50.0,10.06,50.0,4.93,50.0,1.06,48.32
202606050105,2026-06-05,01,5R,realtime,66.9,23.42,44.56,9.75,50.18,5.53,48.94,9.85,42.32,4.17,49.89,1.06,53.77,48.67,17.03,50.43,11.04,50.0,5.51,49.39,9.94,47.91,4.72,49.89,1.06,49.3,35.67,12.49,40.65,8.9,59.84,6.59,48.25,9.71,59.76,5.89,3.09,0.07,43.63,50.83,17.79,50.43,11.04,50.0,5.51,47.39,9.54,33.51,3.3,51.96,1.1,48.28,50.16,17.56,44.56,9.75,52.2,5.75,51.49,10.36,64.19,6.32,59.99,1.27,51.02,46.89,16.41,54.34,11.89,71.66,7.89,54.5,10.96,52.2,5.14,84.53,1.79,54.1
