レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606080101,2026-06-08,01,1R,daily,66.9,23.42,42.61,9.33,59.5,6.55,50.0,10.06,50.0,4.93,50.0,1.06,55.34,48.67,17.03,48.47,10.61,38.65,4.26,50.0,10.06,50.0,4.93,50.0,1.06,47.95,50.83,17.79,42.61,9.33,32.75,3.61,50.0,10.06,50.0,4.93,50.0,1.06,46.77,50.16,17.56,54.34,11.89,59.16,6.52,50.0,10.06,50.0,4.93,50.0,1.06,52.02,46.89,16.41,44.56,9.75,29.63,3.26,50.0,10.06,50.0,4.93,50.0,1.06,45.48,35.67,12.49,38.69,8.47,68.27,7.52,50.0,10.06,50.0,4.93,50.0,1.06,44.52
202606080101,2026-06-08,01,1R,realtime,66.9,23.42,42.61,9.33,59.5,6.55,56.14,11.3,36.67,3.61,49.89,1.06,55.26,48.67,17.03,48.47,10.61,38.65,4.26,46.59,9.37,43.73,4.31,49.89,1.06,46.64,50.83,17.79,42.61,9.33,32.75,3.61,43.2,8.69,33.77,3.33,49.89,1.06,43.8,50.16,17.56,54.34,11.89,59.16,6.52,53.56,10.78,65.66,6.47,49.89,1.06,54.27,46.89,16.41,44.56,9.75,29.63,3.26,53.04,10.67,53.85,5.31,49.89,1.06,46.47,35.67,12.49,38.69,8.47,68.27,7.52,47.41,9.54,66.25,6.53,49.89,1.06,45.6
202606080102,2026-06-08,01,2R,daily,66.9,23.42,48.47,10.61,57.74,6.36,50.0,10.06,50.0,4.93,50.0,1.06,56.43,48.67,17.03,60.21,13.18,59.26,6.53,50.0,10.06,50.0,4.93,50.0,1.06,52.79,50.83,17.79,42.61,9.33,54.84,6.04,50.0,10.06,50.0,4.93,50.0,1.06,49.2,50.16,17.56,44.56,9.75,58.44,6.44,50.0,10.06,50.0,4.93,50.0,1.06,49.79,46.89,16.41,46.52,10.18,52.13,5.74,50.0,10.06,50.0,4.93,50.0,1.06,48.38,35.67,12.49,44.56,9.75,52.11,5.74,50.0,10.06,50.0,4.93,50.0,1.06,44.03
202606080102,2026-06-08,01,2R,realtime,66.9,23.42,48.47,10.61,57.74,6.36,57.52,11.57,37.28,3.67,49.89,1.06,56.69,50.83,17.79,60.21,13.18,59.26,6.53,51.35,10.33,32.27,3.18,56.57,1.2,52.21,48.67,17.03,42.61,9.33,54.84,6.04,40.92,8.23,45.29,4.46,43.22,0.92,46.01,50.16,17.56,44.56,9.75,58.44,6.44,49.97,10.05,64.98,6.4,49.89,1.06,51.26,46.89,16.41,46.52,10.18,52.13,5.74,38.79,7.8,53.36,5.26,49.89,1.06,46.46,35.67,12.49,44.56,9.75,52.11,5.74,61.38,12.35,66.75,6.58,49.89,1.06,47.96
202606080103,2026-06-08,01,3R,daily,66.9,23.42,42.61,9.33,54.62,6.02,50.0,10.06,50.0,4.93,50.0,1.06,54.8,48.67,17.03,52.38,11.47,51.57,5.68,50.0,10.06,50.0,4.93,50.0,1.06,50.23,50.83,17.79,44.56,9.75,63.56,7.0,50.0,10.06,50.0,4.93,50.0,1.06,50.59,50.16,17.56,44.56,9.75,64.94,7.15,50.0,10.06,50.0,4.93,50.0,1.06,50.51,46.89,16.41,42.61,9.33,37.54,4.13,50.0,10.06,50.0,4.93,50.0,1.06,45.92,35.67,12.49,36.74,8.04,41.45,4.57,50.0,10.06,50.0,4.93,50.0,1.06,41.14
202606080103,2026-06-08,01,3R,realtime,66.9,23.42,42.61,9.33,54.62,6.02,54.5,10.96,37.28,3.67,49.89,1.06,54.45,48.67,17.03,52.38,11.47,51.57,5.68,42.36,8.52,45.29,4.46,49.89,1.06,48.22,50.83,17.79,44.56,9.75,63.56,7.0,44.86,9.03,32.27,3.18,49.89,1.06,47.81,50.16,17.56,44.56,9.75,64.94,7.15,59.91,12.05,64.98,6.4,49.89,1.06,53.98,46.89,16.41,42.61,9.33,37.54,4.13,42.73,8.6,53.36,5.26,49.89,1.06,44.79,35.67,12.49,36.74,8.04,41.45,4.57,55.57,11.18,66.75,6.58,49.89,1.06,43.91
202606080104,2026-06-08,01,4R,daily,66.9,23.42,40.65,8.9,57.08,6.29,50.0,10.06,50.0,4.93,50.0,1.06,54.65,48.67,17.03,81.72,17.89,39.67,4.37,50.0,10.06,50.0,4.93,50.0,1.06,55.34,50.83,17.79,50.43,11.04,38.63,4.25,50.0,10.06,50.0,4.93,50.0,1.06,49.13,50.16,17.56,48.47,10.61,52.49,5.78,50.0,10.06,50.0,4.93,50.0,1.06,50.0,46.89,16.41,34.78,7.61,46.28,5.1,50.0,10.06,50.0,4.93,50.0,1.06,45.17,35.67,12.49,48.47,10.61,63.45,6.99,50.0,10.06,50.0,4.93,50.0,1.06,46.13
202606080104,2026-06-08,01,4R,realtime,66.9,23.42,40.65,8.9,57.08,6.29,70.41,14.17,37.28,3.67,49.89,1.06,57.5,48.67,17.03,81.72,17.89,39.67,4.37,43.93,8.84,45.29,4.46,49.89,1.06,53.65,50.83,17.79,50.43,11.04,38.63,4.25,36.51,7.35,32.27,3.18,49.89,1.06,44.67,50.16,17.56,48.47,10.61,52.49,5.78,43.79,8.81,64.98,6.4,49.89,1.06,50.22,35.67,12.49,34.78,7.61,46.28,5.1,48.47,9.75,66.75,6.58,15.26,0.32,41.85,46.89,16.41,48.47,10.61,63.45,6.99,56.82,11.43,53.36,5.26,84.53,1.79,52.5
202606080105,2026-06-08,01,5R,daily,66.9,23.42,44.56,9.75,47.04,5.18,50.0,10.06,50.0,4.93,50.0,1.06,54.4,48.67,17.03,50.43,11.04,51.02,5.62,50.0,10.06,50.0,4.93,50.0,1.06,49.74,50.83,17.79,64.12,14.04,48.58,5.35,50.0,10.06,50.0,4.93,50.0,1.06,53.22,50.16,17.56,52.38,11.47,68.8,7.58,50.0,10.06,50.0,4.93,50.0,1.06,52.65,46.89,16.41,48.47,10.61,50.26,5.54,50.0,10.06,50.0,4.93,50.0,1.06,48.61,35.67,12.49,42.61,9.33,32.75,3.61,50.0,10.06,50.0,4.93,50.0,1.06,41.47
202606080105,2026-06-08,01,5R,realtime,66.9,23.42,44.56,9.75,47.04,5.18,64.83,13.04,37.28,3.67,49.89,1.06,56.13,48.67,17.03,50.43,11.04,51.02,5.62,55.87,11.24,45.29,4.46,49.89,1.06,50.45,50.83,17.79,64.12,14.04,48.58,5.35,51.73,10.41,32.27,3.18,49.89,1.06,51.82,50.16,17.56,52.38,11.47,68.8,7.58,55.26,11.12,64.98,6.4,49.89,1.06,55.18,46.89,16.41,48.47,10.61,50.26,5.54,54.05,10.88,53.36,5.26,49.89,1.06,49.75,35.67,12.49,42.61,9.33,32.75,3.61,18.17,3.66,66.75,6.58,49.89,1.06,36.71
