レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606020101,2026-06-02,01,1R,daily,66.9,23.42,44.56,9.75,37.67,4.15,50.0,10.06,50.0,4.93,50.0,1.06,53.37,48.67,17.03,48.47,10.61,35.69,3.93,50.0,10.06,50.0,4.93,50.0,1.06,47.62,50.83,17.79,44.56,9.75,50.04,5.51,50.0,10.06,50.0,4.93,50.0,1.06,49.1,50.16,17.56,46.52,10.18,54.55,6.01,50.0,10.06,50.0,4.93,50.0,1.06,49.79,46.89,16.41,52.38,11.47,36.04,3.97,50.0,10.06,50.0,4.93,50.0,1.06,47.9,35.67,12.49,38.69,8.47,45.44,5.0,50.0,10.06,50.0,4.93,50.0,1.06,42.01
202606020101,2026-06-02,01,1R,realtime,66.9,23.42,44.56,9.75,37.67,4.15,61.77,12.43,32.26,3.18,49.89,1.06,53.98,48.67,17.03,48.47,10.61,35.69,3.93,62.98,12.67,40.89,4.03,49.89,1.06,49.33,50.83,17.79,44.56,9.75,50.04,5.51,46.32,9.32,35.08,3.46,49.89,1.06,46.89,50.16,17.56,46.52,10.18,54.55,6.01,48.56,9.77,59.31,5.84,49.89,1.06,50.42,46.89,16.41,52.38,11.47,36.04,3.97,37.28,7.5,70.53,6.95,49.89,1.06,47.36,35.67,12.49,38.69,8.47,45.44,5.0,43.01,8.65,61.86,6.09,49.89,1.06,41.77
202606020102,2026-06-02,01,2R,daily,66.9,23.42,48.47,10.61,45.56,5.02,50.0,10.06,50.0,4.93,50.0,1.06,55.09,48.67,17.03,42.61,9.33,61.52,6.78,50.0,10.06,50.0,4.93,50.0,1.06,49.18,50.83,17.79,48.47,10.61,41.02,4.52,50.0,10.06,50.0,4.93,50.0,1.06,48.97,50.16,17.56,50.43,11.04,44.36,4.89,50.0,10.06,50.0,4.93,50.0,1.06,49.53,46.89,16.41,32.83,7.19,39.93,4.4,50.0,10.06,50.0,4.93,50.0,1.06,44.04,35.67,12.49,44.56,9.75,48.26,5.31,50.0,10.06,50.0,4.93,50.0,1.06,43.6
202606020102,2026-06-02,01,2R,realtime,66.9,23.42,48.47,10.61,45.56,5.02,49.18,9.89,30.73,3.03,49.89,1.06,53.03,48.67,17.03,42.61,9.33,61.52,6.78,44.51,8.96,40.31,3.97,49.89,1.06,47.12,50.83,17.79,48.47,10.61,41.02,4.52,62.26,12.53,35.85,3.53,49.89,1.06,50.04,50.16,17.56,50.43,11.04,44.36,4.89,54.05,10.88,61.2,6.03,49.89,1.06,51.45,35.67,12.49,32.83,7.19,39.93,4.4,36.21,7.28,60.69,5.98,15.26,0.32,37.66,46.89,16.41,44.56,9.75,48.26,5.31,53.72,10.81,71.16,7.01,84.53,1.79,51.1
202606020103,2026-06-02,01,3R,daily,66.9,23.42,34.78,7.61,31.89,3.51,50.0,10.06,50.0,4.93,50.0,1.06,50.59,48.67,17.03,44.56,9.75,38.64,4.26,50.0,10.06,50.0,4.93,50.0,1.06,47.09,50.83,17.79,48.47,10.61,58.83,6.48,50.0,10.06,50.0,4.93,50.0,1.06,50.93,50.16,17.56,56.3,12.32,42.56,4.69,50.0,10.06,50.0,4.93,50.0,1.06,50.62,46.89,16.41,50.43,11.04,46.41,5.11,50.0,10.06,50.0,4.93,50.0,1.06,48.61,35.67,12.49,46.52,10.18,55.0,6.06,50.0,10.06,50.0,4.93,50.0,1.06,44.77
202606020103,2026-06-02,01,3R,realtime,66.9,23.42,34.78,7.61,31.89,3.51,56.14,11.3,31.09,3.06,49.89,1.06,49.96,46.89,16.41,44.56,9.75,38.64,4.26,40.11,8.07,55.68,5.49,44.41,0.94,44.92,48.67,17.03,48.47,10.61,58.83,6.48,40.19,8.09,41.26,4.07,43.22,0.92,47.19,50.83,17.79,56.3,12.32,42.56,4.69,48.47,9.75,34.68,3.42,51.96,1.1,49.07,50.16,17.56,50.43,11.04,46.41,5.11,64.37,12.95,69.82,6.88,59.99,1.27,54.81,35.67,12.49,46.52,10.18,55.0,6.06,50.65,10.19,67.4,6.64,49.89,1.06,46.62
202606020104,2026-06-02,01,4R,daily,66.9,23.42,52.38,11.47,60.48,6.66,50.0,10.06,50.0,4.93,50.0,1.06,57.59,48.67,17.03,48.47,10.61,55.22,6.08,50.0,10.06,50.0,4.93,50.0,1.06,49.77,50.83,17.79,44.56,9.75,48.74,5.37,50.0,10.06,50.0,4.93,50.0,1.06,48.96,50.16,17.56,48.47,10.61,38.56,4.25,50.0,10.06,50.0,4.93,50.0,1.06,48.46,46.89,16.41,44.56,9.75,59.32,6.53,50.0,10.06,50.0,4.93,50.0,1.06,48.75,35.67,12.49,48.47,10.61,45.68,5.03,50.0,10.06,50.0,4.93,50.0,1.06,44.17
202606020104,2026-06-02,01,4R,realtime,66.9,23.42,52.38,11.47,60.48,6.66,68.47,13.78,31.65,3.12,49.89,1.06,59.5,48.67,17.03,48.47,10.61,55.22,6.08,45.29,9.11,45.94,4.53,49.89,1.06,48.42,50.83,17.79,44.56,9.75,48.74,5.37,42.09,8.47,30.6,3.01,49.89,1.06,45.46,50.16,17.56,48.47,10.61,38.56,4.25,55.34,11.13,60.35,5.95,49.89,1.06,50.55,46.89,16.41,44.56,9.75,59.32,6.53,55.26,11.12,69.83,6.88,49.89,1.06,51.76,35.67,12.49,48.47,10.61,45.68,5.03,33.49,6.74,61.53,6.06,49.89,1.06,41.99
202606020105,2026-06-02,01,5R,daily,66.9,23.42,36.74,8.04,38.54,4.24,50.0,10.06,50.0,4.93,50.0,1.06,51.75,48.67,17.03,52.38,11.47,39.1,4.31,50.0,10.06,50.0,4.93,50.0,1.06,48.86,50.83,17.79,48.47,10.61,47.47,5.23,50.0,10.06,50.0,4.93,50.0,1.06,49.68,50.16,17.56,44.56,9.75,53.36,5.88,50.0,10.06,50.0,4.93,50.0,1.06,49.24,46.89,16.41,38.69,8.47,45.44,5.0,50.0,10.06,50.0,4.93,50.0,1.06,45.93,35.67,12.49,44.56,9.75,59.91,6.6,50.0,10.06,50.0,4.93,50.0,1.06,44.88
202606020105,2026-06-02,01,5R,realtime,66.9,23.42,36.74,8.04,38.54,4.24,47.65,9.59,31.65,3.12,49.89,1.06,49.47,48.67,17.03,52.38,11.47,39.1,4.31,59.54,11.98,45.94,4.53,49.89,1.06,50.37,50.83,17.79,48.47,10.61,47.47,5.23,53.12,10.69,30.6,3.01,49.89,1.06,48.39,50.16,17.56,44.56,9.75,53.36,5.88,53.18,10.7,60.35,5.95,49.89,1.06,50.89,35.67,12.49,38.69,8.47,45.44,5.0,36.56,7.35,61.53,6.06,15.26,0.32,39.7,46.89,16.41,44.56,9.75,59.91,6.6,49.89,10.04,69.83,6.88,84.53,1.79,51.48
