レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202605211401,2026-05-21,14,01R,08:32,2026-05-21T08:22:27.250108+09:00,1,-0.01,2,-0.1,3,0.0,4,-0.02,5,0.06,6,0.06
202605211801,2026-05-21,18,01R,08:44,2026-05-21T08:34:25.121361+09:00,1,0.13,3,-0.06,2,0.15,4,-0.01,5,0.21,6,0.16
202605211402,2026-05-21,14,02R,08:58,2026-05-21T08:48:34.728346+09:00,1,0.01,2,0.05,3,0.31,4,0.1,5,0.04,6,0.01
202605211802,2026-05-21,18,02R,09:10,2026-05-21T09:01:09.552097+09:00,1,0.18,2,0.14,3,-0.02,4,0.19,5,0.04,6,0.06
202605211403,2026-05-21,14,03R,09:24,2026-05-21T09:16:08.405041+09:00,1,0.01,2,0.03,3,0.17,4,0.05,5,0.04,6,0.01
202605211803,2026-05-21,18,03R,09:36,2026-05-21T09:26:27.309297+09:00,1,0.07,2,0.14,3,0.19,4,0.13,5,0.15,6,0.15
202605211404,2026-05-21,14,04R,09:50,2026-05-21T09:40:43.081613+09:00,1,0.21,2,0.04,3,-0.01,4,0.01,5,0.11,6,0.02
202605211804,2026-05-21,18,04R,10:02,2026-05-21T09:52:26.266223+09:00,1,0.05,2,0.12,3,0.12,4,0.1,5,0.1,6,0.12
202605211405,2026-05-21,14,05R,10:18,2026-05-21T10:08:32.516918+09:00,1,0.14,2,-0.11,3,0.05,4,0.05,5,0.05,6,0.13
202605211805,2026-05-21,18,05R,10:30,2026-05-21T10:20:39.237261+09:00,1,0.01,2,0.24,3,0.07,4,0.05,6,0.21,5,0.22
202605210801,2026-05-21,08,01R,10:31,2026-05-21T10:22:19.367777+09:00,1,0.23,3,0.12,2,0.17,4,0.01,5,0.08,6,0.2
202605210901,2026-05-21,09,01R,10:31,2026-05-21T10:22:19.367777+09:00,1,-0.03,2,-0.01,3,0.01,4,-0.01,5,-0.01,6,0.07
202605211101,2026-05-21,11,01R,10:38,2026-05-21T10:28:29.287504+09:00,1,0.43,2,0.18,3,0.21,4,0.45,5,0.19,6,0.29
202605211701,2026-05-21,17,01R,10:48,2026-05-21T10:38:24.865969+09:00,1,0.14,2,0.05,3,-0.09,4,0.06,5,0.01,6,-0.09
202605211601,2026-05-21,16,01R,10:50,2026-05-21T10:40:44.614575+09:00,1,-0.04,2,0.16,3,0.08,4,0.04,5,0.03,6,0.07
202605211406,2026-05-21,14,06R,10:51,2026-05-21T10:42:24.145399+09:00,1,0.12,2,0.18,3,0.25,4,0.16,5,0.11,6,0.09
202605210902,2026-05-21,09,02R,10:58,2026-05-21T10:48:25.297380+09:00,1,0.05,2,0.02,3,0.16,4,0.04,5,-0.02,6,0.04
202605210802,2026-05-21,08,02R,10:56,2026-05-21T10:50:40.079055+09:00,1,0.16,2,0.05,3,0.06,4,-0.07,5,0.03,6,0.16
202605211806,2026-05-21,18,06R,11:00,2026-05-21T10:50:40.079055+09:00,1,0.02,2,-0.03,3,0.19,4,0.17,5,0.06,6,0.26
202605211102,2026-05-21,11,02R,11:08,2026-05-21T10:58:21.957982+09:00,1,0.22,2,0.24,3,0.24,4,0.56,5,0.13,6,0.09
202605211702,2026-05-21,17,02R,11:16,2026-05-21T11:06:29.683604+09:00,1,0.17,2,0.14,3,0.43,4,0.2,5,0.04,6,0.03
202605211602,2026-05-21,16,02R,11:18,2026-05-21T11:08:26.310837+09:00,1,0.13,2,0.16,3,0.14,4,0.27,5,0.11,6,0.09
202605211407,2026-05-21,14,07R,11:20,2026-05-21T11:10:44.368877+09:00,1,-0.08,2,0.01,3,0.11,4,0.02,5,-0.04,6,0.03
202605210803,2026-05-21,08,03R,11:23,2026-05-21T11:14:29.934984+09:00,1,0.1,2,0.14,3,0.21,6,0.18,4,0.09,5,0.02
202605210903,2026-05-21,09,03R,11:25,2026-05-21T11:18:23.553886+09:00,1,0.09,2,0.18,3,0.13,4,0.08,6,-0.03,5,-0.01
202605211807,2026-05-21,18,07R,11:31,2026-05-21T11:22:29.454998+09:00,1,-0.09,2,-0.06,3,0.05,4,0.12,5,0.16,6,0.07
202605211103,2026-05-21,11,03R,11:35,2026-05-21T11:26:23.302970+09:00,1,0.23,2,0.17,3,-0.09,4,-0.06,5,-0.03,6,0.01
202605210501,2026-05-21,05,01R,11:40,2026-05-21T11:31:00.952714+09:00,1,0.06,2,0.08,3,0.07,4,0.06,5,-0.01,6,0.12
202605211703,2026-05-21,17,03R,11:43,2026-05-21T11:34:23.734383+09:00,1,0.24,2,0.12,3,0.13,4,-0.01,6,0.13,5,0.11
202605211408,2026-05-21,14,08R,11:48,2026-05-21T11:38:24.466785+09:00,1,0.14,2,0.33,3,0.2,4,0.09,5,0.12,6,0.03
202605211603,2026-05-21,16,03R,11:47,2026-05-21T11:38:24.466785+09:00,1,0.08,2,0.13,3,0.29,4,0.1,5,0.06,6,0.27
202605210804,2026-05-21,08,04R,11:51,2026-05-21T11:42:27.752846+09:00,1,-0.01,2,0.04,3,-0.02,4,-0.01,5,0.05,6,0.1
202605210904,2026-05-21,09,04R,11:53,2026-05-21T11:44:34.445725+09:00,1,0.19,2,0.29,3,0.15,4,0.22,5,0.2,6,0.09
202605211104,2026-05-21,11,04R,12:02,2026-05-21T11:52:26.189888+09:00,1,0.04,2,0.14,3,0.13,4,-0.03,5,0.03,6,-0.08
202605211808,2026-05-21,18,08R,12:04,2026-05-21T11:54:20.944352+09:00,1,0.42,2,0.04,3,0.11,4,0.03,5,0.21,6,0.11
202605211704,2026-05-21,17,04R,12:10,2026-05-21T12:01:49.337340+09:00,1,0.11,2,0.16,3,0.29,4,0.07,5,0.07,6,-0.04
202605210502,2026-05-21,05,02R,12:12,2026-05-21T12:02:29.724213+09:00,1,0.06,2,0.13,3,0.18,4,0.15,5,0.16,6,0.1
202605211604,2026-05-21,16,04R,12:16,2026-05-21T12:06:28.532713+09:00,1,0.14,2,0.08,3,0.2,4,0.11,5,0.04,6,0.29
