レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201908252301,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,01R,予選,1800,雨,南西,4,4,,6,600,6,330,4,160,6-4,3540,11,4-6,1260,6,4-6,250,4,1-6,180,2,1-4,130,1,6-4-1,9680,30,1-4-6,340,1,1,6,4744,伊 藤 玲 奈,14,45,6.71,6,0.09,110.5,2,4,4949,横 田 貴 満,33,82,6.71,4,0.29,112.8,3,1,4447,深 川 麻奈美,11,42,6.71,1,0.19,113.7,4,2,4994,山 本 梨 菜,70,46,6.75,2,0.18,113.8,5,3,4987,島 倉 都,30,31,6.73,3,0.14,117.0,6,5,4998,中 村 かなえ,12,61,6.76,5,0.21,118.2
201908252302,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,02R,予選,1800,雨,南,4,4,差し,3,620,3,830,5,1470,3-5,22540,27,3-5,8250,13,3-5,1290,12,3-4,780,9,4-5,580,7,3-5-4,88140,93,3-4-5,5360,12,1,3,4913,清 水 さくら,40,56,6.65,3,0.18,110.1,2,5,3483,入 船 幸 子,18,59,6.72,5,0.14,112.4,3,4,4822,百 武 翔,66,55,6.72,4,0.08,112.9,4,1,3871,池 田 紫 乃,63,81,6.7,1,0.18,114.4,5,2,4313,西 村 美智子,29,74,6.66,2,0.19,114.9,6,6,5030,金 子 千 穂,21,51,6.7,6,0.13,117.3
201908252303,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,03R,予選,1800,雨,南,4,4,差し,3,190,3,100,1,180,3-1,520,1,1-3,320,1,1-3,170,3,2-3,130,1,1-2,330,7,3-1-2,1610,5,1-2-3,400,2,1,3,4624,高 田 明,59,85,6.69,3,0.1,109.6,2,1,4071,古 賀 千 晶,61,36,6.74,1,0.09,112.4,3,2,4088,野 田 祥 子,25,57,6.63,2,0.1,113.2,4,4,4901,出 口 舞有子,64,39,6.72,4,0.21,114.6,5,6,4909,薮 内 瑞 希,17,89,6.7,6,0.31,115.4,6,5,4923,末 武 里奈子,65,64,6.71,5,0.22,116.5
201908252304,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,04R,予選,1800,曇り,南,4,4,まくり,2,240,2,120,3,160,2-3,700,3,2-3,640,3,2-3,220,3,2-5,1410,13,3-5,1610,14,2-3-5,14110,46,2-3-5,4470,14,1,2,3674,岸 恵 子,67,86,6.69,2,0.09,109.6,2,3,4373,若 狭 奈美子,58,43,6.66,3,0.1,112.0,3,5,5045,平 川 香 織,15,67,6.78,5,0.26,113.0,4,4,4825,倉 持 莉 々,32,72,6.69,4,0.12,114.9,5,6,4652,酒 見 峻 介,57,78,6.75,6,0.19,115.7,6,1,4974,安 井 瑞 紀,22,44,6.65,1,0.14,115.8
201908252305,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,05R,予選特賞Ｂ,1800,曇り,南,4,4,差し,4,180,4,110,2,150,4-2,300,1,2-4,240,1,2-4,140,1,4-5,380,7,2-5,500,10,4-2-5,2010,6,2-4-5,1140,6,1,4,4445,宮 地 元 輝,26,50,6.74,4,0.13,110.8,2,2,3900,香 川 素 子,19,54,6.68,2,0.15,115.2,3,5,4994,山 本 梨 菜,70,46,6.77,5,0.19,117.2,4,6,4282,中 西 裕 子,23,73,6.71,6,0.2,118.8,5,1,4224,大 橋 栄里佳,27,65,6.67,1,0.26,121.2,,,,,,,,,,
201908252306,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,06R,予選,1800,曇り,南西,4,4,差し,4,2140,4,270,1,170,4-1,11730,21,1-4,3430,9,1-4,750,10,3-4,310,6,1-3,190,2,4-1-3,41830,68,1-3-4,1960,7,1,4,4998,中 村 かなえ,12,61,6.71,4,0.16,110.6,2,1,4349,犬 童 千 秋,35,63,6.72,1,0.14,111.8,3,3,4008,中 尾 誠,13,66,6.72,3,0.22,112.9,4,2,3871,池 田 紫 乃,63,81,6.69,2,0.18,113.2,5,6,4947,間 庭 菜 摘,36,84,6.73,6,0.09,114.9,6,5,4627,藤 原 菜 希,16,62,6.7,5,0.15,115.6
201908252307,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,07R,予選,1800,曇り,南西,3,3,まくり,6,550,6,430,5,790,6-5,16410,29,5-6,4550,14,5-6,1270,15,1-6,540,8,1-5,830,12,6-5-1,96960,116,1-5-6,6060,15,1,6,4088,野 田 祥 子,25,57,6.62,4,0.21,110.2,2,5,5003,来 田 衣 織,37,68,6.71,6,0.11,111.5,3,1,4143,浦 田 晃 嗣,68,87,6.77,1,0.2,113.8,4,4,4844,村 上 奈 穂,60,53,6.79,5,0.15,114.5,5,3,4611,今 井 美 亜,69,70,6.69,3,0.29,114.5,6,2,4744,伊 藤 玲 奈,14,45,6.7,2,0.19,120.6
201908252308,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,08R,予選,1800,曇り,南西,3,3,,6,3250,6,570,4,100,6-4,5380,15,4-6,1610,7,4-6,440,5,5-6,1250,14,4-5,500,7,6-4-5,54110,93,4-5-6,2320,11,1,6,5045,平 川 香 織,15,67,6.76,6,0.13,109.7,2,4,4294,古 賀 繁 輝,38,60,6.74,4,0.15,111.7,3,5,4987,島 倉 都,30,31,6.77,5,0.16,113.3,4,3,4909,薮 内 瑞 希,17,89,6.67,3,0.17,114.1,5,1,4913,清 水 さくら,40,56,6.68,1,0.21,114.9,6,2,4767,米 井 里 実,20,33,6.63,2,0.24,117.6
201908252309,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,09R,予選,1800,曇り,南西,3,3,逃げ,1,160,1,140,2,130,1-2,290,1,1-2,160,1,1-2,130,1,1-4,270,5,2-4,290,6,1-2-4,1420,4,1-2-4,610,3,1,1,4373,若 狭 奈美子,58,43,6.66,1,0.12,109.1,2,2,4822,百 武 翔,66,55,6.73,2,0.17,110.1,3,4,4841,高 橋 悠 花,24,90,6.76,4,0.18,113.0,4,5,4071,古 賀 千 晶,61,36,6.78,5,0.15,114.3,5,6,4874,池 田 奈津美,39,49,6.73,6,0.17,115.7,6,3,4990,田 中 博 子,31,58,6.74,3,0.15,117.1
201908252310,桃咲まゆ杯〜ほぼ女子戦〜,第1日,2019/08/25,唐津,10R,予選特賞Ａ,1800,雨,南,3,3,まくり,4,260,4,100,1,160,4-1,1010,3,1-4,480,2,1-4,250,3,4-6,360,6,1-6,880,12,4-1-6,4490,15,1-4-6,1520,7,1,4,4624,高 田 明,59,85,6.72,4,0.14,110.0,2,1,3802,森 岡 真 希,62,80,6.76,1,0.28,112.4,3,6,4825,倉 持 莉 々,32,72,6.69,6,0.08,112.6,4,3,4433,川 野 芽 唯,34,38,6.71,3,0.3,114.0,5,2,4349,犬 童 千 秋,35,63,6.73,2,0.24,115.9,6,5,4224,大 橋 栄里佳,27,65,6.79,5,0.17,117.3
