レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201602290201,第４回シニアＶＳヤング,2016-02-29,2,01R,0.0,1,0.0,2,8.0,9.0,1,1,51.4,0.0,6.82,-0.5,0.07,2,2,51.0,0.0,6.81,-0.5,0.06,3,3,50.0,1.0,6.84,-0.5,0.11,4,4,52.9,0.0,6.82,-0.5,0.28,5,5,50.5,0.5,6.84,-0.5,0.26,6,6,52.1,0.0,6.86,-0.5,0.14
201602290202,第４回シニアＶＳヤング,2016-02-29,2,02R,0.0,1,0.0,2,9.0,9.0,1,1,51.1,0.0,6.76,-0.5,0.17,2,2,51.4,0.0,6.8,-0.5,0.05,3,3,52.3,0.0,6.82,-0.5,0.17,4,4,51.6,0.0,6.9,-0.5,0.24,5,5,52.8,0.0,6.92,-0.5,0.27,6,6,57.0,0.0,6.77,-0.5,0.32
201602290203,第４回シニアＶＳヤング,2016-02-29,2,03R,0.0,1,0.0,2,9.0,9.0,1,1,52.2,0.0,6.84,-0.5,0.11,2,2,51.0,0.0,6.81,-0.5,0.15,3,3,52.3,0.0,6.8,-0.5,0.16,4,4,54.1,0.0,6.98,-0.5,0.39,5,5,52.3,0.0,6.8,-0.5,0.41,6,6,50.0,1.0,6.84,-0.5,0.29
201602290204,第４回シニアＶＳヤング,2016-02-29,2,04R,0.0,1,0.0,2,9.0,9.0,1,1,51.3,0.0,6.72,-0.5,-0.03,2,2,52.2,0.0,6.84,-0.5,-0.07,3,3,54.7,0.0,6.77,-0.5,-0.06,4,4,54.2,0.0,6.78,-0.5,-0.09,5,5,51.0,0.0,6.83,-0.5,0.01,6,6,52.5,0.0,6.85,-0.5,0.05
201602290205,第４回シニアＶＳヤング,2016-02-29,2,05R,0.0,1,0.0,2,10.0,9.0,1,1,56.8,0.0,6.82,-0.5,0.19,2,6,51.0,0.0,6.85,-0.5,0.15,3,2,53.9,0.0,6.78,-0.5,0.02,4,3,52.4,0.0,6.84,-0.5,0.01,5,4,51.6,0.0,6.75,-0.5,0.13,6,5,52.5,0.0,6.75,-0.5,0.19
201602290206,第４回シニアＶＳヤング,2016-02-29,2,06R,0.0,1,0.0,2,11.0,9.0,1,1,50.5,0.5,6.91,-0.5,0.11,2,2,60.5,0.0,6.92,-0.5,0.12,3,3,51.0,0.0,6.92,-0.5,0.18,4,4,51.0,0.0,6.94,-0.5,0.11,5,5,55.0,0.0,6.93,-0.5,0.14,6,6,52.8,0.0,6.95,-0.5,0.08
201602290207,第４回シニアＶＳヤング,2016-02-29,2,07R,1.0,3,1.0,2,11.0,9.0,1,1,55.4,0.0,6.84,-0.5,0.04,2,2,52.3,0.0,6.85,-0.5,0.25,3,3,52.2,0.0,6.93,-0.5,0.09,4,4,57.0,0.0,6.9,-0.5,0.08,5,5,52.1,0.0,6.96,-0.5,0.13,6,6,50.5,0.5,6.91,-0.5,0.09
201602290208,第４回シニアＶＳヤング,2016-02-29,2,08R,2.0,3,1.0,2,11.0,9.0,1,1,50.0,1.0,6.86,-0.5,0.08,2,2,54.7,0.0,6.89,-0.5,0.14,3,3,51.1,0.0,6.89,-0.5,0.13,4,4,51.4,0.0,6.96,-0.5,-0.03,5,5,51.6,0.0,6.96,-0.5,0.11,6,6,52.3,0.0,7.05,-0.5,0.19
201602290209,第４回シニアＶＳヤング,2016-02-29,2,09R,2.0,,1.0,2,11.0,10.0,1,1,51.0,0.0,6.83,-0.5,-0.01,2,2,52.3,0.0,6.87,-0.5,0.12,3,3,54.1,0.0,6.97,-0.5,0.01,4,5,51.3,0.0,6.9,-0.5,-0.09,5,6,52.9,0.0,6.87,0.0,-0.05,6,4,52.4,0.0,6.86,-0.5,0.07
201602290210,第４回シニアＶＳヤング,2016-02-29,2,10R,0.0,1,0.0,3,11.0,10.0,1,1,52.2,0.0,6.78,-0.5,0.31,2,2,53.9,0.0,6.72,-0.5,0.21,3,3,55.0,0.0,6.88,-0.5,0.12,4,4,52.8,0.0,6.86,-0.5,0.15,5,5,52.5,0.0,6.76,-0.5,0.16,6,6,51.6,0.0,6.77,-0.5,0.31
201602290211,第４回シニアＶＳヤング,2016-02-29,2,11R,1.0,3,1.0,1,11.0,10.0,1,1,54.2,0.0,6.81,-0.5,0.29,2,2,56.8,0.0,6.81,-0.5,0.31,3,3,55.4,0.0,6.84,-0.5,0.17,4,4,51.0,0.0,6.88,-0.5,0.29,5,6,52.5,0.0,6.85,-0.5,0.11,6,5,51.0,0.0,6.83,-0.5,0.32
201602290212,第４回シニアＶＳヤング,2016-02-29,2,12R,0.0,1,0.0,1,11.0,10.0,1,2,51.7,0.0,6.87,-0.5,0.05,2,1,53.9,0.0,6.78,-0.5,-0.13,3,3,51.0,0.0,6.84,-0.5,0.08,4,4,51.2,0.0,6.88,-0.5,0.41,5,5,51.1,0.0,6.96,-0.5,0.07,6,6,53.3,0.0,6.89,-0.5,0.09
201602290502,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,02R,2.0,,2.0,2,10.0,11.0,1,1,50.4,0.0,6.76,-0.5,0.11,2,2,50.0,1.0,6.81,-0.5,0.04,3,3,53.3,0.0,6.94,-0.5,0.05,4,4,54.1,0.0,6.76,-0.5,0.14,5,6,48.1,0.0,6.73,-0.5,0.23,6,5,51.2,0.0,6.77,-0.5,0.19
201602290503,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,03R,4.0,,2.0,2,12.0,11.0,1,1,49.3,0.0,6.74,-0.5,0.13,2,2,55.1,0.0,6.9,-0.5,0.12,3,3,52.3,0.0,6.8,-0.5,0.06,4,4,52.3,0.0,6.83,-0.5,0.17,5,5,49.7,0.0,6.95,-0.5,0.22,6,6,52.1,0.0,6.73,0.0,0.29
201602290504,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,04R,5.0,,3.0,2,12.5,11.5,1,1,54.5,0.0,6.67,-0.5,-0.01,2,2,51.4,0.0,6.82,-0.5,0.07,3,3,54.5,0.0,6.84,-0.5,0.33,4,4,51.3,0.0,6.85,-0.5,0.29,5,5,50.5,0.5,6.7,0.5,0.09,6,6,52.0,0.0,6.81,0.0,0.24
201602290505,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,05R,6.0,,3.0,2,13.0,11.5,1,1,51.1,0.0,6.76,-0.5,0.48,2,2,51.0,0.0,6.76,-0.5,0.2,3,3,54.2,0.0,6.76,-0.5,0.12,4,4,51.3,0.0,6.85,-0.5,0.26,5,5,51.0,0.0,6.82,-0.5,0.13,6,6,57.5,0.0,6.82,-0.5,0.17
201602290506,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,06R,5.0,,3.0,3,13.0,11.5,1,1,54.1,0.0,6.82,-0.5,0.21,2,2,50.5,0.5,6.67,-0.5,0.18,3,3,51.0,0.0,6.83,-0.5,0.22,4,4,54.2,0.0,6.81,-0.5,0.24,5,5,45.0,2.0,6.76,-0.5,0.13,6,6,54.1,0.0,6.87,-0.5,0.19
201602290508,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,08R,4.0,1,2.0,3,13.0,11.5,1,1,51.1,0.0,6.7,-0.5,-0.09,2,2,49.5,1.5,6.75,-0.5,0.01,3,3,47.0,0.0,6.82,-0.5,-0.06,4,4,51.0,0.0,6.76,-0.5,0.17,5,5,53.3,0.0,6.83,-0.5,0.05,6,6,51.3,0.0,6.89,0.0,0.04
201602290509,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,09R,2.0,1,2.0,3,11.5,11.5,1,1,51.5,0.0,6.75,-0.5,0.02,2,2,51.0,0.0,6.75,-0.5,0.15,3,3,49.7,0.0,6.84,-0.5,0.16,4,4,50.0,1.0,6.8,-0.5,-0.01,5,6,52.0,0.0,6.84,0.0,0.14,6,5,49.0,2.0,6.78,-0.5,-0.05
201602290510,スカパー！・第１６回ＪＬＣカップ,2016-02-29,5,10R,2.0,1,2.0,2,10.5,11.5,1,1,50.5,0.5,6.79,-0.5,-0.01,2,3,51.3,0.0,6.9,-0.5,0.38,3,4,54.5,0.0,6.8,-0.5,0.13,4,2,53.7,0.0,6.84,-0.5,0.01,5,5,52.3,0.0,6.86,-0.5,0.26,6,6,56.9,0.0,6.81,-0.5,0.09
