レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202512030201,2025-12-03,02,01R,,backfill-from-daily,,51.5,0.5,6.67,-0.5,52.2,0.0,6.64,0.5,51.5,0.5,6.67,-0.5,47.1,0.0,6.6,-0.5,53.8,0.0,6.59,-0.5,48.4,0.0,6.67,-0.5
202512030202,2025-12-03,02,02R,,backfill-from-daily,,45.0,2.0,6.66,0.0,53.1,0.0,6.6,0.0,52.2,0.0,6.74,-0.5,56.0,0.0,6.8,-0.5,49.3,0.0,6.76,-0.5,52.6,0.0,6.69,-0.5
202512030203,2025-12-03,02,03R,,backfill-from-daily,,52.0,0.0,6.61,-0.5,52.0,0.0,6.68,-0.5,55.4,0.0,6.81,-0.5,45.0,2.0,6.63,0.0,51.5,0.5,6.61,0.0,52.3,0.0,6.74,0.0
202512030204,2025-12-03,02,04R,,backfill-from-daily,,52.0,0.0,6.67,-0.5,52.1,0.0,6.75,-0.5,51.5,0.5,6.7,-0.5,52.0,0.0,6.59,0.0,52.0,0.0,6.77,-0.5,52.0,0.0,6.66,0.0
202512030205,2025-12-03,02,05R,,backfill-from-daily,,51.5,0.5,6.67,0.0,48.0,0.0,6.77,-0.5,57.2,0.0,6.74,-0.5,52.2,0.0,6.76,-0.5,51.5,0.5,6.78,-0.5,54.4,0.0,6.72,0.0
202512030206,2025-12-03,02,06R,,backfill-from-daily,,56.0,0.0,6.65,-0.5,51.5,0.5,6.55,-0.5,52.0,0.0,6.69,-0.5,51.0,1.0,6.68,-0.5,48.4,0.0,6.72,-0.5,52.6,0.0,6.63,-0.5
202512030207,2025-12-03,02,07R,,backfill-from-daily,,52.6,0.0,6.66,-0.5,53.7,0.0,6.63,-0.5,53.2,0.0,6.67,-0.5,45.0,2.0,6.69,-0.5,53.5,0.0,6.75,-0.5,58.3,0.0,6.82,0.0
202512030208,2025-12-03,02,08R,,backfill-from-daily,,58.5,0.0,6.66,-0.5,53.8,0.0,6.7,-0.5,52.1,0.0,6.79,-0.5,52.0,0.0,6.61,-0.5,54.8,0.0,6.9,-0.5,49.3,0.0,6.64,-0.5
202512030209,2025-12-03,02,09R,,backfill-from-daily,,52.0,0.0,6.78,-0.5,52.6,0.0,6.75,-0.5,51.5,0.5,6.69,-0.5,52.1,0.0,6.78,-0.5,52.0,0.0,6.8,-0.5,54.0,0.0,6.84,0.0
202512030210,2025-12-03,02,10R,,backfill-from-daily,,51.0,1.0,6.63,-0.5,51.5,0.5,6.65,-0.5,52.4,0.0,6.76,-0.5,55.4,0.0,6.69,0.0,53.6,0.0,6.69,-0.5,47.4,0.0,6.73,-0.5
202512030211,2025-12-03,02,11R,,backfill-from-daily,,51.0,1.0,6.58,0.0,57.5,0.0,6.65,-0.5,54.6,0.0,6.74,-0.5,52.9,0.0,6.73,-0.5,51.5,0.5,6.6,-0.5,52.0,0.0,6.7,-0.5
202512030212,2025-12-03,02,12R,,backfill-from-daily,,52.2,0.0,6.67,-0.5,52.6,0.0,6.7,-0.5,58.5,0.0,6.8,-0.5,53.1,0.0,6.74,0.0,52.0,0.0,6.69,-0.5,53.2,0.0,6.71,0.0
202512030501,2025-12-03,05,01R,,backfill-from-daily,,45.5,1.5,6.58,-0.5,47.3,0.0,6.61,-0.5,47.7,0.0,6.73,0.0,52.0,0.0,6.67,0.0,52.0,0.0,6.72,-0.5,56.7,0.0,6.74,-0.5
202512030502,2025-12-03,05,02R,,backfill-from-daily,,52.0,0.0,6.67,-0.5,52.0,0.0,6.73,-0.5,52.0,0.0,6.69,0.0,46.0,1.0,6.62,0.0,57.1,0.0,6.77,-0.5,52.6,0.0,6.74,-0.5
