レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202512090301,2025-12-09,03,01R,,backfill-from-daily,,52.2,0.0,6.82,0.0,52.0,0.0,6.96,0.5,52.0,0.0,6.83,0.0,53.0,0.0,6.82,0.0,54.2,0.0,6.77,0.5,53.3,0.0,6.93,1.0
202512090302,2025-12-09,03,02R,,backfill-from-daily,,52.9,0.0,6.86,0.0,54.3,0.0,6.83,0.5,50.5,1.5,6.88,0.5,53.0,0.0,6.77,0.0,51.0,1.0,6.88,0.0,57.2,0.0,6.9,0.5
202512090303,2025-12-09,03,03R,,backfill-from-daily,,52.0,0.0,6.7,0.5,52.1,0.0,6.87,0.5,53.0,0.0,6.75,0.5,53.7,0.0,6.79,1.0,53.9,0.0,6.88,0.5,52.0,0.0,6.87,0.5
202512090304,2025-12-09,03,04R,,backfill-from-daily,,51.5,0.5,6.7,0.5,52.0,0.0,6.75,1.0,52.6,0.0,6.74,0.0,51.5,0.5,6.84,-0.5,52.0,0.0,6.89,0.5,49.0,3.0,6.83,0.5
202512090305,2025-12-09,03,05R,,backfill-from-daily,,52.0,0.0,6.84,0.5,52.0,0.0,6.78,0.0,52.0,0.0,6.89,0.0,51.5,0.5,6.92,0.0,52.0,0.0,6.79,0.5,52.4,0.0,6.88,0.0
202512090306,2025-12-09,03,06R,,backfill-from-daily,,52.0,0.0,6.88,0.0,52.9,0.0,6.98,0.0,51.5,0.5,6.82,0.0,53.1,0.0,6.79,0.0,52.0,0.0,6.86,0.0,52.1,0.0,6.74,0.5
202512090307,2025-12-09,03,07R,,backfill-from-daily,,52.0,0.0,6.88,0.0,52.0,0.0,6.85,0.5,52.6,0.0,6.81,0.5,53.3,0.0,6.86,0.0,52.1,0.0,6.86,0.5,50.5,1.5,7.01,0.5
202512090308,2025-12-09,03,08R,,backfill-from-daily,,51.0,1.0,6.82,0.0,52.0,0.0,6.73,0.0,55.1,0.0,6.85,0.5,49.0,3.0,6.86,0.5,52.9,0.0,6.88,0.0,52.2,0.0,6.8,1.0
202512090309,2025-12-09,03,09R,,backfill-from-daily,,54.3,0.0,6.75,0.0,52.0,0.0,6.98,0.5,52.0,0.0,6.78,0.0,53.5,0.0,6.92,0.5,51.5,0.5,6.91,-0.5,57.2,0.0,6.94,1.0
202512090310,2025-12-09,03,10R,,backfill-from-daily,,53.7,0.0,6.85,0.5,53.0,0.0,7.02,0.0,52.0,0.0,6.92,1.0,52.2,0.0,6.93,1.0,52.4,0.0,6.95,0.0,52.9,0.0,6.87,0.0
202512090311,2025-12-09,03,11R,,backfill-from-daily,,52.0,0.0,6.89,1.0,52.2,0.0,6.92,0.5,53.1,0.0,6.81,0.0,53.9,0.0,6.81,0.0,52.0,0.0,6.93,0.0,52.0,0.0,6.99,0.5
202512090312,2025-12-09,03,12R,,backfill-from-daily,,51.5,0.5,7.01,0.0,53.0,0.0,7.02,0.5,52.0,0.0,7.06,0.0,52.6,0.0,6.96,0.0,51.5,0.5,6.98,-0.5,54.3,0.0,7.07,0.5
202512090701,2025-12-09,07,01R,,backfill-from-daily,,55.7,0.0,6.67,-0.5,52.8,0.0,6.69,-0.5,55.7,0.0,6.74,-0.5,52.8,0.0,6.72,-0.5,52.0,0.0,6.63,-0.5,51.5,0.5,6.67,-0.5
202512090702,2025-12-09,07,02R,,backfill-from-daily,,52.8,0.0,6.55,-0.5,52.0,0.0,6.67,-0.5,61.4,0.0,6.7,-0.5,55.1,0.0,6.7,0.0,54.8,0.0,6.67,0.0,51.5,0.5,6.63,-0.5
202512090703,2025-12-09,07,03R,,backfill-from-daily,,53.2,0.0,6.66,-0.5,51.5,0.5,6.71,-0.5,52.0,0.0,6.65,-0.5,52.2,0.0,6.62,0.0,52.5,0.0,6.68,-0.5,52.9,0.0,6.67,-0.5
202512090704,2025-12-09,07,04R,,backfill-from-daily,,52.2,0.0,6.71,-0.5,52.4,0.0,6.63,-0.5,54.5,0.0,6.65,-0.5,52.6,0.0,6.61,-0.5,53.6,0.0,6.69,-0.5,52.8,0.0,6.72,-0.5
202512090705,2025-12-09,07,05R,,backfill-from-daily,,52.6,0.0,6.86,0.0,52.0,0.0,6.7,-0.5,51.5,0.5,6.71,0.0,52.8,0.0,6.74,-0.5,52.0,0.0,6.73,0.0,52.7,0.0,6.73,0.0
202512090706,2025-12-09,07,06R,,backfill-from-daily,,52.3,0.0,6.71,-0.5,51.5,0.5,6.7,-0.5,52.0,0.0,6.77,-0.5,52.2,0.0,6.83,-0.5,57.2,0.0,6.73,-0.5,52.8,0.0,6.8,-0.5
202512090707,2025-12-09,07,07R,,backfill-from-daily,,51.5,0.5,6.66,-0.5,52.0,0.0,6.71,-0.5,52.0,0.0,6.77,-0.5,56.2,0.0,6.75,-0.5,52.8,0.0,6.74,-0.5,52.2,0.0,6.64,2.0
202512090708,2025-12-09,07,08R,,backfill-from-daily,,53.1,0.0,6.8,-0.5,50.5,1.5,6.74,-0.5,52.8,0.0,6.78,-0.5,52.7,0.0,6.76,-0.5,52.7,0.0,6.72,-0.5,52.0,0.0,6.73,-0.5
202512090709,2025-12-09,07,09R,,backfill-from-daily,,53.9,0.0,6.81,-0.5,55.9,0.0,6.72,-0.5,54.8,0.0,6.81,0.0,52.6,0.0,6.87,-0.5,51.5,0.5,6.75,-0.5,52.6,0.0,6.7,-0.5
202512090710,2025-12-09,07,10R,,backfill-from-daily,,53.5,0.0,6.7,0.0,52.0,0.0,6.75,-0.5,55.7,0.0,6.76,-0.5,51.5,0.5,6.68,0.0,54.5,0.0,6.74,-0.5,52.0,0.0,6.72,-0.5
