レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202512040201,2025-12-04,02,01R,,backfill-from-daily,,56.7,0.0,6.82,0.0,52.0,0.0,6.76,0.0,53.1,0.0,6.82,0.0,52.0,0.0,6.67,0.0,47.0,0.0,6.88,-0.5,57.4,0.0,6.73,0.0
202512040202,2025-12-04,02,02R,,backfill-from-daily,,52.0,0.0,6.75,-0.5,52.0,0.0,6.74,0.0,52.0,0.0,6.87,-0.5,51.5,0.5,6.83,0.0,52.1,0.0,6.81,0.0,49.2,0.0,6.77,-0.5
202512040203,2025-12-04,02,03R,,backfill-from-daily,,47.1,0.0,6.74,-0.5,54.9,0.0,6.86,0.0,52.0,0.0,6.77,-0.5,51.5,0.5,6.69,0.0,53.8,0.0,6.77,0.0,45.5,1.5,6.91,0.0
202512040204,2025-12-04,02,04R,,backfill-from-daily,,52.1,0.0,6.82,0.0,51.5,0.5,6.66,0.0,51.5,0.5,6.87,-0.5,54.2,0.0,6.73,-0.5,53.8,0.0,6.89,-0.5,48.4,0.0,6.88,-0.5
202512040205,2025-12-04,02,05R,,backfill-from-daily,,52.4,0.0,6.71,-0.5,45.5,1.5,6.7,0.0,55.9,0.0,6.86,0.0,52.0,0.0,6.65,0.0,57.4,0.0,6.78,0.0,47.7,0.0,6.76,-0.5
202512040206,2025-12-04,02,06R,,backfill-from-daily,,47.0,0.0,6.73,-0.5,58.2,0.0,6.76,0.0,54.4,0.0,6.66,0.0,52.5,0.0,6.73,0.0,49.2,0.0,6.79,-0.5,52.0,0.0,6.7,0.0
202512040207,2025-12-04,02,07R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,55.6,0.0,6.73,0.0,53.3,0.0,6.78,0.0,47.1,0.0,6.68,-0.5,52.0,0.0,6.84,0.0,53.6,0.0,6.77,-0.5
202512040208,2025-12-04,02,08R,,backfill-from-daily,,52.0,0.0,6.63,-0.5,52.0,0.0,6.67,0.0,52.1,0.0,6.75,0.0,52.0,0.0,6.74,-0.5,52.0,0.0,6.87,0.0,53.1,0.0,6.81,0.0
202512040209,2025-12-04,02,09R,,backfill-from-daily,,54.2,0.0,6.67,-0.5,52.5,0.0,6.76,0.0,51.5,0.5,6.75,0.0,53.0,0.0,6.72,0.0,56.7,0.0,6.72,0.0,45.5,1.5,6.78,0.0
202512040210,2025-12-04,02,10R,,backfill-from-daily,,51.5,0.5,6.61,-0.5,53.0,0.0,6.82,-0.5,47.7,0.0,6.87,-0.5,58.2,0.0,6.81,0.0,51.5,0.5,6.76,0.0,52.0,0.0,6.69,0.0
