レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201604102401,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,01R,めざまし戦予,1800,晴,南,1,1,差し,2,900,2,190,1,100,2-1,1130,4,1-2,210,1,1-2,160,2,2-6,800,12,1-6,350,6,2-1-6,5770,18,1-2-6,890,4,1,2,4786,佐 藤 博 亮,26,20,6.91,2,0.02,110.0,2,1,4015,前 野 竜 一,24,15,6.98,1,0.01,110.5,3,6,4851,関 浩 哉,44,40,6.91,6,0.03,111.2,4,4,3350,藤 本 佳 史,74,39,6.98,4,0.17,114.5,5,5,4698,高 山 隆 成,20,58,6.77,5,0.16,,6,3,3818,山 崎 康 弘,54,26,6.92,3,0.05,
201604102402,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,02R,昼ガチ戦予選,1800,晴,南,1,1,逃げ,1,110,1,100,4,110,1-4,300,1,1-4,170,1,1-4,100,1,1-3,240,4,3-4,460,7,1-4-3,1040,4,1-3-4,370,2,1,1,4241,大 串 重 幸,75,46,6.89,1,0.19,111.4,2,4,4140,梶 野 学 志,13,65,6.9,4,0.19,112.4,3,3,4097,貫地谷 直 人,18,11,6.94,3,0.22,113.1,4,2,4759,今 泉 友 吾,28,60,6.91,2,0.24,114.5,5,5,4871,菊 池 宏 志,55,31,6.9,5,0.17,,6,6,4879,山 崎 鉄 平,43,23,6.94,6,0.31,
201604102403,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,03R,予選,1800,晴,南,1,1,,1,160,1,100,3,120,1-3,330,1,1-3,240,1,1-3,130,1,1-2,190,3,2-3,400,9,1-3-2,1190,3,1-2-3,350,2,1,1,4142,平 野 和 明,50,71,6.87,1,0.04,111.2,2,3,3736,岡 本 猛,31,35,6.88,3,0.05,112.4,3,2,3868,尾 形 栄 治,46,55,6.97,2,0.09,113.9,4,5,4329,小 松 卓 司,22,52,6.87,5,0.13,114.5,5,4,4113,木 村 浩 士,27,43,6.92,4,0.14,,6,6,4872,山 下 流 心,16,36,6.78,6,0.15,
201604102404,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,04R,予選,1800,晴,南,1,1,差し,3,1270,3,1080,,,3-5,11050,24,3-5,12250,15,3-5,1130,13,2-3,170,2,2-5,950,11,3-5-2,47120,82,2-3-5,2320,10,1,3,4754,松 尾 充,49,69,6.95,3,0.13,110.3,2,5,3974,深 山 祐 二,48,57,6.91,5,0.11,112.0,3,2,4067,永 井 源,14,56,6.97,2,0.15,113.1,4,6,4073,大 橋 純一郎,53,47,6.92,6,0.14,113.7,5,1,4197,渥 美 卓 郎,25,24,6.99,1,0.21,,6,4,4333,村 田 友 也,17,62,7.06,4,0.15,
201604102405,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,05R,予選  進入固定,1800,晴,北西,1,1,逃げ,1,100,1,100,6,170,1-6,610,3,1-6,620,3,1-6,160,3,1-3,120,1,3-6,310,4,1-6-3,2050,7,1-3-6,440,3,1,1,3809,吉 田 光,21,61,6.96,1,0.04,111.1,2,6,3799,今 泉 和 則,23,30,6.9,6,0.17,112.6,3,3,4737,竹 井 貴 史,12,33,6.91,3,0.02,113.9,4,4,4591,坂井田 晃,51,51,6.83,4,0.14,114.3,5,2,4676,後 藤 隼 之,52,17,6.99,2,0.05,,6,5,4143,浦 田 晃 嗣,11,18,6.9,5,0.2,
201604102406,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,06R,予選,1800,晴,西,1,1,差し,2,270,2,200,1,450,2-1,640,3,1-2,430,2,1-2,210,5,2-6,160,2,1-6,140,1,2-1-6,1380,4,1-2-6,250,1,1,2,4066,東 本 勝 利,32,50,6.94,2,0.13,112.4,2,1,4164,岩 永 節 也,41,72,6.91,1,0.11,115.1,3,6,3795,金 子 龍 介,72,25,7.07,3,0.15,117.2,4,5,4872,山 下 流 心,16,36,6.86,6,0.22,120.9,5,4,4759,今 泉 友 吾,28,60,6.95,5,0.31,,,,,,,,,,,
201604102407,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,07R,予選,1800,晴,西,2,1,逃げ,1,300,1,160,2,100,1-2,350,1,1-2,180,1,1-2,100,1,1-5,260,5,2-5,190,3,1-2-5,930,2,1-2-5,350,1,1,1,3350,藤 本 佳 史,74,39,7.03,1,0.22,111.9,2,2,3529,松 本 勝 也,45,53,7.0,2,0.21,112.3,3,5,3587,武 田 信 一,29,12,7.01,5,0.15,114.2,4,4,4097,貫地谷 直 人,18,11,6.98,4,0.21,114.4,5,6,4811,向井田 佑 紀,71,45,7.02,6,0.14,,6,3,4487,三 原 司,36,21,6.93,3,0.27,
201604102408,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,08R,予選,1800,晴,西,3,2,,1,130,1,100,2,150,1-2,570,3,1-2,390,2,1-2,160,3,1-3,110,1,2-3,120,2,1-2-3,790,3,1-2-3,220,1,1,1,4432,黄金井 力 良,73,37,6.99,1,0.09,111.1,2,2,4568,廣 瀬 真 也,47,75,6.99,2,0.05,111.6,3,3,3799,今 泉 和 則,23,30,6.99,3,0.08,112.3,4,5,4754,松 尾 充,49,69,6.96,5,0.15,114.1,5,4,3818,山 崎 康 弘,54,26,7.06,4,0.14,,6,6,4871,菊 池 宏 志,55,31,7.0,6,0.11,
201604102409,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,09R,予選,1800,晴,西,2,1,逃げ,6,270,6,110,1,170,6-1,670,2,1-6,210,1,1-6,140,1,4-6,270,4,1-4,240,3,6-1-4,1570,3,1-4-6,440,2,1,6,3919,村 上 純,70,76,7.06,1,0.13,111.2,2,1,3868,尾 形 栄 治,46,55,7.08,2,0.17,111.9,3,4,4676,後 藤 隼 之,52,17,6.96,3,0.17,113.8,4,3,4333,村 田 友 也,17,62,7.02,5,0.24,114.6,5,5,4851,関 浩 哉,44,40,7.01,6,0.22,,6,2,4164,岩 永 節 也,41,72,7.01,4,0.24,
201604102410,ＭＢＰ長崎五島開設１０周年競走,第2日,2016/04/10,大村,10R,夕やけ特賞,1800,晴,西,1,1,差し,3,560,3,130,1,100,3-1,870,3,1-3,200,2,1-3,140,2,3-4,460,6,1-4,100,1,3-1-4,3980,11,1-3-4,600,2,1,3,3809,吉 田 光,21,61,6.88,3,0.11,110.5,2,1,4066,東 本 勝 利,32,50,6.99,1,0.21,111.7,3,4,4329,小 松 卓 司,22,52,6.97,4,0.12,112.3,4,5,4487,三 原 司,36,21,6.9,5,0.14,113.1,5,2,4241,大 串 重 幸,75,46,7.03,2,0.19,,6,6,3658,阪 本 聖 秀,76,63,6.97,6,0.25,
