レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201604122401,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,01R,めざまし戦一  進入固定,1800,晴,南,2,1,逃げ,1,130,1,100,4,230,1-4,580,3,1-4,490,3,1-4,210,3,1-3,140,2,3-4,560,7,1-4-3,1500,6,1-3-4,450,3,1,1,3529,松 本 勝 也,45,53,6.89,1,0.14,109.8,2,4,4333,村 田 友 也,17,62,6.89,4,0.12,111.7,3,3,4164,岩 永 節 也,41,72,6.82,3,0.12,113.6,4,5,4698,高 山 隆 成,20,58,6.82,5,0.19,115.7,5,2,4759,今 泉 友 吾,28,60,6.91,2,0.14,,6,6,4872,山 下 流 心,16,36,6.8,6,0.21,
201604122402,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,02R,昼ガチ戦一般,1800,晴,南,2,1,逃げ,1,100,1,100,5,170,1-5,220,1,1-5,240,1,1-5,130,2,1-2,120,1,2-5,210,4,1-5-2,580,2,1-2-5,200,1,1,1,3795,金 子 龍 介,72,25,6.9,1,0.03,109.8,2,5,4737,竹 井 貴 史,12,33,6.8,5,0.16,111.5,3,2,3350,藤 本 佳 史,74,39,6.93,2,0.11,112.9,4,4,4591,坂井田 晃,51,51,6.82,4,0.15,114.6,5,6,4097,貫地谷 直 人,18,11,6.9,6,0.3,,6,3,3818,山 崎 康 弘,54,26,6.97,3,0.09,
201604122403,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,03R,一般,1800,晴,南,2,1,逃げ,1,460,1,110,2,430,1-2,810,4,1-2,390,3,1-2,300,6,1-3,130,1,2-3,190,4,1-2-3,1210,4,1-2-3,360,2,1,1,3736,岡 本 猛,31,35,6.91,1,0.11,110.2,2,2,4142,平 野 和 明,50,71,6.94,2,0.13,111.0,3,3,4073,大 橋 純一郎,53,47,6.9,3,0.1,112.5,4,4,3809,吉 田 光,21,61,6.82,4,0.11,113.4,5,6,4143,浦 田 晃 嗣,11,18,6.92,6,0.16,,6,5,3658,阪 本 聖 秀,76,63,6.85,5,0.22,
201604122404,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,04R,一般,1800,晴,南西,1,1,逃げ,1,150,1,120,6,240,1-6,1220,6,1-6,540,2,1-6,200,4,1-2,130,1,2-6,190,2,1-6-2,2000,5,1-2-6,370,2,1,1,4568,廣 瀬 真 也,47,75,6.94,1,0.08,110.6,2,6,3799,今 泉 和 則,23,30,6.81,6,0.08,111.2,3,2,4786,佐 藤 博 亮,26,20,6.79,2,0.11,112.9,4,3,3868,尾 形 栄 治,46,55,6.9,3,0.08,114.0,5,4,4432,黄金井 力 良,73,37,7.0,4,0.15,,6,5,4197,渥 美 卓 郎,25,24,6.94,5,0.11,
201604122405,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,05R,一般  進入固定,1800,晴,南,3,2,,4,540,4,160,1,100,4-1,1090,4,1-4,320,2,1-4,110,1,3-4,370,7,1-3,170,3,4-1-3,4380,13,1-3-4,540,3,1,4,4487,三 原 司,36,21,6.84,4,0.08,111.0,2,1,4241,大 串 重 幸,75,46,6.96,1,0.01,111.5,3,3,3350,藤 本 佳 史,74,39,7.01,3,0.07,112.8,4,2,4754,松 尾 充,49,69,7.01,2,0.15,114.7,5,5,4871,菊 池 宏 志,55,31,6.88,5,0.07,,6,6,4811,向井田 佑 紀,71,45,6.88,6,0.07,
201604122406,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,06R,一般,1800,晴,南,2,1,逃げ,1,120,1,100,5,260,1-5,1300,5,1-5,970,4,1-5,250,4,1-3,100,1,3-5,350,8,1-5-3,2640,11,1-3-5,430,3,1,1,4676,後 藤 隼 之,52,17,7.01,1,0.05,110.1,2,5,4164,岩 永 節 也,41,72,6.92,5,0.25,112.5,3,3,4329,小 松 卓 司,22,52,6.91,3,0.15,113.2,4,2,3818,山 崎 康 弘,54,26,7.03,2,0.11,113.9,5,4,3658,阪 本 聖 秀,76,63,6.92,4,0.21,,6,6,4879,山 崎 鉄 平,43,23,6.99,6,0.29,
201604122407,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,07R,一般,1800,晴,南,2,1,差し,5,510,5,150,6,500,5-6,4390,10,5-6,1990,7,5-6,420,7,1-5,190,2,1-6,530,8,5-6-1,11550,32,1-5-6,1240,6,1,5,4067,永 井 源,14,56,6.86,4,0.11,110.6,2,6,4851,関 浩 哉,44,40,6.95,6,0.11,111.3,3,1,3587,武 田 信 一,29,12,6.87,1,0.11,113.2,4,3,4737,竹 井 貴 史,12,33,6.95,3,0.15,114.5,5,4,4143,浦 田 晃 嗣,11,18,6.91,5,0.15,,6,2,4333,村 田 友 也,17,62,6.96,2,0.26,
201604122408,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,08R,一般,1800,晴,南,3,2,逃げ,1,120,1,100,2,150,1-2,260,1,1-2,200,1,1-2,110,1,1-3,130,2,2-3,320,6,1-2-3,800,3,1-2-3,440,2,1,1,4113,木 村 浩 士,27,43,7.01,1,0.1,110.7,2,2,4432,黄金井 力 良,73,37,7.03,2,0.1,111.4,3,3,4759,今 泉 友 吾,28,60,6.94,3,0.11,112.5,4,5,4097,貫地谷 直 人,18,11,6.97,5,0.12,113.8,5,4,4568,廣 瀬 真 也,47,75,7.0,4,0.11,,6,6,4871,菊 池 宏 志,55,31,6.96,6,0.05,
201604122409,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,09R,一般,1800,晴,南,3,2,逃げ,1,100,1,100,6,220,1-6,650,4,1-6,670,4,1-6,210,3,1-3,140,1,3-6,310,6,1-6-3,1650,7,1-3-6,450,2,1,1,4073,大 橋 純一郎,53,47,6.92,1,0.13,110.2,2,6,4487,三 原 司,36,21,6.91,5,0.14,111.5,3,3,4142,平 野 和 明,50,71,6.92,3,0.21,112.8,4,4,3868,尾 形 栄 治,46,55,7.04,4,0.14,115.5,5,2,4591,坂井田 晃,51,51,6.96,2,0.21,,6,5,4872,山 下 流 心,16,36,6.92,6,0.15,
201604122410,ＭＢＰ長崎五島開設１０周年競走,第4日,2016/04/12,大村,10R,選抜戦,1800,晴,南,3,2,逃げ,1,100,1,100,2,100,1-2,200,1,1-2,130,1,1-2,140,2,1-5,250,4,2-5,140,3,1-2-5,570,1,1-2-5,320,2,1,1,3799,今 泉 和 則,23,30,6.93,1,0.07,109.6,2,2,3529,松 本 勝 也,45,53,6.96,2,0.14,111.3,3,5,3809,吉 田 光,21,61,6.91,5,0.11,111.5,4,3,4754,松 尾 充,49,69,6.97,3,0.13,113.3,5,4,3587,武 田 信 一,29,12,6.99,4,0.14,,6,6,4329,小 松 卓 司,22,52,6.9,6,0.19,
