レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202410070101,2024-10-07,1,01R,1,3,半周ラップ,まわり足,直線,長田 頼宗,18.15,4.54,7.85,山崎 郡,18.37,4.58,7.75,中野 次郎,18.39,4.77,7.88,石丸 海渡,18.3,4.61,7.82,下出 卓矢,18.54,4.86,7.99,森定 晃史,18.84,4.63,7.95
202410070102,2024-10-07,1,02R,1,3,半周ラップ,まわり足,直線,山田 祐也,18.32,4.58,7.97,新開 航,18.55,4.47,7.78,山口 達也,19.04,4.65,8.05,渡邉 雄朗,18.67,4.58,7.92,大上 卓人,18.48,4.66,8.0,井口 佳典,18.94,5.03,7.89
202410070103,2024-10-07,1,03R,1,3,半周ラップ,まわり足,直線,太田 和美,18.4,4.56,7.65,松田 祐季,18.97,4.61,7.83,渡邉 和将,18.87,4.48,7.67,西山 貴浩,18.86,4.56,7.78,武田 光史,18.49,4.48,7.68,杉山 正樹,19.05,5.03,7.82
202410070104,2024-10-07,1,04R,1,3,半周ラップ,まわり足,直線,市橋 卓士,18.67,4.47,7.73,新田 泰章,18.93,4.45,7.97,重成 一人,19.04,4.39,7.84,中田 竜太,18.88,4.25,8.0,毒島 誠,18.51,4.22,7.85,羽野 直也,18.78,4.49,7.89
202410070105,2024-10-07,1,05R,1,3,半周ラップ,まわり足,直線,佐藤 博亮,18.81,4.5,7.86,原田 幸哉,18.94,4.5,7.76,宮之原 輝紀,18.68,4.9,7.82,篠崎 仁志,18.82,4.51,7.73,馬場 貴也,18.52,4.39,7.79,久田 敏之,18.76,4.31,7.86
202410070106,2024-10-07,1,06R,1,3,半周ラップ,まわり足,直線,秋元 哲,18.65,4.46,7.86,石丸 海渡,18.6,4.51,7.98,関 浩哉,18.47,4.55,7.91,永井 彪也,18.8,4.61,7.96,君島 秀三,18.89,4.58,7.93,春園 功太,18.65,4.57,8.02
202410070107,2024-10-07,1,07R,1,3,半周ラップ,まわり足,直線,下條 雄太郎,18.34,4.57,7.77,宮地 元輝,18.84,4.64,7.9,山田 祐也,18.85,5.11,7.91,長田 頼宗,18.72,4.8,7.88,岡 祐臣,18.51,4.56,7.86,柳沢 一,18.59,4.65,8.03
202410070108,2024-10-07,1,08R,1,3,半周ラップ,まわり足,直線,佐藤 隆太郎,18.62,4.62,7.85,井口 佳典,18.67,4.5,7.95,赤坂 俊輔,18.73,4.91,7.78,森高 一真,18.86,4.78,7.97,山崎 郡,18.61,4.8,7.8,松田 祐季,18.87,4.76,7.91
202410070109,2024-10-07,1,09R,1,3,半周ラップ,まわり足,直線,守田 俊介,18.75,4.31,7.98,毒島 誠,18.56,4.48,7.97,渡邉 雄朗,19.34,4.64,8.28,下出 卓矢,18.87,4.71,7.89,古賀 繁輝,18.88,4.7,7.82,佐藤 翼,18.88,4.53,7.79
202410070110,2024-10-07,1,10R,1,3,半周ラップ,まわり足,直線,西山 貴浩,18.96,4.51,8.06,森定 晃史,18.66,4.7,7.89,佐藤 博亮,18.71,4.6,7.84,新開 航,18.57,4.79,7.81,岡村 仁,18.57,4.56,7.88,新田 泰章,18.75,4.69,8.06
