レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202410040201,2024-10-04,2,01R,1,3,一周,まわり足,直線,宇野 博之,37.02,5.26,7.13,齋藤 智裕,37.58,5.38,7.23,花本 夏樹,37.64,6.06,7.07,牧 宏次,37.12,5.69,7.1,池本 輝明,37.55,5.54,7.16,大澤 大夢,37.32,5.97,7.1
202410040202,2024-10-04,2,02R,1,3,一周,まわり足,直線,岡部 大輝,37.21,5.13,7.03,平見 真彦,37.5,5.7,7.18,北川 潤二,37.92,5.2,7.17,中野 孝二,37.67,5.64,7.2,折下 寛法,37.43,6.05,7.2,松尾 充,37.8,6.16,7.1
202410040203,2024-10-04,2,03R,1,3,一周,まわり足,直線,大谷 健太,37.36,5.34,7.1,柏野 幸二,37.56,5.8,7.3,汐崎 正則,37.9,5.5,7.2,上村 純一,37.41,5.33,7.23,上條 嘉嗣,37.3,5.06,7.23,藤生 雄人,37.96,5.68,7.2
202410040204,2024-10-04,2,04R,1,3,一周,まわり足,直線,小川 知行,37.32,5.58,7.14,鈴木 雅希,37.57,5.46,7.28,古場 輝義,37.97,5.63,7.29,渡辺 史之,38.49,5.67,7.2,伊藤 啓三,38.3,5.65,7.2,尾嶋 一広,37.57,5.55,7.13
202410040205,2024-10-04,2,05R,1,3,一周,まわり足,直線,佐藤 航,36.88,5.47,7.08,佐竹 友樹,36.76,5.13,7.13,宇野 博之,37.66,5.42,7.18,長野 壮志郎,37.47,5.63,7.2,坪井 爽佑,38.32,5.41,7.33,金子 良昭,38.12,6.01,7.17
202410040206,2024-10-04,2,06R,1,3,一周,まわり足,直線,山川 雄大,37.21,5.26,7.27,桐生 順平,36.86,5.24,7.13,金子 和之,37.63,5.93,7.15,渡邊 裕貴,37.53,5.5,7.2,宮迫 暢彦,37.58,5.51,7.17,桑原 将光,37.43,5.47,7.27
202410040207,2024-10-04,2,07R,1,3,一周,まわり足,直線,浜先 真範,36.93,5.57,7.07,池本 輝明,37.64,5.83,7.21,鈴木 峻佑,37.7,5.7,7.27,汐崎 正則,37.77,5.48,7.3,島田 一生,37.23,5.28,7.22,山崎 善庸,37.67,5.7,7.21
202410040208,2024-10-04,2,08R,1,3,一周,まわり足,直線,上村 純一,37.12,5.5,7.06,大澤 大夢,37.63,5.47,7.31,松尾 充,37.36,5.17,7.23,寺本 昇平,37.8,5.57,7.17,栗城 匠,37.35,5.42,7.11,藤田 靖弘,37.68,5.33,7.3
202410040209,2024-10-04,2,09R,1,3,一周,まわり足,直線,田中 辰彦,37.36,5.29,7.19,上條 嘉嗣,37.21,5.26,7.25,平見 真彦,37.64,5.57,7.17,花本 夏樹,37.87,5.4,7.28,佐竹 友樹,37.29,5.37,7.14,鈴木 雅希,37.8,5.37,7.24
202410040210,2024-10-04,2,10R,1,3,一周,まわり足,直線,宮迫 暢彦,37.0,5.37,7.16,佐藤 航,37.36,5.2,7.15,尾嶋 一広,37.04,5.16,7.2,郷原 章平,37.19,5.41,7.14,岡部 大輝,36.59,5.36,7.07,牧 宏次,36.93,5.63,7.07
