レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202410250101,2024-10-25,1,01R,1,3,半周ラップ,まわり足,直線,田中 堅,18.29,4.63,7.64,中北 将史,18.36,4.6,7.58,川崎 智稔,18.21,4.57,7.68,木谷 賢太,18.78,4.6,7.63,古場 輝義,18.66,4.73,7.63,中村 泰平,18.61,4.72,7.67
202410250102,2024-10-25,1,02R,1,3,半周ラップ,まわり足,直線,村岡 賢,18.83,4.68,7.75,待鳥 雄紀,18.93,4.64,7.69,服部 達哉,18.76,4.69,7.76,長谷川 雅和,18.67,4.87,7.68,奥平 拓也,18.45,4.55,7.65,権藤 俊光,18.67,4.5,7.65
202410250103,2024-10-25,1,03R,1,3,半周ラップ,まわり足,直線,加倉 侑征,18.59,4.57,7.62,馬野 耀,18.6,4.61,7.79,金児 隆太,18.84,4.72,7.78,古澤 光紀,18.39,4.62,7.71,小澤 和也,18.75,4.58,7.88,広次 修,18.54,5.15,7.78
202410250104,2024-10-25,1,04R,1,3,半周ラップ,まわり足,直線,後藤 隼之,18.58,4.58,7.61,向井田 佑紀,18.65,4.67,7.64,寺島 吉彦,18.56,4.57,7.67,坂本 雄紀,18.7,4.78,7.66,池田 雄祐,18.55,4.61,7.81,松尾 充,18.44,4.59,7.75
202410250105,2024-10-25,1,05R,1,3,半周ラップ,まわり足,直線,後藤 陽介,18.8,4.76,7.73,宮下 元胤,18.57,5.21,7.72,牟田 奨太,18.83,4.75,7.83,中北 将史,18.43,4.75,7.67,長岡 良也,18.63,4.72,7.76,長田 頼宗,18.47,4.69,7.65
202410250106,2024-10-25,1,06R,1,3,半周ラップ,まわり足,直線,宮崎 奨,18.5,4.64,7.78,山本 景士郎,18.44,4.79,7.81,今坂 晃広,18.65,4.55,7.8,村岡 賢,18.97,4.9,7.87,田中 堅,18.55,5.04,7.8,妻鳥 晋也,18.63,5.04,7.75
202410250107,2024-10-25,1,07R,1,3,半周ラップ,まわり足,直線,古場 輝義,18.23,4.7,7.62,奥平 拓也,18.54,4.81,7.81,森野 正弘,18.73,4.58,7.64,小澤 和也,18.68,4.76,7.75,渡辺 崇,18.79,4.82,7.91,大塚 雅治,18.99,4.61,7.75
202410250108,2024-10-25,1,08R,1,3,半周ラップ,まわり足,直線,金児 隆太,18.17,4.59,7.51,服部 達哉,18.39,4.51,7.81,後藤 隼之,18.71,4.61,7.76,滝沢 芳行,18.41,4.58,7.67,谷野 錬志,19.18,4.69,7.71,淺香 文武,19.3,4.77,7.86
202410250109,2024-10-25,1,09R,1,3,半周ラップ,まわり足,直線,牟田 奨太,18.97,4.73,7.78,権藤 俊光,18.7,4.58,7.63,中村 泰平,18.63,4.57,7.68,広次 修,18.52,4.55,7.72,田中 宏樹,18.44,4.58,7.77,池田 雄祐,,,
202410250110,2024-10-25,1,10R,1,3,半周ラップ,まわり足,直線,永田 秀二,18.45,4.74,7.76,平田 忠則,18.32,4.79,7.73,後藤 陽介,18.79,4.79,7.8,萬 正嗣,18.6,4.76,7.87,藤田 靖弘,18.57,4.64,7.81,待鳥 雄紀,18.74,4.82,7.92
202410250111,2024-10-25,1,11R,1,3,半周ラップ,まわり足,直線,高橋 正男,18.32,4.58,7.77,古澤 光紀,18.6,4.58,7.81,坂本 雄紀,18.83,4.88,7.7,長岡 良也,18.5,4.44,7.61,木谷 賢太,18.58,4.73,7.8,吉田 凌太朗,18.91,4.44,7.85
202410250112,2024-10-25,1,12R,1,3,半周ラップ,まわり足,直線,谷野 錬志,18.52,4.58,7.76,長谷川 雅和,18.55,4.64,7.65,松尾 充,18.26,4.63,7.72,長田 頼宗,18.31,4.53,7.72,宮崎 奨,18.73,4.61,7.73,馬野 耀,18.33,4.53,7.71
202410250201,2024-10-25,2,01R,1,3,一周,まわり足,直線,高倉 和士,36.09,5.18,6.97,上田 龍星,36.41,5.4,6.93,松村 敏,36.64,5.43,7.07,吉川 元浩,37.03,5.39,7.0,深川 真二,37.26,5.3,7.17,田口 節子,36.7,5.23,7.1
202410250202,2024-10-25,2,02R,1,3,一周,まわり足,直線,永田 啓二,37.21,5.16,7.03,大峯 豊,37.02,5.3,7.03,丸野 一樹,36.93,5.6,7.06,前田 将太,36.85,5.55,7.03,浜田 亜理沙,37.58,5.72,6.93,菊地 孝平,36.63,5.32,6.96
202410250203,2024-10-25,2,03R,1,3,一周,まわり足,直線,上條 暢嵩,36.73,5.56,6.97,羽野 直也,37.33,6.06,7.0,新田 雄史,36.72,5.95,6.96,三浦 永理,37.2,5.83,6.97,中澤 和志,37.22,5.5,7.03,藤原 啓史朗,37.09,5.27,7.07
202410250204,2024-10-25,2,04R,1,3,一周,まわり足,直線,吉川 貴仁,37.34,6.16,6.89,山田 康二,36.5,5.4,7.03,池永 太,37.34,5.97,7.07,宮地 元輝,36.94,5.43,7.21,濱野谷 憲吾,36.98,5.53,7.03,白井 英治,37.1,5.2,7.07
202410250205,2024-10-25,2,05R,1,3,一周,まわり足,直線,西山 貴浩,36.96,5.64,7.04,宮之原 輝紀,37.27,5.46,6.97,毒島 誠,37.08,5.35,6.93,下條 雄太郎,37.4,5.67,7.02,松井 繁,37.25,6.09,6.93,定松 勇樹,36.38,5.37,7.0
202410250206,2024-10-25,2,06R,1,3,一周,まわり足,直線,吉川 元浩,37.29,5.67,6.9,井上 忠政,37.1,5.5,6.93,大池 佑来,37.2,5.67,6.93,桐生 順平,37.11,5.34,6.95,茅原 悠紀,37.56,5.47,7.02,古賀 繁輝,37.37,5.51,7.1
202410250207,2024-10-25,2,07R,1,3,一周,まわり足,直線,浜田 亜理沙,36.57,5.39,6.85,森高 一真,36.62,5.51,7.07,池田 浩二,36.53,5.57,7.07,瓜生 正義,36.84,5.46,7.07,佐藤 隆太郎,36.22,5.33,6.97,篠崎 元志,36.85,5.47,6.97
202410250208,2024-10-25,2,08R,1,3,一周,まわり足,直線,山口 剛,36.32,5.21,6.87,佐藤 翼,36.8,5.4,6.85,石野 貴之,36.76,5.27,7.03,大峯 豊,36.75,5.44,7.0,松村 敏,36.87,5.36,7.03,三浦 永理,37.29,5.34,6.97
202410250209,2024-10-25,2,09R,1,3,一周,まわり足,直線,関 浩哉,36.05,5.55,6.83,白井 英治,36.43,5.37,7.03,平本 真之,37.0,5.38,7.09,菊地 孝平,36.32,5.31,7.03,守田 俊介,36.83,5.53,6.99,塩田 北斗,37.04,5.49,7.02
202410250210,2024-10-25,2,10R,1,3,一周,まわり足,直線,濱野谷 憲吾,36.83,5.25,7.14,毒島 誠,36.63,5.3,7.03,田口 節子,37.06,5.67,6.92,中澤 和志,37.21,5.44,7.1,前田 将太,37.3,5.57,6.93,上野 真之介,37.3,5.37,7.0
202410250211,2024-10-25,2,11R,1,3,一周,まわり足,直線,茅原 悠紀,36.52,5.25,7.1,深川 真二,36.9,5.4,7.14,吉川 貴仁,37.86,6.03,7.0,馬場 貴也,37.5,5.6,6.99,羽野 直也,37.97,5.63,7.06,松井 繁,37.33,5.8,7.03
202410250212,2024-10-25,2,12R,1,3,一周,まわり足,直線,桐生 順平,36.26,5.13,6.97,新田 雄史,36.88,5.63,6.9,永田 啓二,37.35,5.39,7.03,峰 竜太,36.67,5.22,6.99,山田 康二,37.11,5.36,7.03,坪井 康晴,36.68,5.26,7.05
202410250601,2024-10-25,6,01R,1,3,一周,まわり足,直線,安部 慎一,37.46,5.51,7.82,多羅尾 達之,37.38,5.75,7.71,福田 理,37.19,5.47,7.71,宇野 博之,38.01,5.7,7.73,村松 将平,37.22,5.77,7.88,田中 瀬里奈,37.81,6.07,7.63
202410250602,2024-10-25,6,02R,1,3,一周,まわり足,直線,川上 清人,36.8,5.41,7.79,宇佐見 淳,36.94,5.4,7.65,谷川 里江,37.81,5.66,7.6,松下 誉士,37.91,5.83,7.62,篠崎 仁志,37.6,5.82,7.71,戸塚 邦好,37.46,5.67,7.68
202410250603,2024-10-25,6,03R,1,3,一周,まわり足,直線,水原 慎,37.79,5.64,7.75,近藤 友宝,37.5,5.86,7.75,柳内 敬太,36.93,5.44,7.64,寳田 亮治,37.52,5.6,7.62,堤 昇,37.24,5.6,7.54,郷原 章平,37.22,5.71,7.53
202410250604,2024-10-25,6,04R,1,3,一周,まわり足,直線,小川 知行,37.2,5.68,7.78,森永 淳,36.85,5.68,7.7,大豆生田 蒼,37.2,5.71,7.67,柳瀬 興志,36.96,5.55,7.8,小坂 尚哉,37.1,5.69,7.72,木村 紗友希,37.98,5.63,7.64
202410250605,2024-10-25,6,05R,1,3,一周,まわり足,直線,秦 英悟,36.93,5.36,7.78,岡部 哲,37.5,5.53,7.7,原村 拓也,37.55,6.12,7.45,西村 勝,37.44,5.63,7.68,安部 慎一,38.09,5.83,7.72,角山 雄哉,37.3,5.71,7.65
202410250606,2024-10-25,6,06R,1,3,一周,まわり足,直線,坂井 康嗣,38.23,5.88,7.64,佐々木 和伸,37.45,5.22,7.68,宇野 博之,37.73,5.65,7.72,川上 清人,37.33,5.94,7.55,徳増 秀樹,37.77,5.81,7.65,峰重 力也,37.25,5.66,7.83
202410250607,2024-10-25,6,07R,1,3,一周,まわり足,直線,松下 誉士,37.15,5.56,7.6,生方 靖亜,37.67,5.68,7.62,丹下 将,38.11,5.55,7.72,郷原 章平,37.24,5.74,7.67,福田 理,37.0,5.57,7.62,吉田 光,38.07,5.97,7.75
202410250608,2024-10-25,6,08R,1,3,一周,まわり足,直線,桑島 和宏,36.88,5.65,7.73,柳瀬 興志,36.9,5.47,7.88,松本 浩貴,37.74,5.77,7.69,村松 将平,37.79,5.64,7.69,西村 拓也,37.23,5.6,7.49,宇佐見 淳,37.52,5.74,7.62
202410250609,2024-10-25,6,09R,1,3,一周,まわり足,直線,森永 淳,36.59,5.34,7.69,上野 秀和,37.54,5.52,7.63,宇田川 信一,38.31,5.78,7.68,篠崎 仁志,37.96,5.63,7.72,浅井 翼,37.42,5.55,7.74,岡部 哲,38.39,6.11,7.7
202410250610,2024-10-25,6,10R,1,3,一周,まわり足,直線,寳田 亮治,37.33,5.55,7.76,徳増 秀樹,37.81,5.58,7.65,多羅尾 達之,37.9,5.48,7.77,稲生 夏季,37.88,5.7,7.66,大豆生田 蒼,37.18,5.54,7.63,原村 拓也,37.4,5.76,7.52
202410250611,2024-10-25,6,11R,1,3,一周,まわり足,直線,佐々木 和伸,36.84,5.55,7.51,小坂 尚哉,36.94,5.37,7.83,角山 雄哉,37.37,5.4,7.64,水原 慎,37.72,5.62,7.64,渡辺 真至,37.61,5.61,7.59,丹下 将,38.1,5.55,7.63
202410250612,2024-10-25,6,12R,1,3,一周,まわり足,直線,西村 拓也,36.41,5.26,7.73,峰重 力也,37.2,5.46,7.88,吉田 光,38.27,5.7,7.78,小川 知行,37.42,5.68,7.6,秦 英悟,37.13,5.75,7.71,柳内 敬太,37.15,5.66,7.78
202410250701,2024-10-25,7,01R,1,3,一周,まわり足,直線,柴田 百恵,37.15,5.15,6.31,宮崎 安奈,36.98,5.06,6.18,加藤 奈月,37.3,5.16,6.27,原 加央理,37.12,5.07,6.28,奥村 明日香,37.25,5.18,6.22,岩崎 麗子,37.87,5.32,6.18
202410250702,2024-10-25,7,02R,1,3,一周,まわり足,直線,門田 栞,37.23,4.77,6.2,水野 望美,36.78,5.21,6.21,北村 寧々,37.83,5.15,6.17,湯淺 紀香,37.61,5.24,6.19,井澤 聖奈,38.01,5.54,6.0,佐々木 裕美,37.7,5.64,6.02
202410250703,2024-10-25,7,03R,1,3,一周,まわり足,直線,豊田 結,36.89,5.01,6.38,石原 凪紗,36.75,5.36,6.22,大瀧 明日香,37.83,5.21,6.26,今井 美亜,37.47,5.16,6.34,金子 七海,37.62,5.37,6.27,川原 愛未,37.69,5.02,6.25
202410250704,2024-10-25,7,04R,1,3,一周,まわり足,直線,伊藤 玲奈,36.99,5.15,6.24,大石 真央,37.56,5.13,6.38,日高 逸子,37.3,5.03,6.32,大澤 真菜,37.91,5.73,6.05,滝沢 織寧,37.53,5.58,6.04,松本 晶恵,37.53,5.2,6.23
202410250705,2024-10-25,7,05R,1,3,一周,まわり足,直線,高憧 四季,36.68,5.2,6.34,加藤 奈月,37.21,5.11,6.33,平高 奈菜,38.08,5.44,6.25,嶋田 有里,37.18,5.45,6.07,坂野 さくら,37.14,5.3,6.27,石丸 小槙,37.04,5.11,6.25
202410250706,2024-10-25,7,06R,1,3,一周,まわり足,直線,平川 香織,36.88,5.21,6.2,川野 芽唯,36.86,5.31,5.99,三嶌 こころ,37.8,5.3,6.57,佐々木 裕美,37.72,5.62,6.4,宮崎 安奈,37.02,5.57,6.25,長尾 萌加,37.26,5.62,6.13
202410250707,2024-10-25,7,07R,1,3,一周,まわり足,直線,高田 ひかる,37.35,5.29,6.32,奥村 明日香,37.22,5.42,6.16,渡邉 優美,36.81,5.17,6.26,金子 七海,37.55,5.23,6.33,野田 彩加,37.22,5.22,6.31,井澤 聖奈,38.19,5.35,6.37
202410250708,2024-10-25,7,08R,1,3,一周,まわり足,直線,関野 文,37.0,4.86,6.3,湯淺 紀香,37.45,5.15,6.35,大石 真央,37.89,5.58,6.41,石原 凪紗,37.52,5.25,6.27,岩崎 麗子,38.68,5.57,6.44,小野 生奈,37.23,5.27,6.43
202410250709,2024-10-25,7,09R,1,3,一周,まわり足,直線,今井 美亜,37.23,5.06,6.31,石丸 小槙,36.76,5.56,6.15,松本 晶恵,37.3,5.81,6.16,平高 奈菜,38.18,5.58,6.35,北村 寧々,37.87,5.46,6.36,原 加央理,37.28,5.42,6.26
202410250710,2024-10-25,7,10R,1,3,一周,まわり足,直線,日高 逸子,37.13,5.71,6.22,豊田 結,37.1,5.2,6.36,高憧 四季,37.46,5.29,6.32,川野 芽唯,37.07,5.19,6.31,門田 栞,37.07,5.06,6.31,伊藤 玲奈,37.54,5.31,6.26
202410250711,2024-10-25,7,11R,1,3,一周,まわり足,直線,渡邉 優美,36.68,5.05,6.17,大瀧 明日香,37.43,5.27,6.26,平川 香織,37.24,5.44,6.21,水野 望美,37.16,5.45,6.2,高田 ひかる,37.61,5.47,6.36,関野 文,37.09,5.14,6.36
202410250712,2024-10-25,7,12R,1,3,一周,まわり足,直線,勝浦 真帆,36.46,5.18,6.28,宇野 弥生,36.46,4.9,6.36,倉持 莉々,36.99,5.24,6.41,前原 哉,37.13,5.28,6.25,山口 真喜子,37.3,5.4,6.31,中谷 朋子,36.97,5.47,6.33
