レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201811042101,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,01R,一般,1800,晴,南,1,1,逃げ,1,100,1,150,2,450,1-2,1250,4,1-2,1280,4,1-2,400,7,1-4,120,1,2-4,710,9,1-2-4,3830,11,1-2-4,960,4,1,1,4446,和 田 兼 輔,45,57,6.68,1,0.11,107.6,2,2,4768,田 代 元 気,16,19,6.77,2,0.14,109.1,3,4,4329,小 松 卓 司,29,55,6.7,4,0.14,109.8,4,5,4020,川 上 清 人,33,68,6.7,5,0.14,112.1,5,6,4777,五十嵐 一 聡,10,64,6.77,6,0.15,,6,3,4194,齋 藤 篤,7,13,6.81,3,0.14,
201811042102,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,02R,一般,1800,晴,南,1,1,逃げ,1,280,1,200,4,170,1-4,300,1,1-4,200,1,1-4,120,1,1-2,200,4,2-4,170,3,1-4-2,950,2,1-2-4,270,1,1,1,3462,竹 上 真 司,30,17,6.75,1,0.18,107.6,2,4,4350,篠 崎 元 志,1,11,6.76,4,0.13,107.7,3,2,4892,柴 田 直 哉,41,56,6.74,2,0.17,110.4,4,3,4167,片 岡 秀 樹,18,61,6.79,3,0.11,112.1,5,5,4442,松 竹 大 輔,55,65,6.81,5,0.11,,6,6,3382,岩 谷 真,43,62,6.8,6,0.09,
201811042103,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,03R,一般,1800,晴,南,1,1,逃げ,1,110,1,110,3,150,1-3,220,1,1-3,210,1,1-3,130,1,1-4,180,4,3-4,310,6,1-3-4,550,2,1-3-4,340,2,1,1,4061,萩 原 秀 人,14,20,6.73,1,0.06,107.4,2,3,3566,川 添 英 正,49,47,6.76,2,0.06,107.9,3,4,3734,宮 田 政 勝,31,21,6.73,3,0.07,110.7,4,5,3805,高 橋 英 之,50,18,6.76,5,0.09,112.0,5,2,4917,岩 橋 裕 馬,44,31,6.69,4,0.11,,6,6,3189,矢 野 素 也,13,72,6.8,6,0.19,
201811042104,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,04R,一般  進入固定,1800,晴,南,1,1,逃げ,1,100,1,110,3,410,1-3,310,2,1-3,310,2,1-3,190,4,1-4,150,2,3-4,370,6,1-3-4,810,4,1-3-4,380,3,1,1,3582,吉 川 昭 男,65,71,6.76,1,0.18,109.2,2,3,4310,横 家 翔 一,26,27,6.77,3,0.17,110.7,3,4,4151,下 河 誉 史,11,25,6.78,4,0.22,111.7,4,5,4749,山 口 貢 輝,9,59,6.79,5,0.29,112.2,5,2,3559,水 長 照 雄,51,43,6.78,2,0.21,,6,6,4968,宮 崎 光 基,63,66,6.77,6,0.11,
201811042105,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,05R,一般,1800,晴,,0,1,逃げ,1,120,1,100,2,120,1-2,160,1,1-2,130,1,1-2,100,1,1-5,140,2,2-5,170,3,1-2-5,580,2,1-2-5,250,1,1,1,3967,鈴 木 茂 高,12,69,6.83,1,0.09,108.0,2,2,4003,表 憲 一,25,46,6.8,2,0.12,108.7,3,5,4852,川 原 祐 明,52,24,6.8,5,0.05,110.5,4,3,4563,齋 藤 真 之,32,12,6.75,3,0.1,111.2,5,6,4768,田 代 元 気,16,19,6.82,6,0.07,,6,4,4978,山 田 和 佐,48,73,6.75,4,0.13,
201811042106,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,06R,一般,1800,晴,北西,2,2,逃げ,1,110,1,100,4,570,1-4,1640,5,1-4,1060,3,1-4,330,4,1-5,230,3,4-5,1840,14,1-4-5,7350,20,1-4-5,2570,10,1,1,3843,上 之 晃 弘,34,30,6.78,1,0.19,109.0,2,4,4194,齋 藤 篤,7,13,6.84,4,0.17,109.6,3,5,4182,吉 田 和 仁,46,34,6.73,5,0.16,111.0,4,2,4442,松 竹 大 輔,55,65,6.83,2,0.2,112.4,5,6,4892,柴 田 直 哉,41,56,6.74,6,0.08,,6,3,3064,山 崎 昭 生,17,41,6.77,3,0.27,
201811042107,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,07R,一般  進入固定,1800,晴,北西,3,3,逃げ,1,170,1,100,3,190,1-3,240,1,1-3,250,1,1-3,100,1,1-6,260,3,3-6,270,4,1-3-6,830,1,1-3-6,490,1,1,1,4035,杉 江 浩 明,53,14,6.8,1,0.17,108.4,2,3,4020,川 上 清 人,33,68,6.8,3,0.14,109.7,3,6,4861,田 中 宏 樹,15,15,6.76,6,0.09,111.7,4,2,3138,椎 名 政 浩,40,52,6.81,2,0.18,112.5,5,4,3189,矢 野 素 也,13,72,6.84,4,0.21,,6,5,4167,片 岡 秀 樹,18,61,6.83,5,0.24,
201811042108,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,08R,一般,1800,晴,北西,3,3,差し,2,2320,2,520,5,370,2-5,4440,12,2-5,1480,6,2-5,330,8,1-2,140,2,1-5,110,1,2-5-1,11100,31,1-2-5,330,1,1,2,3382,岩 谷 真,43,62,6.81,2,0.16,109.2,2,5,3734,宮 田 政 勝,31,21,6.77,5,0.22,111.5,3,1,4151,下 河 誉 史,11,25,6.81,1,0.2,111.9,4,3,4917,岩 橋 裕 馬,44,31,6.76,3,0.19,112.5,5,4,4777,五十嵐 一 聡,10,64,6.84,4,0.17,,6,6,4310,横 家 翔 一,26,27,6.8,6,0.25,
201811042109,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,09R,一般,1800,晴,北西,2,2,逃げ,1,120,1,150,2,360,1-2,1140,4,1-2,870,4,1-2,430,7,1-4,200,3,2-4,720,8,1-2-4,3300,12,1-2-4,1240,6,1,1,4003,表 憲 一,25,46,6.77,1,0.09,108.4,2,2,4749,山 口 貢 輝,9,59,6.81,2,0.13,109.2,3,4,4182,吉 田 和 仁,46,34,6.75,4,0.21,110.8,4,3,4329,小 松 卓 司,29,55,6.79,3,0.14,111.2,5,5,3462,竹 上 真 司,30,17,6.82,5,0.15,,6,6,4978,山 田 和 佐,48,73,6.8,6,0.25,
201811042110,ＢＴＳ宮崎オープン４周年記念,第4日,2018/11/04,芦屋,10R,選抜戦,1800,晴,北西,2,2,逃げ,1,130,1,100,4,280,1-4,1130,4,1-4,830,3,1-4,330,5,1-2,130,1,2-4,520,9,1-4-2,3080,11,1-2-4,1300,4,1,1,3805,高 橋 英 之,50,18,6.77,1,0.11,108.0,2,4,4861,田 中 宏 樹,15,15,6.74,4,0.11,109.5,3,2,3967,鈴 木 茂 高,12,69,6.82,2,0.09,111.0,4,5,3843,上 之 晃 弘,34,30,6.78,5,0.13,112.7,5,6,3559,水 長 照 雄,51,43,6.82,6,0.16,,6,3,4061,萩 原 秀 人,14,20,6.79,3,0.1,
