レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202602020301,2026-02-02,03,01R,,backfill-from-daily,1,0.26,2,0.13,3,-0.03,4,-0.05,5,0.08,6,-0.13
202602020302,2026-02-02,03,02R,,backfill-from-daily,1,0.09,2,0.82,3,0.23,4,0.14,5,0.29,6,-0.04
202602020303,2026-02-02,03,03R,,backfill-from-daily,1,0.19,2,0.14,3,0.19,4,0.09,5,0.06,6,0.14
202602020304,2026-02-02,03,04R,,backfill-from-daily,1,0.24,2,0.26,3,0.22,4,0.42,5,0.13,6,0.2
202602020305,2026-02-02,03,05R,,backfill-from-daily,1,0.01,2,0.12,3,0.04,4,0.16,5,-0.08,6,-0.01
202602020306,2026-02-02,03,06R,,backfill-from-daily,1,-0.2,2,-0.06,3,-0.18,4,0.13,5,0.07,6,0.07
202602020307,2026-02-02,03,07R,,backfill-from-daily,1,0.08,2,0.18,3,0.19,4,0.12,5,0.16,6,0.12
202602020308,2026-02-02,03,08R,,backfill-from-daily,1,0.18,2,0.05,3,0.01,4,0.28,5,0.24,6,0.16
202602020309,2026-02-02,03,09R,,backfill-from-daily,1,0.05,2,0.06,3,0.04,4,0.5,5,0.24,6,0.23
202602020310,2026-02-02,03,10R,,backfill-from-daily,1,0.2,2,0.23,3,0.27,4,0.04,5,-0.04,6,0.06
202602020311,2026-02-02,03,11R,,backfill-from-daily,1,0.1,2,0.08,3,0.14,4,0.12,5,0.05,6,0.15
202602020312,2026-02-02,03,12R,,backfill-from-daily,1,0.24,2,0.21,,,3,0.31,4,0.21,5,0.25
202602020601,2026-02-02,06,01R,,backfill-from-daily,1,0.01,2,0.04,3,0.05,4,0.2,5,0.17,6,0.07
202602020602,2026-02-02,06,02R,,backfill-from-daily,1,-0.07,2,-0.01,3,0.16,4,0.11,5,0.13,6,0.03
202602020603,2026-02-02,06,03R,,backfill-from-daily,,,1,0.05,2,0.02,3,0.05,4,-0.08,5,-0.13
202602020604,2026-02-02,06,04R,,backfill-from-daily,1,0.04,2,0.16,3,0.05,4,0.07,5,0.22,6,0.34
202602020605,2026-02-02,06,05R,,backfill-from-daily,1,-0.01,2,0.14,3,0.04,4,-0.09,5,0.03,6,0.02
202602020606,2026-02-02,06,06R,,backfill-from-daily,1,0.13,2,0.01,3,0.0,4,-0.02,5,0.05,6,0.05
202602020607,2026-02-02,06,07R,,backfill-from-daily,1,-0.11,2,0.05,3,-0.01,4,0.21,5,0.18,6,0.08
202602020608,2026-02-02,06,08R,,backfill-from-daily,1,0.0,2,-0.02,3,0.03,4,0.17,6,0.11,5,0.12
202602020609,2026-02-02,06,09R,,backfill-from-daily,1,0.19,2,0.32,3,0.56,5,0.17,6,0.01,4,0.03
202602020610,2026-02-02,06,10R,,backfill-from-daily,1,-0.02,2,-0.01,3,0.09,4,0.07,5,-0.01,6,0.04
202602020611,2026-02-02,06,11R,,backfill-from-daily,1,0.04,2,0.05,3,0.13,4,0.07,5,0.14,6,0.18
202602020612,2026-02-02,06,12R,,backfill-from-daily,1,0.2,2,0.14,3,0.14,4,0.16,5,0.07,6,-0.01
202602020701,2026-02-02,07,01R,,backfill-from-daily,1,-0.03,2,-0.02,3,0.02,4,-0.07,6,-0.11,5,-0.08
202602020702,2026-02-02,07,02R,,backfill-from-daily,1,0.13,2,-0.07,3,0.0,4,0.11,6,0.19,5,0.11
202602020703,2026-02-02,07,03R,,backfill-from-daily,1,0.04,2,-0.01,3,-0.1,4,-0.03,5,0.07,6,-0.04
202602020704,2026-02-02,07,04R,,backfill-from-daily,1,0.05,2,0.09,3,0.01,4,0.01,5,0.03,6,0.05
202602020705,2026-02-02,07,05R,,backfill-from-daily,1,-0.01,3,0.07,4,0.08,5,-0.08,2,0.07,6,-0.1
202602020706,2026-02-02,07,06R,,backfill-from-daily,1,-0.04,2,0.0,3,0.01,4,-0.04,5,-0.04,6,0.02
202602020707,2026-02-02,07,07R,,backfill-from-daily,1,0.1,2,0.18,3,0.15,4,0.11,5,0.12,6,0.1
202602020708,2026-02-02,07,08R,,backfill-from-daily,1,-0.02,2,0.05,3,0.09,4,0.18,5,0.2,6,0.16
202602020709,2026-02-02,07,09R,,backfill-from-daily,1,0.07,3,-0.12,4,0.07,2,-0.21,5,-0.1,6,-0.17
202602020710,2026-02-02,07,10R,,backfill-from-daily,1,-0.01,2,0.02,3,0.17,4,0.09,5,0.11,6,0.12
202602020711,2026-02-02,07,11R,,backfill-from-daily,1,0.07,2,0.22,3,0.09,4,0.15,5,0.09,6,0.09
202602020712,2026-02-02,07,12R,,backfill-from-daily,1,0.07,2,0.01,3,0.05,4,0.01,5,0.11,6,0.29
202602021001,2026-02-02,10,01R,,backfill-from-daily,1,0.21,2,0.17,3,0.19,6,0.05,4,0.03,5,0.16
202602021002,2026-02-02,10,02R,,backfill-from-daily,1,0.14,2,-0.01,3,0.11,4,0.36,5,-0.06,6,-0.01
202602021003,2026-02-02,10,03R,,backfill-from-daily,1,0.38,4,0.18,2,0.11,5,0.28,3,0.04,6,0.48
202602021004,2026-02-02,10,04R,,backfill-from-daily,1,0.19,2,0.22,3,0.32,4,0.02,5,0.08,6,0.09
202602021005,2026-02-02,10,05R,,backfill-from-daily,1,-0.02,2,-0.01,4,0.17,5,0.06,3,0.04,6,0.07
202602021006,2026-02-02,10,06R,,backfill-from-daily,1,-0.11,2,0.13,3,-0.04,4,0.02,5,-0.01,6,0.05
202602021007,2026-02-02,10,07R,,backfill-from-daily,1,-0.16,2,-0.07,3,0.15,4,-0.07,5,0.09,6,0.09
202602021008,2026-02-02,10,08R,,backfill-from-daily,1,0.01,2,0.03,3,0.23,4,0.11,5,0.05,6,0.09
202602021009,2026-02-02,10,09R,,backfill-from-daily,1,0.11,2,0.13,3,0.15,4,0.18,5,0.19,6,0.23
