レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202602100201,2026-02-10,02,01R,,backfill-from-daily,1,0.11,2,0.24,3,0.13,4,0.05,5,-0.09,6,-0.08
202602100202,2026-02-10,02,02R,,backfill-from-daily,1,0.08,2,0.26,3,0.07,4,0.07,5,0.24,6,0.01
202602100203,2026-02-10,02,03R,,backfill-from-daily,1,0.13,2,0.18,3,0.04,4,0.03,5,0.07,6,0.01
202602100204,2026-02-10,02,04R,,backfill-from-daily,1,0.17,2,0.13,3,0.11,5,0.12,4,0.27,6,0.04
202602100205,2026-02-10,02,05R,,backfill-from-daily,1,-0.06,2,0.08,3,0.08,4,0.06,5,0.13,6,0.01
202602100206,2026-02-10,02,06R,,backfill-from-daily,1,-0.08,2,-0.02,3,0.08,4,0.12,5,0.15,6,0.14
202602100207,2026-02-10,02,07R,,backfill-from-daily,1,-0.08,2,-0.02,3,-0.03,4,0.17,5,0.12,6,0.09
202602100208,2026-02-10,02,08R,,backfill-from-daily,1,0.18,2,0.23,3,0.33,4,0.22,5,0.05,6,-0.01
202602100209,2026-02-10,02,09R,,backfill-from-daily,1,0.07,2,0.22,3,0.05,4,0.04,5,0.13,6,0.16
202602100210,2026-02-10,02,10R,,backfill-from-daily,1,0.09,2,-0.07,3,-0.02,4,0.03,5,0.05,6,0.01
202602100211,2026-02-10,02,11R,,backfill-from-daily,1,0.17,2,0.12,3,0.14,4,0.03,5,0.14,6,0.21
202602100212,2026-02-10,02,12R,,backfill-from-daily,1,0.02,2,0.06,3,0.07,4,0.25,5,-0.02,6,0.12
202602100301,2026-02-10,03,01R,,backfill-from-daily,1,-0.02,2,-0.05,3,0.07,4,-0.01,5,0.2,6,0.07
202602100302,2026-02-10,03,02R,,backfill-from-daily,1,0.09,2,0.03,3,0.05,4,0.19,5,0.17,6,0.18
202602100303,2026-02-10,03,03R,,backfill-from-daily,1,0.19,2,0.08,3,0.03,4,0.19,5,0.25,6,0.23
202602100304,2026-02-10,03,04R,,backfill-from-daily,1,0.16,2,0.11,3,0.17,4,0.18,5,0.13,6,0.18
202602100305,2026-02-10,03,05R,,backfill-from-daily,1,-0.06,2,0.04,3,0.03,4,-0.01,5,0.01,6,-0.07
202602100306,2026-02-10,03,06R,,backfill-from-daily,1,-0.09,2,0.16,3,-0.06,4,0.05,5,0.08,6,0.02
202602100307,2026-02-10,03,07R,,backfill-from-daily,1,0.03,2,-0.04,3,0.07,4,0.12,5,0.39,6,0.16
202602100308,2026-02-10,03,08R,,backfill-from-daily,1,0.26,2,0.15,3,0.09,4,0.23,5,0.16,6,0.16
202602100309,2026-02-10,03,09R,,backfill-from-daily,1,0.12,2,0.19,3,0.14,4,0.3,5,0.22,6,0.37
202602100310,2026-02-10,03,10R,,backfill-from-daily,1,0.17,2,-0.03,,,3,0.04,4,0.1,5,0.14
202602100311,2026-02-10,03,11R,,backfill-from-daily,1,0.03,2,0.36,3,0.15,4,-0.02,5,0.06,6,0.07
202602100312,2026-02-10,03,12R,,backfill-from-daily,1,0.24,2,0.24,3,0.16,4,0.03,5,0.03,6,0.05
202602100501,2026-02-10,05,01R,,backfill-from-daily,1,0.11,2,0.17,3,0.13,4,0.03,5,0.04,6,-0.03
202602100502,2026-02-10,05,02R,,backfill-from-daily,1,-0.02,2,-0.13,3,0.06,4,-0.05,5,-0.08,6,-0.06
202602100503,2026-02-10,05,03R,,backfill-from-daily,1,0.12,2,0.09,3,0.02,4,0.09,5,-0.01,6,-0.05
202602100504,2026-02-10,05,04R,,backfill-from-daily,1,0.01,2,0.09,3,0.05,4,0.02,5,0.04,6,0.13
202602100505,2026-02-10,05,05R,,backfill-from-daily,1,0.11,2,0.09,3,0.13,4,0.11,5,0.01,6,0.12
202602100506,2026-02-10,05,06R,,backfill-from-daily,1,0.09,2,0.04,3,0.06,4,0.0,5,0.06,6,0.18
202602100507,2026-02-10,05,07R,,backfill-from-daily,1,0.14,2,0.01,3,0.01,4,0.34,5,0.03,6,0.02
202602100508,2026-02-10,05,08R,,backfill-from-daily,1,-0.03,2,0.05,3,0.17,4,0.01,5,-0.01,6,-0.02
202602100509,2026-02-10,05,09R,,backfill-from-daily,1,0.13,2,0.14,3,0.09,4,0.18,5,0.38,6,0.29
202602100510,2026-02-10,05,10R,,backfill-from-daily,1,-0.01,2,-0.05,3,-0.04,4,0.01,5,0.11,6,-0.07
202602100511,2026-02-10,05,11R,,backfill-from-daily,1,-0.06,2,0.13,3,-0.07,4,-0.06,5,-0.02,6,-0.01
