レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202104270301,ゴールデンカップ,2021-04-27,3,01R,9.0,3,10.0,1,18.0,18.0,1,1,52.0,0.0,6.83,0.5,0.12,2,2,52.2,0.0,6.96,0.0,0.1,3,3,52.0,0.0,6.81,0.0,-0.09,4,4,54.0,0.0,6.86,0.5,-0.11,5,5,52.1,0.0,6.84,0.5,-0.05,6,6,52.1,0.0,6.79,0.0,0.02
202104270302,ゴールデンカップ,2021-04-27,3,02R,5.0,3,5.0,1,17.0,18.0,1,1,54.0,0.0,6.78,0.5,-0.03,2,2,52.4,0.0,6.9,1.0,0.16,3,3,52.2,0.0,7.05,0.0,0.2,4,4,52.0,0.0,6.86,0.5,-0.06,5,5,51.5,0.5,6.79,0.5,-0.09,6,6,55.8,0.0,6.8,0.0,0.08
202104270303,ゴールデンカップ,2021-04-27,3,03R,6.0,3,15.0,1,17.0,18.0,1,1,52.3,0.0,6.87,0.0,-0.02,2,2,51.0,1.0,6.81,0.5,-0.01,3,3,52.5,0.0,6.88,0.0,0.05,4,4,52.1,0.0,7.0,0.0,0.09,5,5,50.0,2.0,6.89,1.0,-0.03,6,6,52.5,0.0,7.0,0.0,0.13
202104270304,ゴールデンカップ,2021-04-27,3,04R,6.0,3,15.0,1,17.0,18.0,1,1,52.0,0.0,6.96,0.5,0.09,2,2,52.5,0.0,6.98,0.5,0.15,3,3,52.3,0.0,6.94,0.5,0.31,4,4,52.4,0.0,6.96,0.5,0.07,5,5,52.0,0.0,6.99,0.5,0.01,6,6,52.4,0.0,6.82,1.0,0.16
202104270305,ゴールデンカップ,2021-04-27,3,05R,6.0,3,15.0,1,18.0,18.0,1,1,54.0,0.0,7.1,0.5,0.06,2,2,52.2,0.0,7.04,0.5,-0.04,3,3,51.0,1.0,7.07,0.5,0.05,4,4,52.4,0.0,7.17,1.0,-0.04,5,5,52.0,0.0,7.11,0.5,0.15,6,6,52.2,0.0,7.36,0.0,0.01
202104270306,ゴールデンカップ,2021-04-27,3,06R,7.0,3,10.0,1,19.0,18.0,1,1,52.0,0.0,7.13,0.5,-0.07,2,2,51.5,0.5,7.03,0.5,0.07,3,3,52.0,0.0,7.07,0.5,-0.12,4,4,52.1,0.0,7.17,0.5,0.21,5,5,52.0,0.0,7.12,1.0,0.1,6,6,52.2,0.0,7.1,0.0,0.03
202104270307,ゴールデンカップ,2021-04-27,3,07R,6.0,3,5.0,1,19.0,18.0,1,1,52.1,0.0,7.19,0.5,-0.08,2,2,50.0,2.0,7.16,2.0,-0.08,3,3,52.0,0.0,7.1,0.5,0.08,4,4,51.0,1.0,7.0,0.5,0.06,5,5,52.1,0.0,7.28,0.5,0.09,6,6,52.4,0.0,7.17,1.0,0.16
202104270308,ゴールデンカップ,2021-04-27,3,08R,7.0,3,5.0,1,19.0,18.0,1,1,52.0,0.0,7.08,0.5,0.09,2,2,52.0,0.0,7.23,0.5,0.26,3,3,52.3,0.0,7.12,0.0,0.18,4,4,52.6,0.0,7.24,0.0,-0.09,5,5,55.8,0.0,7.24,0.0,-0.01,6,6,52.5,0.0,7.09,0.0,0.1
202104270309,ゴールデンカップ,2021-04-27,3,09R,6.0,3,5.0,2,19.0,18.0,1,1,52.5,0.0,7.04,0.5,0.04,2,2,52.0,0.0,7.17,0.5,0.07,3,3,52.4,0.0,6.9,1.0,0.02,4,4,52.0,0.0,7.24,0.5,0.02,5,5,52.4,0.0,7.22,0.5,0.08,6,6,52.1,0.0,7.23,0.0,0.09
202104270310,ゴールデンカップ,2021-04-27,3,10R,8.0,3,10.0,2,19.0,18.0,1,1,52.0,0.0,7.09,0.0,-0.05,2,2,52.0,0.0,7.13,0.5,0.29,3,3,52.4,0.0,7.24,0.5,0.06,4,4,52.2,0.0,7.09,0.5,-0.1,5,5,52.3,0.0,7.08,0.5,-0.06,6,6,51.0,1.0,7.11,0.0,0.12
