レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202104030201,サンスポＺＢＡＴ！杯,2021-04-03,2,01R,4.0,1,2.0,1,16.0,18.0,1,1,53.3,0.0,6.82,-0.5,0.08,2,2,56.1,0.0,6.8,-0.5,0.11,3,3,53.1,0.0,6.76,-0.5,0.08,4,4,52.4,0.0,6.78,-0.5,0.13,5,5,53.3,0.0,6.79,-0.5,0.13,6,6,63.7,0.0,6.88,-0.5,0.29
202104030202,サンスポＺＢＡＴ！杯,2021-04-03,2,02R,0.0,1,0.0,1,16.0,18.0,1,1,52.0,0.0,6.7,-0.5,0.15,2,2,52.0,0.0,6.77,-0.5,0.11,3,3,52.9,0.0,6.72,-0.5,0.04,4,4,52.7,0.0,6.72,-0.5,-0.02,5,5,56.2,0.0,6.82,-0.5,-0.07,6,6,52.0,0.0,6.79,-0.5,-0.14
202104030203,サンスポＺＢＡＴ！杯,2021-04-03,2,03R,0.0,1,0.0,1,16.0,18.0,1,1,53.4,0.0,6.8,-0.5,-0.08,2,2,52.0,0.0,6.82,-0.5,-0.05,3,3,52.0,0.0,6.74,-0.5,0.08,4,4,52.1,0.0,6.86,-0.5,0.01,5,5,51.5,0.5,6.88,-0.5,-0.02,6,6,56.0,0.0,6.72,0.0,-0.11
202104030204,サンスポＺＢＡＴ！杯,2021-04-03,2,04R,1.0,1,0.0,1,16.0,18.0,1,1,52.0,0.0,6.74,0.0,0.02,2,2,51.0,1.0,6.76,-0.5,0.01,3,3,55.0,0.0,6.88,-0.5,0.07,4,4,51.0,1.0,6.78,-0.5,0.04,5,5,52.0,0.0,6.76,-0.5,0.02,6,6,52.0,0.0,6.8,-0.5,0.03
202104030205,サンスポＺＢＡＴ！杯,2021-04-03,2,05R,0.0,1,0.0,1,16.0,18.0,1,1,57.9,0.0,6.84,-0.5,-0.01,2,2,52.0,0.0,6.81,-0.5,0.03,3,3,52.0,0.0,6.77,-0.5,0.01,4,4,52.0,0.0,6.82,0.0,0.01,5,5,53.1,0.0,6.86,-0.5,-0.1,6,6,52.6,0.0,6.75,-0.5,-0.15
202104030206,サンスポＺＢＡＴ！杯,2021-04-03,2,06R,3.0,1,2.0,1,16.0,18.0,1,1,52.0,0.0,6.76,-0.5,-0.03,2,2,56.2,0.0,6.87,-0.5,0.04,3,3,52.0,0.0,6.81,0.0,0.13,4,4,52.7,0.0,6.78,-0.5,0.08,5,5,52.0,0.0,6.8,-0.5,0.11,6,6,53.3,0.0,6.8,-0.5,0.19
202104030207,サンスポＺＢＡＴ！杯,2021-04-03,2,07R,0.0,1,0.0,1,16.0,18.0,1,1,54.5,0.0,6.87,-0.5,-0.06,2,2,51.5,0.5,6.76,-0.5,0.01,3,3,52.4,0.0,6.8,-0.5,0.01,4,5,55.4,0.0,6.88,-0.5,-0.04,5,6,51.0,1.0,6.82,-0.5,0.03,6,4,52.6,0.0,6.81,-0.5,-0.08
202104030208,サンスポＺＢＡＴ！杯,2021-04-03,2,08R,2.0,2,1.0,1,17.0,18.0,1,1,52.3,0.0,6.8,-0.5,-0.15,2,2,52.0,0.0,6.8,-0.5,-0.06,3,3,52.0,0.0,6.82,-0.5,0.26,4,4,55.0,0.0,6.94,-0.5,0.07,5,6,52.0,0.0,6.83,-0.5,0.09,6,5,52.7,0.0,6.84,-0.5,0.08
202104030209,サンスポＺＢＡＴ！杯,2021-04-03,2,09R,3.0,1,1.0,1,16.0,19.0,1,1,52.0,0.0,6.71,-0.5,0.24,2,2,53.3,0.0,6.78,-0.5,0.16,3,3,52.1,0.0,6.82,-0.5,0.08,4,4,52.9,0.0,6.8,-0.5,0.41,5,6,63.7,0.0,6.83,-0.5,0.31,6,5,52.0,0.0,6.81,-0.5,0.11
202104030210,サンスポＺＢＡＴ！杯,2021-04-03,2,10R,3.0,1,1.0,1,16.0,19.0,1,1,52.6,0.0,6.78,-0.5,-0.14,2,2,51.5,0.5,6.82,-0.5,0.02,3,3,52.7,0.0,6.8,-0.5,0.18,4,4,52.0,0.0,6.79,-0.5,-0.01,5,5,51.0,1.0,6.82,-0.5,-0.05,6,6,52.0,0.0,6.76,-0.5,-0.05
