レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202208080201,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,01R,3.0,1,2.0,1,33.0,31.0,1,1,51.5,0.5,6.81,0.0,0.14,2,2,53.8,0.0,6.86,-0.5,0.02,3,3,54.8,0.0,6.86,-0.5,-0.06,4,4,51.5,0.5,6.77,0.5,0.07,5,6,52.0,0.0,6.88,-0.5,0.13,6,5,54.4,0.0,6.88,-0.5,-0.04
202208080202,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,02R,3.0,1,2.0,1,32.0,30.0,1,1,53.1,0.0,6.9,-0.5,0.1,2,2,55.4,0.0,6.87,-0.5,0.09,3,3,52.1,0.0,6.97,-0.5,-0.05,4,4,55.3,0.0,6.93,-0.5,0.01,5,5,53.5,0.0,6.98,-0.5,0.08,6,6,53.3,0.0,6.98,0.0,0.09
202208080203,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,03R,5.0,1,3.0,1,33.0,30.0,1,1,60.9,0.0,6.91,-0.5,0.08,2,2,51.5,0.5,6.85,-0.5,0.04,3,3,54.5,0.0,6.96,-0.5,0.08,4,4,52.0,0.0,6.9,-0.5,0.15,5,5,51.0,1.0,6.94,0.0,0.05,6,6,58.5,0.0,6.97,-0.5,0.24
202208080204,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,04R,7.0,1,3.0,1,33.0,30.0,1,1,52.2,0.0,6.92,-0.5,-0.01,2,2,51.5,0.5,6.95,-0.5,0.14,3,3,53.6,0.0,6.95,-0.5,0.14,4,4,50.5,1.5,6.92,-0.5,-0.04,5,6,53.0,0.0,6.94,-0.5,0.09,6,5,52.1,0.0,6.9,0.0,0.05
202208080205,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,05R,5.0,1,3.0,1,33.0,30.0,1,1,51.5,0.5,6.92,-0.5,0.06,2,2,52.0,0.0,6.93,-0.5,0.06,3,3,54.9,0.0,6.9,0.0,0.06,4,4,52.0,0.0,6.98,-0.5,0.05,5,5,53.8,0.0,6.96,-0.5,0.01,6,6,53.7,0.0,6.97,-0.5,-0.01
202208080206,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,06R,5.0,1,3.0,1,33.0,30.0,1,1,52.5,0.0,6.93,-0.5,0.15,2,2,51.5,0.5,6.91,-0.5,0.21,3,3,52.2,0.0,6.97,-0.5,0.11,4,4,53.3,0.0,6.95,0.0,0.18,5,5,55.4,0.0,6.89,-0.5,0.05,6,6,52.0,0.0,6.93,-0.5,0.06
202208080207,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,07R,3.0,1,2.0,1,33.0,31.0,1,1,52.0,0.0,6.88,-0.5,0.12,2,2,52.6,0.0,6.84,-0.5,0.31,3,3,53.1,0.0,6.94,-0.5,0.11,4,4,52.1,0.0,6.85,-0.5,0.02,5,5,51.5,0.5,6.81,-0.5,0.11,6,6,54.8,0.0,6.87,-0.5,0.16
202208080208,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,08R,4.0,1,3.0,1,33.0,31.0,1,1,53.6,0.0,6.96,-0.5,0.09,2,2,51.5,0.5,6.86,-0.5,0.05,3,3,51.5,0.5,6.86,0.0,0.03,4,4,54.5,0.0,6.92,-0.5,-0.03,5,5,51.5,0.5,7.0,-0.5,0.02,6,6,51.0,1.0,6.98,0.0,0.01
202208080209,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,09R,4.0,1,2.0,1,33.0,31.0,1,1,52.0,0.0,6.92,-0.5,0.06,2,2,58.5,0.0,6.94,-0.5,0.11,3,3,60.9,0.0,6.92,-0.5,0.07,4,4,54.9,0.0,6.93,0.0,-0.01,5,5,55.3,0.0,6.85,0.0,0.26,6,6,53.0,0.0,6.95,-0.5,-0.01
202208080210,報知新聞創刊１５０周年記念スポーツ報知サマーカップ,2022-08-08,2,10R,3.0,1,2.0,1,33.0,31.0,1,1,53.7,0.0,6.91,-0.5,0.03,2,2,53.5,0.0,6.94,-0.5,0.06,3,3,52.0,0.0,6.84,-0.5,0.03,4,4,51.5,0.5,6.97,-0.5,0.09,5,5,51.5,0.5,6.94,-0.5,0.08,6,6,52.5,0.0,6.92,-0.5,0.06
