レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602132101,1,2,3,1,5,2,○,×,×,×,逃げ,,-,1,1.0,3,2.0,2,3.0,4,4.0,5,5.0,6,6.0,4,×,0.118,0.09,0.093,0.1,0.108,0.21,0.163,0.15,0.141,0.16,0.265,0.21,0.03733333333333334
202602132105,5,4,2,1,5,3,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,4,3.0,2,4.0,1,5.0,6,6.0,1,×,0.12,0.11,0.13,0.13,0.163,0.15,0.1,0.15,0.111,0.26,0.091,0.19,0.05350000000000001
202602132107,4,1,2,1,2,5,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,5,3.0,1,4.0,4,5.0,6,6.0,2,×,0.07,0.11,0.115,0.11,0.143,0.11,0.194,0.14,0.158,0.12,0.115,0.17,0.0375
202602132108,5,2,3,3,1,2,×,×,×,×,逃げ,逃げ,○,6,2.0,3,3.0,2,1.0,5,4.0,1,5.0,4,6.0,1,×,0.101,0.05,0.138,0.04,0.138,0.07,0.123,0.06,0.171,0.12,0.103,0.14,0.06133333333333335
202602132109,6,2,4,1,2,4,×,○,○,×,逃げ,逃げ,○,5,1.0,2,2.0,3,3.0,4,4.0,6,5.0,1,6.0,3,×,0.163,0.15,0.085,0.16,0.114,0.19,0.142,0.22,0.098,0.17,0.118,0.22,0.06933333333333334
202602132110,2,3,4,1,5,6,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,2,3.0,4,4.0,5,5.0,3,6.0,2,×,0.065,0.23,0.107,0.23,0.113,0.18,0.149,0.16,0.108,0.11,0.085,0.31,0.09883333333333333
202602132111,1,3,5,1,2,6,○,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,1,3.0,5,4.0,2,5.0,4,6.0,0,×,0.148,0.11,0.104,0.18,0.142,0.15,0.146,0.19,0.117,0.21,0.143,0.28,0.066
202602131901,6,1,4,4,1,2,×,○,×,×,逃げ,まくり,×,2,1.0,5,2.0,3,3.0,4,4.0,6,5.0,1,6.0,2,×,-0.006,0.08,-0.017,0.15,-0.021,0.18,0.026,0.07,0.066,0.19,0.033,0.22,0.13483333333333333
202602131902,3,2,5,4,1,6,×,×,×,×,逃げ,まくり,×,5,1.0,2,2.0,1,3.0,6,5.0,3,4.0,4,6.0,1,×,0.029,0.12,0.01,0.09,0.028,0.14,0.029,0.03,0.027,0.09,0.017,0.16,0.08166666666666668
202602131903,3,4,2,1,2,4,×,×,×,×,逃げ,逃げ,○,5,1.0,2,2.0,1,3.0,3,4.0,4,5.0,6,6.0,2,×,0.058,0.19,0.076,0.21,0.067,0.17,0.033,0.17,0.058,0.13,0.009,0.1,0.1115
202602131904,2,3,1,1,2,3,×,×,×,×,逃げ,逃げ,○,3,1.0,1,2.0,4,3.0,6,5.0,2,4.0,5,6.0,0,×,-0.014,0.11,0.022,0.11,-0.013,0.11,0.031,0.17,-0.01,0.11,0.062,0.14,0.11199999999999999
202602131905,2,1,5,1,2,4,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,6,3.0,3,4.0,2,5.0,5,6.0,0,×,-0.001,0.09,0.005,0.11,-0.006,0.09,0.006,0.06,0.023,0.06,0.004,0.11,0.0815
202602131906,6,3,5,3,1,2,×,×,×,×,逃げ,まくり,×,6,3.0,4,1.0,3,4.0,5,5.0,2,6.0,1,2.0,1,×,0.024,0.31,0.029,0.16,0.032,0.12,-0.024,0.15,0.046,0.13,-0.006,0.15,0.15316666666666667
202602131907,5,1,3,3,5,1,×,×,×,×,逃げ,まくり,×,2,1.0,5,2.0,3,3.0,4,4.0,1,5.0,6,6.0,3,×,-0.034,0.23,0.025,0.21,0.015,0.14,0.026,0.16,-0.011,0.08,0.049,0.05,0.13333333333333333
202602131908,1,2,4,1,5,6,○,×,×,×,逃げ,逃げ,○,1,1.0,4,2.0,6,3.0,3,4.0,2,5.0,5,6.0,1,×,0.009,0.05,0.047,0.09,0.007,0.03,0.043,0.12,-0.008,0.14,-0.035,0.17,0.08950000000000001
