レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602061801,1,4,2,3,1,4,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.15,0.09,0.09,0.31,0.11,0.04,0.17,0.12,0.14,0.21,0.19,0.06666666666666667
202602061802,1,2,3,1,2,5,○,○,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.29,0.05,0.24,0.12,0.23,0.03,0.43,0.06,0.2,0.09,0.16,0.19000000000000003
202602061803,1,3,2,1,4,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.27,0.08,0.28,0.24,0.29,0.08,0.21,0.1,0.23,-0.02,0.21,0.14833333333333334
202602061804,1,3,2,1,3,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.15,0.18,0.17,0.16,0.25,0.23,0.14,0.23,0.15,0.13,0.1,0.056666666666666664
202602061805,1,4,3,1,4,2,○,○,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.07,0.22,0.11,0.21,0.09,0.2,0.28,0.1,0.19,0.19,0.2,0.07166666666666667
202602061806,1,2,3,1,5,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,6.0,5.0,5.0,6,○,-0.07,0.16,-0.1,0.17,0.02,0.17,0.05,0.15,0.15,0.35,-0.03,0.16,0.18999999999999997
202602061807,1,2,3,2,3,1,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,4.0,3,×,0.16,0.19,0.06,0.15,0.14,0.14,0.23,0.18,0.12,0.18,0.19,0.15,0.045000000000000005
202602061808,1,4,3,2,1,5,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.16,0.08,0.08,0.14,0.02,0.13,0.2,0.15,0.11,0.16,0.19,0.15,0.065
202602061809,1,3,2,4,1,5,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,,,5,×,0.19,0.22,0.08,0.21,-0.01,0.2,0.13,0.12,0.14,0.14,,,0.076
202602061810,1,3,2,1,3,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.04,0.27,0.34,0.47,0.1,0.28,0.08,0.35,0.12,0.27,0.2,0.32,0.18000000000000002
202602061811,1,2,4,1,2,4,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.14,0.0,0.16,0.23,0.2,0.24,0.18,0.1,0.12,0.08,0.11,0.07
202602061812,1,3,2,1,5,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.22,0.05,0.19,0.1,0.18,-0.04,0.13,0.03,0.21,0.11,0.29,0.16333333333333333
202602061701,1,2,4,1,6,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.07,0.23,0.05,0.27,-0.02,0.27,-0.03,0.26,0.07,0.25,0.09,0.16,0.225
202602061702,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.27,0.09,0.25,0.09,0.25,0.03,0.3,-0.09,0.22,-0.01,0.25,0.24000000000000002
202602061703,1,2,3,2,1,4,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.12,0.05,0.14,0.11,0.14,0.12,0.17,-0.03,0.16,-0.08,0.19,0.11333333333333334
202602061704,1,3,2,4,1,2,×,×,○,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.2,0.25,-0.03,0.19,0.14,0.23,0.06,0.12,-0.05,0.13,0.0,0.17,0.12833333333333333
202602061705,1,2,6,3,1,6,×,×,○,×,逃げ,まくり,×,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,2.0,2.0,6,○,-0.05,0.11,0.15,0.09,-0.01,0.04,-0.18,0.11,-0.12,0.21,-0.11,0.09,0.18166666666666667
202602061706,1,2,3,1,3,2,○,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.11,0.06,0.13,0.06,0.09,0.05,0.09,0.06,0.12,0.04,0.15,0.06
202602061707,1,4,3,5,6,3,×,×,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.12,-0.04,0.1,-0.05,0.14,0.17,0.14,0.08,0.17,0.12,0.28,0.11333333333333334
202602061708,1,3,2,5,3,2,×,○,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.16,0.15,0.15,0.19,0.17,0.09,0.42,-0.04,0.24,0.07,0.29,0.14666666666666664
202602061709,1,2,4,2,1,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.09,0.0,0.13,0.12,0.18,0.12,0.14,0.32,0.16,0.26,0.21,0.08333333333333336
202602061710,1,2,3,3,6,4,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.14,0.09,0.12,0.12,0.15,0.14,0.27,0.15,0.18,0.1,0.03,0.1,0.055
202602061711,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.11,0.19,0.08,0.17,0.03,0.19,0.07,0.22,0.06,0.29,0.09,0.27,0.14833333333333334
202602061712,1,2,3,3,1,4,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.18,0.19,0.16,0.18,0.17,0.2,0.09,0.24,0.05,0.26,0.03,0.23,0.10333333333333335
202602061501,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.08,0.11,0.15,0.18,-0.01,0.14,-0.06,0.12,-0.02,0.15,0.14,0.05,0.13499999999999998
202602061502,1,2,4,1,4,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.1,0.13,0.16,0.26,0.05,0.04,0.13,0.16,0.14,0.12,0.16,0.08000000000000002
202602061503,2,1,4,1,5,4,×,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.08,0.13,-0.01,0.16,0.13,0.19,0.14,0.23,0.11,0.29,0.2,0.26,0.12833333333333333
202602061504,1,2,3,2,5,3,×,×,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.31,0.22,0.27,0.16,0.07,0.16,0.15,0.21,0.02,0.17,0.03,0.18,0.10833333333333334
202602061505,1,2,4,1,4,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.08,0.12,0.17,0.13,0.14,0.05,0.06,0.08,0.13,0.15,0.14,0.02666666666666667
202602061506,1,3,2,3,1,4,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,4,×,-0.03,0.19,0.08,0.17,0.01,0.11,0.05,0.12,0.06,0.27,0.1,0.19,0.13
202602061507,1,2,4,1,2,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.03,0.12,0.04,0.15,0.26,0.16,0.37,0.14,0.38,0.15,0.14,0.13,0.13833333333333334
202602061508,1,2,4,1,3,4,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.15,-0.13,0.16,-0.1,0.2,-0.14,0.2,-0.09,0.21,-0.09,0.13,0.26333333333333336
202602061509,1,3,2,2,1,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.1,0.1,0.03,0.13,0.09,0.13,0.08,0.09,0.13,0.09,0.02,0.05,0.036666666666666674
202602061510,1,2,3,1,2,4,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.08,0.12,-0.05,0.14,-0.01,0.12,0.06,0.11,0.02,0.18,-0.01,0.26,0.13999999999999999
202602061511,1,2,4,1,5,4,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.12,0.04,0.17,0.06,0.17,-0.05,0.21,-0.02,0.22,0.09,0.31,0.17
202602061512,1,2,4,3,1,2,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.11,0.22,-0.01,0.25,-0.02,0.29,0.16,0.28,-0.12,0.29,0.04,0.27,0.27666666666666667
202602061201,1,4,3,1,5,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.08,0.06,0.12,-0.02,0.14,0.06,0.04,0.26,0.05,0.25,0.06,0.10833333333333332
202602061202,1,4,2,1,5,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.04,0.04,0.01,0.1,0.13,0.06,0.11,0.09,0.04,0.1,-0.01,0.07,0.053333333333333344
202602061203,1,2,3,3,1,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.11,0.06,0.16,0.14,0.16,0.05,0.17,0.12,0.17,0.09,0.16,0.075
202602061204,1,3,2,1,2,4,○,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.19,0.0,0.17,-0.01,0.15,0.15,0.14,0.2,0.12,0.14,0.08,0.09666666666666668
202602061205,1,2,4,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.03,0.05,0.04,0.07,0.15,0.07,0.05,0.11,0.09,0.23,0.21,0.19,0.06833333333333334
202602061206,1,2,4,2,5,1,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,3.0,6.0,6.0,4.0,4.0,3.0,2.0,5.0,5.0,4,×,-0.18,0.13,-0.02,0.14,0.03,0.2,0.08,0.17,0.02,0.2,0.08,0.16,0.165
202602061207,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.11,0.11,0.09,0.06,0.04,0.14,-0.01,0.12,0.07,0.09,0.13,0.09,0.053333333333333344
202602061208,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.12,-0.04,0.12,0.09,0.11,0.1,0.15,0.13,0.15,0.11,0.19,0.06666666666666667
202602061209,1,3,2,4,1,5,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.2,0.14,0.35,0.14,0.15,0.15,0.06,0.08,0.13,0.15,0.04,0.07,0.056666666666666664
202602061210,1,2,3,1,4,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.14,0.12,0.13,0.04,0.12,0.05,0.1,0.03,0.1,-0.05,0.15,0.09333333333333334
202602061211,1,2,3,1,3,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.05,0.12,0.11,0.14,0.08,0.1,0.04,0.11,0.03,0.09,0.02,0.16,0.08166666666666668
202602061212,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,4,×,0.28,0.08,0.37,0.04,0.09,0.06,0.08,0.05,0.04,0.09,0.06,0.1,0.11333333333333336
202602061101,1,2,4,1,5,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.15,0.15,0.03,0.17,0.06,0.24,0.28,0.24,0.05,0.17,0.09,0.16,0.09166666666666667
