レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602172301,1,2,3,4,1,2,×,×,×,×,逃げ,差し,×,6,1.0,4,2.0,1,3.0,2,4.0,3,5.0,5,6.0,0,×,-0.004,0.16,0.037,0.19,0.083,0.14,0.034,0.12,0.009,0.13,0.008,0.14,0.11883333333333333
202602172302,1,3,2,1,3,4,○,○,×,×,逃げ,逃げ,○,3,1.0,2,2.0,6,3.0,1,4.0,5,5.0,4,6.0,2,×,0.017,0.08,-0.03,0.13,0.055,0.09,0.009,0.11,0.004,0.09,0.027,0.06,0.07966666666666666
202602172304,3,5,2,1,2,3,×,×,×,×,差し,逃げ,×,3,1.0,4,2.0,1,3.0,5,4.0,2,5.0,6,6.0,1,×,0.006,0.09,-0.014,0.11,0.089,0.13,0.037,0.18,0.053,0.17,0.058,0.12,0.09516666666666666
202602172305,1,3,6,1,4,3,○,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,6,3.0,1,4.0,3,5.0,2,6.0,0,×,0.026,0.12,0.083,0.18,0.043,0.24,0.026,0.09,-0.011,0.13,0.055,0.13,0.11133333333333333
202602172306,4,2,1,2,5,1,×,×,○,×,逃げ,,-,5,1.0,3,2.0,6,,2,,4,4.0,1,6.0,1,×,0.017,0.08,0.055,0.11,0.021,,0.032,,0.005,0.1,-0.014,0.05,0.06925
202602172307,3,2,6,1,6,3,×,×,×,×,差し,逃げ,×,4,1.0,5,2.0,1,3.0,2,4.0,6,5.0,3,6.0,0,×,0.021,0.13,0.005,0.12,0.059,0.13,0.022,0.08,0.052,0.11,0.076,0.12,0.07583333333333332
202602172309,5,2,1,2,1,3,×,×,×,×,逃げ,差し,×,4,1.0,2,2.0,3,3.0,5,4.0,1,5.0,6,6.0,3,×,0.068,0.18,0.041,0.19,-0.029,0.22,0.004,0.21,0.088,0.22,0.027,0.27,0.18183333333333332
202602172310,5,2,3,3,4,2,×,×,×,×,逃げ,,-,3,1.0,2,2.0,6,3.0,5,4.0,1,5.0,4,6.0,1,×,-0.024,0.16,0.052,0.16,0.027,0.12,-0.009,0.13,0.04,0.19,0.016,0.19,0.14133333333333334
202602172311,2,1,4,3,4,5,×,×,×,×,逃げ,差し,×,2,1.0,1,2.0,4,3.0,6,4.0,5,5.0,3,6.0,1,×,0.016,0.28,0.048,0.19,0.076,0.15,0.08,0.16,0.083,0.21,-0.036,0.22,0.15716666666666668
202602172312,1,3,4,1,2,3,○,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,1,3.0,2,4.0,5,5.0,3,6.0,1,×,0.011,0.14,0.037,0.21,0.022,0.2,0.04,0.25,-0.006,0.31,0.031,0.32,0.21583333333333332
202602172001,3,1,4,1,5,3,×,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,1,3.0,2,4.0,4,5.0,5,6.0,0,×,0.099,0.21,0.086,0.22,0.079,0.28,0.102,0.19,0.063,0.25,0.051,0.25,0.15333333333333335
202602172002,1,2,4,1,3,4,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,2,3.0,3,4.0,6,5.0,4,6.0,1,×,0.085,0.09,0.064,0.12,0.043,0.11,0.117,0.11,0.105,0.12,0.065,0.13,0.035833333333333335
