レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602282401,1,2,3,2,1,4,×,×,×,×,逃げ,差し,×,5,1.0,1,2.0,2,3.0,3,4.0,4,5.0,6,6.0,1,×,0.129,0.07,0.107,0.06,0.033,0.06,0.147,0.07,0.136,0.17,0.098,0.28,0.07100000000000001
202602282402,1,2,4,2,1,6,×,×,×,×,逃げ,差し,×,2,1.0,3,2.0,4,3.0,5,4.0,6,5.0,1,6.0,0,×,0.036,0.11,-0.002,0.07,0.088,0.09,0.107,0.13,0.1,0.14,0.086,0.07,0.03783333333333334
202602282403,2,1,5,2,1,3,○,○,×,×,逃げ,まくり,×,3,1.0,2,2.0,1,3.0,6,4.0,4,5.0,5,6.0,1,×,-0.002,0.14,0.082,0.11,0.07,0.14,0.099,0.22,0.092,0.28,0.126,0.16,0.09716666666666668
202602282404,3,1,2,2,4,3,×,×,×,×,差し,まくり,×,2,1.0,3,2.0,1,3.0,6,4.0,4,5.0,5,6.0,0,×,0.148,0.23,0.146,0.13,0.12,0.17,0.115,0.09,0.084,0.15,-0.052,0.13,0.07016666666666667
202602282405,3,1,5,1,6,3,×,×,×,×,差し,逃げ,×,3,1.0,4,2.0,1,3.0,6,4.0,2,5.0,5,6.0,0,×,0.13,0.08,0.031,0.07,-0.018,0.06,0.09,0.25,-0.008,0.14,-0.035,0.23,0.12333333333333334
202602282406,2,1,5,5,1,4,×,○,×,×,逃げ,,-,5,1.0,2,2.0,4,3.0,1,4.0,3,5.0,6,6.0,2,×,0.046,0.23,0.018,0.22,0.096,0.27,0.097,0.29,0.015,0.24,0.079,0.28,0.1965
202602282407,6,3,1,1,3,2,×,○,×,×,差し,逃げ,×,3,1.0,5,2.0,6,3.0,2,4.0,4,5.0,1,6.0,0,×,0.011,0.17,0.111,0.13,-0.039,0.14,0.09,0.21,0.087,0.21,-0.039,0.15,0.13149999999999998
202602282408,1,4,2,1,2,3,○,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,2,3.0,1,4.0,5,5.0,4,6.0,1,×,-0.012,0.08,0.109,0.08,0.136,0.06,-0.037,0.06,0.103,0.11,-0.011,0.16,0.07866666666666668
202602282409,6,1,3,1,4,5,×,×,×,×,逃げ,逃げ,○,5,1.0,2,,3,2.0,4,3.0,6,4.0,1,5.0,0,×,0.112,0.15,0.125,,0.078,0.21,0.088,0.26,0.115,0.25,-0.028,0.3,0.16099999999999998
202602282410,1,2,3,1,2,5,○,○,×,×,逃げ,逃げ,○,1,1.0,4,2.0,2,3.0,6,4.0,5,5.0,3,6.0,2,×,0.02,0.05,0.064,0.07,0.103,0.08,0.113,0.28,0.061,0.16,0.039,0.15,0.07266666666666667
202602282411,1,3,5,1,6,4,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,2,3.0,6,4.0,3,5.0,4,6.0,1,×,0.043,0.24,0.064,0.19,0.109,0.23,0.155,0.09,0.098,0.22,0.124,0.18,0.1145
202602282412,1,2,4,1,3,6,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,6,3.0,2,4.0,4,5.0,5,6.0,1,×,0.007,0.11,0.025,0.21,0.029,0.09,0.043,0.08,0.165,0.08,0.033,0.18,0.103
202602282301,1,2,4,1,3,5,○,×,×,×,逃げ,逃げ,○,2,1.0,3,2.0,1,3.0,4,4.0,6,5.0,5,6.0,1,×,0.016,0.05,0.018,0.07,0.106,0.12,0.073,0.16,0.044,0.29,0.128,0.09,0.0785
