レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602032301,1,2,3,1,6,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,2.0,2.0,6,○,0.11,0.01,0.08,0.05,0.22,0.06,0.11,0.07,0.08,0.07,-0.03,0.01,0.06333333333333334
202602032302,1,2,3,2,4,5,×,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.18,0.18,0.14,0.18,0.17,-0.01,0.07,0.12,0.14,0.11,0.13,0.049999999999999996
202602032303,1,2,3,3,2,5,×,○,×,×,逃げ,差し,×,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,6,○,-0.08,0.14,0.12,0.17,-0.09,0.12,-0.05,0.11,-0.03,0.16,0.11,0.11,0.13833333333333334
202602032304,1,4,3,1,4,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.15,-0.04,0.17,0.12,0.19,0.01,0.21,0.04,0.21,0.18,0.17,0.125
202602032305,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.04,0.02,0.13,-0.09,0.12,-0.02,0.13,0.07,0.15,0.06,0.14,0.10999999999999999
202602032306,1,2,4,1,6,4,○,×,○,×,逃げ,逃げ,○,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.04,0.17,-0.07,0.18,-0.08,0.17,0.04,0.22,0.24,0.22,0.16,0.31,0.17666666666666664
202602032307,1,3,2,2,3,6,×,○,×,×,逃げ,差し,×,1.0,,3.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,6.0,6.0,5,×,0.05,,0.01,0.02,0.14,0.04,0.28,0.06,0.06,0.04,0.13,0.07,0.082
202602032308,1,2,4,2,6,4,×,×,○,×,逃げ,まくり,×,1.0,1.0,3.0,3.0,4.0,,5.0,5.0,6.0,6.0,2.0,2.0,5,×,0.03,0.09,-0.08,0.05,0.06,,-0.01,0.15,0.06,0.21,-0.01,0.11,0.124
202602032309,1,2,3,2,4,6,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.08,0.13,-0.07,0.16,-0.06,0.16,0.04,0.15,-0.02,0.2,-0.06,0.18,0.205
202602032310,1,2,3,1,2,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.02,0.11,0.03,0.09,0.02,0.08,0.01,0.11,-0.01,0.08,-0.13,0.11,0.11333333333333333
202602032311,1,3,2,1,6,5,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.11,0.07,0.17,0.03,0.15,0.1,0.19,0.09,0.15,0.08,0.17,0.08
202602032312,1,2,3,1,4,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,4.0,6.0,6.0,4,×,0.09,0.15,0.01,0.13,0.01,0.11,-0.04,0.1,-0.04,0.13,0.04,0.14,0.115
202602031901,1,2,3,1,3,4,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.14,,0.12,,0.15,,0.17,,0.19,,0.16,
202602031902,1,4,3,1,3,2,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.07,,0.09,,0.12,,0.12,,0.11,,0.08,
202602031903,1,4,2,3,5,1,×,×,×,×,逃げ,差し,×,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.04,,0.07,,0.06,,0.09,,0.1,,0.12,
202602031904,1,2,3,3,1,4,×,×,×,×,逃げ,差し,×,,1.0,,2.0,,3.0,,4.0,,,,6.0,0,×,,0.16,,0.14,,0.13,,0.17,,,,0.19,
202602031905,2,1,3,1,3,5,×,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.23,,0.26,,0.23,,0.32,,0.29,,0.47,
202602031906,1,3,4,1,2,5,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.03,,0.06,,0.01,,0.08,,0.09,,0.09,
202602031907,1,2,3,3,1,4,×,×,×,×,逃げ,差し,×,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.21,,0.16,,0.11,,0.14,,0.14,,0.15,
202602031908,1,3,4,1,2,3,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.14,,0.13,,0.08,,0.11,,0.15,,0.23,
202602031909,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.14,,0.18,,0.21,,0.24,,0.28,,0.29,
202602031910,1,2,4,1,3,4,○,×,○,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.22,,0.35,,0.23,,0.16,,0.18,,0.27,
202602031911,1,3,2,3,1,4,×,×,×,×,逃げ,差し,×,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.22,,0.19,,0.18,,0.19,,0.19,,0.24,
202602031912,1,2,3,1,5,3,○,×,○,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.15,,0.19,,0.18,,0.17,,0.18,,0.1,
202602031601,1,4,3,2,5,1,×,×,×,×,逃げ,まくり,×,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.06,,0.08,,0.07,,0.02,,0.02,,0.12,
202602031602,1,2,6,1,3,6,○,×,○,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,6.0,,5.0,0,×,,0.28,,0.29,,0.2,,0.25,,0.23,,0.22,
202602031603,1,2,5,1,3,4,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.18,,0.17,,0.17,,0.35,,0.28,,0.4,
202602031604,1,3,4,6,1,3,×,×,×,×,逃げ,差し,×,,1.0,,3.0,,4.0,,5.0,,6.0,,2.0,0,×,,0.2,,0.08,,0.12,,0.14,,0.1,,0.12,
202602031605,1,3,4,1,2,6,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.22,,0.24,,0.16,,0.12,,0.15,,0.13,
202602031606,1,2,6,1,2,3,○,○,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.12,,0.08,,0.1,,0.09,,0.03,,0.38,
202602031607,1,2,4,3,4,2,×,×,×,×,逃げ,差し,×,,1.0,,2.0,,3.0,,4.0,,5.0,,6.0,0,×,,0.21,,0.17,,0.15,,0.13,,0.17,,0.25,
202602031608,1,5,4,1,4,3,○,×,×,×,逃げ,逃げ,○,,1.0,,2.0,,3.0,,4.0,,6.0,,5.0,0,×,,0.21,,0.24,,0.2,,0.19,,0.29,,0.18,
