レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602182301,1,4,3,1,2,3,○,×,○,×,逃げ,逃げ,○,1,1.0,3,2.0,5,3.0,4,4.0,2,5.0,6,6.0,3,×,0.081,0.03,-0.03,0.09,0.008,0.07,-0.036,0.06,-0.005,0.06,0.061,0.11,0.07383333333333332
202602182302,3,1,5,1,3,2,×,×,×,×,逃げ,逃げ,○,3,1.0,1,2.0,2,3.0,5,4.0,6,5.0,4,6.0,0,×,-0.021,0.11,0.034,0.19,0.03,0.13,0.04,0.13,0.058,0.12,0.028,0.16,0.11183333333333333
202602182304,2,3,1,2,6,4,○,×,×,×,差し,まくり,×,3,1.0,1,2.0,2,4.0,4,5.0,5,6.0,6,3.0,0,×,0.046,0.07,0.095,0.05,0.04,0.12,0.086,0.17,0.024,0.24,0.032,0.11,0.08783333333333333
202602182305,1,4,5,1,3,5,○,×,○,×,逃げ,逃げ,○,2,1.0,6,2.0,5,3.0,1,4.0,3,5.0,4,6.0,0,×,0.051,0.21,0.05,0.28,-0.023,0.2,0.026,0.14,0.03,0.09,-0.01,0.11,0.151
202602182306,2,5,3,3,6,4,×,×,×,×,逃げ,まくり,×,3,1.0,1,2.0,2,3.0,5,5.0,4,6.0,6,4.0,1,×,-0.028,0.28,0.052,0.18,0.054,0.17,-0.011,0.26,0.085,0.29,0.089,0.25,0.19816666666666669
202602182307,1,2,6,2,1,6,×,×,○,×,逃げ,差し,×,4,1.0,6,2.0,2,3.0,3,4.0,5,5.0,1,6.0,1,×,0.036,0.09,0.023,0.12,0.031,0.16,0.067,0.17,0.03,0.12,0.036,0.07,0.0845
202602182309,4,2,1,5,1,4,×,×,×,×,逃げ,差し,×,5,1.0,2,2.0,6,3.0,1,4.0,4,5.0,3,6.0,1,×,0.044,0.19,0.046,0.24,0.012,0.29,0.039,0.19,-0.011,0.18,-0.025,0.15,0.18916666666666668
202602182310,1,3,6,1,2,5,○,×,×,×,逃げ,逃げ,○,1,1.0,2,2.0,3,5.0,4,6.0,5,3.0,6,4.0,2,×,0.011,0.05,-0.005,0.03,-0.006,0.17,0.058,0.21,0.021,0.05,0.008,0.14,0.09383333333333334
202602182311,3,1,4,1,4,3,×,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,1,3.0,5,4.0,2,5.0,4,6.0,0,×,0.072,0.16,0.01,0.13,0.059,0.11,0.039,0.15,0.059,0.13,0.008,0.26,0.1155
202602182312,1,2,3,4,6,5,×,×,×,×,逃げ,差し,×,1,1.0,6,2.0,3,3.0,5,4.0,2,5.0,4,6.0,2,×,0.052,0.17,0.018,0.21,-0.014,0.09,0.016,0.14,0.028,0.28,0.042,0.08,0.138
