レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602142101,1,6,2,1,3,5,○,×,×,×,逃げ,逃げ,○,1,1.0,4,2.0,5,3.0,6,4.0,3,5.0,2,6.0,1,×,0.162,0.16,0.104,0.21,0.143,0.19,0.073,0.19,0.251,0.19,0.145,0.25,0.07300000000000001
202602142104,1,3,5,4,5,6,×,×,×,×,逃げ,,-,3,,5,,1,,4,4.0,2,5.0,6,6.0,2,×,0.12,,0.103,,0.184,,0.058,0.03,0.181,0.07,0.055,0.06,0.047999999999999994
202602142105,1,4,2,5,2,3,×,×,×,×,逃げ,差し,×,1,1.0,3,2.0,6,3.0,2,4.0,4,5.0,5,6.0,1,×,0.051,0.24,0.112,0.22,0.114,0.14,0.141,0.17,0.085,0.16,0.24,0.18,0.08116666666666668
202602142107,3,4,5,1,4,3,×,○,×,×,逃げ,逃げ,○,5,1.0,6,2.0,1,3.0,2,4.0,3,5.0,4,6.0,0,×,0.104,0.14,0.122,0.11,0.128,0.13,0.078,0.13,0.069,0.2,0.265,0.15,0.05800000000000002
202602142108,3,2,1,4,3,2,×,×,×,×,逃げ,まくり,×,3,1.0,4,2.0,1,3.0,2,4.0,5,5.0,6,6.0,2,×,0.106,0.14,0.177,0.14,0.124,0.16,0.142,0.18,0.151,0.22,0.065,0.24,0.06483333333333334
202602142109,2,1,6,1,4,5,×,×,×,×,逃げ,逃げ,○,2,1.0,1,5.0,5,2.0,4,3.0,6,4.0,3,6.0,0,×,0.151,0.14,0.178,0.58,0.136,0.18,0.142,0.19,0.099,0.3,0.155,0.23,0.13016666666666665
202602142111,6,2,5,1,5,2,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,4,3.0,6,4.0,2,5.0,1,6.0,0,×,0.181,0.09,0.109,0.1,0.088,0.11,0.125,0.05,0.149,0.12,0.062,0.21,0.06233333333333333
202602142112,4,1,2,1,5,3,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,4,3.0,1,4.0,6,5.0,5,6.0,1,×,0.134,0.2,0.169,0.15,0.136,0.14,0.053,0.17,0.068,0.19,0.196,0.21,0.057000000000000016
202602141901,5,1,2,4,1,5,×,○,×,×,逃げ,まくり,×,3,1.0,2,2.0,6,3.0,5,4.0,1,5.0,4,6.0,1,×,0.062,0.14,0.123,0.09,-0.047,0.09,-0.057,0.03,0.027,0.1,0.029,0.12,0.08316666666666667
202602141902,5,3,4,1,5,3,×,×,×,×,逃げ,逃げ,○,6,1.0,5,2.0,2,3.0,4,5.0,1,4.0,3,,0,×,-0.01,0.18,-0.026,0.29,-0.037,0.26,-0.002,0.28,-0.06,0.23,-0.04,,0.275
202602141903,2,5,3,3,2,6,×,×,×,×,逃げ,差し,×,5,1.0,1,3.0,2,4.0,6,6.0,3,2.0,4,5.0,1,×,0.024,0.07,0.046,0.11,-0.065,0.23,0.087,0.13,0.002,0.1,0.047,0.09,0.09816666666666668
202602141904,2,3,5,1,2,3,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,3,3.0,5,4.0,2,6.0,4,5.0,1,×,0.046,0.1,-0.011,0.12,0.048,0.09,-0.009,0.07,0.029,0.15,0.031,0.11,0.08433333333333333
202602141905,3,1,6,3,1,5,○,○,×,×,逃げ,まくり,×,5,1.0,2,3.0,1,4.0,6,2.0,4,5.0,3,6.0,0,×,0.056,0.15,-0.009,0.28,-0.002,0.05,-0.043,0.09,0.028,0.05,0.014,0.12,0.116
202602141906,3,2,4,6,3,1,×,×,×,×,逃げ,,-,6,1.0,2,2.0,1,3.0,4,4.0,3,6.0,5,5.0,3,×,-0.034,0.21,0.08,0.2,0.045,0.21,0.006,0.19,0.02,0.23,0.012,0.14,0.1751666666666666
202602141907,3,6,1,1,3,2,×,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,1,3.0,6,4.0,2,6.0,3,5.0,0,×,0.032,0.16,0.051,0.18,-0.015,0.11,-0.028,0.13,0.142,0.18,0.017,0.14,0.11683333333333334
202602141908,3,1,4,1,4,3,×,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,1,3.0,2,4.0,5,5.0,4,6.0,1,×,-0.019,0.11,0.029,0.1,0.005,0.09,0.006,0.16,0.046,0.17,-0.002,0.07,0.10583333333333333
202602141909,2,1,4,1,4,3,×,×,×,×,逃げ,逃げ,○,2,1.0,1,2.0,6,3.0,3,4.0,4,6.0,5,5.0,1,×,0.023,0.13,-0.053,0.17,-0.052,0.11,-0.013,0.15,-0.02,0.24,0.024,0.2,0.18183333333333332
202602141910,4,1,2,1,4,3,×,×,×,×,逃げ,逃げ,○,4,1.0,2,2.0,3,3.0,1,4.0,5,5.0,6,6.0,4,×,0.016,0.14,0.009,0.14,-0.038,0.15,-0.002,0.12,0.092,0.15,0.027,0.11,0.11766666666666666
202602141911,4,2,5,1,2,3,×,○,×,×,逃げ,逃げ,○,6,1.0,4,2.0,5,3.0,1,4.0,3,5.0,2,6.0,0,×,0.04,0.07,-0.043,0.13,0.071,0.13,0.024,0.1,0.035,0.12,0.03,0.2,0.09883333333333334
202602141912,1,3,2,1,4,5,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,4,3.0,2,4.0,5,5.0,6,6.0,3,×,-0.029,0.02,-0.01,0.06,-0.025,0.07,-0.026,0.04,-0.011,0.06,-0.001,0.12,0.07866666666666668
202602141801,1,5,2,1,3,5,○,×,×,×,逃げ,逃げ,○,1,1.0,4,2.0,3,3.0,6,,2,5.0,5,6.0,2,×,0.005,0.02,0.043,0.09,0.014,0.05,0.078,,0.028,0.02,-0.03,0.05,0.0372
202602141802,4,3,5,1,2,3,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,3,3.0,1,4.0,2,6.0,6,5.0,1,×,0.006,0.19,0.045,0.23,0.043,0.21,0.038,0.22,0.017,0.08,0.026,0.09,0.14083333333333334
202602141803,1,3,4,1,3,2,○,○,×,×,逃げ,逃げ,○,1,1.0,5,2.0,2,3.0,3,4.0,6,5.0,4,6.0,1,×,0.03,0.21,0.031,0.21,0.014,0.26,-0.024,0.27,-0.013,0.21,-0.05,0.23,0.2336666666666667
202602141804,6,4,3,1,6,4,×,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,4,3.0,2,4.0,5,6.0,1,5.0,0,×,0.009,0.21,0.005,0.19,0.038,0.32,-0.039,0.19,-0.011,0.12,0.043,0.15,0.18916666666666668
202602141805,3,4,6,3,6,5,○,×,×,×,逃げ,まくり,×,6,1.0,3,2.0,1,3.0,5,4.0,4,5.0,2,6.0,0,×,0.032,0.05,0.072,0.22,0.027,0.08,-0.008,0.21,-0.042,0.19,0.009,0.22,0.14666666666666667
202602141806,6,5,2,2,4,3,×,×,×,×,逃げ,まくり,×,4,1.0,3,2.0,6,3.0,5,6.0,2,4.0,1,5.0,0,×,-0.01,0.15,0.027,0.08,0.022,0.02,0.02,0.04,-0.003,0.05,0.047,0.08,0.05350000000000001
202602141807,2,4,1,2,1,3,○,×,×,×,逃げ,差し,×,5,1.0,1,2.0,2,3.0,4,4.0,6,6.0,3,5.0,2,×,0.014,0.21,0.02,0.17,0.061,0.19,-0.014,0.27,0.02,0.27,0.023,0.23,0.20266666666666666
202602141808,4,1,3,2,1,6,×,○,×,×,逃げ,差し,×,3,1.0,5,2.0,4,3.0,1,4.0,6,5.0,2,6.0,0,×,0.039,0.12,0.011,0.1,-0.04,0.16,0.0,0.21,0.043,0.16,-0.003,0.18,0.14666666666666664
202602141809,1,3,4,1,5,2,○,×,×,×,逃げ,逃げ,○,2,1.0,6,2.0,4,3.0,1,6.0,3,4.0,5,5.0,1,×,-0.016,0.14,-0.024,0.12,0.065,0.09,0.006,0.16,0.005,0.11,-0.012,0.16,0.12600000000000003
202602141810,3,1,5,4,3,5,×,×,○,×,逃げ,差し,×,2,1.0,5,2.0,1,3.0,6,4.0,3,5.0,4,6.0,0,×,0.028,0.22,0.025,0.15,0.041,0.14,0.02,0.14,0.083,0.14,0.045,0.25,0.133
202602141811,6,2,3,2,4,1,×,×,×,×,逃げ,,-,5,1.0,2,2.0,4,3.0,6,4.0,3,5.0,1,6.0,1,×,-0.017,0.14,0.007,0.16,-0.017,0.18,0.014,0.23,0.083,0.19,0.039,0.19,0.1635
202602141812,6,1,2,1,2,4,×,×,×,×,逃げ,逃げ,○,4,1.0,2,2.0,6,3.0,3,5.0,5,6.0,1,4.0,1,×,0.01,0.04,0.05,0.14,0.005,0.05,0.023,0.08,0.025,0.17,0.023,0.08,0.07066666666666667
