レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202602212401,1,2,3,2,1,6,×,×,×,×,差し,,-,5,1.0,1,2.0,6,3.0,4,4.0,3,5.0,2,6.0,1,×,0.132,0.09,0.015,0.14,0.005,0.18,0.007,0.26,0.056,0.21,0.01,0.18,0.15316666666666667
202602212402,1,6,2,1,3,6,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,5,3.0,3,5.0,4,6.0,2,4.0,1,×,-0.014,0.09,0.005,0.18,0.112,0.15,0.04,0.15,0.142,0.18,-0.014,0.09,0.09483333333333333
202602212403,1,5,3,3,1,2,×,×,×,×,逃げ,差し,×,3,1.0,2,3.0,6,2.0,4,6.0,1,4.0,5,5.0,1,×,0.078,0.12,0.062,0.22,-0.001,0.16,0.005,0.34,-0.011,0.23,-0.003,0.24,0.19666666666666666
202602212404,1,2,4,1,4,2,○,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,5,3.0,1,4.0,2,5.0,4,6.0,0,×,-0.082,0.18,0.002,0.16,-0.031,0.22,0.002,0.18,0.011,0.18,0.017,0.22,0.20350000000000001
202602212405,1,4,5,1,3,6,○,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,5,3.0,3,4.0,1,5.0,2,6.0,0,×,-0.027,0.04,0.04,0.07,-0.041,0.1,0.002,0.13,-0.041,0.12,0.067,0.06,0.08900000000000001
202602212406,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,1,1.0,5,2.0,4,3.0,2,4.0,3,5.0,6,6.0,2,×,-0.046,0.02,0.025,0.06,-0.03,0.11,-0.003,0.19,0.077,0.24,-0.005,0.22,0.13699999999999998
202602212407,1,3,2,1,3,5,○,○,×,×,逃げ,逃げ,○,6,1.0,3,2.0,1,3.0,4,4.0,2,5.0,5,,1,×,-0.017,0.04,0.029,0.05,-0.032,0.03,0.151,0.08,-0.03,0.01,0.11,,0.0502
202602212408,1,2,6,1,2,4,○,○,×,×,逃げ,逃げ,○,6,1.0,4,3.0,3,4.0,2,2.0,5,5.0,1,6.0,2,×,0.045,0.16,0.048,0.17,0.036,0.21,0.052,0.19,0.115,0.27,-0.057,0.21,0.16183333333333336
202602212409,1,6,3,3,1,6,×,×,×,×,逃げ,差し,×,1,1.0,6,2.0,2,3.0,4,4.0,3,5.0,5,6.0,2,×,-0.016,0.08,-0.014,0.14,-0.001,0.08,0.117,0.09,0.076,0.02,-0.031,0.01,0.07583333333333334
202602212410,1,2,5,1,2,3,○,○,×,×,逃げ,逃げ,○,4,1.0,1,2.0,3,3.0,2,4.0,5,5.0,6,6.0,3,×,0.005,0.13,0.004,0.18,0.084,0.12,0.032,0.23,0.009,0.25,-0.005,0.19,0.1618333333333333
202602212411,1,2,3,1,4,6,○,×,×,×,逃げ,逃げ,○,3,1.0,1,2.0,2,3.0,5,4.0,6,5.0,4,6.0,0,×,-0.0,0.13,-0.016,0.15,0.01,0.15,0.028,0.09,0.007,0.18,0.024,0.1,0.12449999999999999
202602212412,1,2,4,1,2,6,○,○,×,×,逃げ,逃げ,○,1,1.0,2,2.0,5,3.0,4,4.0,3,6.0,6,5.0,3,×,0.014,0.14,0.008,0.17,0.047,0.23,0.053,0.19,0.058,0.13,0.041,0.16,0.13316666666666668
202602212201,5,2,1,4,3,1,×,×,○,×,逃げ,まくり,×,4,1.0,3,2.0,2,3.0,6,4.0,5,5.0,1,6.0,1,×,0.123,0.16,0.034,0.16,0.064,0.06,0.208,,0.156,0.27,0.188,0.2,0.058600000000000006
202602212202,2,5,1,1,4,2,×,×,×,×,逃げ,,-,1,1.0,2,2.0,4,3.0,5,4.0,3,5.0,6,6.0,3,×,0.205,0.29,0.147,0.29,0.138,0.34,0.115,0.25,0.032,0.22,0.164,0.22,0.13483333333333333
202602212203,1,3,6,1,2,4,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,2,3.0,4,4.0,6,5.0,3,6.0,2,×,0.102,0.08,0.14,0.09,0.119,0.12,0.103,0.12,0.169,0.15,0.106,0.18,0.030500000000000003
202602212204,2,3,5,1,2,3,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,2,3.0,5,4.0,3,5.0,6,6.0,1,×,0.016,0.11,0.19,0.19,0.061,0.16,0.082,0.12,0.082,0.12,0.156,0.11,0.05249999999999999
202602212205,2,1,4,1,2,3,×,×,×,×,逃げ,逃げ,○,4,1.0,3,2.0,2,3.0,1,4.0,6,5.0,5,6.0,0,×,0.163,0.12,0.101,0.25,0.11,0.26,0.134,0.29,0.188,0.23,0.018,0.28,0.13366666666666668
202602212206,1,4,5,2,3,4,×,×,×,×,逃げ,,-,3,1.0,5,2.0,6,3.0,1,4.0,2,5.0,4,6.0,0,×,0.157,0.18,0.088,0.15,0.12,0.14,0.209,0.16,0.13,0.27,0.162,0.21,0.057
202602212207,3,2,1,1,2,3,×,○,×,×,逃げ,逃げ,○,2,1.0,4,2.0,1,3.0,5,4.0,6,5.0,3,6.0,0,×,0.043,0.16,0.202,0.15,0.102,0.25,0.21,0.26,0.157,0.24,0.079,0.19,0.09350000000000001
202602212208,4,5,6,2,4,1,×,×,×,×,逃げ,差し,×,5,1.0,4,2.0,6,3.0,1,4.0,3,6.0,2,5.0,0,×,0.229,0.13,0.155,0.12,0.175,0.17,0.195,0.12,0.101,0.02,0.031,0.09,0.059
202602212209,3,2,4,2,1,3,×,×,×,×,逃げ,まくり,×,4,1.0,2,2.0,1,3.0,3,4.0,5,5.0,6,6.0,3,×,0.094,0.14,0.06,0.13,0.082,0.15,0.126,0.15,0.097,0.17,0.171,0.19,0.05000000000000001
202602212210,3,2,1,1,3,2,×,×,×,×,逃げ,逃げ,○,3,1.0,4,2.0,1,3.0,2,4.0,6,5.0,5,6.0,0,×,0.1,0.18,0.119,0.27,0.031,0.24,0.127,0.25,0.131,0.22,0.094,0.21,0.12799999999999997
202602212211,5,6,2,3,2,1,×,×,×,×,逃げ,まくり,×,6,1.0,3,2.0,2,3.0,5,4.0,4,5.0,1,6.0,0,×,0.052,0.24,0.06,0.23,0.094,0.09,0.042,0.13,0.111,0.14,0.144,0.19,0.08750000000000001
202602212212,1,5,4,1,2,4,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,3,4.0,2,5.0,4,6.0,1,×,0.274,0.26,0.055,0.25,0.101,0.26,0.031,0.2,0.078,0.19,0.127,0.19,0.11866666666666666
