レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201603262301,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,1R,予選,1800,10:51,1,3779,原田幸哉,40,愛知,53.0,A1,7.47,52.0,9.17,83.33,59,24.31,54,,6,,,,,,,,,,,,,2,3773,津留浩一,41,長崎,55.0,A2,6.16,42.62,6.93,55.0,39,40.27,69,,,,,,,,,,,,,,,3,4624,高田 明,30,佐賀,49.0,A1,5.4,32.82,6.11,42.47,63,28.66,35,,5,,,,,,,,,,,,,4,4502,遠藤エミ,28,滋賀,45.0,A1,6.96,53.78,8.48,75.0,41,30.13,59,,8,,,,,,,,,,,,,5,4460,後藤翔之,30,東京,52.0,A1,6.85,43.8,6.17,37.93,53,40.0,33,,7,,,,,,,,,,,,,6,4446,和田兼輔,29,兵庫,51.0,A2,5.96,36.72,5.73,39.39,11,27.78,45,,9,,,,,,,,,,,,
201603262302,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,2R,予選,1800,11:21,1,3304,烏野賢太,48,徳島,51.0,A2,7.07,58.18,6.84,57.89,40,39.31,37,,,,,,,,,,,,,,,2,3783,瓜生正義,40,福岡,50.0,A1,7.62,57.27,7.89,62.16,49,37.93,32,,1,0,,,,,,,,,,,,3,4547,中田竜太,27,埼玉,50.0,A1,7.07,50.39,6.92,53.85,12,32.67,53,,6,,,,,,,,,,,,,4,4608,荒井翔伍,26,東京,54.0,A1,6.24,40.0,5.4,40.0,17,30.67,42,,9,,,,,,,,,,,,,5,4645,上村純一,35,群馬,52.0,A2,6.08,46.6,6.53,47.06,20,28.57,68,,,,,,,,,,,,,,,6,4477,篠崎仁志,28,福岡,54.0,A1,7.21,50.82,7.32,60.71,29,45.16,61,,7,,,,,,,,,,,,
201603262303,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,3R,予選,1800,11:51,1,3331,新美恵一,47,愛知,54.0,A2,6.38,45.0,5.97,34.21,70,44.52,40,,,,,,,,,,,,,,,2,4718,北川太一,23,佐賀,50.0,A2,4.82,27.93,5.22,33.57,27,39.55,75,,,,,,,,,,,,,,,3,4028,田村隆信,38,徳島,55.0,A1,7.12,53.64,7.95,64.86,38,26.92,46,,7,,,,,,,,,,,,,4,3557,太田和美,43,大阪,53.0,A1,7.65,55.46,7.56,55.56,48,31.08,51,,8,,,,,,,,,,,,,5,4808,松尾 拓,27,三重,48.0,A2,6.21,43.65,4.0,20.0,31,35.53,80,,,,,,,,,,,,,,,6,4459,片岡雅裕,30,香川,51.0,A1,6.91,50.0,6.77,43.75,65,37.58,57,,9,,,,,,,,,,,,
201603262304,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,4R,予選,1800,12:21,1,4500,山田康二,28,佐賀,54.0,A1,6.89,47.73,6.83,57.14,58,42.25,65,,1,0,,,,,,,,,,,,2,3158,島川光男,51,広島,53.0,A2,5.55,40.56,7.44,44.44,61,33.78,39,,,,,,,,,,,,,,,3,4579,中嶋健一,26,三重,54.0,A2,6.28,47.62,6.96,55.56,34,43.75,43,,,,,,,,,,,,,,,4,3941,池田浩二,37,愛知,54.0,A1,7.91,55.45,8.55,79.31,30,31.45,74,,9,,,,,,,,,,,,,5,4501,樋口由加,28,岡山,45.0,A2,6.47,50.34,7.0,50.0,42,34.93,41,,,,,,,,,,,,,,,6,3887,鎌田 義,41,兵庫,54.0,A2,7.89,77.0,,,33,42.11,34,,8,,,,,,,,,,,,
201603262305,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,5R,予選,1800,12:51,1,3987,後藤正宗,37,静岡,51.0,A2,6.36,49.14,5.87,41.94,45,41.33,48,,,,,,,,,,,,,,,2,3623,深川真二,41,佐賀,51.0,A1,7.13,47.1,8.41,76.86,64,44.12,70,,9,,,,,,,,,,,,,3,4450,平高奈菜,28,香川,46.0,A1,6.83,49.14,,,69,32.7,63,,1,1,,,,,,,,,,,,4,3897,白井英治,39,山口,55.0,A1,7.83,54.7,7.76,64.71,28,45.52,47,,1,0,,,,,,,,,,,,5,4624,高田 明,30,佐賀,49.0,A1,5.4,32.82,6.11,42.47,63,28.66,35,,1,,,,,,,,,,,,,6,4102,益田啓司,36,福岡,52.0,A2,6.54,50.86,7.07,52.17,37,42.58,31,,,,,,,,,,,,,,
201603262306,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,6R,予選,1800,13:21,1,4547,中田竜太,27,埼玉,50.0,A1,7.07,50.39,6.92,53.85,12,32.67,53,,2,,,,,,,,,,,,,2,3779,原田幸哉,40,愛知,53.0,A1,7.47,52.0,9.17,83.33,59,24.31,54,,1,,,,,,,,,,,,,3,4387,平山智加,30,香川,45.0,A1,8.14,69.39,6.89,55.56,44,28.57,72,,1,1,,,,,,,,,,,,4,4604,岩瀬裕亮,27,愛知,53.0,A1,6.32,40.16,6.71,42.86,57,36.55,64,,1,0,,,,,,,,,,,,5,4314,青木幸太,31,福岡,53.0,A2,4.66,27.87,5.19,29.03,56,28.75,62,,,,,,,,,,,,,,,6,4685,島村隆幸,25,徳島,52.0,A2,5.73,38.89,6.05,35.0,15,43.38,66,,,,,,,,,,,,,,
201603262307,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,7R,予選,1800,13:51,1,3809,吉田 光,40,佐賀,49.0,A2,5.96,44.37,6.15,43.9,55,36.48,49,,,,,,,,,,,,,,,2,4530,小野生奈,27,福岡,47.0,A1,6.53,46.84,7.0,51.72,24,32.47,55,,1,1,,,,,,,,,,,,3,4477,篠崎仁志,28,福岡,54.0,A1,7.21,50.82,7.32,60.71,29,45.16,61,,2,,,,,,,,,,,,,4,4460,後藤翔之,30,東京,52.0,A1,6.85,43.8,6.17,37.93,53,40.0,33,,1,,,,,,,,,,,,,5,4028,田村隆信,38,徳島,55.0,A1,7.12,53.64,7.95,64.86,38,26.92,46,,3,,,,,,,,,,,,,6,4715,村上 遼,23,長崎,50.0,A2,6.02,39.39,3.7,26.09,26,32.43,58,,,,,,,,,,,,,,
201603262308,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,8R,予選,1800,14:22,1,3853,岩崎正哉,43,福岡,55.0,A2,6.43,45.27,6.94,50.0,62,39.74,81,,,,,,,,,,,,,,,2,4531,武富智亮,27,佐賀,50.0,A2,4.62,30.25,5.08,37.06,16,44.68,38,,,,,,,,,,,,,,,3,3557,太田和美,43,大阪,53.0,A1,7.65,55.46,7.56,55.56,48,31.08,51,,3,,,,,,,,,,,,,4,3887,鎌田 義,41,兵庫,54.0,A2,7.89,77.0,,,33,42.11,34,,4,,,,,,,,,,,,,5,4409,坂元浩仁,30,愛知,56.0,A2,6.47,46.38,5.95,40.0,18,33.55,73,,,,,,,,,,,,,,,6,4502,遠藤エミ,28,滋賀,45.0,A1,6.96,53.78,8.48,75.0,41,30.13,59,,1,,,,,,,,,,,,
201603262309,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,9R,予選,1800,14:54,1,3623,深川真二,41,佐賀,51.0,A1,7.13,47.1,8.41,76.86,64,44.12,70,,5,,,,,,,,,,,,,2,3941,池田浩二,37,愛知,54.0,A1,7.91,55.45,8.55,79.31,30,31.45,74,,4,,,,,,,,,,,,,3,4446,和田兼輔,29,兵庫,51.0,A2,5.96,36.72,5.73,39.39,11,27.78,45,,1,,,,,,,,,,,,,4,4459,片岡雅裕,30,香川,51.0,A1,6.91,50.0,6.77,43.75,65,37.58,57,,3,,,,,,,,,,,,,5,4608,荒井翔伍,26,東京,54.0,A1,6.24,40.0,5.4,40.0,17,30.67,42,,2,,,,,,,,,,,,,6,3743,林 美憲,41,徳島,51.0,A2,6.79,52.46,6.43,45.24,23,36.91,78,,,,,,,,,,,,,,
201603262310,Ｇ２唐津モーターボート大賞,第1日,2016-03-26,ボートレース唐津,10R,予選,1800,15:28,1,3897,白井英治,39,山口,55.0,A1,7.83,54.7,7.76,64.71,28,45.52,47,,5,,,,,,,,,,,,,2,4398,船岡洋一,29,広島,55.0,A2,6.59,47.33,6.65,51.35,66,24.49,60,,,,,,,,,,,,,,,3,4500,山田康二,28,佐賀,54.0,A1,6.89,47.73,6.83,57.14,58,42.25,65,,4,,,,,,,,,,,,,4,3783,瓜生正義,40,福岡,50.0,A1,7.62,57.27,7.89,62.16,49,37.93,32,,2,,,,,,,,,,,,,5,4653,小野達哉,30,大阪,51.0,A2,6.3,48.6,5.45,36.36,54,32.89,71,,,,,,,,,,,,,,,6,4604,岩瀬裕亮,27,愛知,53.0,A1,6.32,40.16,6.71,42.86,57,36.55,64,,6,,,,,,,,,,,,
