レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201710160101,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,01R,0.0,1,0.0,3,12.0,19.0,1,1,48.8,0.0,6.66,-0.5,-0.02,2,3,51.7,0.0,6.7,-0.5,0.05,3,4,51.5,0.0,6.77,-0.5,-0.03,4,2,52.6,0.0,6.77,-0.5,0.02,5,5,52.4,0.0,6.71,-0.5,-0.1,6,6,51.9,0.0,6.73,-0.5,0.14
201710160102,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,02R,0.0,1,0.0,3,13.0,19.0,1,1,51.0,0.0,6.74,-0.5,0.04,2,2,51.2,0.0,6.83,-0.5,-0.02,3,3,53.0,0.0,6.74,-0.5,0.04,4,6,51.0,0.0,6.75,-0.5,0.01,5,4,50.0,1.0,6.74,-0.5,0.05,6,5,51.0,0.0,6.78,-0.5,0.03
201710160104,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,04R,0.0,1,0.0,3,13.0,19.0,1,1,51.0,0.0,6.73,-0.5,0.07,2,2,50.5,0.5,6.7,-0.5,0.09,3,3,46.5,0.5,6.83,-0.5,0.0,4,4,51.8,0.0,6.74,-0.5,-0.01,5,5,51.2,0.0,6.76,-0.5,0.02,6,6,51.2,0.0,6.78,-0.5,0.01
201710160105,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,05R,0.0,1,0.0,3,13.0,19.0,1,1,51.0,0.0,6.61,-0.5,-0.09,2,3,51.0,0.0,6.81,-0.5,-0.01,3,4,51.5,0.0,6.73,-0.5,-0.04,4,6,54.4,0.0,6.75,-0.5,-0.14,5,2,52.6,0.0,6.8,-0.5,-0.1,6,5,51.0,0.0,6.88,-0.5,-0.11
201710160106,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,06R,0.0,1,0.0,3,13.0,19.0,1,1,52.2,0.0,6.67,-0.5,0.02,2,3,51.1,0.0,6.85,-0.5,-0.01,3,4,45.0,2.0,6.74,-0.5,-0.04,4,5,51.2,0.0,6.76,-0.5,0.27,5,6,51.1,0.0,6.77,-0.5,0.17,6,2,50.5,0.5,6.72,-0.5,0.03
201710160107,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,07R,0.0,1,0.0,3,13.0,19.0,1,1,51.0,0.0,6.65,-0.5,0.04,2,2,52.4,0.0,6.72,-0.5,-0.03,3,3,53.0,0.0,6.71,-0.5,0.09,4,5,50.5,0.5,6.8,-0.5,-0.08,5,6,51.0,0.0,6.82,-0.5,-0.05,6,4,51.0,0.0,6.75,-0.5,-0.04
201710160108,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,08R,1.0,1,1.0,3,13.0,19.0,1,1,53.0,0.0,6.75,-0.5,-0.04,2,2,51.2,0.0,6.69,-0.5,-0.04,3,3,51.0,0.0,6.77,-0.5,-0.02,4,4,51.7,0.0,6.78,-0.5,0.18,5,5,51.0,0.0,6.72,-0.5,0.12,6,6,53.0,0.0,6.75,-0.5,-0.09
201710160109,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,09R,2.0,1,1.0,3,13.0,19.0,1,1,51.0,0.0,6.8,-0.5,0.15,2,2,51.2,0.0,6.75,-0.5,0.07,3,5,48.8,0.0,6.82,-0.5,0.25,4,3,51.0,0.0,6.77,-0.5,0.06,5,4,51.0,0.0,6.72,-0.5,0.06,6,6,51.0,0.0,6.69,-0.5,0.17
201710160110,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,10R,2.0,1,1.0,3,12.0,19.0,1,1,51.5,0.0,6.69,-0.5,0.25,2,2,51.8,0.0,6.68,-0.5,0.05,3,4,51.6,0.0,6.7,-0.5,0.06,4,3,50.5,0.5,6.78,-0.5,0.01,5,5,51.0,0.0,6.63,-0.5,0.11,6,6,53.0,0.0,6.7,-0.5,0.14
201710160111,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,11R,1.0,1,1.0,3,12.0,19.0,1,1,51.0,0.0,6.68,-0.5,0.22,2,2,51.2,0.0,6.73,-0.5,0.15,3,3,51.1,0.0,6.78,-0.5,0.11,4,4,51.3,0.0,6.73,-0.5,-0.09,5,5,54.4,0.0,6.76,-0.5,-0.1,6,6,53.2,0.0,6.76,-0.5,-0.05
201710160112,開設６１周年記念Ｇ１赤城雷神杯,2017-10-16,1,12R,0.0,1,0.0,3,12.0,19.0,1,1,50.5,0.5,6.73,-0.5,-0.02,2,2,50.5,0.5,6.69,-0.5,0.01,3,3,51.0,0.0,6.64,-0.5,0.0,4,4,51.1,0.0,6.75,-0.5,0.08,5,5,51.0,0.0,6.77,-0.5,0.11,6,6,51.2,0.0,6.71,-0.5,0.05
201710160201,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,01R,0.0,1,0.0,3,12.0,20.0,1,1,52.5,0.0,6.84,-0.5,0.04,2,2,49.5,1.5,6.8,-0.5,0.09,3,3,54.5,0.0,6.73,-0.5,-0.12,4,4,51.0,0.0,6.79,-0.5,0.01,5,5,49.5,1.5,6.73,-0.5,-0.04,6,6,55.0,0.0,6.82,-0.5,-0.09
201710160202,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,02R,1.0,,1.0,3,12.0,20.0,1,1,51.0,0.0,6.73,-0.5,0.14,2,2,52.9,0.0,6.71,-0.5,0.07,3,3,55.7,0.0,6.75,-0.5,0.08,4,4,51.0,0.0,6.71,-0.5,-0.08,5,5,53.8,0.0,6.76,-0.5,-0.04,6,6,52.5,0.0,6.75,-0.5,0.06
201710160203,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,03R,0.0,1,0.0,3,13.0,20.0,1,1,50.5,0.5,6.81,-0.5,0.0,2,2,51.8,0.0,6.73,-0.5,-0.12,3,3,51.2,0.0,6.88,-0.5,-0.12,4,4,52.8,0.0,6.77,0.5,-0.15,5,5,53.3,0.0,6.76,-0.5,-0.04,6,6,51.9,0.0,6.88,-0.5,-0.02
201710160204,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,04R,0.0,1,0.0,3,13.0,20.0,1,1,50.0,1.0,6.77,-0.5,0.05,2,3,53.4,0.0,6.9,-0.5,-0.01,3,2,51.1,0.0,6.9,-0.5,0.04,4,4,51.4,0.0,6.91,-0.5,0.2,5,5,52.7,0.0,6.77,-0.5,0.01,6,6,55.0,0.0,6.93,-0.5,0.05
201710160205,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,05R,0.0,1,0.0,3,13.0,20.0,1,1,51.0,0.0,6.85,-0.5,-0.04,2,2,49.5,1.5,6.87,-0.5,-0.03,3,3,52.2,0.0,6.71,-0.5,0.05,4,4,53.1,0.0,6.8,-0.5,-0.01,5,5,49.5,1.5,6.87,-0.5,0.12,6,6,51.0,0.0,6.76,-0.5,-0.09
201710160206,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,06R,1.0,,1.0,3,13.0,20.0,1,1,53.8,0.0,6.72,-0.5,-0.08,2,2,52.5,0.0,6.86,-0.5,0.08,3,3,55.0,0.0,6.85,-0.5,0.34,4,4,52.5,0.0,6.92,-0.5,0.03,5,5,51.9,0.0,6.81,-0.5,0.05,6,6,51.8,0.0,6.86,-0.5,-0.03
201710160207,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,07R,0.0,1,0.0,3,12.0,20.0,1,1,52.8,0.0,6.73,0.0,-0.1,2,2,52.7,0.0,6.79,-0.5,0.09,3,3,51.0,0.0,6.8,-0.5,0.03,4,4,51.0,0.0,6.73,-0.5,-0.05,5,5,53.4,0.0,6.85,-0.5,-0.02,6,6,55.7,0.0,6.85,-0.5,-0.03
201710160208,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,08R,2.0,,1.0,3,12.0,20.0,1,1,51.4,0.0,6.8,-0.5,0.14,2,2,53.3,0.0,6.77,-0.5,0.01,3,3,51.0,0.0,6.7,-0.5,0.07,4,4,50.0,1.0,6.58,-0.5,-0.09,5,5,52.2,0.0,6.7,-0.5,-0.05,6,6,51.2,0.0,6.79,-0.5,-0.12
201710160209,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,09R,2.0,,1.0,3,12.0,20.0,1,1,53.1,0.0,6.82,-0.5,0.02,2,2,54.5,0.0,6.84,-0.5,0.04,3,3,55.0,0.0,6.81,-0.5,0.16,4,4,52.9,0.0,6.9,-0.5,-0.01,5,5,50.5,0.5,6.78,-0.5,0.12,6,6,51.1,0.0,6.86,-0.5,0.01
201710160210,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,10R,0.0,1,0.0,3,12.0,20.0,1,1,53.0,0.0,6.67,0.0,0.09,2,2,51.7,0.0,6.86,-0.5,-0.09,3,3,54.5,0.0,6.82,-0.5,0.03,4,4,51.4,0.0,6.78,-0.5,0.1,5,5,51.0,0.0,6.84,-0.5,0.13,6,6,54.3,0.0,6.79,-0.5,0.23
201710160211,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,11R,0.0,1,0.0,3,12.0,20.0,1,1,51.0,0.0,6.81,-0.5,0.13,2,2,51.9,0.0,6.84,-0.5,0.01,3,3,50.5,0.5,6.78,-0.5,0.01,4,4,51.6,0.0,6.8,-0.5,-0.02,5,5,52.1,0.0,6.76,-0.5,0.07,6,6,53.1,0.0,6.74,-0.5,0.12
201710160212,Ｇ３ＤＭＭ．ｃｏｍ杯,2017-10-16,2,12R,1.0,,1.0,3,12.0,20.0,1,1,51.0,0.0,6.75,-0.5,0.03,2,2,51.3,0.0,6.75,-0.5,-0.04,3,3,51.1,0.0,6.75,-0.5,0.04,4,4,51.9,0.0,6.79,-0.5,0.01,5,5,51.7,0.0,6.79,-0.5,0.23,6,6,53.0,0.0,6.69,-0.5,0.04
201710160401,第１７回日刊ゲンダイ杯,2017-10-16,4,01R,4.0,1,3.0,3,13.5,20.0,1,1,51.2,0.0,6.71,-0.5,0.15,2,2,55.4,0.0,6.64,-0.5,0.09,3,3,52.4,0.0,6.64,-0.5,0.1,4,4,51.5,0.0,6.71,-0.5,0.32,5,5,50.0,1.0,6.66,-0.5,0.13,6,6,49.0,2.0,6.67,-0.5,0.14
201710160402,第１７回日刊ゲンダイ杯,2017-10-16,4,02R,4.0,1,3.0,3,14.0,19.0,1,1,53.6,0.0,6.65,-0.5,0.02,2,2,53.5,0.0,6.63,-0.5,0.09,3,3,52.0,0.0,6.71,-0.5,0.56,4,4,50.5,0.5,6.66,-0.5,0.04,5,5,51.6,0.0,6.65,-0.5,-0.02,6,6,52.4,0.0,6.7,-0.5,0.05
201710160403,第１７回日刊ゲンダイ杯,2017-10-16,4,03R,4.0,1,3.0,3,14.0,19.0,1,1,57.4,0.0,6.65,-0.5,0.12,2,2,51.1,0.0,6.63,-0.5,0.14,3,3,51.2,0.0,6.75,-0.5,0.22,4,4,51.3,0.0,6.7,-0.5,0.04,5,5,53.7,0.0,6.69,-0.5,0.12,6,6,49.5,1.5,6.62,0.0,0.18
201710160404,第１７回日刊ゲンダイ杯,2017-10-16,4,04R,4.0,1,3.0,3,14.0,19.0,1,1,51.0,0.0,6.63,-0.5,-0.04,2,2,51.2,0.0,6.72,-0.5,-0.02,3,3,48.0,3.0,6.69,-0.5,0.42,4,4,55.3,0.0,6.63,-0.5,0.12,5,5,50.5,0.5,6.69,-0.5,-0.08,6,6,51.9,0.0,6.73,-0.5,0.05
201710160405,第１７回日刊ゲンダイ杯,2017-10-16,4,05R,4.0,1,3.0,3,14.0,19.0,1,1,55.4,0.0,6.69,-0.5,0.15,2,2,51.4,0.0,6.67,0.0,-0.01,3,3,53.9,0.0,6.77,-0.5,-0.1,4,4,51.1,0.0,6.75,-0.5,0.09,5,5,52.6,0.0,6.67,-0.5,0.11,6,6,51.1,0.0,6.7,-0.5,-0.08
201710160406,第１７回日刊ゲンダイ杯,2017-10-16,4,06R,4.0,1,3.0,3,14.0,19.0,1,1,58.3,0.0,6.65,-0.5,-0.05,2,2,50.5,0.5,6.62,-0.5,0.09,3,3,51.0,0.0,6.64,-0.5,0.12,4,4,51.1,0.0,6.68,-0.5,-0.01,5,6,49.0,2.0,6.69,-0.5,-0.01,6,5,51.9,0.0,6.73,-0.5,-0.08
201710160407,第１７回日刊ゲンダイ杯,2017-10-16,4,07R,4.0,1,3.0,3,14.0,19.0,1,1,52.3,0.0,6.64,-0.5,0.22,2,2,51.3,0.0,6.65,-0.5,0.16,3,3,57.4,0.0,6.69,-0.5,0.34,4,4,53.6,0.0,6.63,-0.5,0.19,5,5,51.0,0.0,6.63,-0.5,0.32,6,6,55.4,0.0,6.74,-0.5,0.18
