レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202601191901,日刊スポーツ杯,2026-01-19,19,01R,4.0,1,4.0,2,14.0,9.0,1,1,52.1,0.0,6.77,-0.5,0.09,2,2,52.0,0.0,6.66,0.0,0.19,3,3,52.2,0.0,6.77,-0.5,0.18,4,4,58.4,0.0,6.84,-0.5,0.05,5,5,55.8,0.0,6.73,-0.5,0.09,6,6,55.4,0.0,6.77,-0.5,0.07
202601191902,日刊スポーツ杯,2026-01-19,19,02R,4.0,1,4.0,2,14.0,9.0,1,1,52.2,0.0,6.64,0.0,0.02,2,2,52.0,0.0,6.71,-0.5,0.01,3,3,52.4,0.0,6.69,0.0,0.07,4,4,52.0,0.0,6.66,0.0,0.08,5,5,54.0,0.0,6.72,-0.5,0.16,6,6,53.1,0.0,6.78,-0.5,0.17
202601191903,日刊スポーツ杯,2026-01-19,19,03R,4.0,1,4.0,2,14.0,9.0,1,,52.0,0.0,,0.0,,2,,52.9,0.0,,-0.5,,3,,52.2,0.0,,-0.5,,4,,51.5,0.5,,0.0,,5,,52.1,0.0,,0.0,,6,,52.0,0.0,,-0.5,
202601191904,日刊スポーツ杯,2026-01-19,19,04R,4.0,1,4.0,2,14.0,9.0,1,,52.9,0.0,,,,2,,51.0,1.0,,,,3,,52.3,0.0,,,,4,,52.0,0.0,,,,5,,55.3,0.0,,,,6,,54.1,0.0,,,
202601191905,日刊スポーツ杯,2026-01-19,19,05R,4.0,1,4.0,2,14.0,9.0,1,,52.0,0.0,,,,2,,50.5,1.5,,,,3,,52.0,0.0,,,,4,,52.6,0.0,,,,5,,51.0,1.0,,,,6,,52.4,0.0,,,
202601191906,日刊スポーツ杯,2026-01-19,19,06R,4.0,1,4.0,2,14.0,9.0,1,,52.9,0.0,,,,2,,52.2,0.0,,,,3,,52.4,0.0,,,,4,,52.4,0.0,,,,5,,52.0,0.0,,,,6,,53.1,0.0,,,
202601191907,日刊スポーツ杯,2026-01-19,19,07R,4.0,1,4.0,2,14.0,9.0,1,,53.2,0.0,,,,2,,54.7,0.0,,,,3,,52.1,0.0,,,,4,,52.0,0.0,,,,5,,52.2,0.0,,,,6,,52.0,0.0,,,
202601191908,日刊スポーツ杯,2026-01-19,19,08R,4.0,1,4.0,2,14.0,9.0,1,,55.7,0.0,,,,2,,55.4,0.0,,,,3,,52.2,0.0,,,,4,,53.8,0.0,,,,5,,52.9,0.0,,,,6,,52.0,0.0,,,
202601191909,日刊スポーツ杯,2026-01-19,19,09R,4.0,1,4.0,2,14.0,9.0,1,,51.0,1.0,,,,2,,58.7,0.0,,,,3,,52.0,0.0,,,,4,,53.1,0.0,,,,5,,52.3,0.0,,,,6,,52.0,0.0,,,
202601191910,日刊スポーツ杯,2026-01-19,19,10R,4.0,1,4.0,2,14.0,9.0,1,,52.9,0.0,,,,2,,54.0,0.0,,,,3,,54.1,0.0,,,,4,,52.4,0.0,,,,5,,58.4,0.0,,,,6,,52.4,0.0,,,
202601191911,日刊スポーツ杯,2026-01-19,19,11R,4.0,1,4.0,2,14.0,9.0,1,,52.0,0.0,,,,2,,53.1,0.0,,,,3,,52.9,0.0,,,,4,,52.0,0.0,,,,5,,52.0,0.0,,,,6,,52.0,0.0,,,
202601191912,日刊スポーツ杯,2026-01-19,19,12R,4.0,1,4.0,2,14.0,9.0,1,,52.0,0.0,,,,2,,52.0,0.0,,,,3,,53.2,0.0,,,,4,,52.9,0.0,,,,5,,52.0,0.0,,,,6,,55.3,0.0,,,
