レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608140101,2026-08-14,01,01R,金子 怜央,2.0,0.12,1.0,5,,IP,,,,,,,,,,,,,,,,,,,,,,,,,,,IP,木村 浩士,6.1,0.17,4.0,1,4,G3,3,3,IP,6,,IP,2,,IP,2,4,IP,3,,IP,1,,IP,2,,IP,5,,IP,5,3,IP,廣瀬 真也,5.8,0.15,2.3,4,,IP,1,,IP,4,,G3,2,,IP,5,,IP,6,,IP,1,,IP,2,,IP,6,,IP,1,,IP,津久井 拓也,6.0,0.17,3.2,4,,IP,2,,IP,2,,IP,1,,IP,5,,G2,4,3,G2,2,,G2,5,,G2,3,,IP,4,,IP,藤生 雄人,5.6,0.18,3.6,2,,IP,3,,IP,3,,IP,5,,IP,5,,IP,4,,IP,2,,IP,2,,IP,3,,IP,3,4,IP,高橋 英之,4.3,0.12,2.3,4,,IP,4,,IP,5,,IP,4,,IP,4,5,IP,6,,IP,3,,IP,2,,IP,3,5,IP,4,,IP
202608140102,2026-08-14,01,02R,佐藤 ほのか,2.3,0.21,4.0,5,,IP,6,,IP,5,,IP,6,,IP,6,,G3,3,,G3,3,,IP,6,,IP,5,,IP,6,,G3,島倉 都,3.4,0.18,4.2,4,,G3,5,,G3,5,,G3,6,,IP,2,,IP,3,,IP,5,,IP,4,,IP,6,,IP,4,3,IP,小川 知行,4.9,0.15,2.2,6,,IP,4,,IP,1,,IP,3,,IP,5,,IP,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,金子 賢志,6.5,0.13,2.8,1,,G3,2,,G3,3,5,G2,4,,G2,6,,G2,3,,G2,1,,IP,3,,IP,5,,IP,2,,IP,今井 裕梨,5.3,0.14,2.4,2,4,IP,1,,G3,1,4,G3,6,,IP,5,,IP,4,,IP,3,,IP,3,,G3,5,,IP,4,,IP,本橋 克洋,3.5,0.21,4.7,2,,IP,4,,IP,5,,IP,6,5,IP,3,,IP,6,,IP,6,,IP,5,,IP,3,5,IP,4,4,IP
202608140103,2026-08-14,01,03R,芝田 京介,4.3,0.17,3.4,2,,IP,3,,IP,4,,IP,F,,IP,5,,IP,3,,IP,6,,IP,4,,IP,5,,IP,1,,IP,相原 利章,5.8,0.12,2.2,3,,IP,5,,IP,1,,IP,3,,IP,4,,IP,4,,IP,4,,IP,2,,IP,4,,IP,1,,IP,土屋 太朗,4.5,0.15,3.8,5,,IP,3,,IP,3,4,IP,3,,IP,2,,IP,4,,IP,6,,IP,5,,IP,3,2,IP,4,,IP,久田 敏之,7.6,0.09,2.0,1,,G3,1,,G3,2,,IP,1,,IP,1,,G3,5,,G1,4,,G2,2,,IP,5,,IP,1,,IP,金子 猛志,4.2,0.15,2.9,6,,IP,2,,IP,4,,G3,3,,G3,5,,IP,6,,IP,5,,G3,4,,G3,4,,IP,1,,IP,中里 英夫,4.4,0.16,3.7,2,5,IP,5,,IP,2,,IP,3,,IP,5,,IP,4,,IP,4,,IP,4,,IP,4,,IP,5,,IP
202608140104,2026-08-14,01,04R,澤崎 雄哉,7.6,0.16,3.4,3,,IP,1,,G3,2,,IP,1,,IP,2,,G3,5,,IP,4,,IP,2,,IP,1,,IP,1,,IP,関 浩哉,7.5,0.12,2.3,3,,IP,4,,SG,1,,IP,3,,G2,1,,G2,3,,SG,2,,G1,2,,SG,6,,SG,4,,G1,大澤 大夢,6.0,0.12,2.1,2,,IP,2,,IP,3,,IP,1,,IP,4,,IP,1,,IP,6,,IP,3,,IP,6,,IP,3,,IP,野村 誠,4.8,0.19,3.7,3,,IP,5,,IP,5,,IP,3,,IP,4,,IP,4,3,IP,3,,IP,2,,IP,4,,IP,3,,IP,金児 隆太,4.8,0.18,3.0,6,4,IP,2,4,IP,5,,IP,4,,IP,3,,IP,2,,IP,6,,IP,2,,IP,4,4,G3,3,,G3,生方 靖亜,3.6,0.21,4.9,3,,IP,4,,G3,4,,G3,5,,IP,3,,IP,5,,IP,4,,IP,6,,IP,6,,IP,3,,IP
202608140105,2026-08-14,01,05R,石井 孝之,6.4,0.14,2.9,5,,IP,1,,IP,3,2,G3,5,,IP,1,,IP,3,,IP,3,,IP,3,,IP,2,,IP,2,,IP,毒島 誠,6.0,0.14,3.4,2,,IP,3,,IP,4,,IP,2,,IP,2,,IP,4,,G2,4,,G2,4,,IP,5,,IP,2,,IP,石岡 将太,4.2,0.18,4.3,4,,IP,3,,IP,1,,IP,4,,IP,2,,IP,5,,IP,転,,IP,6,,IP,3,,IP,6,,IP,松本 浩貴,3.5,0.21,4.0,5,,IP,2,,IP,3,,IP,3,,IP,5,5,IP,5,,IP,5,5,IP,4,,IP,5,,IP,6,,IP,今泉 徹,3.8,0.18,3.3,4,,IP,2,,IP,3,,IP,4,,IP,6,,IP,4,,IP,5,,IP,5,,IP,6,,IP,3,,IP,澁澤 周羽,1.5,0.17,3.5,6,,IP,4,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP
202608140106,2026-08-14,01,06R,塚越 海斗,9.3,0.09,2.0,4,,IP,1,,IP,1,,G3,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,岩崎 麗子,3.2,0.2,3.8,6,,IP,3,,IP,2,,G3,4,,IP,4,,IP,4,,IP,6,,IP,5,,G3,6,,IP,6,,IP,田中 堅,4.6,0.16,3.7,5,,IP,6,,IP,2,,IP,5,4,IP,5,,IP,2,,IP,2,,IP,6,,IP,3,,IP,2,,IP,白石 有美,3.4,0.19,4.1,6,,IP,2,,IP,6,,IP,3,,IP,6,,G3,3,,G3,5,,G3,5,,IP,6,,IP,3,,IP,高橋 涼夏,2.8,0.15,3.5,4,,IP,4,,G3,6,,G3,4,,G3,6,6,IP,5,,IP,5,6,IP,6,6,IP,6,,IP,2,,IP,橋本 久和,5.0,0.2,4.0,2,,IP,4,,IP,4,,G3,4,5,G3,2,5,IP,3,,IP,5,,IP,2,5,IP,4,,IP,5,,G3
202608140107,2026-08-14,01,07R,伊久間 陽優,9.6,0.12,2.1,1,,IP,1,,G3,2,,G3,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,廣瀬 真也,4.6,0.15,2.8,2,,IP,5,,IP,4,,G3,6,,IP,4,,IP,6,,IP,3,,IP,2,,IP,4,,IP,2,3,IP,椎名 豊,8.6,0.11,2.0,3,,IP,1,2,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,4,2,G3,2,,IP,1,,IP,金子 猛志,3.5,0.13,2.9,6,,IP,4,,G3,6,,IP,3,,IP,5,5,G3,6,,G3,4,,IP,5,,IP,4,,IP,1,5,IP,本橋 克洋,5.22,0.21,3.9,4,,IP,1,,IP,2,,IP,4,,IP,6,4,IP,転,,IP,3,4,IP,3,,IP,4,,IP,4,,IP,寺本 昇平,2.7,0.19,4.7,6,,IP,3,,IP,6,4,IP,6,,IP,6,,IP,5,,G3,6,,G3,3,4,IP,3,,IP,5,,IP
202608140108,2026-08-14,01,08R,大澤 風葵,9.2,0.14,3.3,1,,IP,1,,G3,2,,IP,3,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,崎 利仁,4.9,0.2,4.3,2,,IP,6,,IP,5,,IP,2,,IP,2,,IP,5,,IP,1,,IP,5,,IP,4,,IP,4,,IP,鹿島 敏弘,4.9,0.12,2.6,2,,IP,3,,IP,5,,G2,4,,G2,3,,IP,2,,IP,3,,IP,4,,IP,6,,IP,5,4,IP,木村 浩士,4.6,0.17,4.0,2,,G3,4,,G3,4,,G3,2,,IP,4,,IP,5,,IP,3,,IP,5,,IP,3,5,IP,5,,IP,長谷川 晴哉,4.6,0.14,3.6,5,,IP,4,,IP,4,,G3,4,4,IP,4,,IP,1,,IP,5,,IP,4,,IP,3,,IP,4,,IP,小川 知行,2.9,0.16,2.9,5,,IP,5,,IP,6,,IP,6,,IP,4,,IP,5,,IP,5,,IP,4,,IP,6,,IP,1,,IP
202608140109,2026-08-14,01,09R,岩下 巧斗,9.0,0.17,2.9,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,4,,IP,高橋 英之,5.3,0.13,2.6,2,,IP,4,,IP,4,,IP,5,,IP,2,,IP,2,,IP,6,,IP,4,,IP,3,,IP,2,,IP,野村 誠,6.3,0.16,2.8,5,,IP,1,,IP,2,,IP,4,,IP,5,,IP,2,,IP,1,,IP,3,,IP,2,,IP,4,,G1,上村 純一,7.1,0.15,2.8,2,,IP,1,,IP,3,,IP,2,,G3,3,,G3,2,,G2,2,,G2,4,3,IP,3,,IP,4,,G2,大澤 普司,4.6,0.15,2.9,2,,IP,4,,IP,5,,G3,4,,IP,2,,IP,6,,G3,3,,G3,6,,IP,3,,IP,4,,G3,坂本 雄紀,3.8,0.15,3.1,6,,IP,6,,IP,5,,IP,2,,IP,2,,IP,F,,IP,5,,IP,4,,IP,3,,IP,3,,IP
202608140110,2026-08-14,01,10R,大澤 大夢,9.11,0.15,2.8,1,,IP,1,,IP,2,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,エ,,IP,1,,IP,土屋 智則,7.11,0.12,2.3,2,,IP,3,,IP,2,,IP,2,,IP,6,,IP,2,3,G3,3,,G3,3,,SG,1,,G1,転,,G1,金子 賢志,6.1,0.14,3.6,2,,IP,5,,G3,3,,G3,3,,IP,3,,IP,6,,G2,3,,G2,2,,G2,4,,G2,1,,IP,藤生 雄人,4.8,0.16,3.3,4,,IP,6,,IP,4,,IP,2,,IP,3,5,IP,3,,IP,3,,IP,4,,IP,6,,IP,2,,IP,橋本 久和,4.8,0.19,3.5,2,,IP,6,4,G3,5,,IP,2,,IP,5,6,IP,1,,IP,2,,IP,4,,G3,6,,G3,4,,IP,土屋 太朗,3.1,0.19,4.0,5,5,IP,6,,IP,4,4,IP,5,5,IP,6,,IP,3,5,IP,5,,IP,2,,IP,6,,IP,4,5,G3
