レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608050101,2026-08-05,01,01R,柴田 愛梨,4.9,0.29,5.3,1,,G3,6,,IP,5,,G3,1,,IP,5,,IP,3,,IP,3,,IP,1,,IP,6,,IP,6,,IP,仁科 さやか,3.2,0.22,4.4,5,,G3,5,,G3,6,,G3,6,,IP,2,,IP,4,,G3,4,,IP,2,,IP,6,,IP,6,,IP,橋谷田 佳織,2.1,0.27,5.1,6,,G3,5,,G3,6,,G3,5,,G3,5,,G3,3,,G3,6,,G3,6,,G3,6,,G3,4,,G3,来田 衣織,5.56,0.15,3.1,転,,G3,3,,G3,3,,G3,落,,G3,5,,IP,4,,IP,4,,IP,2,,IP,1,,IP,1,,IP,古賀 千晶,2.7,0.2,3.4,4,,G3,4,,G3,5,,G3,6,,IP,5,,IP,2,,G3,6,,G3,6,,IP,5,,IP,5,,G3,島倉 都,2.3,0.15,3.4,6,,G3,3,,G3,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,4,,IP,6,,IP
202608050102,2026-08-05,01,02R,谷川 里江,6.3,0.19,2.8,2,,G3,1,,IP,2,,IP,2,,IP,4,,IP,1,,IP,3,,IP,5,,G3,3,,G3,6,,G3,渡辺 千草,5.2,0.14,3.1,5,,G3,3,,G3,2,,G3,2,,IP,4,,IP,3,,IP,5,,IP,4,,IP,3,,IP,3,,IP,笠野 友紀恵,4.6,0.21,4.0,2,,G3,4,,IP,3,4,IP,4,,IP,5,,G3,1,,G3,4,,IP,5,,IP,5,,G3,4,,G3,三嶌 こころ,4.2,0.22,4.0,3,,G3,4,,IP,4,,IP,3,,IP,4,,IP,5,5,IP,3,,IP,4,,IP,4,5,IP,5,,IP,高橋 涼夏,2.7,0.14,3.5,6,,G3,4,,G3,6,6,IP,5,,IP,5,6,IP,6,6,IP,6,,IP,2,,IP,6,,IP,3,,IP,赤井 睦,1.8,0.14,2.8,5,,G3,5,,G3,6,,IP,6,,IP,4,5,IP,6,,IP,6,,G3,6,,G1,F,,G1,4,,IP
202608050103,2026-08-05,01,03R,松瀬 弘美,5.2,0.19,4.2,1,,G3,4,,IP,6,,IP,4,,IP,3,,IP,5,,G3,2,,G3,1,,IP,6,,IP,3,,G3,宮崎 安奈,4.9,0.2,3.9,4,,G3,2,,G3,5,,G3,3,,IP,2,,IP,6,,IP,5,,G2,2,,IP,6,,IP,2,,IP,間庭 菜摘,4.7,0.2,3.0,4,,G3,2,,IP,5,,IP,2,,G3,3,,G3,4,5,IP,6,,IP,2,,IP,5,,IP,4,,IP,田中 博子,3.4,0.23,4.2,6,,G3,3,,G3,3,,G3,5,,IP,5,,IP,6,,G3,5,,G3,3,,IP,4,,IP,4,,IP,龍田 真白,4.8,0.11,1.9,3,,G3,6,,G3,1,,G3,5,,G3,4,,G3,6,,IP,1,,IP,2,,IP,5,6,IP,4,,IP,出口 舞有子,4.4,0.14,2.6,4,,G3,6,,IP,4,,IP,1,5,IP,5,,IP,3,,IP,6,,IP,3,,IP,3,3,IP,4,,IP
202608050104,2026-08-05,01,04R,福岡 泉水,6.8,0.22,3.4,2,,G3,1,,G3,3,,IP,1,,IP,4,,IP,4,,IP,3,,IP,2,,IP,3,,IP,3,,IP,藤本 紗弥香,3.3,0.27,4.4,5,,G3,2,,G3,5,,IP,6,,IP,6,,IP,3,5,IP,2,,IP,5,,IP,6,,IP,5,,IP,池 千夏,2.8,0.15,2.9,1,,G3,6,,G3,6,,IP,5,,IP,6,,IP,5,,G3,5,,G3,6,,IP,4,,IP,4,,G3,安達 美帆,3.3,0.2,3.1,3,,G3,5,,G3,6,,IP,5,,IP,4,,G3,5,,G3,2,,G3,5,5,G3,4,,G3,5,,G3,菅野 はやか,2.1,0.18,4.2,4,,G3,6,,G3,6,,G3,5,,IP,5,,IP,5,4,IP,5,,IP,5,,IP,4,,G3,6,,G3,山崎 小葉音,2.4,0.19,4.3,5,,G3,6,,G3,5,,IP,4,,IP,5,5,IP,5,,IP,4,,G3,4,,IP,5,,IP,6,,IP
202608050105,2026-08-05,01,05R,塩崎 桐加,7.5,0.16,3.3,3,,G3,1,,IP,5,,IP,1,,G3,1,,G3,1,,G3,3,,IP,6,,IP,1,,IP,1,,IP,福山 恵里奈,6.4,0.16,2.8,3,,G3,5,,IP,3,3,IP,1,,IP,3,,G3,2,,IP,4,,IP,2,,IP,2,,G3,3,3,IP,古賀 千晶,4.3,0.18,3.0,6,,G3,6,,G3,5,,IP,1,,IP,4,,G3,5,,IP,6,,IP,1,,G3,4,,G3,2,,G3,今井 裕梨,5.1,0.15,2.5,3,,G3,2,,IP,4,,IP,4,,G3,2,,G3,3,,G3,6,,IP,5,,IP,3,,G3,3,,IP,佐々木 裕美,3.1,0.14,2.4,6,,G3,2,,G3,3,4,G3,4,,IP,6,,IP,6,,IP,5,,IP,4,,G3,5,,G3,5,,G3,向井田 真紀,1.6,0.23,4.1,5,,G3,6,,IP,6,,IP,6,,IP,5,,IP,4,,IP,5,,IP,6,,IP,6,,G3,6,,G3
202608050106,2026-08-05,01,06R,山口 真喜子,8.2,0.18,2.9,2,,G3,1,,G3,2,,G3,1,,G3,1,,IP,3,,IP,2,,IP,5,,IP,1,,IP,1,,IP,橋谷田 佳織,4.0,0.24,5.5,5,,G3,5,,G3,3,,G3,5,,G3,6,,G3,3,,G3,2,,G3,3,,G3,3,,G3,6,,G3,倉田 郁美,5.3,0.15,2.8,3,,G3,3,,IP,2,,G3,6,,G3,3,,G3,5,,G3,4,,G3,3,,G3,1,,IP,4,,IP,新田 芳美,5.8,0.14,2.8,4,,G3,5,,G3,3,,IP,3,,IP,4,,G3,4,,G3,3,,IP,1,,G3,3,,G3,1,,IP,笠野 友紀恵,3.8,0.19,2.9,2,6,G3,5,,IP,6,,IP,6,,G3,6,,IP,1,,G3,4,,IP,3,,IP,6,,IP,4,,G3,加藤 綾,2.7,0.18,3.5,5,,G3,5,5,IP,6,5,IP,2,,IP,5,,IP,4,,IP,6,,IP,6,,IP,5,,IP,4,,IP
202608050107,2026-08-05,01,07R,中谷 朋子,9.1,0.18,3.8,1,,G3,1,,G3,1,,G3,2,,G3,1,,IP,2,,IP,1,,G3,2,,G3,3,,G3,1,,G3,三嶌 こころ,6.1,0.18,4.8,4,,G3,3,,IP,5,,IP,6,,IP,2,,IP,1,,IP,3,,IP,2,,IP,2,,IP,2,,IP,片岡 恵里,5.7,0.17,3.0,4,,G3,3,,G3,2,,G3,5,,IP,1,,IP,1,,IP,3,,IP,6,,G3,4,,IP,3,,IP,島倉 都,2.6,0.15,2.0,5,,G3,6,,G3,4,,G3,5,,IP,5,,IP,5,,IP,6,,IP,3,6,IP,5,,IP,4,,IP,仁科 さやか,3.0,0.19,3.4,4,,G3,4,,G3,2,,G3,6,,IP,6,,IP,5,,G3,3,,IP,5,,IP,6,,IP,6,,IP,龍田 真白,3.0,0.1,2.6,5,,G3,4,,G3,6,,G3,3,,G3,6,,IP,6,,IP,4,5,IP,6,,IP,4,,IP,3,,IP
202608050108,2026-08-05,01,08R,戸敷 晃美,7.8,0.15,3.0,1,,G3,F,,IP,1,,G3,1,,G3,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,5,,IP,菅野 はやか,4.2,0.2,4.7,5,,G3,2,,G3,3,,G3,5,,IP,4,,IP,6,,IP,6,4,IP,2,,G3,2,,G3,5,,G3,来田 衣織,6.0,0.18,3.4,6,,G3,1,,G3,5,,IP,1,,IP,2,,IP,2,,IP,1,4,IP,2,,IP,6,,IP,5,,IP,冨名腰 桃奈,6.7,0.17,3.2,2,,G3,4,,IP,4,,IP,1,,IP,2,,IP,6,,IP,1,,G3,2,,G3,1,,G3,4,,G3,中川 りな,5.2,0.19,3.6,6,,G3,4,,G3,6,,IP,4,,IP,2,,G3,3,3,IP,2,,G3,2,,IP,3,,IP,3,,IP,高橋 涼夏,2.1,0.18,3.1,3,,G3,5,,G3,4,,G3,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202608050109,2026-08-05,01,09R,出口 舞有子,8.6,0.14,2.1,2,,G3,1,,IP,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,向井田 真紀,2.7,0.23,3.9,6,,G3,6,,IP,3,,IP,5,1,IP,3,,IP,5,,IP,5,,IP,5,,IP,6,,IP,4,,IP,柴田 愛梨,2.3,0.19,4.5,6,,G3,4,,IP,4,,G3,6,,IP,4,,IP,5,,IP,5,,IP,6,2,IP,5,,IP,5,,IP,福山 恵里奈,3.6,0.11,2.3,3,,G3,6,,G3,5,,G3,3,,IP,6,,IP,3,,IP,2,,IP,4,,G3,6,,IP,6,,IP,安達 美帆,1.6,0.2,3.9,5,,G3,6,6,G3,4,,G3,6,,IP,6,,IP,5,,G3,6,,G3,5,,G3,5,,G3,転,6,G3,清水 愛海,5.4,0.2,3.7,4,,G3,4,,G3,2,,G3,3,,G3,3,5,G3,2,,IP,3,,IP,3,5,IP,5,,IP,4,,IP
202608050110,2026-08-05,01,10R,赤井 睦,7.5,0.17,3.1,1,,G3,1,,G3,1,,IP,3,,IP,5,,IP,2,,IP,1,,G3,3,,G1,5,,IP,1,,IP,谷川 里江,6.6,0.17,4.0,2,,G3,1,,IP,2,,IP,5,,IP,3,,IP,3,,IP,2,,G3,5,,G3,2,,G3,2,,G3,今井 裕梨,3.4,0.18,3.3,6,,G3,3,,IP,6,,IP,5,,IP,2,,G3,6,,G3,3,,IP,6,,IP,3,,IP,5,,IP,山崎 小葉音,4.5,0.15,3.1,1,,G3,5,,G3,5,,G3,2,,IP,4,,IP,3,,IP,4,,IP,3,,G3,6,,IP,5,,IP,宮崎 安奈,4.6,0.2,3.5,4,,G3,3,,G3,6,,G3,2,,IP,1,4,IP,6,6,IP,4,,G2,4,,IP,6,,IP,3,,IP,山口 真喜子,4.4,0.17,2.4,5,,G3,2,,G3,6,,G3,6,,G3,4,,IP,2,,IP,2,,IP,4,,IP,3,,IP,5,,IP
