レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201709060301,第４１回東京中日スポーツ杯,2017-09-06,3,01R,3.0,1,5.0,3,23.0,24.0,1,1,51.7,0.0,6.5,0.5,0.27,2,2,52.4,0.0,6.59,0.0,0.13,3,3,51.8,0.0,6.52,0.5,0.06,4,4,53.2,0.0,6.67,0.0,0.21,5,5,54.5,0.0,6.66,0.0,0.16,6,6,51.0,0.0,6.56,0.0,0.11
201709060302,第４１回東京中日スポーツ杯,2017-09-06,3,02R,3.0,1,5.0,2,22.0,24.0,1,1,51.5,0.0,6.67,0.0,0.11,2,2,51.9,0.0,6.72,0.0,0.12,3,3,53.2,0.0,6.73,0.0,0.03,4,4,53.2,0.0,6.75,0.0,-0.01,5,5,51.0,0.0,6.64,0.0,-0.19,6,6,50.0,1.0,6.76,0.0,-0.04
201709060303,第４１回東京中日スポーツ杯,2017-09-06,3,03R,3.0,1,5.0,2,23.0,24.0,1,1,52.2,0.0,6.65,0.5,0.13,2,2,51.8,0.0,6.67,0.0,0.11,3,3,53.1,0.0,6.59,0.0,0.12,4,4,54.4,0.0,6.73,0.0,0.11,5,5,53.6,0.0,6.75,0.0,0.04,6,6,51.4,0.0,6.64,0.0,0.21
201709060304,第４１回東京中日スポーツ杯,2017-09-06,3,04R,3.0,1,5.0,2,23.0,24.0,1,1,48.5,2.5,6.72,0.0,-0.1,2,2,53.8,0.0,6.74,0.0,0.01,3,3,54.1,0.0,6.68,0.0,0.05,4,4,59.2,0.0,6.7,0.0,0.19,5,5,52.9,0.0,6.78,0.0,0.24,6,6,59.3,0.0,6.72,0.5,0.35
201709060305,第４１回東京中日スポーツ杯,2017-09-06,3,05R,3.0,1,5.0,2,23.0,24.0,1,1,52.4,0.0,6.77,0.0,0.14,2,2,51.0,0.0,6.77,0.0,0.23,3,3,51.0,0.0,6.76,0.0,0.02,4,4,51.3,0.0,6.73,0.0,0.44,5,5,51.7,0.0,6.74,0.0,-0.17,6,6,51.0,0.0,6.84,-0.5,-0.01
201709060306,第４１回東京中日スポーツ杯,2017-09-06,3,06R,3.0,1,5.0,2,23.0,24.0,1,1,51.6,0.0,6.78,0.0,0.22,2,2,53.5,0.0,6.84,0.0,0.11,3,3,53.1,0.0,6.8,0.0,0.38,4,4,54.0,0.0,6.82,0.0,0.03,5,5,53.2,0.0,6.91,0.0,-0.05,6,6,53.2,0.0,6.86,0.0,-0.05
201709060307,第４１回東京中日スポーツ杯,2017-09-06,3,07R,3.0,1,5.0,2,24.0,24.0,1,1,51.8,0.0,6.91,0.0,0.19,2,2,53.1,0.0,6.85,0.0,0.15,3,3,51.0,0.0,6.76,0.0,0.09,4,4,53.4,0.0,6.94,0.0,-0.03,5,5,51.4,0.0,6.84,0.0,-0.05,6,6,50.5,0.5,6.88,0.0,0.02
201709060308,第４１回東京中日スポーツ杯,2017-09-06,3,08R,2.0,1,5.0,2,24.0,24.0,1,1,54.1,0.0,6.92,0.0,0.14,2,2,53.8,0.0,6.99,0.0,0.29,3,3,51.2,0.0,6.99,0.0,0.07,4,4,51.8,0.0,6.94,0.0,0.03,5,5,51.0,0.0,6.93,0.0,0.18,6,6,53.1,0.0,6.86,0.5,0.3
201709060309,第４１回東京中日スポーツ杯,2017-09-06,3,09R,2.0,1,5.0,3,23.0,24.0,1,1,59.2,0.0,6.95,0.0,0.07,2,2,51.7,0.0,6.92,0.0,0.11,3,3,51.8,0.0,6.97,0.0,0.2,4,4,51.0,0.0,6.91,0.0,0.08,5,5,51.3,0.0,6.94,0.0,0.13,6,6,54.2,0.0,6.97,0.5,0.16
201709060310,第４１回東京中日スポーツ杯,2017-09-06,3,10R,3.0,1,5.0,2,23.0,24.0,1,1,54.4,0.0,6.95,0.0,0.13,2,2,54.0,0.0,6.96,0.0,0.27,3,3,48.5,2.5,7.01,0.0,0.27,4,4,51.9,0.0,6.98,0.0,0.22,5,5,52.5,0.0,7.05,0.0,0.38,6,6,51.7,0.0,7.09,0.0,0.2
201709060311,第４１回東京中日スポーツ杯,2017-09-06,3,11R,3.0,1,5.0,2,23.0,24.0,1,1,53.4,0.0,6.98,0.0,-0.08,2,2,51.6,0.0,6.92,0.0,0.02,3,3,51.3,0.0,6.94,0.0,0.15,4,4,50.5,0.5,7.04,0.0,0.19,5,5,51.4,0.0,6.98,0.0,0.07,6,6,53.2,0.0,7.0,0.0,0.69
201709060312,第４１回東京中日スポーツ杯,2017-09-06,3,12R,3.0,1,5.0,2,23.0,24.0,1,1,51.2,0.0,6.95,0.0,0.13,2,2,51.0,0.0,6.96,0.0,0.05,3,3,53.5,0.0,6.85,0.5,0.03,4,4,53.6,0.0,6.94,0.0,0.16,5,5,59.3,0.0,7.01,-0.5,0.36,6,6,51.0,0.0,6.85,0.0,0.13
201709060401,スカパー！・第１７回ＪＬＣ杯,2017-09-06,4,01R,3.0,1,3.0,3,23.0,25.0,1,1,53.6,0.0,6.86,-0.5,-0.07,2,2,57.5,0.0,6.93,-0.5,0.05,3,3,54.0,0.0,6.96,-0.5,0.22,4,4,51.0,0.0,6.91,-0.5,0.11,5,5,54.0,0.0,6.93,0.0,0.11,6,6,58.7,0.0,6.99,0.0,0.11
201709060402,スカパー！・第１７回ＪＬＣ杯,2017-09-06,4,02R,2.0,1,3.0,2,23.0,25.0,1,1,50.5,0.5,6.91,0.0,0.22,2,2,52.4,0.0,6.86,0.0,0.12,3,3,52.4,0.0,6.88,-0.5,0.05,4,4,52.1,0.0,6.91,0.0,-0.05,5,5,52.9,0.0,6.87,0.0,-0.04,6,6,51.0,0.0,6.93,-0.5,-0.06
201709060403,スカパー！・第１７回ＪＬＣ杯,2017-09-06,4,03R,1.0,1,3.0,2,23.0,25.0,1,1,49.5,1.5,6.92,-0.5,0.31,2,2,51.0,0.0,6.98,-0.5,0.13,3,3,52.6,0.0,6.95,-0.5,0.12,4,4,55.7,0.0,6.99,-0.5,0.21,5,5,51.0,0.0,6.93,-0.5,0.29,6,6,51.2,0.0,6.91,0.0,0.25
