レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202012242401,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,1R,予選,1800,15:15,1,4919,吉田翔悟,29,長崎,52.0,B1,4.96,32.35,4.3,21.94,35,37.38,26,34.21,4,,,,,,5,,,,,,,2,3855,大熊辰弥,48,香川,51.0,B1,4.26,19.66,5.0,14.29,45,36.44,23,25.42,5,,,,,,8,,,,,,,3,5093,浦野 海,18,福岡,55.0,B2,2.32,4.76,2.06,6.25,15,31.03,34,23.42,6,6,,,,,,,,,,,,4,3825,宮嵜隆太,47,福岡,59.0,B1,3.3,17.07,4.42,28.95,22,36.45,38,26.61,5,,,,,,6,,,,,,,5,4185,藤原真也,40,香川,51.0,B2,3.73,22.5,3.29,10.71,67,35.92,14,23.15,6,5,,,,,,,,,,,,6,4248,岡本 大,38,長崎,54.0,B1,4.6,22.89,5.13,29.07,47,26.79,75,48.65,1,,,,,,9,,,,,,
202012242402,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,2R,予選,1800,15:50,1,3755,吉村和也,49,長崎,51.0,B1,4.0,18.42,5.03,28.13,24,30.0,51,30.83,4,,,,,,8,,,,,,,2,4009,小林一樹,41,山口,57.0,B1,4.65,20.48,6.0,38.46,73,33.33,30,18.35,4,,,,,,9,,,,,,,3,5029,中 亮太,23,福岡,52.0,B1,4.58,28.13,3.3,20.0,53,39.82,69,21.7,3,,,,,,1,1,,,,,,4,3187,篠原俊夫,59,香川,54.0,B1,4.17,25.61,3.47,13.89,46,27.43,76,35.78,5,,,,,,6,,,,,,,5,5104,山田 丈,22,福岡,52.0,B2,2.28,1.22,1.4,,62,38.74,49,45.3,6,,,,,,7,,,,,,,6,4553,坪口竜也,31,長崎,54.0,A2,5.77,38.71,6.05,40.4,69,34.21,40,38.98,1,3,,,,,1,0,,,,,
202012242403,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,3R,予選,1800,16:25,1,3928,林 恵祐,45,福岡,60.0,B1,4.09,23.42,4.07,18.6,37,36.07,48,47.22,5,4,,,,,,,,,,,,2,4551,三川昂暁,32,福岡,53.0,A1,5.19,32.69,5.39,38.64,50,45.13,66,39.6,2,2,,,,,1,1,,,,,,3,4226,村田浩司,38,山口,54.0,B1,4.32,21.15,4.12,27.91,23,40.0,50,26.5,4,4,,,,,,,,,,,,4,4979,中野夢斗,24,愛知,54.0,B1,3.88,15.84,4.23,15.38,51,22.02,39,33.61,1,6,,,,,,,,,,,,5,5073,上原健次,25,福岡,53.0,B1,3.11,7.53,1.95,,48,37.07,52,31.97,3,,,,,,8,,,,,,,6,3081,岡本慎治,57,山口,52.0,B1,5.2,30.3,5.58,36.11,16,20.83,47,29.91,4,6,,,,,,,,,,,
202012242404,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,4R,予選,1800,16:51,1,4588,田中京介,29,福岡,56.0,B1,5.51,40.0,4.31,25.0,60,35.09,22,21.57,1,5,,,,,1,1,,,,,,2,4669,井上 茂,35,福岡,52.0,B1,4.71,25.49,5.13,29.17,68,31.67,20,37.38,2,5,,,,,,,,,,,,3,4384,鶴本崇文,35,大阪,52.0,A1,6.37,42.98,5.76,35.29,64,29.66,63,33.64,1,4,,,,,1,0,,,,,,4,4555,富永大一,31,福岡,54.0,B1,3.86,22.08,4.84,22.41,28,20.21,16,34.23,5,3,,,,,,,,,,,,5,4005,瀬川公則,42,山口,55.0,B1,4.19,22.09,5.23,34.62,14,33.33,60,39.66,2,,,,,,8,,,,,,,6,3904,森 貴洋,43,大阪,56.0,A2,6.08,42.55,4.96,26.92,49,36.61,41,32.77,3,1,,,,,9,,,,,,
202012242405,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,5R,予選,1800,17:21,1,4331,三好勇人,37,香川,54.0,B1,4.97,28.57,5.64,42.86,54,28.7,62,32.77,6,,,,,,1,0,,,,,,2,4082,濱崎 誠,41,大阪,52.0,A2,5.89,41.91,4.52,20.0,65,28.0,55,24.78,2,2,,,,,1,2,,,,,,3,4919,吉田翔悟,29,長崎,52.0,B1,4.96,32.35,4.3,21.94,35,37.38,26,34.21,4,,,,,,1,,,,,,,4,4803,飯田庄吾,27,福岡,55.0,B1,3.46,14.46,4.13,15.63,29,35.51,67,38.71,4,,,,,,9,,,,,,,5,4213,重富伸也,36,長崎,53.0,B1,3.97,13.98,4.82,28.16,70,37.04,58,30.63,2,3,,,,,,,,,,,,6,4067,永井 源,40,愛知,53.0,A1,6.39,46.26,5.18,29.41,56,25.0,73,36.45,1,3,,,,,1,1,,,,,
202012242406,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,6R,予選,1800,17:49,1,4776,竹田和哉,27,香川,54.0,A2,6.21,42.61,5.9,42.86,39,33.9,74,27.93,5,4,,,,,1,0,,,,,,2,3825,宮嵜隆太,47,福岡,59.0,B1,3.3,17.07,4.42,28.95,22,36.45,38,26.61,5,,,,,,1,,,,,,,3,3567,吉岡 誠,50,山口,57.0,B1,3.86,18.42,4.38,21.88,55,29.82,35,53.98,2,6,,,,,,,,,,,,4,3849,中岡正彦,43,香川,53.0,A1,5.92,43.66,6.69,51.11,19,24.3,17,39.05,1,2,,,,,1,1,,,,,,5,3566,川添英正,50,福岡,51.0,A2,4.95,30.99,4.35,17.54,41,18.81,33,34.82,2,4,,,,,1,2,,,,,,6,3187,篠原俊夫,59,香川,54.0,B1,4.17,25.61,3.47,13.89,46,27.43,76,35.78,5,,,,,,2,,,,,,
202012242407,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,7R,予選 進入固定 Ｈ１８０,ｍ電,18:19,1,3568,木村光宏,49,香川,54.0,A2,5.59,38.1,6.22,47.06,66,28.44,64,28.83,6,,,,,,1,1,,,,,,2,4346,前田健太,35,福岡,55.0,B1,4.88,26.32,4.43,21.43,59,28.46,25,44.83,3,4,,,,,,,,,,,,3,3578,塩田雄一,48,香川,51.0,B1,4.18,22.58,5.21,34.48,18,52.17,44,23.58,3,5,,,,,,,,,,,,4,4324,海野康志,33,山口,62.0,A1,6.71,51.52,6.96,56.36,44,29.63,31,25.24,6,5,,,,,1,0,,,,,,5,4514,上條嘉嗣,31,大阪,53.0,A2,6.13,48.61,6.2,50.0,58,43.86,61,35.24,1,3,,,,,1,2,,,,,,6,5104,山田 丈,22,福岡,52.0,B2,2.28,1.22,1.4,,62,38.74,49,45.3,6,,,,,,2,,,,,,
202012242408,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,8R,予選,1800,18:49,1,4099,吉永則雄,42,大阪,53.0,A2,6.0,42.28,6.74,48.39,75,53.19,59,35.24,3,1,,,,,1,2,,,,,,2,4005,瀬川公則,42,山口,55.0,B1,4.19,22.09,5.23,34.62,14,33.33,60,39.66,2,,,,,,4,,,,,,,3,3855,大熊辰弥,48,香川,51.0,B1,4.26,19.66,5.0,14.29,45,36.44,23,25.42,5,,,,,,1,,,,,,,4,5073,上原健次,25,福岡,53.0,B1,3.11,7.53,1.95,,48,37.07,52,31.97,3,,,,,,3,,,,,,,5,3755,吉村和也,49,長崎,51.0,B1,4.0,18.42,5.03,28.13,24,30.0,51,30.83,4,,,,,,2,,,,,,,6,4544,松田大志,33,福岡,52.0,A1,7.53,62.5,8.78,77.78,32,26.17,71,36.13,1,1,,,,,1,2,,,,,
202012242409,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,9R,予選特賞,1800,19:20,1,4348,宮崎 奨,35,香川,56.0,A1,5.87,34.02,6.29,42.86,76,29.84,27,38.98,3,6,,,,,1,2,,,,,,2,3904,森 貴洋,43,大阪,56.0,A2,6.08,42.55,4.96,26.92,49,36.61,41,32.77,3,1,,,,,4,,,,,,,3,4248,岡本 大,38,長崎,54.0,B1,4.6,22.89,5.13,29.07,47,26.79,75,48.65,1,,,,,,1,,,,,,,4,4009,小林一樹,41,山口,57.0,B1,4.65,20.48,6.0,38.46,73,33.33,30,18.35,4,,,,,,2,,,,,,,5,4803,飯田庄吾,27,福岡,55.0,B1,3.46,14.46,4.13,15.63,29,35.51,67,38.71,4,,,,,,5,,,,,,,6,3485,竹村祥司,49,大阪,52.0,A2,4.76,36.46,3.94,18.75,72,41.03,45,40.18,2,5,,,,,,,,,,,
202012242410,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,10R,予選特選,1800,19:54,1,4324,海野康志,33,山口,62.0,A1,6.71,51.52,6.96,56.36,44,29.63,24,25.44,6,5,,,,,7,,,,,,,2,4776,竹田和哉,27,香川,54.0,A2,6.21,42.61,5.9,42.86,39,33.9,74,27.93,5,4,,,,,6,,,,,,,3,4331,三好勇人,37,香川,54.0,B1,4.97,28.57,5.64,42.86,54,28.7,62,32.77,6,,,,,,5,,,,,,,4,4553,坪口竜也,31,長崎,54.0,A2,5.77,38.71,6.05,40.4,69,34.21,40,38.98,1,3,,,,,2,,,,,,,5,4467,渡邉俊介,34,愛知,50.0,B1,4.94,29.76,5.21,42.11,57,35.59,13,37.1,6,2,,,,,,,,,,,,6,4384,鶴本崇文,35,大阪,52.0,A1,6.37,42.98,5.76,35.29,64,29.66,63,33.64,1,4,,,,,4,,,,,,
202012242411,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,11R,予選特選,1800,20:20,1,3849,中岡正彦,43,香川,53.0,A1,5.92,43.66,6.69,51.11,19,24.3,17,39.05,1,2,,,,,6,,,,,,,2,4067,永井 源,40,愛知,53.0,A1,6.39,46.26,5.18,29.41,56,25.0,73,36.45,1,3,,,,,5,,,,,,,3,3568,木村光宏,49,香川,54.0,A2,5.59,38.1,6.22,47.06,66,28.44,64,28.83,6,,,,,,7,,,,,,,4,4588,田中京介,29,福岡,56.0,B1,5.51,40.0,4.31,25.0,60,35.09,22,21.57,1,5,,,,,4,,,,,,,5,5029,中 亮太,23,福岡,52.0,B1,4.58,28.13,3.3,20.0,53,39.82,69,21.7,3,,,,,,2,,,,,,,6,4551,三川昂暁,32,福岡,53.0,A1,5.19,32.69,5.39,38.64,50,45.13,66,39.6,2,2,,,,,3,,,,,,
202012242412,クリスマスナイターカップＢＴＳ長洲開設１１周年記念,第2日,2020-12-24,ボートレース大村,12R,一般特賞,1800,20:45,1,4514,上條嘉嗣,31,大阪,53.0,A2,6.13,48.61,6.2,50.0,58,43.86,61,35.24,1,3,,,,,7,,,,,,,2,3566,川添英正,50,福岡,51.0,A2,4.95,30.99,4.35,17.54,41,18.81,33,34.82,2,4,,,,,6,,,,,,,3,4544,松田大志,33,福岡,52.0,A1,7.53,62.5,8.78,77.78,32,26.17,71,36.13,1,1,,,,,8,,,,,,,4,4099,吉永則雄,42,大阪,53.0,A2,6.0,42.28,6.74,48.39,75,53.19,59,35.24,3,1,,,,,8,,,,,,,5,4348,宮崎 奨,35,香川,56.0,A1,5.87,34.02,6.29,42.86,76,29.84,27,38.98,3,6,,,,,9,,,,,,,6,4082,濱崎 誠,41,大阪,52.0,A2,5.89,41.91,4.52,20.0,65,28.0,55,24.78,2,2,,,,,5,,,,,,
202012242201,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,1R,予選,1800,08:50,1,3514,山一鉄也,53,福岡,51.0,A1,6.3,46.21,7.07,60.47,20,30.4,15,40.26,1,6,4,1,4,,8,,,,,,,2,4747,山戸信二,35,長崎,53.0,B1,3.94,17.72,3.2,4.0,56,31.75,66,26.47,1,,,,,,4,3,2,,,,12,3,4343,村岡 賢,36,広島,52.0,B1,4.99,28.18,4.13,31.25,30,31.5,51,37.18,5,,,,,,4,5,3,,,,9,4,5117,冨名腰桃,20,福岡,44.0,B2,1.84,1.03,1.65,,31,34.4,69,35.25,6,,,,,,6,6,6,,,,6,5,5173,谷口佳蓮,19,香川,45.0,B2,1.11,,,,33,30.65,56,37.16,6,,,,,,6,6,6,,,,7,6,4942,柴田朋哉,30,福岡,51.0,B1,3.26,14.81,3.35,15.38,34,23.48,41,16.3,6,,,,,,3,3,3,,,,5
202012242202,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,2R,予選,1800,09:19,1,4692,酒井俊弘,36,福井,52.0,A2,5.3,35.42,4.89,25.93,8,25.0,31,46.48,1,,,,,,2,4,4,5,,,,2,4765,野田部宏,30,福岡,54.0,B1,3.54,16.22,4.0,15.79,26,27.12,24,33.56,3,,,,,,1,4,6,,,,10,3,4878,西岡育未,26,徳島,46.0,B1,4.34,16.3,2.5,,32,20.41,17,31.69,3,6,3,,,,5,,,,,,11,4,3635,石田政吾,50,福井,53.0,A1,6.16,51.85,,,64,37.7,33,31.43,1,1,3,1,1,,9,,,,,,,5,4039,村上功祐,41,大阪,59.0,B1,5.6,37.08,6.67,66.67,23,31.15,71,30.47,2,,,,,,4,3,4,,,,7,6,3714,梶原 正,46,福岡,56.0,B1,4.26,17.82,4.69,22.22,17,36.94,61,38.78,2,1,,,,,3,,,,,,
202012242203,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,3R,予選,1800,09:48,1,4287,今井貴士,36,福岡,55.0,A1,6.64,49.66,5.94,43.14,40,30.53,49,38.67,4,1,2,3,5,,1,0,,,,,,2,3469,潮田浩子,51,福井,46.0,B2,,,,,4,35.16,64,37.93,5,,,,,,2,2,6,,,,7,3,4451,松崎祐太,33,福岡,51.0,A1,6.87,54.01,6.82,50.77,16,28.23,57,44.22,1,4,3,1,2,,1,2,,,,,,4,2958,井川正人,62,長崎,51.0,B1,3.25,13.64,3.66,10.53,47,29.46,32,19.72,6,6,6,,,,4,4,,,,,,5,4060,島田一生,41,福岡,54.0,A2,5.68,40.69,4.96,35.09,15,29.0,38,31.72,3,,,,,,4,6,3,2,,,9,6,3660,長谷川親,51,香川,59.0,B1,3.95,10.78,4.19,13.51,50,28.81,30,36.91,3,,,,,,5,5,2,,,,11
202012242204,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,4R,予選 進入固定 Ｈ１８０,ｍ電,10:18,1,4850,野中一平,26,愛知,54.0,A1,6.69,47.37,6.43,46.43,1,31.15,53,30.82,2,2,1,2,1,,1,0,,,,,,2,3906,飯山晃三,43,長崎,59.0,B1,4.84,34.95,4.9,34.15,37,29.31,74,24.09,2,,,,,,2,1,3,,,,12,3,4079,出畑孝典,41,福岡,53.0,A2,6.24,45.54,5.58,40.58,10,34.65,19,25.0,4,3,5,4,1,,1,1,,,,,,4,3616,中村 真,47,福岡,54.0,A2,5.98,40.6,6.18,46.67,45,32.82,18,31.94,2,4,,,,,3,1,,,,,9,5,4761,山田晃大,30,滋賀,52.0,B1,4.86,24.53,6.86,42.86,59,31.82,44,41.18,2,6,6,,,,2,3,,,,,,6,5129,山口真喜,23,長崎,51.0,B2,1.92,1.96,,,44,26.89,60,36.0,4,5,6,,,,6,,,,,,8
202012242205,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,5R,予選,1800,10:48,1,4382,高山智至,36,滋賀,55.0,A2,5.17,27.12,6.11,44.44,46,25.81,39,24.48,6,5,1,,,,3,4,,,,,12,2,4256,渡辺浩司,37,福岡,51.0,A1,6.96,53.19,7.18,59.38,55,28.21,12,27.52,2,3,4,2,1,,1,1,,,,,,3,4990,田中博子,23,福岡,50.0,B2,2.61,10.2,1.84,,60,38.89,23,39.6,3,,,,,,6,5,6,,,,9,4,4942,柴田朋哉,30,福岡,51.0,B1,3.26,14.81,3.35,15.38,34,23.48,41,16.3,6,,,,,,3,3,3,,,,1,5,3243,佐野隆仁,56,大阪,52.0,B1,3.56,14.52,,,12,35.54,47,34.42,5,4,5,,,,5,1,,,,,,6,3921,川村正輝,45,福井,50.0,A2,5.31,35.54,6.11,48.15,3,30.16,40,30.82,5,,,,,,5,6,2,4,,,
202012242206,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,6R,予選,1800,11:18,1,3867,松浦 勝,45,愛知,56.0,B1,4.04,18.67,4.47,17.65,11,28.45,13,36.6,4,4,3,,,,1,5,,,,,,2,4352,下條雄太,34,長崎,52.0,A1,7.06,52.05,7.3,60.0,2,32.26,65,28.87,2,5,1,2,1,,1,2,,,,,,3,3804,中渡修作,46,福岡,52.0,B1,5.53,33.66,5.58,31.58,52,19.47,70,37.75,5,3,1,,,,6,2,,,,,,4,3654,武田光史,47,福井,53.0,A1,6.7,47.65,7.5,54.55,28,27.72,20,32.86,1,,,,,,1,5,6,1,,,11,5,3663,木山和幸,50,広島,51.0,B1,5.34,33.33,5.76,37.04,51,29.27,28,31.97,5,1,3,,,,5,1,,,,,,6,5117,冨名腰桃,20,福岡,44.0,B2,1.84,1.03,1.65,,31,34.4,69,35.25,6,,,,,,6,6,6,,,,1
202012242207,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定０８：５０,第4日,2020-12-24,ボートレース芦屋,7R,予選 進入固定 Ｈ１８０,ｍ電,11:49,1,3934,鋤柄貴俊,43,愛知,52.0,B1,5.1,30.34,4.83,33.33,53,34.15,45,34.42,5,4,2,,,,5,5,,,,,,2,4039,村上功祐,41,大阪,59.0,B1,5.6,37.08,6.67,66.67,23,31.15,71,30.47,2,,,,,,4,3,4,,,,2,3,3741,松尾基成,46,福岡,56.0,B1,4.51,25.81,4.61,20.56,62,34.11,29,36.3,1,2,2,,,,4,6,,,,,,4,3469,潮田浩子,51,福井,46.0,B2,,,,,4,35.16,64,37.93,5,,,,,,2,2,6,,,,3,5,5011,高木圭大,23,長崎,53.0,B1,3.32,10.98,2.53,2.33,7,25.23,34,37.58,5,,,,,,6,4,4,,,,10,6,5173,谷口佳蓮,19,香川,45.0,B2,1.11,,,,33,30.65,56,37.16,6,,,,,,6,6,6,,,,1
