レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609181401,2026-09-18,14,01R,08:32,2026-09-18T08:22:26.580121+09:00,3.9,16.9,16.9,14.9,5.8,25.9,21.2,17.9,39.5,56.9,88.3,69.2,43.2,54.1,82.1,94.2,41.9,39.9,92.5,108.2,28.2,75.6,89.0,79.1,49.2,234.9,219.6,163.5,244.2,382.7,508.5,545.9,224.9,350.2,843.6,976.9,254.2,403.5,1091,1427,35.9,113.8,93.7,93.5,55.3,257.7,219.6,222.2,274.9,403.5,687.4,687.4,227.7,340.5,807.0,674.9,207.3,343.7,905.4,824.9,138.0,196.4,208.5,202.8,214.5,426.6,394.9,407.9,447.2,618.7,863.3,824.9,267.0,363.9,562.4,346.9,311.9,508.5,629.1,571.1,192.3,287.7,554.0,431.6,363.9,515.5,629.1,1003,515.5,571.1,1325,976.9,589.2,789.8,1060,807.0,1160,1484,1197,1197,188.4,190.3,618.7,494.9,320.0,494.9,1280,1546,304.2,608.5,1614,2183,843.6,1856,2651,1953,1325,2062,2183,1856
202609182301,2026-09-18,23,01R,08:44,2026-09-18T08:34:26.148015+09:00,4.7,15.2,77.9,20.0,3.8,9.0,64.6,10.4,31.0,30.7,246.2,43.9,197.5,184.3,302.1,326.8,50.6,34.4,91.9,349.0,42.0,125.2,423.0,132.6,67.3,236.5,898.8,318.1,264.3,370.6,1563,479.4,1057,1382,1498,2765,309.9,403.9,536.6,1382,22.0,40.8,192.2,37.7,50.0,150.4,579.9,163.4,110.2,220.5,1284,260.5,642.0,1284,1797,1239,97.7,249.6,349.0,1057,241.3,186.2,733.7,363.1,443.8,433.1,1634,817.1,270.3,466.9,2765,705.0,1797,2996,2115,1997,499.3,876.9,876.9,2765,799.0,971.7,1997,1892,1123,1089,1198,1797,1563,2568,3268,2568,2568,2247,2765,2765,3268,2247,1634,2568,231.9,157.6,536.6,1634,428.0,443.8,946.1,1892,217.9,443.8,836.1,2568,799.0,1057,1712,1498,2397,1797,2765,2397
202609181402,2026-09-18,14,02R,08:58,2026-09-18T08:48:27.930328+09:00,20.5,47.7,62.8,71.2,19.6,37.6,60.6,73.0,73.0,67.8,147.3,203.5,142.4,170.9,231.0,534.2,198.7,129.5,164.3,213.6,20.5,46.7,63.3,61.4,18.7,19.4,33.9,26.2,74.9,56.2,117.0,142.4,133.5,100.5,203.5,316.5,149.9,57.7,244.2,275.7,26.2,28.8,40.8,59.7,19.8,19.5,23.4,22.8,64.7,43.8,104.2,105.5,106.8,48.5,164.3,125.7,104.2,50.2,167.6,178.0,181.8,133.5,194.2,534.2,174.4,96.0,167.6,237.4,115.5,118.7,208.4,198.7,610.5,328.7,316.5,657.5,474.8,267.1,267.1,388.5,189.9,244.2,371.6,502.8,267.1,135.6,259.0,341.9,275.7,174.4,427.3,284.9,427.3,657.5,341.9,502.8,1424,388.5,275.7,1068,237.4,267.1,657.5,610.5,305.2,96.0,371.6,316.5,251.4,127.5,371.6,449.8,1068,449.8,356.1,1424,657.5,316.5,474.8,610.5
202609182302,2026-09-18,23,02R,09:10,2026-09-18T09:00:36.212895+09:00,4.9,8.9,5.1,22.2,16.9,24.3,16.9,70.2,27.2,64.9,38.7,76.9,17.7,36.5,37.5,33.6,61.9,201.8,151.3,88.5,42.7,52.8,34.2,88.9,143.2,240.6,175.4,481.2,157.7,469.2,284.3,446.8,104.2,293.2,260.6,280.1,312.8,446.8,647.2,481.2,127.6,139.0,141.1,469.2,250.2,253.6,399.3,605.4,354.1,507.2,938.4,938.4,329.2,552.0,586.5,782.0,625.6,695.1,1340,1340,164.6,257.1,166.1,417.1,297.9,750.7,335.1,586.5,368.0,816.0,1042,816.0,302.7,375.3,1251,507.2,1042,750.7,1706,893.7,99.8,201.8,223.4,223.4,152.5,536.2,354.1,302.7,347.5,625.6,446.8,586.5,341.2,493.9,1443,493.9,335.1,457.7,647.2,782.0,391.0,1104,1706,469.2,469.2,987.8,853.1,750.7,1443,1042,750.7,1251,1340,938.4,2085,893.7,670.3,586.5,1340,782.0
202609181403,2026-09-18,14,03R,09:24,2026-09-18T09:14:22.144521+09:00,9.8,12.8,98.3,38.4,8.1,6.2,54.2,20.4,18.2,10.0,103.2,32.7,146.2,131.5,134.9,277.0,88.4,68.8,67.9,198.6,56.2,100.2,154.8,129.9,119.6,300.7,277.0,228.8,198.6,277.0,363.0,250.6,263.1,300.7,526.3,877.3,284.5,292.4,438.6,619.2,47.8,21.0,71.6,57.5,121.0,103.2,95.7,172.5,57.2,148.2,233.9,219.3,167.1,184.6,309.6,375.9,214.8,184.6,404.9,457.7,106.3,58.8,123.8,123.8,187.9,263.1,438.6,263.1,79.7,256.7,300.7,191.4,339.6,501.3,292.4,751.9,263.1,375.9,277.0,957.0,184.6,198.6,292.4,478.5,309.6,239.2,292.4,478.5,219.3,269.9,404.9,457.7,309.6,554.0,701.8,701.8,457.7,501.3,584.8,619.2,198.6,223.9,319.0,877.3,363.0,526.3,438.6,751.9,375.9,501.3,526.3,957.0,478.5,421.1,501.3,877.3,701.8,421.1,657.9,619.2
202609182303,2026-09-18,23,03R,09:36,2026-09-18T09:26:30.908942+09:00,10.4,17.2,8.3,75.6,20.6,24.3,14.9,73.7,30.0,55.1,14.2,117.4,8.8,14.3,14.1,44.5,146.8,195.7,145.5,125.2,73.7,86.8,53.5,159.1,152.0,354.7,183.1,425.7,250.4,448.1,227.0,448.1,103.2,210.2,239.8,333.9,460.2,740.4,810.9,851.4,110.5,100.1,71.2,172.0,181.1,230.1,210.2,567.6,239.8,387.0,327.4,774.0,120.7,215.5,266.0,274.6,473.0,608.1,896.2,630.7,205.1,288.6,109.1,516.0,425.7,896.2,425.7,608.1,321.3,516.0,532.1,709.5,156.2,387.0,630.7,516.0,1216,1001,1702,1064,30.1,52.2,46.6,81.8,76.3,200.3,183.1,309.6,107.1,170.2,163.7,279.1,107.1,250.4,327.4,354.7,157.6,460.2,415.3,436.6,473.0,810.9,1001,681.1,630.7,1001,1064,1064,1135,1135,946.0,774.0,1309,1001,1419,896.2,681.1,654.9,896.2,946.0
202609181404,2026-09-18,14,04R,09:50,2026-09-18T09:40:29.126976+09:00,8.0,37.7,59.8,66.8,6.1,11.6,18.5,20.8,68.5,46.1,120.2,124.5,90.7,54.1,167.1,207.6,144.2,72.1,201.5,240.4,35.3,142.7,142.7,207.6,41.5,124.5,175.6,232.2,210.8,253.7,442.0,342.6,279.6,180.3,456.8,856.5,415.2,268.7,403.0,622.9,12.4,19.7,26.6,32.0,22.9,42.6,88.4,100.0,62.2,81.0,153.9,134.3,74.0,97.8,171.3,123.4,103.0,133.0,198.6,175.6,258.5,195.7,228.4,415.2,311.4,268.7,456.8,360.6,138.4,253.7,279.6,268.7,403.0,652.5,279.6,978.8,761.3,595.8,507.5,1370,171.3,134.3,311.4,380.6,311.4,240.4,342.6,571.0,165.1,221.0,622.9,253.7,380.6,685.2,806.1,721.2,806.1,472.5,428.2,806.1,403.0,182.7,721.2,1142,685.2,595.8,806.1,1245,249.1,571.0,761.3,652.5,1245,652.5,913.6,856.5,1142,595.8,428.2,978.8
202609182304,2026-09-18,23,04R,10:02,2026-09-18T09:52:21.191247+09:00,21.9,38.3,45.3,192.5,20.5,5.7,5.5,128.3,33.8,13.3,17.5,186.4,42.3,10.8,17.9,151.4,290.4,249.5,186.4,305.4,141.7,162.5,210.9,506.2,233.1,361.5,347.3,805.3,272.5,432.1,290.4,610.9,492.1,553.6,442.9,681.4,932.4,1042,1107,2214,108.0,33.8,27.4,385.1,216.0,186.4,260.5,610.9,67.1,256.7,56.9,632.7,61.9,316.3,65.3,478.8,843.6,805.3,984.2,1042,208.4,52.1,53.8,421.8,310.8,385.1,334.2,571.5,88.1,412.0,54.5,590.5,99.5,264.4,91.7,553.6,1107,984.2,1362,1476,128.3,51.8,70.3,385.1,402.6,610.9,305.4,571.5,95.7,466.2,101.8,656.1,124.7,385.1,110.0,571.5,805.3,1042,932.4,1042,632.7,984.2,1181,1042,805.3,1362,1107,2214,1265,1476,932.4,1968,1107,932.4,1610,1265,1042,738.2,1968,1265
202609181405,2026-09-18,14,05R,10:16,2026-09-18T10:06:30.025954+09:00,32.7,150.9,136.3,136.3,28.1,89.9,70.5,75.4,210.5,210.5,393.5,400.0,224.3,196.7,393.5,428.6,255.3,175.2,358.2,358.2,48.9,214.3,134.8,162.1,16.8,82.4,17.3,11.5,347.8,233.0,421.1,444.5,193.5,85.4,428.6,150.9,212.4,74.5,369.2,210.5,22.3,65.9,47.1,45.2,11.0,39.6,9.9,7.7,138.7,88.9,172.6,130.4,64.3,19.3,138.7,43.8,48.7,13.4,114.3,53.8,615.4,413.8,436.4,1200,571.5,282.3,571.5,533.4,247.4,303.8,510.7,510.7,1000,750.1,510.7,923.2,750.1,889.0,685.8,2182,307.7,311.7,750.1,558.2,406.8,150.9,470.6,272.7,292.7,142.0,666.7,228.6,827.7,774.3,889.0,889.0,960.1,413.8,381.0,1263,406.8,285.7,1200,800.1,428.6,99.6,750.1,352.9,272.7,93.7,444.5,247.4,1333,800.1,960.1,1333,889.0,381.0,375.0,1200
202609182305,2026-09-18,23,05R,10:28,2026-09-18T10:18:22.855769+09:00,24.6,30.1,39.0,209.0,18.1,7.4,10.7,137.8,32.7,14.2,25.4,191.8,48.2,28.2,48.7,254.8,290.7,443.0,213.8,563.8,97.9,152.5,156.3,364.8,152.5,224.1,204.4,581.4,235.5,248.0,281.9,502.8,195.8,320.8,300.1,502.8,489.6,886.0,979.3,1431,42.8,14.2,17.5,178.9,100.5,124.0,105.1,404.4,26.2,86.9,29.3,211.4,30.7,71.5,34.2,133.8,443.0,547.2,689.1,364.8,130.1,42.0,67.9,320.8,202.2,241.6,226.9,516.8,47.1,164.6,60.6,432.7,119.2,221.5,66.6,432.7,1033,979.3,1094,1240,157.6,93.9,153.7,502.8,238.5,281.9,262.0,489.6,99.5,182.4,107.5,315.3,189.8,265.8,120.0,453.8,744.2,689.1,432.7,845.7,404.4,600.2,1329,1094,531.6,930.3,930.3,1431,775.2,1162,641.6,775.2,1550,1094,1162,1431,1329,664.5,808.9,1329
