レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202503290401,2025-03-29,4,01R,1,3,一周,まわり足,直線,幸野 史明,37.03,5.2,7.45,西川 真人,37.5,5.24,7.59,山田 雄太,36.93,5.1,7.66,三嶌 さらら,37.51,5.45,7.68,宮本 裕之,37.47,5.3,7.52,大澤 真菜,38.03,5.5,7.56
202503290402,2025-03-29,4,02R,1,3,一周,まわり足,直線,中村 将隆,36.97,5.13,7.5,中島 友和,37.17,5.23,7.67,小野 勇作,37.43,5.43,7.63,岩瀬 裕亮,37.0,5.4,7.4,信濃 由行,37.87,5.4,7.5,土屋 蘭,37.4,5.63,7.43
202503290403,2025-03-29,4,03R,1,3,一周,まわり足,直線,花本 剛,37.2,5.07,7.67,吉田 慎二郎,37.6,5.3,7.55,中山 将,39.13,5.1,7.53,茶谷 信次,38.33,5.17,7.67,吉島 祥之,38.33,5.17,7.62,森 弘行,38.13,5.2,7.57
202503290404,2025-03-29,4,04R,1,3,一周,まわり足,直線,竹之内 極,36.83,5.13,7.58,石川 真二,36.97,5.37,7.51,宇留田 翔平,37.27,5.4,7.53,吉永 泰弘,37.2,5.2,7.53,高橋 竜矢,36.9,5.2,7.46,千葉 真弥,37.87,5.33,7.5
202503290405,2025-03-29,4,05R,1,3,一周,まわり足,直線,平石 和男,36.43,5.33,7.73,清水 攻二,37.38,5.32,7.6,土屋 太朗,37.2,5.27,7.5,金子 貴志,37.83,5.43,7.55,辻 栄蔵,37.1,5.27,7.54,三嶌 さらら,37.9,5.43,7.63
202503290406,2025-03-29,4,06R,1,3,一周,まわり足,直線,加藤 政彦,36.6,5.17,7.55,角 ひとみ,37.77,5.57,7.53,藤田 浩人,37.63,5.47,7.47,幸野 史明,37.6,5.43,7.53,土屋 蘭,37.67,5.36,7.5,須藤 博倫,36.67,5.13,7.5
202503290407,2025-03-29,4,07R,1,3,一周,まわり足,直線,篠原 晟弥,37.47,5.17,7.51,吉島 祥之,37.17,5.17,7.58,大澤 普司,37.4,5.2,7.67,樋口 由加里,37.37,5.4,7.46,中島 友和,37.3,5.47,7.63,杉山 裕也,36.77,5.4,7.5
202503290408,2025-03-29,4,08R,1,3,一周,まわり足,直線,黄金井 力良,37.4,5.2,7.6,森 弘行,37.3,5.7,7.52,千葉 真弥,37.93,5.43,7.5,黒井 達矢,37.2,5.43,7.52,西川 真人,37.96,5.57,7.53,野田部 宏子,38.3,5.77,7.57
202503290409,2025-03-29,4,09R,1,3,一周,まわり足,直線,大場 敏,36.93,5.13,7.48,宮本 裕之,37.3,5.3,7.53,竹之内 極,36.87,5.23,7.6,小野 勇作,37.43,5.2,7.6,清水 攻二,37.43,5.17,7.57,松本 博昭,38.03,5.33,7.6
202503290410,2025-03-29,4,10R,1,3,一周,まわり足,直線,山田 雄太,37.04,5.12,7.63,信濃 由行,38.13,5.23,7.53,角 ひとみ,37.9,5.67,7.4,宇留田 翔平,37.63,5.2,7.57,向井田 直弥,38.13,5.93,7.49,村田 修次,37.67,5.73,7.6
