レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202503110501,2025-03-11,05,01R,1,3,一周,まわり足,直線,関根 彰人,36.5,5.86,6.81,熊本 英一,37.98,5.82,7.03,吉永 則雄,37.11,5.79,7.0,岩川 仁士,36.9,5.9,6.92,三原 司,37.3,5.57,6.95,後藤 美翼,36.5,5.47,7.05
202503110502,2025-03-11,05,02R,1,3,一周,まわり足,直線,尾形 栄治,36.33,6.07,6.63,梶原 正,36.93,6.2,6.88,高橋 真吾,37.19,6.06,6.88,富永 修一,37.26,5.9,6.89,宇佐見 淳,36.74,5.77,6.88,中澤 和志,36.9,5.73,7.04
202503110503,2025-03-11,05,03R,1,3,一周,まわり足,直線,町田 洸希,37.07,5.72,6.88,星野 政彦,37.23,5.73,7.02,小林 遼太,37.16,5.85,7.05,福岡 泉水,36.77,5.56,6.98,原村 百那,38.57,5.87,6.87,芦澤 望,37.1,5.6,7.03
202503110504,2025-03-11,05,04R,1,3,一周,まわり足,直線,片岡 恵里,37.13,5.96,6.82,吉田 宗弘,37.74,6.28,6.95,関 裕也,36.82,5.98,7.08,松山 将吾,36.73,5.66,7.0,渡邊 哲也,36.93,5.76,7.2,高倉 和士,36.4,5.77,6.97
202503110505,2025-03-11,05,05R,1,3,一周,まわり足,直線,中野 孝二,37.17,5.75,6.86,田中 和也,36.75,5.54,6.97,倉持 莉々,37.42,5.77,6.95,関根 彰人,37.0,5.58,6.99,佐藤 大介,37.44,5.74,7.0,磯村 匠,36.93,5.69,6.89
202503110506,2025-03-11,05,06R,1,3,一周,まわり足,直線,後藤 美翼,36.47,5.51,6.9,田路 朋史,37.52,5.75,6.95,春園 功太,36.57,5.5,7.02,梶原 正,37.47,5.75,6.99,貫地谷 直人,37.2,5.61,7.09,川井 萌,37.37,6.61,6.64
202503110507,2025-03-11,05,07R,1,3,一周,まわり足,直線,塩崎 桐加,36.82,8.07,7.94,谷川 将太,37.04,5.61,7.14,富永 修一,37.21,5.76,7.14,澁川 夏,37.21,5.8,6.94,熊本 英一,38.9,6.03,6.94,星野 政彦,37.57,5.83,7.1
202503110508,2025-03-11,05,08R,1,3,一周,まわり足,直線,芦澤 望,36.69,5.78,6.76,三原 司,37.25,5.73,7.07,奥田 誠,37.47,5.8,6.81,小野 桜,37.15,5.79,6.88,木下 雄介,36.6,5.4,6.86,吉田 宗弘,38.1,6.0,7.3
202503110509,2025-03-11,05,09R,1,3,一周,まわり足,直線,磯村 匠,36.55,5.82,6.7,渡邊 哲也,37.25,5.65,7.1,蒲原 健太,36.94,5.52,7.04,高橋 真吾,37.59,5.64,6.96,牧 宏次,37.3,5.97,6.86,原村 百那,38.53,6.86,6.59
202503110510,2025-03-11,05,10R,1,3,一周,まわり足,直線,高倉 和士,36.43,5.77,6.72,佐藤 大介,37.85,5.95,6.9,岩川 仁士,37.9,5.83,6.83,小林 遼太,37.27,5.96,7.01,田路 朋史,37.37,5.76,6.9,尾形 栄治,37.23,5.8,6.83
202503110511,2025-03-11,05,11R,1,3,一周,まわり足,直線,川井 萌,36.7,6.54,6.4,宇佐見 淳,36.2,5.76,6.78,福岡 泉水,37.17,5.79,6.91,吉永 則雄,37.32,5.63,6.89,谷川 将太,36.94,5.4,6.99,片岡 恵里,37.22,5.95,6.78
202503110512,2025-03-11,05,12R,1,3,一周,まわり足,直線,中澤 和志,36.55,5.45,6.89,木下 雄介,36.31,5.43,6.85,松山 将吾,36.67,5.5,6.87,奥田 誠,37.1,6.0,6.63,田中 和也,36.67,5.51,6.84,塩崎 桐加,36.82,5.55,6.91
202503110801,2025-03-11,08,01R,1,3,一周,まわり足,直線,中野 仁照,36.77,5.33,7.08,佐々木 完太,36.74,5.47,7.18,岩瀬 裕亮,36.47,5.4,7.17,河野 大,36.88,5.35,7.14,福来 剛,36.54,5.48,7.17,宮地 元輝,36.99,5.3,7.35
202503110802,2025-03-11,08,02R,1,3,一周,まわり足,直線,前田 篤哉,37.49,5.31,7.26,若林 義人,36.9,5.48,7.05,上村 純一,37.3,5.58,7.2,中島 孝平,36.82,5.42,7.24,畑田 汰一,36.97,5.35,7.22,山口 剛,37.08,5.36,7.19
202503110803,2025-03-11,08,03R,1,3,一周,まわり足,直線,山崎 郡,36.57,5.22,7.16,吉田 裕平,36.87,5.32,7.29,西山 貴浩,37.78,5.3,7.2,佐藤 翼,36.92,5.33,7.14,定松 勇樹,36.76,5.29,7.18,下寺 秀和,37.94,5.37,7.3
202503110804,2025-03-11,08,04R,1,3,一周,まわり足,直線,久田 敏之,36.52,5.33,7.18,原田 幸哉,36.48,5.52,7.22,大峯 豊,36.71,5.27,7.21,笠原 亮,36.99,5.3,7.15,大上 卓人,36.52,5.33,7.12,峰 竜太,36.59,5.32,7.17
202503110805,2025-03-11,08,05R,1,3,一周,まわり足,直線,福島 勇樹,36.49,5.43,7.09,馬場 貴也,37.33,5.46,7.23,羽野 直也,37.72,5.47,7.13,寺田 祥,36.97,5.3,7.21,上野 真之介,37.22,5.3,7.2,河野 大,37.23,5.43,7.2
202503110806,2025-03-11,08,06R,1,3,一周,まわり足,直線,福来 剛,36.65,5.46,7.09,池田 浩二,36.96,5.39,7.25,杉山 正樹,37.06,5.31,7.43,木谷 賢太,36.69,5.63,7.23,武田 光史,37.5,5.47,7.22,関 浩哉,36.81,5.5,7.08
202503110807,2025-03-11,08,07R,1,3,一周,まわり足,直線,佐藤 翼,36.85,5.52,7.06,山口 剛,36.94,5.34,7.16,片岡 雅裕,37.73,5.5,7.25,山田 康二,37.4,5.71,7.07,下條 雄太郎,37.58,5.43,7.32,北野 輝季,37.07,5.25,7.09
202503110808,2025-03-11,08,08R,1,3,一周,まわり足,直線,大上 卓人,36.2,5.73,7.05,松井 洪弥,37.22,5.39,7.24,宮地 元輝,37.07,5.76,7.34,前田 篤哉,37.77,5.71,7.28,豊田 健士郎,37.22,5.71,7.19,菊地 孝平,36.69,5.53,7.24
202503110809,2025-03-11,08,09R,1,3,一周,まわり足,直線,上野 真之介,36.87,5.37,7.04,磯部 誠,37.08,5.31,7.21,佐々木 完太,37.13,5.38,7.29,西山 貴浩,38.1,5.83,7.2,桑原 悠,37.74,5.61,7.21,笠原 亮,37.22,5.28,7.33
202503110810,2025-03-11,08,10R,1,3,一周,まわり足,直線,井口 佳典,36.64,5.43,7.07,木谷 賢太,36.59,5.17,7.2,畑田 汰一,37.01,5.36,7.13,菅 章哉,38.14,5.6,7.12,峰 竜太,36.68,5.64,7.14,入海 馨,36.86,5.48,7.18
202503110811,2025-03-11,08,11R,1,3,一周,まわり足,直線,平本 真之,37.11,5.42,7.18,西村 拓也,36.74,5.49,7.2,瓜生 正義,37.0,5.44,7.17,吉田 裕平,36.96,5.47,7.14,若林 義人,36.86,5.22,7.18,深井 利寿,37.01,5.63,7.25
202503110812,2025-03-11,08,12R,1,3,一周,まわり足,直線,馬場 貴也,37.48,5.23,7.05,下寺 秀和,37.67,5.61,7.19,山田 康二,37.25,5.45,7.3,池田 浩二,36.98,5.21,7.14,原田 幸哉,36.54,5.38,7.13,井上 忠政,36.87,5.25,7.12
202503111001,2025-03-11,10,01R,1,3,一周,まわり足,直線,坂元 浩仁,36.58,5.2,6.62,沼田 七華,37.52,5.75,6.67,立具 敬司,37.58,5.87,6.67,小林 基樹,37.6,5.93,6.6,平瀬 城啓,37.45,5.87,6.63,河内 一馬,38.77,5.62,6.63
202503111002,2025-03-11,10,02R,1,3,一周,まわり足,直線,中野 希一,36.38,5.4,6.6,坪井 康晴,36.87,5.43,6.63,宮崎 安奈,37.98,5.95,6.7,渡 修平,37.33,5.78,6.68,上田 隆章,37.23,5.55,6.7,中島 友和,37.48,5.6,6.65
202503111003,2025-03-11,10,03R,1,3,一周,まわり足,直線,市川 哲也,36.83,5.37,6.65,杉江 浩明,37.65,5.52,6.72,秋山 直之,36.7,5.22,6.67,信濃 由行,38.18,5.65,6.77,三嶌 こころ,38.43,6.47,6.57,宮内 由紀英,37.17,5.65,6.68
202503111005,2025-03-11,10,05R,1,3,一周,まわり足,直線,小林 基樹,37.73,5.62,6.63,田上 凜,37.58,5.83,6.53,馬袋 義則,36.88,5.37,6.72,小山 勉,36.97,5.75,6.62,長谷川 親王,38.1,5.7,6.68,石田 章央,37.73,5.58,6.72
202503111006,2025-03-11,10,06R,1,3,一周,まわり足,直線,横井 健太,36.85,5.58,6.67,栗山 繁洋,37.25,5.52,6.75,渡 修平,37.73,5.65,6.7,沼田 七華,37.9,5.47,6.75,富山 弘幸,37.33,5.58,6.73,原田 才一郎,36.9,5.82,6.53
202503111007,2025-03-11,10,07R,1,3,一周,まわり足,直線,平瀬 城啓,37.3,5.45,6.7,眞崎 武蔵,37.25,5.53,6.62,宮田 龍馬,37.07,5.67,6.7,中野 希一,37.43,5.5,6.6,市川 哲也,37.98,5.4,6.68,西村 勝,38.4,5.5,6.67
202503111008,2025-03-11,10,08R,1,3,一周,まわり足,直線,信濃 由行,37.4,5.75,6.65,塚越 海斗,37.52,5.63,6.67,高憧 四季,37.23,5.57,6.73,河内 一馬,38.12,5.6,6.68,板橋 侑我,37.65,5.8,6.68,坪井 康晴,36.9,5.37,6.73
202503111009,2025-03-11,10,09R,1,3,一周,まわり足,直線,宮崎 安奈,37.07,5.45,6.65,谷 勝幸,37.6,5.62,6.68,坂元 浩仁,37.47,5.78,6.65,石田 章央,37.72,5.42,6.77,秋山 直之,36.95,5.58,6.73,小坂 風太,37.57,5.68,6.68
202503111010,2025-03-11,10,10R,1,3,一周,まわり足,直線,安田 政彦,38.27,5.72,6.65,長谷川 親王,39.4,5.85,6.62,原田 才一郎,37.6,5.73,6.63,松村 康太,38.53,5.53,6.75,小芦 るり華,37.42,5.53,6.57,若林 樹蘭,37.55,5.68,6.63
202503111012,2025-03-11,10,12R,1,3,一周,まわり足,直線,西島 義則,37.1,5.4,6.73,馬袋 義則,37.57,5.37,6.7,富山 弘幸,37.6,5.37,6.73,伊藤 玲奈,37.8,5.62,6.67,塚越 海斗,38.05,5.72,6.8,杉江 浩明,38.12,5.62,6.75
202503111101,2025-03-11,11,01R,1,3,一周,まわり足,直線,青木 玄太,36.18,5.35,7.93,近藤 雄一郎,37.44,5.73,8.0,加藤 雅之,37.38,6.03,7.8,高山 秀雄,37.57,5.9,7.9,岩津 徹郎,37.55,5.87,7.85,廣部 大明,37.41,5.89,7.81
202503111102,2025-03-11,11,02R,1,3,一周,まわり足,直線,乙津 康志,37.57,6.07,7.73,廣瀬 凜,38.16,6.1,7.9,鳥飼 眞,37.93,6.14,7.91,小林 文彦,37.6,5.93,7.83,木場 雄二郎,37.53,5.97,7.8,吉田 一心,37.0,5.88,7.87
202503111103,2025-03-11,11,03R,1,3,一周,まわり足,直線,増田 進,37.06,5.83,7.97,山本 隆幸,37.03,5.83,7.83,雑賀 勇貴,37.5,5.97,7.93,市川 健太,37.18,5.77,7.87,末永 由楽,37.5,6.0,7.87,井上 恵一,37.9,6.07,7.87
202503111104,2025-03-11,11,04R,1,3,一周,まわり足,直線,後藤 陽介,37.87,6.0,8.1,古場 輝義,37.51,6.03,7.77,川上 剛,37.13,6.1,7.87,瀬川 大地,37.58,6.33,7.85,新出 浩司,37.87,6.13,7.93,中島 秀治,37.26,6.18,7.97
202503111105,2025-03-11,11,05R,1,3,一周,まわり足,直線,柴田 光,36.69,5.66,7.78,岩永 雅人,37.34,5.8,7.84,吉川 晴人,37.41,5.82,7.86,石岡 将太,37.61,6.06,7.83,廣部 大明,37.43,5.94,7.87,坪内 実,37.14,5.97,7.8
202503111106,2025-03-11,11,06R,1,3,一周,まわり足,直線,後藤 翔之,36.91,5.73,8.03,長谷川 巌,37.48,5.83,7.96,廣瀬 凜,37.93,5.82,7.93,野間 大樹,37.78,5.8,7.8,山崎 義明,37.52,5.92,7.77,上平 真二,36.94,5.8,7.77
202503111107,2025-03-11,11,07R,1,3,一周,まわり足,直線,中嶋 達也,36.79,5.57,7.93,乙津 康志,38.0,6.23,7.89,堤 昇,37.72,6.09,7.84,君島 秀三,37.65,5.88,7.83,笠置 博之,37.73,6.4,7.8,花本 剛,37.49,6.17,7.8
202503111108,2025-03-11,11,08R,1,3,一周,まわり足,直線,伊藤 啓三,37.28,5.92,7.97,木場 雄二郎,37.05,5.93,7.83,井内 将太郎,37.07,5.87,7.93,中島 秀治,37.36,6.01,7.87,雑賀 勇貴,37.75,6.15,7.73,加藤 雅之,37.87,6.24,7.9
202503111109,2025-03-11,11,09R,1,3,一周,まわり足,直線,加木 郁,37.43,5.73,8.0,青木 玄太,36.83,5.84,7.83,石川 哲秀,37.76,6.24,7.92,金子 和之,37.81,6.32,7.93,吉田 一心,38.04,5.81,7.96,市川 健太,37.18,5.95,7.9
202503111110,2025-03-11,11,10R,1,3,一周,まわり足,直線,川上 剛,36.85,5.96,7.97,上平 真二,36.83,5.63,7.9,岩津 徹郎,37.06,5.87,7.88,坪内 実,37.88,5.94,8.15,川崎 公靖,37.91,5.99,7.9,山本 隆幸,37.87,6.13,7.67
202503111111,2025-03-11,11,11R,1,3,一周,まわり足,直線,山崎 義明,37.3,5.84,7.73,増田 進,37.45,5.97,7.9,柴田 光,37.2,6.2,7.93,鳥飼 眞,37.83,6.03,7.87,高山 秀雄,37.84,6.05,7.8,堤 昇,37.63,6.18,7.94
202503111112,2025-03-11,11,12R,1,3,一周,まわり足,直線,君島 秀三,37.59,5.78,8.0,小林 文彦,37.97,6.02,7.98,岩永 雅人,37.29,6.17,7.7,長谷川 巌,37.56,6.01,7.93,井内 将太郎,37.43,6.0,8.03,新出 浩司,37.97,6.01,7.87
202503111201,2025-03-11,12,01R,1,2,一周,まわり足,,池田 奈津美,37.15,11.6,,石田 政吾,36.7,11.4,,金田 大輔,37.09,11.57,,高橋 淳美,37.52,11.81,,南 佑典,37.63,11.9,,沖島 広和,37.46,12.21,
202503111202,2025-03-11,12,02R,1,2,一周,まわり足,,田村 慶,36.52,11.31,,村上 功祐,37.27,11.66,,渡邉 睦広,36.95,11.32,,落合 直子,37.57,11.68,,三好 勇人,37.51,11.57,,孫崎 百世,38.12,11.84,
202503111203,2025-03-11,12,03R,1,2,一周,まわり足,,齋藤 勇,36.95,11.41,,関口 智久,37.43,11.61,,山本 梨菜,37.57,11.77,,松田 憲幸,37.33,11.67,,眞田 英二,37.5,11.86,,渋谷 明憲,36.96,11.53,
202503111204,2025-03-11,12,04R,1,2,一周,まわり足,,宮武 英司,37.05,11.5,,宮崎 奨,37.53,11.74,,松尾 宣邦,37.31,11.64,,吉川 喜継,38.11,12.02,,黒明 花夢,38.84,12.35,,葛原 大陽,37.4,11.63,
202503111205,2025-03-11,12,05R,1,2,一周,まわり足,,福田 宗平,36.75,11.34,,橋本 明,37.26,11.56,,宮野 仁,37.47,11.59,,吉武 真也,38.08,11.74,,村上 奈穂,38.18,11.83,,尾上 雅也,37.74,11.88,
202503111206,2025-03-11,12,06R,1,2,一周,まわり足,,後藤 浩,37.28,11.58,,向井田 直弥,37.38,11.61,,中野 和裕,37.72,11.86,,中村 有裕,37.3,11.6,,岡村 慶太,37.19,11.79,,守屋 美穂,36.9,11.54,
202503111207,2025-03-11,12,07R,1,2,一周,まわり足,,小野 勇作,36.65,11.29,,高山 弘斗,37.64,11.64,,平田 健之佑,37.66,11.87,,上野 俊樹,37.6,11.84,,松田 竜馬,38.09,12.12,,長谷川 雅和,38.62,12.56,
202503111208,2025-03-11,12,08R,1,2,一周,まわり足,,松尾 宣邦,37.26,11.48,,三好 勇人,37.39,11.66,,上村 慎太郎,37.59,11.68,,山本 光雄,38.01,11.8,,宇留田 翔平,37.89,11.8,,池田 奈津美,37.99,11.99,
202503111209,2025-03-11,12,09R,1,2,一周,まわり足,,尾上 雅也,36.79,11.28,,山本 梨菜,37.37,11.72,,吉川 喜継,37.33,11.58,,田村 慶,37.03,11.54,,石田 政吾,36.96,11.51,,落合 直子,37.36,11.65,
202503111210,2025-03-11,12,10R,1,2,一周,まわり足,,葛原 大陽,37.12,11.26,,渋谷 明憲,36.75,11.26,,眞田 英二,37.43,11.48,,村上 功祐,37.35,11.52,,宮崎 奨,37.47,11.51,,渡邉 睦広,37.76,11.97,
202503111211,2025-03-11,12,11R,1,2,一周,まわり足,,守屋 美穂,36.76,11.35,,平田 健之佑,37.15,11.45,,岡村 慶太,36.85,11.27,,南 佑典,37.18,11.56,,福田 宗平,36.95,11.45,,関口 智久,37.65,11.61,
202503111212,2025-03-11,12,12R,1,2,一周,まわり足,,長谷川 雅和,37.21,11.69,,村上 奈穂,37.64,11.87,,宇留田 翔平,37.65,11.85,,孫崎 百世,37.64,11.79,,橋本 明,37.16,11.47,,後藤 浩,37.48,11.7,
202503111501,2025-03-11,15,01R,1,3,一周,まわり足,直線,沼田 大都,36.53,5.27,6.03,大森 翼,36.9,5.3,6.0,村松 栄太,38.07,5.33,6.2,岩田 凌,37.83,5.53,6.03,出畑 孝成,36.97,5.7,6.07,村松 遥輝,37.53,5.8,6.17
202503111502,2025-03-11,15,02R,1,3,一周,まわり足,直線,楠 将太郎,37.03,5.57,5.9,山本 幸也,37.93,5.43,6.13,大江 純,37.1,5.33,6.03,井上 慧人,37.13,5.37,6.07,小林 礼央,37.6,5.53,6.0,砂長 知輝,37.73,5.43,6.03
202503111503,2025-03-11,15,03R,1,3,一周,まわり足,直線,藤井 太雅,37.03,5.3,6.17,大島 隆乃介,36.9,5.17,6.07,大澤 誠也,36.6,5.47,6.0,坂本 雄紀,37.5,5.53,6.03,山下 拓巳,37.67,5.33,6.03,一色 凌雅,37.37,5.2,6.17
202503111504,2025-03-11,15,04R,1,3,一周,まわり足,直線,仲 航太,36.77,5.2,5.9,川原 涼,36.93,5.67,6.0,鰐部 太空海,36.6,5.3,6.1,富永 夏哉人,37.47,6.23,5.87,石原 光,38.27,6.17,5.93,杉山 喜一,37.7,5.7,6.0
202503111505,2025-03-11,15,05R,1,3,一周,まわり足,直線,登玉 隼百,36.67,5.27,5.97,原田 雄次,37.27,5.43,6.1,三馬 崇史,37.0,5.8,6.07,出畑 孝成,37.0,5.93,5.97,笹木 香吾,37.23,5.57,6.0,濱野 斗馬,37.07,5.37,5.97
202503111506,2025-03-11,15,06R,1,3,一周,まわり足,直線,山田 丈,36.53,5.43,5.9,岩田 凌,37.0,5.57,6.0,砂長 知輝,36.87,5.33,5.97,前田 翔,36.37,5.63,5.97,山本 幸也,37.37,5.57,6.23,鈴木 唯央,36.9,5.5,6.07
202503111507,2025-03-11,15,07R,1,3,一周,まわり足,直線,藤田 俊祐,37.6,5.5,6.17,佃 來紀,37.07,5.63,5.97,高橋 龍治,37.1,5.4,6.0,山下 拓巳,37.43,5.4,6.07,大江 純,36.73,5.37,6.13,西岡 顕心,37.37,5.53,6.03
202503111508,2025-03-11,15,08R,1,3,一周,まわり足,直線,島川 海輝,37.2,5.63,6.17,坂本 雄紀,37.57,5.67,6.13,富永 夏哉人,37.3,5.67,6.1,鰐部 太空海,37.23,5.4,6.1,大森 翼,36.8,5.33,6.13,小林 礼央,37.13,5.37,6.13
202503111509,2025-03-11,15,09R,1,3,一周,まわり足,直線,濱野 斗馬,36.87,5.13,6.07,笹木 香吾,37.17,5.27,6.23,藤井 太雅,37.27,5.67,6.27,一色 凌雅,37.43,5.6,6.13,村松 栄太,38.27,5.5,6.2,川原 涼,37.77,5.53,6.2
202503111510,2025-03-11,15,10R,1,3,一周,まわり足,直線,杉山 喜一,37.43,5.5,6.0,山田 丈,37.13,5.47,6.0,前田 翔,37.0,5.53,6.03,仲 航太,37.47,5.37,6.07,大島 隆乃介,37.37,5.47,6.13,楠 将太郎,37.9,5.33,6.07
202503111511,2025-03-11,15,11R,1,3,一周,まわり足,直線,西岡 顕心,37.27,5.57,5.9,登玉 隼百,36.93,5.57,6.0,沼田 大都,37.73,5.37,6.17,島川 海輝,37.83,5.5,6.23,原田 雄次,37.37,5.8,6.13,藤田 俊祐,37.53,5.63,6.2
202503111512,2025-03-11,15,12R,1,3,一周,まわり足,直線,飛田 江己,36.57,5.9,5.93,安河内 健,37.1,5.37,6.17,中村 日向,37.1,5.33,6.07,井本 昌也,36.77,5.33,6.13,末永 和也,36.8,5.27,6.13,宮脇 遼太,36.87,5.27,6.13
202503111601,2025-03-11,16,01R,1,3,一周,まわり足,直線,山本 修一,36.17,5.9,6.5,鈴木 秀茉,37.13,6.4,6.5,吉田 祐貴,37.4,5.8,6.67,松尾 基成,37.37,6.07,6.6,今出 晋二,37.23,5.87,6.7,國弘 翔平,37.17,5.97,6.73
202503111602,2025-03-11,16,02R,1,3,一周,まわり足,直線,森 智哉,37.53,5.8,6.7,木田 峰由季,37.63,5.67,6.73,谷村 一哉,37.29,5.77,6.8,金田 智博,37.6,5.77,6.77,本岡 勝利,37.37,5.93,6.7,佐野 優都,37.27,6.13,6.57
202503111603,2025-03-11,16,03R,1,3,一周,まわり足,直線,篠原 飛翔,36.73,5.77,6.6,垂水 悠,36.8,5.73,6.7,作間 章,37.4,5.97,6.63,前原 大道,37.03,5.7,6.63,大庭 元明,36.97,5.93,6.57,岡崎 凪汰,37.43,6.4,6.4
