レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202503080101,2025-03-08,01,01R,1,3,半周ラップ,まわり足,直線,森下 勇,18.12,4.42,7.39,清水 紀克,18.37,4.73,7.46,岸蔭 亮,18.17,4.59,7.42,松本 庸平,18.5,4.59,7.51,高橋 勲,18.38,4.27,7.47,沢田 昭宏,18.24,4.62,7.42
202503080102,2025-03-08,01,02R,1,3,半周ラップ,まわり足,直線,横田 海人,18.33,4.53,7.38,廣瀬 将亨,18.36,4.37,7.48,仲口 博崇,18.65,4.64,7.56,石塚 裕介,18.88,4.67,7.49,一瀬 明,18.21,5.01,7.41,山道 諄也,18.65,4.66,7.57
202503080103,2025-03-08,01,03R,1,3,半周ラップ,まわり足,直線,寺嶋 雄,18.36,4.55,7.67,守屋 大地,18.21,4.58,7.51,大賀 龍之介,18.84,4.68,7.63,石野 貴之,18.62,4.38,7.61,待鳥 雄紀,18.56,4.44,7.55,長田 頼宗,18.26,4.58,7.49
202503080104,2025-03-08,01,04R,1,3,半周ラップ,まわり足,直線,倉富 大誠,18.12,4.44,7.5,佐藤 航,18.23,4.64,7.55,伊藤 喜智,18.43,4.55,7.6,松井 賢治,18.4,4.55,7.53,鈴木 雅希,18.65,4.51,7.5,大野 芳顕,18.21,4.54,7.48
202503080105,2025-03-08,01,05R,1,3,半周ラップ,まわり足,直線,竹井 貴史,18.12,4.33,7.47,前田 健太郎,18.47,4.48,7.53,山本 浩次,18.34,4.48,7.57,鈴木 智啓,18.53,4.41,7.74,今泉 友吾,18.13,4.47,7.57,長谷川 晴哉,18.42,4.47,7.56
202503080106,2025-03-08,01,06R,1,3,半周ラップ,まわり足,直線,江夏 満,18.26,4.58,7.42,小川 知行,18.16,4.39,7.57,谷口 健一,18.65,4.64,7.8,横田 海人,18.64,4.75,7.48,清水 紀克,18.63,4.74,7.68,森下 勇,18.61,4.88,7.56
202503080107,2025-03-08,01,07R,1,3,半周ラップ,まわり足,直線,金児 隆太,18.19,4.42,7.43,沢田 昭宏,18.51,4.36,7.49,山崎 哲司,18.21,4.52,7.51,大賀 龍之介,18.57,4.46,7.6,山道 諄也,18.73,4.62,7.67,土井 祥伍,18.47,4.53,7.47
202503080108,2025-03-08,01,08R,1,3,半周ラップ,まわり足,直線,待鳥 雄紀,18.29,4.59,7.56,高橋 勲,18.46,4.99,7.57,鈴木 雅希,18.93,5.05,7.56,伊藤 喜智,18.72,4.95,7.56,廣瀬 将亨,18.24,4.59,7.63,藤原 孝斗,18.37,4.69,7.62
202503080109,2025-03-08,01,09R,1,3,半周ラップ,まわり足,直線,一瀬 明,18.1,4.66,7.53,鈴木 智啓,18.44,4.8,7.69,大野 芳顕,18.43,4.57,7.59,倉富 大誠,18.41,4.59,7.62,前田 健太郎,18.48,4.64,7.74,守屋 大地,18.61,4.64,7.63
202503080110,2025-03-08,01,10R,1,3,半周ラップ,まわり足,直線,長田 頼宗,18.17,4.48,7.52,竹井 貴史,18.21,4.41,7.51,石塚 裕介,18.63,4.43,7.5,仲口 博崇,18.28,4.49,7.48,石野 貴之,18.48,4.47,7.56,江夏 満,18.17,4.5,7.44
202503080111,2025-03-08,01,11R,1,3,半周ラップ,まわり足,直線,長谷川 晴哉,18.06,4.33,7.45,金児 隆太,18.11,4.47,7.48,今泉 友吾,18.32,4.64,7.63,佐藤 航,18.56,4.61,7.65,松井 賢治,18.76,4.62,7.65,寺嶋 雄,18.48,4.72,7.63
202503080112,2025-03-08,01,12R,1,3,半周ラップ,まわり足,直線,森定 晃史,18.35,4.42,7.55,岡田 憲行,18.56,4.67,7.66,山口 修路,18.22,4.44,7.55,黄金井 力良,18.6,4.41,7.69,桑島 和宏,18.47,4.39,7.63,湯川 浩司,18.22,4.36,7.61
202503080201,2025-03-08,02,01R,1,3,一周,まわり足,直線,佐竹 友樹,36.34,5.55,6.89,田代 達也,36.2,6.28,6.83,竹上 真司,36.62,5.6,6.93,松下 誉士,37.28,5.69,7.0,中田 友也,36.87,5.6,7.01,金子 怜央,36.96,5.38,7.0
202503080202,2025-03-08,02,02R,1,3,一周,まわり足,直線,生方 靖亜,36.75,5.43,6.93,鈴谷 一平,37.33,5.63,6.92,上野 拓馬,37.62,5.57,6.96,宇土 泰就,36.83,5.4,7.0,有賀 達也,36.66,5.32,6.82,宮崎 心之介,36.47,5.22,7.0
202503080203,2025-03-08,02,03R,1,3,一周,まわり足,直線,福田 理,36.94,5.31,6.92,松尾 拓,37.16,5.26,6.9,岩下 巧斗,36.82,5.49,6.9,都築 正治,37.25,5.41,7.0,谷津 幸宏,36.9,5.6,6.93,佐藤 大佑,37.59,5.6,7.0
202503080204,2025-03-08,02,04R,1,3,一周,まわり足,直線,中村 泰平,36.58,5.67,6.77,折下 寛法,37.14,5.46,6.94,藤田 竜弘,36.86,5.37,7.0,松井 友汰,36.33,5.1,6.93,宮之原 輝紀,36.79,5.18,6.8,鳥居塚 嶺王,37.31,5.63,6.82
202503080205,2025-03-08,02,05R,1,3,一周,まわり足,直線,高橋 正男,36.24,5.29,6.97,畔柳 俊吾,36.93,5.83,6.93,田代 達也,37.22,5.39,6.9,平尾 崇典,36.97,5.27,6.93,山口 晃朋,37.22,5.22,7.03,稗田 聖也,37.1,5.3,7.03
202503080206,2025-03-08,02,06R,1,3,一周,まわり足,直線,柴田 朋哉,36.19,5.77,6.77,荒川 健太,37.24,5.87,6.97,重木 輝彦,37.16,5.6,7.1,深川 真二,37.25,5.46,7.03,長畑 友輔,37.37,5.23,6.97,山口 隆史,37.56,5.27,7.13
202503080207,2025-03-08,02,07R,1,3,一周,まわり足,直線,中嶋 健一郎,36.6,5.33,6.83,富永 大一,36.87,5.13,7.01,今泉 徹,37.17,5.4,6.97,岩下 巧斗,37.14,5.56,6.89,宮崎 心之介,36.61,5.54,6.81,松下 誉士,37.69,5.41,7.0
202503080208,2025-03-08,02,08R,1,3,一周,まわり足,直線,後藤 正宗,36.71,5.67,6.83,宇土 泰就,36.82,5.7,6.94,松尾 拓,36.78,5.41,6.96,三宅 潤,36.67,5.36,6.93,金子 怜央,37.47,5.66,6.87,折下 寛法,37.33,5.57,7.0
202503080209,2025-03-08,02,09R,1,3,一周,まわり足,直線,谷津 幸宏,37.43,5.4,7.0,有賀 達也,37.03,5.33,6.97,高橋 正男,36.82,6.07,6.82,竹上 真司,37.47,5.9,6.9,鳥居塚 嶺王,37.31,5.82,6.88,北川 太一,37.0,5.87,6.9
202503080210,2025-03-08,02,10R,1,3,一周,まわり足,直線,松井 友汰,36.42,4.93,6.93,重木 輝彦,37.0,5.33,7.04,山口 晃朋,37.3,5.68,6.86,上野 拓馬,37.85,5.5,6.93,石川 吉鎬,37.38,5.57,7.02,内堀 学,36.91,5.47,6.93
202503080211,2025-03-08,02,11R,1,3,一周,まわり足,直線,吉村 誠,36.54,5.69,6.87,宮之原 輝紀,37.39,6.17,6.8,中嶋 健一郎,37.27,5.59,6.87,生方 靖亜,37.8,5.73,6.93,畔柳 俊吾,37.64,5.76,6.97,荒川 健太,37.86,5.51,7.1
202503080212,2025-03-08,02,12R,1,3,一周,まわり足,直線,平尾 崇典,36.56,5.27,6.87,佐藤 大佑,37.74,5.43,7.07,深川 真二,36.87,5.46,7.03,今泉 徹,37.3,5.43,6.93,中村 泰平,37.3,5.6,6.87,鈴谷 一平,37.22,5.7,7.07
202503080401,2025-03-08,04,01R,1,3,一周,まわり足,直線,半田 尚也,37.7,5.17,7.64,安達 裕樹,36.7,5.2,7.57,菊池 峰晴,37.27,5.37,7.64,城間 盛渚,37.07,5.23,7.6,前沢 丈史,37.42,5.43,7.62,乃村 康友,37.3,5.16,7.64
202503080402,2025-03-08,04,02R,1,3,一周,まわり足,直線,山田 和佐,37.19,5.4,7.6,中山 雄太,36.97,5.43,7.47,田中 豪,37.39,5.28,7.57,植竹 玲奈,38.03,5.5,7.53,大崎 翔,37.79,5.67,7.67,野村 誠,37.33,5.33,7.46
202503080403,2025-03-08,04,03R,1,3,一周,まわり足,直線,高田 綾,37.12,5.18,7.53,清水 沙樹,37.72,5.45,7.57,桐本 康臣,37.47,5.1,7.63,百武 翔,37.1,5.17,7.57,久田 武,37.09,5.31,7.53,大谷 健太,37.23,5.23,7.57
202503080404,2025-03-08,04,04R,1,3,一周,まわり足,直線,森 智也,36.77,5.17,7.44,安田 吉宏,36.63,5.07,7.53,若林 将,37.13,5.17,7.68,木下 大將,37.43,5.3,7.57,飯山 泰,37.13,5.27,7.64,佐竹 恒彦,38.2,5.27,7.57
202503080405,2025-03-08,04,05R,1,3,一周,まわり足,直線,古賀 繁輝,36.87,5.07,7.54,山崎 鉄平,37.67,5.23,7.57,城間 盛渚,36.8,5.13,7.52,鈴木 章司,36.6,5.49,7.53,上野 秀和,36.95,5.48,7.64,根岸 真優,38.3,5.51,7.41
202503080406,2025-03-08,04,06R,1,3,一周,まわり足,直線,武井 莉里佳,37.37,5.27,7.55,乃村 康友,37.0,5.2,7.57,富澤 祐作,37.17,5.27,7.6,濱野谷 憲吾,37.33,5.17,7.67,仲本 舜,37.67,5.27,7.6,上田 紗奈,37.2,5.13,7.53
202503080407,2025-03-08,04,07R,1,3,一周,まわり足,直線,和田 操拓,37.43,5.1,7.53,盛本 真輔,38.08,5.37,7.57,来田 衣織,37.58,5.23,7.47,高田 綾,37.49,5.47,7.48,山田 和佐,37.2,5.37,7.57,吉川 昭男,36.87,5.3,7.4
202503080408,2025-03-08,04,08R,1,3,一周,まわり足,直線,田中 豪,36.9,5.2,7.5,菊池 峰晴,37.87,5.3,7.53,清水 沙樹,37.43,5.4,7.63,新開 航,37.37,5.27,7.63,森 智也,37.7,5.23,7.57,谷本 幸司,37.5,5.27,7.43
202503080409,2025-03-08,04,09R,1,3,一周,まわり足,直線,久田 武,36.87,4.97,7.58,佐竹 恒彦,37.67,5.1,7.57,半田 尚也,38.26,5.41,7.7,松本 浩貴,37.63,5.37,7.63,山崎 鉄平,37.7,5.47,7.73,船岡 洋一郎,37.27,5.33,7.57
202503080410,2025-03-08,04,10R,1,3,一周,まわり足,直線,安達 裕樹,36.5,4.9,7.57,濱野谷 憲吾,36.33,4.87,7.53,鈴木 章司,36.9,5.13,7.6,安田 吉宏,37.23,5.07,7.6,百武 翔,37.53,5.17,7.53,中山 雄太,37.17,5.4,7.33
202503080411,2025-03-08,04,11R,1,3,一周,まわり足,直線,桐本 康臣,37.03,5.17,7.63,丹下 将,37.3,5.17,7.62,木下 大將,37.33,5.18,7.53,和田 操拓,38.07,5.4,7.59,古賀 繁輝,37.17,5.37,7.58,大崎 翔,37.8,5.5,7.8
202503080412,2025-03-08,04,12R,1,3,一周,まわり足,直線,新開 航,36.74,5.13,7.53,上野 秀和,37.44,5.26,7.61,前沢 丈史,37.43,5.43,7.5,飯山 泰,37.0,5.27,7.52,来田 衣織,37.48,5.38,7.57,富澤 祐作,37.51,5.33,7.57
202503080501,2025-03-08,05,01R,1,3,一周,まわり足,直線,芦澤 望,36.07,6.07,6.54,磯村 匠,36.14,5.79,6.7,岩川 仁士,36.68,5.65,6.94,福岡 泉水,36.51,5.79,6.87,富永 修一,36.27,5.86,6.97,渡邊 哲也,36.95,5.85,6.94
202503080502,2025-03-08,05,02R,1,3,一周,まわり足,直線,谷川 将太,36.06,5.53,6.75,木下 雄介,36.3,5.23,6.87,吉田 宗弘,37.61,6.02,6.93,梶原 正,37.21,6.07,7.01,岩橋 裕馬,36.77,5.67,6.99,田中 和也,36.67,5.5,6.89
202503080503,2025-03-08,05,03R,1,3,一周,まわり足,直線,小野 桜,36.43,5.68,6.7,川井 萌,37.3,6.07,6.66,後藤 美翼,36.85,6.01,6.88,塩崎 桐加,36.83,5.99,6.76,倉持 莉々,37.37,6.03,6.95,片岡 恵里,37.4,6.27,6.83
202503080504,2025-03-08,05,04R,1,3,一周,まわり足,直線,星野 政彦,36.43,5.83,6.93,伊藤 誠二,36.67,5.49,6.98,熊本 英一,37.95,5.74,7.09,高倉 和士,36.56,5.43,6.96,村田 敦,37.24,5.57,6.94,夏山 亮平,37.22,5.75,6.85
