場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
13,2026-08-29,6,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,高木 圭大,５　４３４　５２転６
13,2026-08-29,6,2026-07-31,2026-08-04,一般,ダイスポカップ,藤本 遼磨,１　５　５６３５３６
13,2026-08-29,7,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,小松 卓司,２　４５５３３　３３
13,2026-08-29,7,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,吉川 元浩,３１３２１　５１１　[１]
13,2026-08-29,7,2026-07-31,2026-08-04,一般,ダイスポカップ,山一 鉄也,２　５２２３４６１５
13,2026-08-29,8,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,高山 智至,４３２　１５３　１４２５
13,2026-08-29,8,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,馬袋 義則,２２４　３　１４３　４１
13,2026-08-29,8,2026-07-31,2026-08-04,一般,ダイスポカップ,北川 太一,３５６　２１１　４３
13,2026-08-29,9,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,堀越 雄貴,４３１　２６２　４３
13,2026-08-29,9,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,篠田 優也,４　１２１６２　４　１４
13,2026-08-29,9,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,松本 純平,３３３２２３３３１１
13,2026-08-29,10,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,桐本 康臣,２　２３１１４２[６]
13,2026-08-29,10,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,鈴谷 一平,２　３３１５６　３１４１
13,2026-08-29,10,2026-07-31,2026-08-04,一般,ダイスポカップ,永井 聖美,５　２１５５４　６４
13,2026-08-29,11,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,大澤 大夢,６　３２２４５　２４４４
13,2026-08-29,11,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,加藤 翔馬,６３４１２　２３６　落不
13,2026-08-29,11,2026-07-31,2026-08-04,一般,ダイスポカップ,重木 輝彦,６３３１６１２　２１
13,2026-08-29,12,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,湯川 浩司,２４３　３１１１３２[６]
13,2026-08-29,12,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,関 裕也,３２４　２２４６１６
13,2026-08-29,12,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,佐竹 太一,１２３　４３４　５３４４
13,2026-08-29,13,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,下出 卓矢,５３４　２２３６５１２３
13,2026-08-29,13,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,横田 海人,５　３６６
13,2026-08-29,13,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,古結 宏,２３２　１６１　２２５１
13,2026-08-29,14,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,河野 主樹,Ｆ　３　２　５　２　６３
13,2026-08-29,14,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,坂口 諒宗,５　５５６　６　６６６
13,2026-08-29,14,2026-07-31,2026-08-04,一般,ダイスポカップ,中川 海虹,６　６　６６６　６６
13,2026-08-29,15,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,島崎 丈一朗,５　４５５　３４６　５
13,2026-08-29,15,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,仲谷 颯仁,２６２２２１１３１４
13,2026-08-29,15,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,藤岡 俊介,５１１　３１６　３　１２
13,2026-08-29,16,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,安河内鈴之介,１５６　３１２　６１[４]
13,2026-08-29,16,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,安田 政彦,４Ｆ４　２　２　５
13,2026-08-29,16,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,尾嶋 一広,３　１２１４５　１　[３]
13,2026-08-29,17,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,鋤柄 貴俊,２　２５４５２　４２４２
13,2026-08-29,17,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,牧村 俊輝,３　１４５　１５５２
13,2026-08-29,17,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,藤本 元輝,１　３５２　２３６　５５
13,2026-08-29,18,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,出口 飛龍,５　６６６　５６６　６
13,2026-08-29,18,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,牟田 奨太,１３６　６５６　５２
13,2026-08-29,18,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,照屋 厚仁,４　４１１　６４１４２３
13,2026-08-29,19,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,間嶋 仁志,２３１　２　３４５６１４
13,2026-08-29,19,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,都築 正治,５１５　５６５　４３
13,2026-08-29,19,2026-07-31,2026-08-04,一般,ダイスポカップ,上野 拓馬,５　４６６　３４５
13,2026-08-29,20,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,山ノ内 雅人,１　４５３３２５２Ｆ４
13,2026-08-29,20,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,土性 雅也,６　６　４６４６６
13,2026-08-29,20,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,柳内 敬太,６　６６３３３　５２６
13,2026-08-29,21,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,宮地 博士,６４３　５２３　転６
13,2026-08-29,21,2026-07-31,2026-08-04,一般,ダイスポカップ,庄司 孝輔,４１２　４３１５１４
13,2026-08-29,21,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,鶴本 崇文,５２２１４３２２[６]
13,2026-08-29,22,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,君島 秀三,５２１４５　２３
13,2026-08-29,22,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,亀山 雅幸,５５１　５３１　２４
13,2026-08-29,22,2026-07-31,2026-08-04,一般,ダイスポカップ,奈須 啓太,５５５　１６３　３２
13,2026-08-29,23,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,吉田 俊彦,２１２　５２１２１３２１
13,2026-08-29,23,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,尾崎 雄二,１　２５４１３４１６
13,2026-08-29,23,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,南 彩寧,５　４４６　５４５　５
13,2026-08-29,24,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,山崎 善庸,３　３６４　５６３４
13,2026-08-29,24,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,数原 魁,３　４６５　５１３１２３
13,2026-08-29,24,2026-07-31,2026-08-04,一般,ダイスポカップ,米玉利 大悟,６　３６１　４落転５
13,2026-08-29,25,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,杉江 浩明,６　５６２　５５３　５５
13,2026-08-29,25,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,北野 輝季,２５１１１１３１[１]
13,2026-08-29,25,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,山下 智己,４　３４５　４　２４６
13,2026-08-29,26,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,尾道 佳諭,１　３３５　４６３６１３
13,2026-08-29,26,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,山口 隆史,６　５３５　２５４
13,2026-08-29,26,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,森 悠稀,４　５２３１２　５　１３
13,2026-08-29,27,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,千葉 真弥,５４５６５　４６３　６
13,2026-08-29,27,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,小林 文彦,２４２　２４１４２３
13,2026-08-29,27,2026-07-31,2026-08-04,一般,ダイスポカップ,小澤 和也,３６３　５　６４５３
13,2026-08-29,28,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,木山 誠一,４５１　５Ｆ５　４　６
13,2026-08-29,28,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,藤田 靖弘,４２１　４４１５２３
13,2026-08-29,28,2026-07-31,2026-08-04,一般,ダイスポカップ,中田 夕貴,１６３　４４２　３２
13,2026-08-29,29,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,川合 理司,５　５５６　４　５４
13,2026-08-29,29,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,来田 衣織,６５６　５　２３５　６
13,2026-08-29,29,2026-07-31,2026-08-04,一般,ダイスポカップ,表 憲一,５　４３３５２　１２
13,2026-08-29,30,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,樫葉 新心,６５６　６　４６５　６
13,2026-08-29,30,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,米玉利 大悟,６　６４４　５５４　３
13,2026-08-29,30,2026-07-31,2026-08-04,一般,ダイスポカップ,郷原 章平,１　１４２２５５１１
13,2026-08-29,31,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,高田 ひかる,１１３５エ　１３１Ｆ３
13,2026-08-29,31,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,加藤 翔,３３２　５　２３３４
13,2026-08-29,31,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,近藤 来希,４　５　５３４　４６５
13,2026-08-29,32,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,青木 幸太郎,６　５２３４１　６２４２
13,2026-08-29,32,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,盛本 真輔,１　６３４　６５１１３５
13,2026-08-29,32,2026-07-31,2026-08-04,一般,ダイスポカップ,田中 和也,１４４５５２２　４１
13,2026-08-29,33,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,近藤 来希,６　５５６　４　４６
13,2026-08-29,33,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,明石 正之,２６６　２５５　３４５
13,2026-08-29,33,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,渡部 悟,２４３　４５３　１６
13,2026-08-29,34,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,廣瀬 真也,３１２　１６２　３４２６
13,2026-08-29,34,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,山川 雄大,５６３　２　１２５５２
13,2026-08-29,34,2026-07-31,2026-08-04,一般,ダイスポカップ,澤崎 雄哉,３４５
13,2026-08-29,35,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,萩原 丈太朗,６　５１１５３　６５１６
13,2026-08-29,35,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,四宮 与寛,１５４　２１２５１４
13,2026-08-29,35,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,松下 直也,３４４　５３１　２５３３
13,2026-08-29,36,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,三浦 敬太,４２３２２６１５１１
13,2026-08-29,36,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,中村 将隆,５５３　４２１　２２２６
13,2026-08-29,36,2026-07-31,2026-08-04,一般,ダイスポカップ,薮内 瑞希,５　２６４６５　３
13,2026-08-29,37,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,山下 夏鈴,２　１４２４３　５５１５
13,2026-08-29,37,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,高野 哲史,３６１１６　３１６　２６
13,2026-08-29,37,2026-07-31,2026-08-04,一般,ダイスポカップ,羽野 直也,１２４１３１１１[２]
13,2026-08-29,38,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,吉田 和仁,３　３６４　４５６　３５
13,2026-08-29,38,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,横井 健太,５　６４３　４５６
13,2026-08-29,38,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,稲田 浩二,１４５　３３３２４　４４
13,2026-08-29,39,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,木下 翔太,１３２１１　１１３２[３]
13,2026-08-29,39,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,登玉 隼百,１　６５４　５３１４３
13,2026-08-29,39,2026-07-31,2026-08-04,一般,ダイスポカップ,中島 孝平,２１２１３１２１[１]
13,2026-08-29,40,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,前田 滉,２６５１１　５１１３３１
13,2026-08-29,40,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,小坂 尚哉,１２２　２４２２３　３１
13,2026-08-29,40,2026-07-31,2026-08-04,一般,ダイスポカップ,別府 昌樹,２　５６２　４５２４
13,2026-08-29,41,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,新田 洋一,３５６　５３４　２
13,2026-08-29,41,2026-07-31,2026-08-04,一般,ダイスポカップ,赤峰 和也,３　２６５　３５５
13,2026-08-29,41,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,丸尾 義孝,５２４４３　３　転１
13,2026-08-29,42,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,長野 道臣,６５４　１　６６４　２４
13,2026-08-29,42,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,網代 良芽,１３転　３６２　エ１
13,2026-08-29,42,2026-07-31,2026-08-04,一般,ダイスポカップ,岡本 亜子,６　６６６　６６６
13,2026-08-29,43,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,竹田 吉行,３６６　３５４　２
13,2026-08-29,43,2026-07-31,2026-08-04,一般,ダイスポカップ,谷村 一哉,６欠
13,2026-08-29,43,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,遠藤 圭吾,２６６　６　３　１５
13,2026-08-29,44,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,大瀧 明日香,３６３　１２４　２６４３
13,2026-08-29,44,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,山本 隆幸,３１１　２４３　２　[４]
13,2026-08-29,44,2026-07-31,2026-08-04,一般,ダイスポカップ,谷口 佳蓮,４３４　１６２　６１
13,2026-08-29,45,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,大池 佑来,３３３　４４３４１　５１
13,2026-08-29,45,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,福岡 泉水,２５１　３　４４１３４６
13,2026-08-29,45,2026-07-31,2026-08-04,一般,ダイスポカップ,市川 美宏,６　５４４　１３４４
13,2026-08-29,46,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,山崎 郡,４１１２３　１１４１[１]
13,2026-08-29,46,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,宗行 治哉,１６４５５
13,2026-08-29,46,2026-07-31,2026-08-04,一般,ダイスポカップ,澤田 尚也,３１２　５４１３４６
13,2026-08-29,47,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,伏田 裕隆,３６６　１　不５１　５
13,2026-08-29,47,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,河上 年昭,６　５３３　３６３５
13,2026-08-29,47,2026-07-31,2026-08-04,一般,ダイスポカップ,繁野谷 圭介,１　１３５４１４１３
13,2026-08-29,48,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,鳥居塚 嶺王,２　１４４　６２[４]
13,2026-08-29,48,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,田路 朋史,２　２４５　２５４２４２
13,2026-08-29,48,2026-07-31,2026-08-04,一般,ダイスポカップ,菊池 宏志,５　４５５　５４５
13,2026-08-29,49,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,中山 翔太,４５１　４１３２１２[５]
13,2026-08-29,49,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,原田 朱理,５　６　６６６　６６６
13,2026-08-29,49,2026-07-31,2026-08-04,一般,ダイスポカップ,中村 紋夕梨,５　６６５　４６６
13,2026-08-29,50,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,宮田 龍馬,１１１３３４１２[３]
13,2026-08-29,50,2026-07-31,2026-08-04,一般,ダイスポカップ,高井 駿弥,２４５　２　６５５４
13,2026-08-29,50,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,前田 聖文,２５３６３１４　３４
13,2026-08-29,51,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,沢田 昭宏,４　４４落欠
13,2026-08-29,51,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,眞田 英二,１　２４４　５４３２
13,2026-08-29,51,2026-07-31,2026-08-04,一般,ダイスポカップ,松井 賢治,３１３　３４３４３２
13,2026-08-29,52,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,塩田 北斗,４２２　４３４２２１３１
13,2026-08-29,52,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,鈴木 雄登,２　６５３　６３４５
13,2026-08-29,52,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,畑田 希咲,６　５６４　３４５　３
13,2026-08-29,53,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,真庭 明志,４４４　１３３　５１
13,2026-08-29,53,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,森 智也,６　３２５　３６３６１
13,2026-08-29,53,2026-07-31,2026-08-04,一般,ダイスポカップ,廣瀬 篤哉,４４４　６６
13,2026-08-29,54,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,西村 豪洋,４　１５５６４　３　６４
13,2026-08-29,54,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,村松 栄太,４２１　６２５６２５
13,2026-08-29,54,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,大森 翼,３　２６４６転　３　２
13,2026-08-29,55,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,菅 章哉,１３２３１１１１[２]
13,2026-08-29,55,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,角山 雄哉,１２３　２　３４２　[５]
13,2026-08-29,55,2026-07-31,2026-08-04,一般,ダイスポカップ,井川 大作,２３３　１３３５４５
13,2026-08-29,56,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,土屋 蘭,１３２　２３５　３６３２
13,2026-08-29,56,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,高橋 正男,１５３　１２１　１　[２]
13,2026-08-29,56,2026-07-31,2026-08-04,一般,ダイスポカップ,石塚 裕介,１５１　３４３　１５
13,2026-08-29,57,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,白神 優,３１４３３　１４３５１６
13,2026-08-29,57,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,重木 輝彦,４３１　４４２　４１２４
13,2026-08-29,57,2026-07-31,2026-08-04,一般,ダイスポカップ,森 悠稀,２３４　１４３３２２
13,2026-08-29,58,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,野田 亜湖,６　５６６　６６６　５
13,2026-08-29,58,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,田中 京介,３　６１２４３６１５
13,2026-08-29,58,2026-07-31,2026-08-04,一般,ダイスポカップ,水野 望美,４６２　３６５　５５
13,2026-08-29,59,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,中嶋 達也,４　６５５　２５５　５１
13,2026-08-29,59,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,村上 遼,４４１１３３２３６１
13,2026-08-29,59,2026-07-31,2026-08-04,一般,ダイスポカップ,中嶋 達也,４６転
13,2026-08-29,60,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,下條 雄太郎,２１３２５　４３１２
13,2026-08-29,60,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,今村 天次朗,６　４５６　６　６３５
13,2026-08-29,60,2026-07-31,2026-08-04,一般,ダイスポカップ,後藤 翔之,２４２４３　１６３６
13,2026-08-29,61,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,澤 大介,２４１　４４２　４５１４
13,2026-08-29,61,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,松井 友汰,１　３２１２１１[５]
13,2026-08-29,61,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,金子 龍斗,３２５　１５１　２　[転]
13,2026-08-29,62,2026-08-17,2026-08-21,一般,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,坪内 実,５　２６６　６６２
13,2026-08-29,62,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,木村 亮太,４５２　２　１３５　１５
13,2026-08-29,62,2026-07-22,2026-07-26,一般,ＵＨＡ味覚糖杯,富永 正人,６　５６２　４６４
13,2026-08-29,63,2026-08-24,2026-08-29,一般,スポーツニッポン杯しらなみ賞競走～まくって～,砂長 知輝,２２３　３１２１４１[２]
13,2026-08-29,63,2026-08-09,2026-08-14,一般,第５４回オール兵庫王座決定戦,廣瀬 将亨,４４５　１１６　２５１４
13,2026-08-29,63,2026-07-31,2026-08-04,一般,ダイスポカップ,外崎 悟,３　２４２２２２[３]
13,2026-08-29,64,2019-04-02,2019-04-06,一般,デイリースポーツ杯争奪 第30回ささはら賞競走,山崎 裕司,４４５２４２１　５２
13,2026-08-29,64,2019-03-25,2019-03-31,一般,ＢＴＳ京丹後開設３周年記念,山崎 義明,２４４６１　１５１２２３[５]
13,2026-08-29,64,2019-03-18,2019-03-22,一般,スポーツニッポン杯争奪　第28回しらなみ賞競走,柘植 政浩,１３３　２５１６２６
13,2026-08-29,65,2018-11-08,2018-11-13,一般,名物尼崎あんかけチャンポン杯,村越 篤,５６５
13,2026-08-29,65,2018-10-27,2018-11-01,一般,デイリースポーツ杯争奪　第50回琴浦賞競走,河相 秀行,４　６６６　５　４　５５
13,2026-08-29,65,2018-10-19,2018-10-24,一般,尼崎市長杯争奪　尼崎城築城４００年記念競走,古賀 勝則,５　３６
