レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202605101401,2026-05-10,14,01R,08:40,2026-05-10T08:30:30.102838+09:00,0741,0.0,,1.0,1,17.0,16.0
202605102301,2026-05-10,23,01R,08:32,2026-05-10T08:30:30.102838+09:00,0800,2.0,6,2.0,1,14.0,21.0
202605102101,2026-05-10,21,01R,08:48,2026-05-10T08:40:22.957585+09:00,0755,2.0,3,2.0,1,16.1,21.7
202605102302,2026-05-10,23,02R,08:58,2026-05-10T08:50:26.290987+09:00,0836,2.0,6,2.0,1,16.0,21.0
202605101402,2026-05-10,14,02R,09:06,2026-05-10T09:00:35.097640+09:00,0844,2.0,3,2.0,1,19.0,16.0
202605102102,2026-05-10,21,02R,09:14,2026-05-10T09:05:25.791511+09:00,0851,1.0,3,1.0,1,19.3,21.7
202605102303,2026-05-10,23,03R,09:24,2026-05-10T09:15:25.253556+09:00,0902,1.0,6,1.0,1,18.0,21.0
202605101403,2026-05-10,14,03R,09:32,2026-05-10T09:25:27.970445+09:00,0910,2.0,3,2.0,1,19.0,16.0
202605102103,2026-05-10,21,03R,09:40,2026-05-10T09:30:27.075966+09:00,0917,3.0,3,3.0,1,19.3,21.8
202605102304,2026-05-10,23,04R,09:50,2026-05-10T09:40:23.815979+09:00,0928,2.0,6,2.0,1,19.0,21.0
202605101404,2026-05-10,14,04R,09:58,2026-05-10T09:50:26.332913+09:00,0936,2.0,3,2.0,1,19.0,16.0
202605102104,2026-05-10,21,04R,10:06,2026-05-10T10:00:31.588532+09:00,0943,3.0,3,3.0,1,20.3,21.8
202605102305,2026-05-10,23,05R,10:18,2026-05-10T10:10:27.217000+09:00,0954,1.0,7,1.0,1,21.0,21.0
202605101405,2026-05-10,14,05R,10:24,2026-05-10T10:15:23.556677+09:00,1002,2.0,3,2.0,1,19.0,16.0
202605101101,2026-05-10,11,01R,10:31,2026-05-10T10:25:24.337732+09:00,0955,1.0,2,1.0,1,17.0,20.0
202605102105,2026-05-10,21,05R,10:35,2026-05-10T10:25:24.337732+09:00,1009,1.0,3,1.0,1,21.1,22.0
202605100901,2026-05-10,09,01R,10:39,2026-05-10T10:30:28.117211+09:00,0929,3.0,3,2.0,1,18.0,19.0
202605102306,2026-05-10,23,06R,10:47,2026-05-10T10:40:26.800156+09:00,1022,4.0,1,4.0,1,20.0,21.0
202605101406,2026-05-10,14,06R,10:52,2026-05-10T10:45:27.737935+09:00,1028,2.0,3,2.0,1,19.0,16.0
202605101601,2026-05-10,16,01R,10:51,2026-05-10T10:45:27.737935+09:00,0951,3.0,4,3.0,1,17.0,17.0
202605101102,2026-05-10,11,02R,10:58,2026-05-10T10:50:26.162740+09:00,1034,1.0,2,1.0,1,17.0,20.0
202605102106,2026-05-10,21,06R,11:05,2026-05-10T10:55:27.081457+09:00,1038,1.0,3,1.0,1,22.5,22.2
202605100902,2026-05-10,09,02R,11:07,2026-05-10T11:00:29.400608+09:00,1043,1.0,4,1.0,1,19.0,19.0
202605101602,2026-05-10,16,02R,11:19,2026-05-10T11:10:33.911800+09:00,1054,3.0,4,3.0,1,18.0,17.0
202605102307,2026-05-10,23,07R,11:17,2026-05-10T11:10:33.911800+09:00,1051,2.0,1,2.0,1,21.0,21.0
202605101407,2026-05-10,14,07R,11:23,2026-05-10T11:15:31.939425+09:00,1056,2.0,3,2.0,1,20.0,16.0
202605101103,2026-05-10,11,03R,11:30,2026-05-10T11:20:27.321681+09:00,1101,2.0,1,2.0,1,17.0,20.0
202605102107,2026-05-10,21,07R,11:35,2026-05-10T11:25:26.918595+09:00,1108,3.0,2,3.0,1,23.2,22.5
202605100501,2026-05-10,05,01R,11:40,2026-05-10T11:30:31.404216+09:00,1030,2.0,3,2.0,1,20.0,21.0
202605100903,2026-05-10,09,03R,11:37,2026-05-10T11:30:31.404216+09:00,1111,3.0,3,2.0,1,20.0,19.0
202605101603,2026-05-10,16,03R,11:46,2026-05-10T11:40:33.112290+09:00,1122,3.0,4,3.0,1,18.0,17.0
202605102308,2026-05-10,23,08R,11:49,2026-05-10T11:40:33.112290+09:00,1121,4.0,1,4.0,1,21.0,21.0
202605101408,2026-05-10,14,08R,11:53,2026-05-10T11:45:31.915364+09:00,1126,1.0,3,1.0,1,20.0,16.0
202605101104,2026-05-10,11,04R,12:02,2026-05-10T11:55:32.810717+09:00,1133,3.0,2,3.0,1,17.0,20.0
202605100502,2026-05-10,05,02R,12:08,2026-05-10T12:00:34.659743+09:00,1144,1.0,5,2.0,1,21.0,21.0
202605100904,2026-05-10,09,04R,12:07,2026-05-10T12:00:34.659743+09:00,1141,3.0,3,2.0,1,19.0,19.0
202605102108,2026-05-10,21,08R,12:11,2026-05-10T12:05:29.798609+09:00,1138,3.0,8,3.0,1,22.5,22.6
202605101604,2026-05-10,16,04R,12:19,2026-05-10T12:10:29.972482+09:00,1149,4.0,4,3.0,1,18.0,17.0
202605102309,2026-05-10,23,09R,12:22,2026-05-10T12:15:30.592835+09:00,1153,5.0,1,5.0,1,20.0,21.0
202605101409,2026-05-10,14,09R,12:29,2026-05-10T12:20:30.218997+09:00,1157,2.0,4,2.0,1,20.0,16.0
202605101105,2026-05-10,11,05R,12:35,2026-05-10T12:25:31.248964+09:00,1205,3.0,1,3.0,1,18.0,20.0
202605102201,2026-05-10,22,01R,12:33,2026-05-10T12:25:31.248964+09:00,1150,3.0,1,3.0,1,18.0,19.0
202605100503,2026-05-10,05,03R,12:39,2026-05-10T12:30:34.817156+09:00,1212,1.0,3,2.0,1,21.0,21.0
202605100905,2026-05-10,09,05R,12:38,2026-05-10T12:30:34.817156+09:00,1211,3.0,4,2.0,1,20.0,20.0
202605102109,2026-05-10,21,09R,12:43,2026-05-10T12:35:32.691562+09:00,1214,4.0,8,4.0,1,22.4,23.5
202605101605,2026-05-10,16,05R,12:52,2026-05-10T12:45:31.223044+09:00,1223,3.0,4,3.0,1,19.0,17.0
202605102310,2026-05-10,23,10R,12:55,2026-05-10T12:45:31.223044+09:00,1226,5.0,1,5.0,1,20.0,21.0
202605101106,2026-05-10,11,06R,13:03,2026-05-10T12:55:33.346502+09:00,1238,4.0,1,3.0,1,18.0,20.0
