レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608050101,2026-08-05,01,1R,daily,61.77,22.27,38.32,8.19,40.54,5.38,50.0,10.97,50.0,3.68,50.49,50.48,18.2,42.36,9.05,44.06,5.84,50.0,10.97,50.0,3.68,47.75,50.72,18.29,40.34,8.62,39.31,5.21,50.0,10.97,50.0,3.68,46.78,49.77,17.94,46.39,9.91,48.74,6.46,50.0,10.97,50.0,3.68,48.98,46.27,16.68,46.39,9.91,53.53,7.1,50.0,10.97,50.0,3.68,48.35,40.89,14.74,42.36,9.05,44.58,5.91,50.0,10.97,50.0,3.68,44.36
202608050102,2026-08-05,01,2R,daily,61.18,22.06,52.44,11.21,64.01,8.49,50.0,10.97,50.0,3.68,56.41,49.6,17.88,42.36,9.05,56.04,7.43,50.0,10.97,50.0,3.68,49.02,51.31,18.5,42.36,9.05,56.56,7.5,50.0,10.97,50.0,3.68,49.71,48.0,17.31,48.41,10.35,38.87,5.15,50.0,10.97,50.0,3.68,47.46,47.45,17.11,36.31,7.76,56.1,7.44,50.0,10.97,50.0,3.68,46.96,42.36,15.27,46.39,9.91,46.07,6.11,50.0,10.97,50.0,3.68,45.95
202608050103,2026-08-05,01,3R,daily,61.88,22.31,44.38,9.48,65.76,8.72,50.0,10.97,50.0,3.68,55.17,48.46,17.47,40.34,8.62,52.47,6.96,50.0,10.97,50.0,3.68,47.71,51.37,18.52,44.38,9.48,46.74,6.2,50.0,10.97,50.0,3.68,48.86,48.34,17.43,38.32,8.19,66.62,8.83,50.0,10.97,50.0,3.68,49.11,47.49,17.12,36.31,7.76,49.26,6.53,50.0,10.97,50.0,3.68,46.07,42.38,15.28,46.39,9.91,54.47,7.22,50.0,10.97,50.0,3.68,47.07
202608050104,2026-08-05,01,4R,daily,63.24,22.8,46.39,9.91,54.14,7.18,50.0,10.97,50.0,3.68,54.55,49.89,17.99,40.34,8.62,46.09,6.11,50.0,10.97,50.0,3.68,47.38,47.78,17.23,42.36,9.05,52.8,7.0,50.0,10.97,50.0,3.68,47.94,51.24,18.48,38.32,8.19,33.36,4.42,50.0,10.97,50.0,3.68,45.75,44.8,16.15,40.34,8.62,37.95,5.03,50.0,10.97,50.0,3.68,44.46,42.95,15.49,48.41,10.35,50.82,6.74,50.0,10.97,50.0,3.68,47.23
202608050105,2026-08-05,01,5R,daily,63.83,23.02,50.43,10.78,51.5,6.83,50.0,10.97,50.0,3.68,55.28,49.3,17.78,40.34,8.62,46.65,6.19,50.0,10.97,50.0,3.68,47.24,49.25,17.76,46.39,9.91,53.53,7.1,50.0,10.97,50.0,3.68,49.43,50.35,18.16,48.41,10.35,52.11,6.91,50.0,10.97,50.0,3.68,50.07,45.39,16.37,52.44,11.21,51.13,6.78,50.0,10.97,50.0,3.68,49.01,41.78,15.06,38.32,8.19,48.98,6.5,50.0,10.97,50.0,3.68,44.41
202608050106,2026-08-05,01,6R,daily,80.52,29.03,48.41,10.35,58.89,7.81,50.0,10.97,50.0,3.68,61.84,43.43,15.66,40.34,8.62,39.31,5.21,50.0,10.97,50.0,3.68,44.15,43.97,15.85,44.38,9.48,43.82,5.81,50.0,10.97,50.0,3.68,45.8,45.97,16.57,52.44,11.21,37.75,5.01,50.0,10.97,50.0,3.68,47.44,44.23,15.95,42.36,9.05,56.56,7.5,50.0,10.97,50.0,3.68,47.16,41.78,15.07,44.38,9.48,53.74,7.13,50.0,10.97,50.0,3.68,46.33
202608050107,2026-08-05,01,7R,daily,77.63,27.99,48.41,10.35,55.75,7.39,50.0,10.97,50.0,3.68,60.38,43.76,15.78,48.41,10.35,38.87,5.15,50.0,10.97,50.0,3.68,45.94,50.58,18.24,46.39,9.91,37.5,4.97,50.0,10.97,50.0,3.68,47.78,44.83,16.16,42.36,9.05,44.58,5.91,50.0,10.97,50.0,3.68,45.78,42.79,15.43,42.36,9.05,44.06,5.84,50.0,10.97,50.0,3.68,44.98,40.31,14.53,36.31,7.76,49.26,6.53,50.0,10.97,50.0,3.68,43.48
202608050108,2026-08-05,01,8R,daily,70.61,25.46,44.38,9.48,63.17,8.38,50.0,10.97,50.0,3.68,57.98,43.49,15.68,40.34,8.62,37.95,5.03,50.0,10.97,50.0,3.68,43.99,46.14,16.63,46.39,9.91,48.74,6.46,50.0,10.97,50.0,3.68,47.67,47.26,17.04,46.39,9.91,55.84,7.4,50.0,10.97,50.0,3.68,49.01,50.9,18.35,48.41,10.35,35.37,4.69,50.0,10.97,50.0,3.68,48.05,41.51,14.97,36.31,7.76,56.1,7.44,50.0,10.97,50.0,3.68,44.82
202608050109,2026-08-05,01,9R,daily,70.77,25.52,46.39,9.91,54.47,7.22,50.0,10.97,50.0,3.68,57.31,47.43,17.1,38.32,8.19,48.98,6.5,50.0,10.97,50.0,3.68,46.44,47.98,17.3,38.32,8.19,40.54,5.38,50.0,10.97,50.0,3.68,45.52,47.29,17.05,40.34,8.62,46.65,6.19,50.0,10.97,50.0,3.68,46.52,45.22,16.31,38.32,8.19,33.36,4.42,50.0,10.97,50.0,3.68,43.58,41.22,14.86,56.48,12.07,48.81,6.47,50.0,10.97,50.0,3.68,48.06
202608050110,2026-08-05,01,10R,daily,76.08,27.43,46.39,9.91,46.07,6.11,50.0,10.97,50.0,3.68,58.11,46.85,16.89,52.44,11.21,64.01,8.49,50.0,10.97,50.0,3.68,51.25,44.98,16.22,48.41,10.35,52.11,6.91,50.0,10.97,50.0,3.68,48.13,47.34,17.07,48.41,10.35,50.82,6.74,50.0,10.97,50.0,3.68,48.81,43.74,15.77,40.34,8.62,52.47,6.96,50.0,10.97,50.0,3.68,46.01,40.92,14.75,48.41,10.35,58.89,7.81,50.0,10.97,50.0,3.68,47.57
