レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608080201,2026-08-08,02,1R,daily,68.9,19.17,46.78,12.5,45.46,6.21,50.0,11.44,50.0,4.45,53.78,51.16,14.24,46.78,12.5,44.53,6.08,50.0,11.44,50.0,4.45,48.71,48.07,13.38,42.8,11.44,44.97,6.14,50.0,11.44,50.0,4.45,46.85,49.45,13.76,48.76,13.03,50.88,6.95,50.0,11.44,50.0,4.45,49.64,43.05,11.98,44.79,11.97,44.97,6.14,50.0,11.44,50.0,4.45,45.99,39.22,10.91,48.76,13.03,46.76,6.39,50.0,11.44,50.0,4.45,46.23
202608080201,2026-08-08,02,1R,realtime,68.9,19.17,46.78,12.5,46.46,6.35,64.49,14.76,52.16,4.64,57.42,51.16,14.24,46.78,12.5,44.4,6.07,55.44,12.69,34.75,3.09,48.58,49.45,13.76,42.8,11.44,45.32,6.19,35.22,8.06,62.21,5.54,44.99,48.07,13.38,48.76,13.03,51.68,7.06,50.76,11.61,46.3,4.12,49.21,43.05,11.98,44.79,11.97,45.32,6.19,44.26,10.13,52.21,4.65,44.92,39.22,10.91,48.76,13.03,47.37,6.47,49.79,11.39,52.22,4.65,46.46
202608080202,2026-08-08,02,2R,daily,65.73,18.29,44.79,11.97,46.29,6.33,50.0,11.44,50.0,4.45,52.48,54.32,15.12,42.8,11.44,42.32,5.78,50.0,11.44,50.0,4.45,48.23,50.44,14.04,56.71,15.15,45.62,6.23,50.0,11.44,50.0,4.45,51.32,46.69,12.99,42.8,11.44,45.81,6.26,50.0,11.44,50.0,4.45,46.58,43.44,12.09,48.76,13.03,45.89,6.27,50.0,11.44,50.0,4.45,47.28,39.22,10.91,52.73,14.09,54.36,7.43,50.0,11.44,50.0,4.45,48.32
202608080202,2026-08-08,02,2R,realtime,65.73,18.29,44.79,11.97,46.27,6.32,65.46,14.98,52.74,4.7,56.26,54.32,15.12,42.8,11.44,43.03,5.88,56.51,12.93,34.62,3.08,48.45,50.44,14.04,56.71,15.15,45.23,6.18,49.61,11.35,46.41,4.13,50.85,46.69,12.99,42.8,11.44,45.28,6.19,37.26,8.53,61.86,5.51,44.65,43.44,12.09,48.76,13.03,45.33,6.19,32.19,7.37,52.1,4.64,43.32,39.22,10.91,52.73,14.09,54.09,7.39,58.95,13.49,52.12,4.64,50.52
202608080203,2026-08-08,02,3R,daily,61.92,17.23,42.8,11.44,49.14,6.72,50.0,11.44,50.0,4.45,51.28,50.84,14.15,76.56,20.46,48.29,6.6,50.0,11.44,50.0,4.45,57.1,52.89,14.72,48.76,13.03,64.7,8.84,50.0,11.44,50.0,4.45,52.48,51.1,14.22,40.82,10.91,44.56,6.09,50.0,11.44,50.0,4.45,47.11,43.87,12.21,52.73,14.09,48.97,6.69,50.0,11.44,50.0,4.45,48.88,39.22,10.92,48.76,13.03,35.01,4.78,50.0,11.44,50.0,4.45,44.62
202608080204,2026-08-08,02,4R,daily,61.52,17.12,48.76,13.03,43.92,6.0,50.0,11.44,50.0,4.45,52.04,54.02,15.03,80.54,21.52,57.54,7.86,50.0,11.44,50.0,4.45,60.31,52.5,14.61,46.78,12.5,58.82,8.04,50.0,11.44,50.0,4.45,51.04,52.29,14.55,46.78,12.5,56.42,7.71,50.0,11.44,50.0,4.45,50.65,41.09,11.43,66.63,17.8,51.78,7.08,50.0,11.44,50.0,4.45,52.21,38.43,10.69,42.8,11.44,49.79,6.8,50.0,11.44,50.0,4.45,44.83
202608080205,2026-08-08,02,5R,daily,69.06,19.22,52.73,14.09,47.11,6.44,50.0,11.44,50.0,4.45,55.64,47.66,13.26,42.8,11.44,43.92,6.0,50.0,11.44,50.0,4.45,46.6,50.51,14.06,42.8,11.44,54.66,7.47,50.0,11.44,50.0,4.45,48.86,52.69,14.66,66.63,17.8,55.21,7.54,50.0,11.44,50.0,4.45,55.91,41.49,11.55,46.78,12.5,44.53,6.08,50.0,11.44,50.0,4.45,46.02,38.43,10.69,34.86,9.31,46.46,6.35,50.0,11.44,50.0,4.45,42.25
202608080206,2026-08-08,02,6R,daily,62.71,17.45,46.78,12.5,64.97,8.88,50.0,11.44,50.0,4.45,54.72,54.41,15.14,44.79,11.97,44.97,6.14,50.0,11.44,50.0,4.45,49.15,50.51,14.06,70.61,18.87,56.6,7.73,50.0,11.44,50.0,4.45,56.55,49.52,13.78,34.86,9.31,42.7,5.83,50.0,11.44,50.0,4.45,44.82,43.87,12.21,42.8,11.44,53.67,7.33,50.0,11.44,50.0,4.45,46.87,38.82,10.8,34.86,9.31,46.46,6.35,50.0,11.44,50.0,4.45,42.36
202608080207,2026-08-08,02,7R,daily,80.81,22.49,58.69,15.68,36.21,4.95,50.0,11.44,50.0,4.45,59.01,46.52,12.94,48.76,13.03,46.76,6.39,50.0,11.44,50.0,4.45,48.26,46.99,13.08,44.79,11.97,57.25,7.82,50.0,11.44,50.0,4.45,48.76,44.38,12.35,48.76,13.03,35.01,4.78,50.0,11.44,50.0,4.45,46.06,41.5,11.55,42.8,11.44,45.81,6.26,50.0,11.44,50.0,4.45,45.14,39.63,11.03,44.79,11.97,52.33,7.15,50.0,11.44,50.0,4.45,46.04
202608080208,2026-08-08,02,8R,daily,65.73,18.29,40.82,10.91,46.08,6.3,50.0,11.44,50.0,4.45,51.39,49.98,13.91,50.75,13.56,53.01,7.24,50.0,11.44,50.0,4.45,50.6,52.42,14.59,52.73,14.09,54.36,7.43,50.0,11.44,50.0,4.45,52.0,47.87,13.32,46.78,12.5,58.82,8.04,50.0,11.44,50.0,4.45,49.75,44.62,12.42,48.76,13.03,64.7,8.84,50.0,11.44,50.0,4.45,50.18,39.22,10.91,46.78,12.5,44.62,6.1,50.0,11.44,50.0,4.45,45.4
