レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608060201,2026-08-06,02,1R,daily,68.9,19.17,46.78,12.5,36.36,4.97,50.0,11.44,50.0,4.45,52.53,51.16,14.24,48.76,13.03,32.06,4.38,50.0,11.44,50.0,4.45,47.54,48.07,13.38,40.82,10.91,31.9,4.36,50.0,11.44,50.0,4.45,44.54,49.45,13.76,42.8,11.44,78.16,10.68,50.0,11.44,50.0,4.45,51.77,43.05,11.98,44.79,11.97,44.22,6.04,50.0,11.44,50.0,4.45,45.88,39.22,10.91,48.76,13.03,38.21,5.22,50.0,11.44,50.0,4.45,45.06
202608060201,2026-08-06,02,1R,realtime,68.9,19.17,46.78,12.5,50.0,6.83,75.85,17.36,48.74,4.34,60.2,51.16,14.24,48.76,13.03,50.0,6.83,54.68,12.51,50.91,4.53,51.15,48.07,13.38,40.82,10.91,50.0,6.83,45.96,10.52,47.98,4.27,45.91,49.45,13.76,42.8,11.44,50.0,6.83,42.56,9.74,48.99,4.36,46.13,43.05,11.98,44.79,11.97,50.0,6.83,48.44,11.09,52.68,4.69,46.56,39.22,10.91,48.76,13.03,50.0,6.83,32.49,7.44,50.57,4.5,42.71
202608060202,2026-08-06,02,2R,daily,65.73,18.29,42.8,11.44,60.98,8.33,50.0,11.44,50.0,4.45,53.96,54.32,15.12,56.71,15.15,34.36,4.7,50.0,11.44,50.0,4.45,50.86,50.44,14.04,48.76,13.03,50.0,6.83,50.0,11.44,50.0,4.45,49.79,46.69,12.99,46.78,12.5,37.8,5.17,50.0,11.44,50.0,4.45,46.55,43.44,12.09,46.78,12.5,48.37,6.61,50.0,11.44,50.0,4.45,47.09,39.22,10.91,48.76,13.03,48.94,6.69,50.0,11.44,50.0,4.45,46.52
202608060202,2026-08-06,02,2R,realtime,65.73,18.29,42.8,11.44,50.0,6.83,55.85,12.78,49.62,4.42,53.76,54.32,15.12,56.71,15.15,50.0,6.83,59.4,13.59,50.38,4.49,55.18,50.44,14.04,48.76,13.03,50.0,6.83,47.46,10.86,49.75,4.43,49.19,46.69,12.99,46.78,12.5,50.0,6.83,60.79,13.91,49.88,4.44,50.68,43.44,12.09,46.78,12.5,50.0,6.83,41.71,9.54,49.15,4.38,45.34,39.22,10.91,48.76,13.03,50.0,6.83,34.77,7.96,51.08,4.55,43.28
202608060203,2026-08-06,02,3R,daily,61.92,17.23,46.78,12.5,33.07,4.52,50.0,11.44,50.0,4.45,50.14,50.84,14.15,40.82,10.91,50.88,6.95,50.0,11.44,50.0,4.45,47.9,52.89,14.72,52.73,14.09,50.0,6.83,50.0,11.44,50.0,4.45,51.54,51.1,14.22,50.75,13.56,21.04,2.87,50.0,11.44,50.0,4.45,46.55,43.87,12.21,44.79,11.97,31.83,4.35,50.0,11.44,50.0,4.45,44.42,39.22,10.92,76.56,20.46,50.65,6.92,50.0,11.44,50.0,4.45,54.19
202608060203,2026-08-06,02,3R,realtime,61.92,17.23,46.78,12.5,50.0,6.83,60.58,13.86,49.62,4.42,54.84,52.89,14.72,40.82,10.91,50.0,6.83,36.73,8.4,49.75,4.43,45.29,50.84,14.15,52.73,14.09,50.0,6.83,66.25,15.16,50.38,4.49,54.72,51.1,14.22,50.75,13.56,50.0,6.83,42.14,9.64,49.88,4.44,48.7,43.87,12.21,44.79,11.97,50.0,6.83,46.23,10.58,49.15,4.38,45.96,39.22,10.92,76.56,20.46,50.0,6.83,48.06,11.0,51.08,4.55,53.75
202608060204,2026-08-06,02,4R,daily,61.52,17.12,48.76,13.03,46.16,6.31,50.0,11.44,50.0,4.45,52.35,54.02,15.03,66.63,17.8,47.76,6.53,50.0,11.44,50.0,4.45,55.26,52.5,14.61,44.79,11.97,29.8,4.07,50.0,11.44,50.0,4.45,46.54,52.29,14.55,42.8,11.44,37.99,5.19,50.0,11.44,50.0,4.45,47.07,41.09,11.43,42.8,11.44,23.94,3.27,50.0,11.44,50.0,4.45,42.04,38.43,10.69,52.73,14.09,33.26,4.54,50.0,11.44,50.0,4.45,45.22
202608060204,2026-08-06,02,4R,realtime,61.52,17.12,48.76,13.03,50.0,6.83,49.46,11.32,50.56,4.5,52.8,54.02,15.03,66.63,17.8,50.0,6.83,61.78,14.14,49.84,4.44,58.24,52.5,14.61,44.79,11.97,50.0,6.83,40.4,9.24,50.09,4.46,47.11,52.29,14.55,42.8,11.44,50.0,6.83,59.56,13.63,49.62,4.42,50.87,41.09,11.43,42.8,11.44,50.0,6.83,38.96,8.91,49.87,4.44,43.06,38.43,10.69,52.73,14.09,50.0,6.83,49.82,11.4,49.88,4.44,47.46
202608060205,2026-08-06,02,5R,daily,69.06,19.22,46.78,12.5,59.13,8.08,50.0,11.44,50.0,4.45,55.69,47.66,13.26,48.76,13.03,59.1,8.08,50.0,11.44,50.0,4.45,50.26,50.51,14.06,42.8,11.44,37.85,5.17,50.0,11.44,50.0,4.45,46.56,52.69,14.66,80.54,21.52,28.33,3.87,50.0,11.44,50.0,4.45,55.95,41.49,11.55,44.79,11.97,55.74,7.62,50.0,11.44,50.0,4.45,47.02,38.43,10.69,46.78,12.5,50.26,6.87,50.0,11.44,50.0,4.45,45.95
202608060205,2026-08-06,02,5R,realtime,69.06,19.22,46.78,12.5,50.0,6.83,65.04,14.88,51.57,4.59,58.03,47.66,13.26,48.76,13.03,50.0,6.83,40.91,9.36,34.89,3.11,45.59,50.51,14.06,42.8,11.44,50.0,6.83,41.72,9.55,46.18,4.11,45.98,52.69,14.66,80.54,21.52,50.0,6.83,48.96,11.2,62.57,5.57,59.79,41.49,11.55,44.79,11.97,50.0,6.83,53.08,12.15,52.32,4.66,47.15,38.43,10.69,46.78,12.5,50.0,6.83,50.27,11.5,52.33,4.66,46.19
202608060206,2026-08-06,02,6R,daily,62.71,17.45,42.8,11.44,78.16,10.68,50.0,11.44,50.0,4.45,55.46,54.41,15.14,48.76,13.03,58.37,7.98,50.0,11.44,50.0,4.45,52.04,50.51,14.06,50.75,13.56,50.0,6.83,50.0,11.44,50.0,4.45,50.34,49.52,13.78,62.66,16.74,49.42,6.75,50.0,11.44,50.0,4.45,53.17,43.87,12.21,58.69,15.68,36.67,5.01,50.0,11.44,50.0,4.45,48.8,38.82,10.8,34.86,9.31,44.24,6.04,50.0,11.44,50.0,4.45,42.06
202608060206,2026-08-06,02,6R,realtime,62.71,17.45,42.8,11.44,50.0,6.83,48.36,11.07,49.62,4.42,51.21,54.41,15.14,48.76,13.03,50.0,6.83,60.29,13.8,50.38,4.49,53.29,50.51,14.06,50.75,13.56,50.0,6.83,35.76,8.18,49.75,4.43,47.06,49.52,13.78,62.66,16.74,50.0,6.83,60.19,13.77,49.88,4.44,55.57,43.87,12.21,58.69,15.68,50.0,6.83,48.09,11.0,49.15,4.38,50.1,38.82,10.8,34.86,9.31,50.0,6.83,47.28,10.82,51.08,4.55,42.32
202608060207,2026-08-06,02,7R,daily,80.81,22.49,52.73,14.09,56.97,7.79,50.0,11.44,50.0,4.45,60.26,46.52,12.94,42.8,11.44,35.29,4.82,50.0,11.44,50.0,4.45,45.1,46.99,13.08,42.8,11.44,60.98,8.33,50.0,11.44,50.0,4.45,48.74,44.38,12.35,42.8,11.44,41.56,5.68,50.0,11.44,50.0,4.45,45.36,41.5,11.55,34.86,9.31,44.06,6.02,50.0,11.44,50.0,4.45,42.78,39.63,11.03,40.82,10.91,31.9,4.36,50.0,11.44,50.0,4.45,42.19
202608060207,2026-08-06,02,7R,realtime,80.81,22.49,52.73,14.09,50.0,6.83,73.67,16.86,49.84,4.44,64.71,46.52,12.94,42.8,11.44,50.0,6.83,42.3,9.68,50.66,4.51,45.4,46.99,13.08,42.8,11.44,50.0,6.83,54.31,12.43,49.64,4.42,48.19,44.38,12.35,42.8,11.44,50.0,6.83,36.1,8.26,49.43,4.4,43.28,39.63,11.03,34.86,9.31,50.0,6.83,43.18,9.88,52.07,4.64,41.69,41.5,11.55,40.82,10.91,50.0,6.83,50.42,11.54,48.21,4.29,45.12
202608060208,2026-08-06,02,8R,daily,65.73,18.29,44.79,11.97,44.22,6.04,50.0,11.44,50.0,4.45,52.2,49.98,13.91,46.78,12.5,48.37,6.61,50.0,11.44,50.0,4.45,48.91,52.42,14.59,46.78,12.5,33.07,4.52,50.0,11.44,50.0,4.45,47.5,47.87,13.32,66.63,17.8,50.0,6.83,50.0,11.44,50.0,4.45,53.85,44.62,12.42,34.86,9.31,66.62,9.1,50.0,11.44,50.0,4.45,46.73,39.22,10.91,42.8,11.44,28.27,3.86,50.0,11.44,50.0,4.45,42.11
202608060208,2026-08-06,02,8R,realtime,65.73,18.29,44.79,11.97,50.0,6.83,46.89,10.73,49.84,4.44,52.26,49.98,13.91,46.78,12.5,50.0,6.83,55.17,12.62,50.66,4.51,50.37,52.42,14.59,46.78,12.5,50.0,6.83,45.73,10.46,49.64,4.42,48.8,47.87,13.32,66.63,17.8,50.0,6.83,59.58,13.63,49.43,4.4,55.99,44.62,12.42,34.86,9.31,50.0,6.83,46.59,10.66,48.21,4.29,43.52,39.22,10.91,42.8,11.44,50.0,6.83,46.04,10.53,52.07,4.64,44.35
202608060209,2026-08-06,02,9R,daily,67.87,18.89,42.8,11.44,37.99,5.19,50.0,11.44,50.0,4.45,51.41,48.85,13.6,48.76,13.03,50.0,6.83,50.0,11.44,50.0,4.45,49.35,54.09,15.05,46.78,12.5,59.13,8.08,50.0,11.44,50.0,4.45,51.52,46.34,12.9,44.79,11.97,31.83,4.35,50.0,11.44,50.0,4.45,45.11,43.47,12.1,70.61,18.87,34.09,4.66,50.0,11.44,50.0,4.45,51.51,39.22,10.92,48.76,13.03,32.06,4.38,50.0,11.44,50.0,4.45,44.22
202608060209,2026-08-06,02,9R,realtime,67.87,18.89,42.8,11.44,50.0,6.83,60.68,13.89,49.26,4.39,55.43,48.85,13.6,48.76,13.03,50.0,6.83,46.04,10.53,50.79,4.52,48.51,54.09,15.05,46.78,12.5,50.0,6.83,50.42,11.54,49.52,4.41,50.33,46.34,12.9,44.79,11.97,50.0,6.83,29.89,6.84,49.79,4.43,42.97,43.47,12.1,70.61,18.87,50.0,6.83,68.02,15.56,48.32,4.3,57.66,39.22,10.92,48.76,13.03,50.0,6.83,44.95,10.29,52.17,4.65,45.71
202608060210,2026-08-06,02,10R,daily,68.9,19.17,52.73,14.09,50.0,6.83,50.0,11.44,50.0,4.45,55.99,51.16,14.24,48.76,13.03,38.21,5.22,50.0,11.44,50.0,4.45,48.38,49.66,13.82,48.76,13.03,46.16,6.31,50.0,11.44,50.0,4.45,49.05,47.87,13.32,42.8,11.44,48.19,6.59,50.0,11.44,50.0,4.45,47.24,41.07,11.43,56.71,15.15,34.36,4.7,50.0,11.44,50.0,4.45,47.17,41.19,11.46,48.76,13.03,58.37,7.98,50.0,11.44,50.0,4.45,48.36
202608060210,2026-08-06,02,10R,realtime,68.9,19.17,52.73,14.09,50.0,6.83,66.92,15.31,55.13,4.91,60.32,51.16,14.24,48.76,13.03,50.0,6.83,58.32,13.35,4.3,0.38,47.83,49.66,13.82,48.76,13.03,50.0,6.83,41.61,9.52,38.82,3.46,46.66,47.87,13.32,42.8,11.44,50.0,6.83,37.37,8.55,87.85,7.82,47.97,41.07,11.43,56.71,15.15,50.0,6.83,44.87,10.27,57.83,5.15,48.83,41.19,11.46,48.76,13.03,50.0,6.83,50.9,11.65,55.93,4.98,47.95
202608060211,2026-08-06,02,11R,daily,79.56,22.14,50.75,13.56,21.04,2.87,50.0,11.44,50.0,4.45,54.47,45.24,12.59,52.73,14.09,33.26,4.54,50.0,11.44,50.0,4.45,47.12,46.89,13.05,48.76,13.03,59.1,8.08,50.0,11.44,50.0,4.45,50.05,44.32,12.33,46.78,12.5,36.36,4.97,50.0,11.44,50.0,4.45,45.69,45.02,12.53,62.66,16.74,49.42,6.75,50.0,11.44,50.0,4.45,51.92,38.81,10.8,46.78,12.5,37.8,5.17,50.0,11.44,50.0,4.45,44.36
202608060211,2026-08-06,02,11R,realtime,79.56,22.14,50.75,13.56,50.0,6.83,57.04,13.05,55.71,4.96,60.55,45.24,12.59,52.73,14.09,50.0,6.83,38.78,8.87,4.17,0.37,42.76,46.89,13.05,48.76,13.03,50.0,6.83,42.9,9.82,38.93,3.47,46.19,44.32,12.33,46.78,12.5,50.0,6.83,57.41,13.14,87.5,7.79,52.59,45.02,12.53,62.66,16.74,50.0,6.83,62.31,14.26,57.73,5.14,55.5,38.81,10.8,46.78,12.5,50.0,6.83,41.53,9.5,55.83,4.97,44.61
202608060212,2026-08-06,02,12R,daily,77.01,21.43,80.54,21.52,28.33,3.87,50.0,11.44,50.0,4.45,62.71,45.68,12.71,58.69,15.68,36.67,5.01,50.0,11.44,50.0,4.45,49.3,48.13,13.39,76.56,20.46,50.65,6.92,50.0,11.44,50.0,4.45,56.67,43.56,12.12,52.73,14.09,56.97,7.79,50.0,11.44,50.0,4.45,49.89,46.25,12.87,66.63,17.8,47.76,6.53,50.0,11.44,50.0,4.45,53.09,39.22,10.92,66.63,17.8,50.0,6.83,50.0,11.44,50.0,4.45,51.45
