レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608030101,2026-08-03,01,1R,daily,61.77,22.27,38.32,8.19,35.16,4.66,50.0,10.97,50.0,3.68,49.78,50.48,18.2,42.36,9.05,49.14,6.52,50.0,10.97,50.0,3.68,48.43,50.72,18.29,40.34,8.62,36.49,4.84,50.0,10.97,50.0,3.68,46.41,49.77,17.94,36.31,7.76,44.51,5.9,50.0,10.97,50.0,3.68,46.26,46.27,16.68,52.44,11.21,36.33,4.82,50.0,10.97,50.0,3.68,47.37,40.89,14.74,40.34,8.62,36.88,4.89,50.0,10.97,50.0,3.68,42.91
202608030102,2026-08-03,01,2R,daily,61.18,22.06,40.34,8.62,37.43,4.96,50.0,10.97,50.0,3.68,50.3,49.6,17.88,44.38,9.48,65.05,8.63,50.0,10.97,50.0,3.68,50.65,51.31,18.5,50.43,10.78,48.36,6.41,50.0,10.97,50.0,3.68,50.35,48.0,17.31,38.32,8.19,69.05,9.16,50.0,10.97,50.0,3.68,49.31,47.45,17.11,44.38,9.48,54.96,7.29,50.0,10.97,50.0,3.68,48.54,42.36,15.27,46.39,9.91,41.87,5.55,50.0,10.97,50.0,3.68,45.4
202608030103,2026-08-03,01,3R,daily,61.88,22.31,44.38,9.48,45.51,6.04,50.0,10.97,50.0,3.68,52.49,48.46,17.47,48.41,10.35,35.73,4.74,50.0,10.97,50.0,3.68,47.21,51.37,18.52,46.39,9.91,66.16,8.77,50.0,10.97,50.0,3.68,51.87,48.34,17.43,36.31,7.76,53.46,7.09,50.0,10.97,50.0,3.68,46.93,47.49,17.12,48.41,10.35,55.95,7.42,50.0,10.97,50.0,3.68,49.54,42.38,15.28,46.39,9.91,59.61,7.9,50.0,10.97,50.0,3.68,47.75
202608030104,2026-08-03,01,4R,daily,63.24,22.8,40.34,8.62,43.0,5.7,50.0,10.97,50.0,3.68,51.78,49.89,17.99,38.32,8.19,39.67,5.26,50.0,10.97,50.0,3.68,46.09,47.78,17.23,42.36,9.05,55.04,7.3,50.0,10.97,50.0,3.68,48.23,51.24,18.48,46.39,9.91,59.98,7.95,50.0,10.97,50.0,3.68,51.0,44.8,16.15,48.41,10.35,53.52,7.1,50.0,10.97,50.0,3.68,48.25,42.95,15.49,48.41,10.35,50.59,6.71,50.0,10.97,50.0,3.68,47.2
202608030105,2026-08-03,01,5R,daily,63.83,23.02,42.36,9.05,52.95,7.02,50.0,10.97,50.0,3.68,53.75,49.3,17.78,40.34,8.62,51.25,6.8,50.0,10.97,50.0,3.68,47.85,49.25,17.76,52.44,11.21,52.6,6.98,50.0,10.97,50.0,3.68,50.6,50.35,18.16,48.41,10.35,41.97,5.57,50.0,10.97,50.0,3.68,48.72,45.39,16.37,36.31,7.76,44.51,5.9,50.0,10.97,50.0,3.68,44.69,41.78,15.06,44.38,9.48,66.4,8.81,50.0,10.97,50.0,3.68,48.01
202608030106,2026-08-03,01,6R,daily,80.52,29.03,42.36,9.05,49.14,6.52,50.0,10.97,50.0,3.68,59.26,43.43,15.66,42.36,9.05,55.1,7.31,50.0,10.97,50.0,3.68,46.67,43.97,15.85,46.39,9.91,39.49,5.24,50.0,10.97,50.0,3.68,45.66,45.97,16.57,42.36,9.05,62.87,8.34,50.0,10.97,50.0,3.68,48.62,44.23,15.95,48.41,10.35,46.05,6.11,50.0,10.97,50.0,3.68,47.06,41.78,15.07,44.38,9.48,60.69,8.05,50.0,10.97,50.0,3.68,47.25
202608030107,2026-08-03,01,7R,daily,77.63,27.99,38.32,8.19,51.34,6.81,50.0,10.97,50.0,3.68,57.64,43.76,15.78,40.34,8.62,36.88,4.89,50.0,10.97,50.0,3.68,43.95,50.58,18.24,52.44,11.21,62.08,8.23,50.0,10.97,50.0,3.68,52.34,44.83,16.16,44.38,9.48,54.96,7.29,50.0,10.97,50.0,3.68,47.59,42.79,15.43,56.48,12.07,46.57,6.18,50.0,10.97,50.0,3.68,48.33,40.31,14.53,50.43,10.78,40.98,5.43,50.0,10.97,50.0,3.68,45.4
202608030108,2026-08-03,01,8R,daily,70.61,25.46,42.36,9.05,57.53,7.63,50.0,10.97,50.0,3.68,56.8,43.49,15.68,54.46,11.64,44.15,5.85,50.0,10.97,50.0,3.68,47.83,46.14,16.63,44.38,9.48,45.57,6.04,50.0,10.97,50.0,3.68,46.82,47.26,17.04,40.34,8.62,37.43,4.96,50.0,10.97,50.0,3.68,45.28,50.9,18.35,40.34,8.62,43.0,5.7,50.0,10.97,50.0,3.68,47.33,41.51,14.97,42.36,9.05,43.19,5.73,50.0,10.97,50.0,3.68,44.4
202608030109,2026-08-03,01,9R,daily,70.77,25.52,38.32,8.19,69.05,9.16,50.0,10.97,50.0,3.68,57.52,47.43,17.1,46.39,9.91,52.26,6.93,50.0,10.97,50.0,3.68,48.6,47.98,17.3,44.38,9.48,66.4,8.81,50.0,10.97,50.0,3.68,50.24,47.29,17.05,48.41,10.35,35.73,4.74,50.0,10.97,50.0,3.68,46.79,45.22,16.31,40.34,8.62,36.49,4.84,50.0,10.97,50.0,3.68,44.42,41.22,14.86,38.32,8.19,39.67,5.26,50.0,10.97,50.0,3.68,42.97
202608030110,2026-08-03,01,10R,daily,76.08,27.43,42.36,9.05,62.87,8.34,50.0,10.97,50.0,3.68,59.48,46.85,16.89,48.41,10.35,53.52,7.1,50.0,10.97,50.0,3.68,48.99,44.98,16.22,48.41,10.35,41.97,5.57,50.0,10.97,50.0,3.68,46.79,47.34,17.07,44.38,9.48,53.28,7.07,50.0,10.97,50.0,3.68,48.27,43.74,15.77,36.31,7.76,53.46,7.09,50.0,10.97,50.0,3.68,45.27,40.92,14.75,46.39,9.91,50.19,6.66,50.0,10.97,50.0,3.68,45.98
202608030111,2026-08-03,01,11R,daily,78.51,28.31,48.41,10.35,55.95,7.42,50.0,10.97,50.0,3.68,60.73,45.95,16.57,56.48,12.07,46.57,6.18,50.0,10.97,50.0,3.68,49.47,45.28,16.33,48.41,10.35,50.59,6.71,50.0,10.97,50.0,3.68,48.04,46.73,16.85,46.39,9.91,41.87,5.55,50.0,10.97,50.0,3.68,46.97,42.53,15.33,40.34,8.62,51.25,6.8,50.0,10.97,50.0,3.68,45.41,40.92,14.75,46.39,9.91,39.49,5.24,50.0,10.97,50.0,3.68,44.56
202608030112,2026-08-03,01,12R,daily,78.81,28.41,54.46,11.64,44.15,5.85,50.0,10.97,50.0,3.68,60.56,45.04,16.24,50.43,10.78,40.98,5.43,50.0,10.97,50.0,3.68,47.11,46.2,16.66,46.39,9.91,59.98,7.95,50.0,10.97,50.0,3.68,49.18,44.91,16.19,48.41,10.35,46.05,6.11,50.0,10.97,50.0,3.68,47.3,44.34,15.99,52.44,11.21,52.6,6.98,50.0,10.97,50.0,3.68,48.83,40.62,14.65,44.38,9.48,65.05,8.63,50.0,10.97,50.0,3.68,47.41
202608030401,2026-08-03,04,1R,daily,62.71,19.01,47.53,13.8,49.17,6.11,50.0,10.7,50.0,3.41,53.03,49.52,15.01,49.93,14.5,49.5,6.16,50.0,10.7,50.0,3.41,49.77,50.96,15.45,47.53,13.8,53.96,6.71,50.0,10.7,50.0,3.41,50.07,50.3,15.25,52.33,15.2,56.91,7.08,50.0,10.7,50.0,3.41,51.63,45.42,13.77,42.74,12.41,30.79,3.83,50.0,10.7,50.0,3.41,44.11,41.13,12.47,59.53,17.28,63.12,7.85,50.0,10.7,50.0,3.41,51.71
202608030401,2026-08-03,04,1R,realtime,62.71,19.01,47.53,13.8,50.0,6.22,64.94,13.89,48.19,3.29,56.21,49.52,15.01,49.93,14.5,50.0,6.22,52.84,11.3,45.95,3.13,50.17,50.96,15.45,47.53,13.8,50.0,6.22,50.66,10.84,59.21,4.04,50.34,50.3,15.25,52.33,15.2,50.0,6.22,42.72,9.14,53.38,3.64,49.44,45.42,13.77,42.74,12.41,50.0,6.22,36.79,7.87,74.83,5.1,45.37,41.13,12.47,59.53,17.28,50.0,6.22,52.13,11.15,18.18,1.24,48.36
202608030402,2026-08-03,04,2R,daily,66.4,20.13,64.33,18.68,54.63,6.79,50.0,10.7,50.0,3.41,59.71,47.89,14.52,45.13,13.11,33.12,4.12,50.0,10.7,50.0,3.41,45.85,53.01,16.07,52.33,15.2,56.71,7.05,50.0,10.7,50.0,3.41,52.42,48.66,14.75,45.13,13.11,43.82,5.45,50.0,10.7,50.0,3.41,47.41,43.37,13.15,42.74,12.41,58.51,7.28,50.0,10.7,50.0,3.41,46.94,40.72,12.35,47.53,13.8,37.39,4.65,50.0,10.7,50.0,3.41,44.9
