レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608020101,2026-08-02,01,1R,daily,61.77,22.27,38.32,8.19,41.06,5.44,50.0,10.97,50.0,3.68,50.56,50.48,18.2,46.39,9.91,52.04,6.9,50.0,10.97,50.0,3.68,49.67,50.72,18.29,42.36,9.05,44.23,5.87,50.0,10.97,50.0,3.68,47.86,49.77,17.94,44.38,9.48,45.88,6.08,50.0,10.97,50.0,3.68,48.17,46.27,16.68,44.38,9.48,42.35,5.62,50.0,10.97,50.0,3.68,46.44,40.89,14.74,44.38,9.48,55.2,7.32,50.0,10.97,50.0,3.68,46.2
202608020102,2026-08-02,01,2R,daily,61.18,22.06,42.36,9.05,53.3,7.07,50.0,10.97,50.0,3.68,52.84,49.6,17.88,48.41,10.35,46.96,6.23,50.0,10.97,50.0,3.68,49.11,51.31,18.5,38.32,8.19,51.77,6.86,50.0,10.97,50.0,3.68,48.21,48.0,17.31,42.36,9.05,55.11,7.31,50.0,10.97,50.0,3.68,48.32,47.45,17.11,40.34,8.62,56.67,7.52,50.0,10.97,50.0,3.68,47.9,42.36,15.27,40.34,8.62,38.61,5.12,50.0,10.97,50.0,3.68,43.67
202608020103,2026-08-02,01,3R,daily,61.88,22.31,44.38,9.48,60.27,7.99,50.0,10.97,50.0,3.68,54.44,48.46,17.47,52.44,11.21,32.57,4.32,50.0,10.97,50.0,3.68,47.66,51.37,18.52,46.39,9.91,52.4,6.95,50.0,10.97,50.0,3.68,50.04,48.34,17.43,46.39,9.91,64.62,8.57,50.0,10.97,50.0,3.68,50.57,47.49,17.12,38.32,8.19,36.35,4.82,50.0,10.97,50.0,3.68,44.79,42.38,15.28,48.41,10.35,58.32,7.73,50.0,10.97,50.0,3.68,48.02
202608020104,2026-08-02,01,4R,daily,63.24,22.8,40.34,8.62,32.63,4.33,50.0,10.97,50.0,3.68,50.41,49.89,17.99,42.36,9.05,48.77,6.47,50.0,10.97,50.0,3.68,48.16,47.78,17.23,46.39,9.91,60.03,7.96,50.0,10.97,50.0,3.68,49.76,51.24,18.48,52.44,11.21,49.94,6.62,50.0,10.97,50.0,3.68,50.96,44.8,16.15,50.43,10.78,48.87,6.48,50.0,10.97,50.0,3.68,48.07,42.95,15.49,54.46,11.64,37.07,4.92,50.0,10.97,50.0,3.68,46.7
202608020105,2026-08-02,01,5R,daily,63.83,23.02,48.41,10.35,32.82,4.35,50.0,10.97,50.0,3.68,52.37,49.3,17.78,48.41,10.35,46.16,6.12,50.0,10.97,50.0,3.68,48.9,49.25,17.76,50.43,10.78,39.05,5.18,50.0,10.97,50.0,3.68,48.37,50.35,18.16,42.36,9.05,58.96,7.82,50.0,10.97,50.0,3.68,49.68,45.39,16.37,46.39,9.91,50.82,6.74,50.0,10.97,50.0,3.68,47.68,41.78,15.06,36.31,7.76,52.64,6.98,50.0,10.97,50.0,3.68,44.46
202608020106,2026-08-02,01,6R,daily,80.52,29.03,44.38,9.48,65.69,8.71,50.0,10.97,50.0,3.68,61.88,43.43,15.66,42.36,9.05,44.23,5.87,50.0,10.97,50.0,3.68,45.23,43.97,15.85,42.36,9.05,60.47,8.02,50.0,10.97,50.0,3.68,47.58,45.97,16.57,38.32,8.19,51.77,6.86,50.0,10.97,50.0,3.68,46.28,44.23,15.95,38.32,8.19,36.6,4.85,50.0,10.97,50.0,3.68,43.65,41.78,15.07,42.36,9.05,49.16,6.52,50.0,10.97,50.0,3.68,45.29
202608020107,2026-08-02,01,7R,daily,77.63,27.99,48.41,10.35,43.08,5.71,50.0,10.97,50.0,3.68,58.7,43.76,15.78,52.44,11.21,58.21,7.72,50.0,10.97,50.0,3.68,49.36,50.58,18.24,48.41,10.35,58.32,7.73,50.0,10.97,50.0,3.68,50.97,44.83,16.16,40.34,8.62,41.37,5.49,50.0,10.97,50.0,3.68,44.93,42.79,15.43,46.39,9.91,52.04,6.9,50.0,10.97,50.0,3.68,46.9,40.31,14.53,36.31,7.76,48.78,6.47,50.0,10.97,50.0,3.68,43.42
202608020108,2026-08-02,01,8R,daily,70.61,25.46,48.41,10.35,46.96,6.23,50.0,10.97,50.0,3.68,56.69,43.49,15.68,38.32,8.19,74.17,9.84,50.0,10.97,50.0,3.68,48.36,46.14,16.63,44.38,9.48,42.35,5.62,50.0,10.97,50.0,3.68,46.39,47.26,17.04,46.39,9.91,52.4,6.95,50.0,10.97,50.0,3.68,48.56,50.9,18.35,46.39,9.91,39.14,5.19,50.0,10.97,50.0,3.68,48.12,41.51,14.97,52.44,11.21,49.94,6.62,50.0,10.97,50.0,3.68,47.45
202608020109,2026-08-02,01,9R,daily,70.77,25.52,44.38,9.48,50.59,6.71,50.0,10.97,50.0,3.68,56.36,47.43,17.1,46.39,9.91,60.03,7.96,50.0,10.97,50.0,3.68,49.63,47.98,17.3,38.32,8.19,36.35,4.82,50.0,10.97,50.0,3.68,44.97,47.29,17.05,44.38,9.48,65.05,8.63,50.0,10.97,50.0,3.68,49.82,45.22,16.31,42.36,9.05,58.96,7.82,50.0,10.97,50.0,3.68,47.83,41.22,14.86,48.41,10.35,53.24,7.06,50.0,10.97,50.0,3.68,46.92
202608020110,2026-08-02,01,10R,daily,76.08,27.43,46.39,9.91,64.62,8.57,50.0,10.97,50.0,3.68,60.57,46.85,16.89,50.43,10.78,39.05,5.18,50.0,10.97,50.0,3.68,47.5,44.98,16.22,40.34,8.62,34.26,4.54,50.0,10.97,50.0,3.68,44.04,47.34,17.07,50.43,10.78,48.87,6.48,50.0,10.97,50.0,3.68,48.98,43.74,15.77,44.38,9.48,65.69,8.71,50.0,10.97,50.0,3.68,48.62,40.92,14.75,42.36,9.05,55.11,7.31,50.0,10.97,50.0,3.68,45.77
