レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608090201,2026-08-09,02,1R,daily,68.9,19.17,42.8,11.44,54.73,7.48,50.0,11.44,50.0,4.45,53.98,51.16,14.24,44.79,11.97,55.52,7.59,50.0,11.44,50.0,4.45,49.69,48.07,13.38,48.76,13.03,45.22,6.18,50.0,11.44,50.0,4.45,48.48,49.45,13.76,48.76,13.03,41.44,5.66,50.0,11.44,50.0,4.45,48.35,43.05,11.98,34.86,9.31,42.3,5.78,50.0,11.44,50.0,4.45,42.97,39.22,10.91,50.75,13.56,48.54,6.63,50.0,11.44,50.0,4.45,47.0
202608090201,2026-08-09,02,1R,realtime,68.9,19.17,42.8,11.44,55.07,7.53,56.17,12.85,49.49,4.41,55.4,51.16,14.24,44.79,11.97,56.68,7.74,60.06,13.74,49.07,4.37,52.06,48.07,13.38,48.76,13.03,44.99,6.15,44.89,10.27,50.08,4.46,47.29,49.45,13.76,48.76,13.03,42.16,5.76,50.19,11.48,50.35,4.48,48.52,39.22,10.91,34.86,9.31,41.51,5.67,40.88,9.35,50.64,4.51,39.76,43.05,11.98,50.75,13.56,47.04,6.43,47.78,10.93,50.23,4.47,47.37
202608090202,2026-08-09,02,2R,daily,65.73,18.29,42.8,11.44,48.6,6.64,50.0,11.44,50.0,4.45,52.26,54.32,15.12,76.56,20.46,34.3,4.69,50.0,11.44,50.0,4.45,56.15,50.44,14.04,42.8,11.44,45.36,6.2,50.0,11.44,50.0,4.45,47.57,46.69,12.99,34.86,9.31,40.75,5.57,50.0,11.44,50.0,4.45,43.77,43.44,12.09,40.82,10.91,43.48,5.94,50.0,11.44,50.0,4.45,44.83,39.22,10.91,40.82,10.91,56.3,7.69,50.0,11.44,50.0,4.45,45.41
202608090202,2026-08-09,02,2R,realtime,65.73,18.29,42.8,11.44,49.29,6.74,60.1,13.75,49.37,4.4,54.61,54.32,15.12,76.56,20.46,36.19,4.95,51.82,11.86,47.75,4.25,56.63,50.44,14.04,42.8,11.44,45.55,6.22,42.72,9.78,50.41,4.49,45.96,43.44,12.09,34.86,9.31,40.71,5.56,55.6,12.72,51.3,4.57,44.26,39.22,10.91,40.82,10.91,43.42,5.93,58.8,13.46,50.21,4.47,45.68,46.69,12.99,40.82,10.91,56.99,7.79,30.93,7.08,50.81,4.52,43.29
202608090203,2026-08-09,02,3R,daily,61.92,17.23,42.8,11.44,41.78,5.71,50.0,11.44,50.0,4.45,50.27,50.84,14.15,42.8,11.44,61.64,8.42,50.0,11.44,50.0,4.45,49.9,52.89,14.72,48.76,13.03,40.25,5.5,50.0,11.44,50.0,4.45,49.14,51.1,14.22,48.76,13.03,64.84,8.86,50.0,11.44,50.0,4.45,52.0,43.87,12.21,46.78,12.5,45.72,6.25,50.0,11.44,50.0,4.45,46.85,39.22,10.92,48.76,13.03,31.95,4.37,50.0,11.44,50.0,4.45,44.2
202608090203,2026-08-09,02,3R,realtime,61.92,17.23,42.8,11.44,42.14,5.76,53.99,12.35,50.56,4.5,51.28,50.84,14.15,42.8,11.44,62.72,8.57,58.04,13.28,49.84,4.44,51.87,52.89,14.72,48.76,13.03,41.09,5.61,47.17,10.79,50.09,4.46,48.62,51.1,14.22,48.76,13.03,66.26,9.05,36.21,8.29,49.62,4.42,49.01,43.87,12.21,46.78,12.5,46.04,6.29,40.72,9.32,49.87,4.44,44.76,39.22,10.92,48.76,13.03,31.71,4.33,63.85,14.61,49.88,4.44,47.33
202608090204,2026-08-09,02,4R,daily,61.52,17.12,44.79,11.97,54.48,7.44,50.0,11.44,50.0,4.45,52.42,54.02,15.03,52.73,14.09,44.26,6.05,50.0,11.44,50.0,4.45,51.06,52.5,14.61,42.8,11.44,50.44,6.89,50.0,11.44,50.0,4.45,48.83,52.29,14.55,46.78,12.5,69.63,9.51,50.0,11.44,50.0,4.45,52.46,41.09,11.43,46.78,12.5,40.65,5.55,50.0,11.44,50.0,4.45,45.38,38.43,10.69,34.86,9.31,48.74,6.66,50.0,11.44,50.0,4.45,42.56
202608090204,2026-08-09,02,4R,realtime,61.52,17.12,44.79,11.97,54.41,7.44,63.76,14.59,49.95,4.45,55.56,54.02,15.03,52.73,14.09,43.79,5.98,50.06,11.46,47.62,4.24,50.8,52.5,14.61,42.8,11.44,51.01,6.97,52.94,12.11,50.53,4.5,49.63,52.29,14.55,46.78,12.5,70.08,9.58,44.48,10.18,50.46,4.49,51.3,41.09,11.43,46.78,12.5,41.07,5.61,49.43,11.31,51.2,4.56,45.41,38.43,10.69,34.86,9.31,47.87,6.54,39.3,8.99,50.11,4.46,40.0
202608090205,2026-08-09,02,5R,daily,69.06,19.22,58.69,15.68,33.35,4.56,50.0,11.44,50.0,4.45,55.35,47.66,13.26,42.8,11.44,52.19,7.13,50.0,11.44,50.0,4.45,47.72,50.51,14.06,44.79,11.97,45.64,6.24,50.0,11.44,50.0,4.45,48.15,52.69,14.66,80.54,21.52,53.9,7.37,50.0,11.44,50.0,4.45,59.44,41.49,11.55,46.78,12.5,44.14,6.03,50.0,11.44,50.0,4.45,45.97,38.43,10.69,34.86,9.31,42.3,5.78,50.0,11.44,50.0,4.45,41.68
202608090205,2026-08-09,02,5R,realtime,69.06,19.22,58.69,15.68,31.74,4.34,52.48,12.01,49.95,4.45,55.7,47.66,13.26,42.8,11.44,52.1,7.12,44.82,10.26,47.62,4.24,46.32,50.51,14.06,44.79,11.97,45.61,6.23,44.4,10.16,50.53,4.5,46.92,52.69,14.66,80.54,21.52,53.8,7.35,50.45,11.54,50.46,4.49,59.57,41.49,11.55,46.78,12.5,44.2,6.04,55.88,12.79,51.2,4.56,47.43,38.43,10.69,34.86,9.31,41.51,5.67,51.94,11.88,50.11,4.46,42.03
