レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608040101,2026-08-04,01,1R,daily,61.77,22.27,42.36,9.05,46.21,6.13,50.0,10.97,50.0,3.68,52.11,50.48,18.2,38.32,8.19,33.3,4.42,50.0,10.97,50.0,3.68,45.46,50.72,18.29,38.32,8.19,69.7,9.24,50.0,10.97,50.0,3.68,50.38,49.77,17.94,40.34,8.62,36.31,4.82,50.0,10.97,50.0,3.68,46.04,46.27,16.68,40.34,8.62,39.36,5.22,50.0,10.97,50.0,3.68,45.18,40.89,14.74,36.31,7.76,54.47,7.22,50.0,10.97,50.0,3.68,44.38
202608040101,2026-08-04,01,1R,realtime,61.77,22.27,42.36,9.05,46.21,6.13,77.52,17.01,53.51,3.94,58.4,50.48,18.2,38.32,8.19,39.22,5.2,45.3,9.94,58.52,4.31,45.84,50.72,18.29,38.32,8.19,60.95,8.08,55.5,12.18,43.95,3.24,49.98,49.77,17.94,40.34,8.62,42.94,5.69,41.78,9.17,54.71,4.03,45.46,46.27,16.68,40.34,8.62,51.77,6.87,35.73,7.84,45.17,3.33,43.34,40.89,14.74,36.31,7.76,56.78,7.53,44.15,9.69,44.18,3.25,42.98
202608040102,2026-08-04,01,2R,daily,61.18,22.06,42.36,9.05,55.47,7.36,50.0,10.97,50.0,3.68,53.13,49.6,17.88,46.39,9.91,54.1,7.17,50.0,10.97,50.0,3.68,49.63,51.31,18.5,52.44,11.21,36.65,4.86,50.0,10.97,50.0,3.68,49.23,48.0,17.31,44.38,9.48,63.87,8.47,50.0,10.97,50.0,3.68,49.92,47.45,17.11,48.41,10.35,49.52,6.57,50.0,10.97,50.0,3.68,48.68,42.36,15.27,40.34,8.62,37.7,5.0,50.0,10.97,50.0,3.68,43.55
202608040102,2026-08-04,01,2R,realtime,61.18,22.06,42.36,9.05,57.48,7.62,61.97,13.6,53.51,3.94,56.28,49.6,17.88,46.39,9.91,45.22,6.0,30.89,6.78,58.52,4.31,44.89,51.31,18.5,52.44,11.21,46.22,6.13,58.1,12.75,43.95,3.24,51.83,47.45,17.11,44.38,9.48,58.99,7.82,63.91,14.03,45.17,3.33,51.77,48.0,17.31,48.41,10.35,46.17,6.12,60.04,13.18,54.71,4.03,50.98,42.36,15.27,40.34,8.62,48.24,6.4,25.06,5.5,44.18,3.25,39.05
202608040103,2026-08-04,01,3R,daily,61.88,22.31,44.38,9.48,53.83,7.14,50.0,10.97,50.0,3.68,53.59,48.46,17.47,46.39,9.91,56.81,7.53,50.0,10.97,50.0,3.68,49.58,51.37,18.52,42.36,9.05,55.34,7.34,50.0,10.97,50.0,3.68,49.57,48.34,17.43,46.39,9.91,42.87,5.68,50.0,10.97,50.0,3.68,47.68,47.49,17.12,44.38,9.48,42.82,5.68,50.0,10.97,50.0,3.68,46.94,42.38,15.28,48.41,10.35,55.93,7.42,50.0,10.97,50.0,3.68,47.7
202608040103,2026-08-04,01,3R,realtime,61.88,22.31,44.38,9.48,59.12,7.84,55.2,12.11,37.34,2.75,54.5,48.46,17.47,46.39,9.91,60.21,7.98,56.98,12.51,48.4,3.57,51.44,51.37,18.52,42.36,9.05,62.81,8.33,57.67,12.66,46.13,3.4,51.96,48.34,17.43,46.39,9.91,65.45,8.68,48.04,10.54,56.85,4.19,50.75,47.49,17.12,44.38,9.48,47.69,6.32,45.05,9.89,52.9,3.9,46.71,42.38,15.28,48.41,10.35,52.73,6.99,37.05,8.13,58.41,4.3,45.05
202608040104,2026-08-04,01,4R,daily,63.24,22.8,48.41,10.35,53.65,7.11,50.0,10.97,50.0,3.68,54.92,49.89,17.99,52.44,11.21,50.29,6.67,50.0,10.97,50.0,3.68,50.52,47.78,17.23,44.38,9.48,68.69,9.11,50.0,10.97,50.0,3.68,50.47,51.24,18.48,52.44,11.21,61.2,8.12,50.0,10.97,50.0,3.68,52.45,44.8,16.15,48.41,10.35,51.48,6.83,50.0,10.97,50.0,3.68,47.98,42.95,15.49,48.41,10.35,37.18,4.93,50.0,10.97,50.0,3.68,45.42
202608040104,2026-08-04,01,4R,realtime,63.24,22.8,48.41,10.35,62.62,8.3,69.32,15.21,37.34,2.75,59.42,49.89,17.99,52.44,11.21,56.16,7.45,50.63,11.11,48.4,3.57,51.32,47.78,17.23,44.38,9.48,59.43,7.88,54.08,11.87,46.13,3.4,49.86,51.24,18.48,52.44,11.21,60.51,8.02,48.92,10.74,56.85,4.19,52.63,44.8,16.15,48.41,10.35,50.0,6.63,41.17,9.04,52.9,3.9,46.06,42.95,15.49,48.41,10.35,53.18,7.05,35.86,7.87,58.41,4.3,45.06
202608040105,2026-08-04,01,5R,daily,63.83,23.02,40.34,8.62,52.93,7.02,50.0,10.97,50.0,3.68,53.31,49.3,17.78,42.36,9.05,59.24,7.86,50.0,10.97,50.0,3.68,49.34,49.25,17.76,38.32,8.19,53.26,7.06,50.0,10.97,50.0,3.68,47.67,50.35,18.16,44.38,9.48,47.29,6.27,50.0,10.97,50.0,3.68,48.57,45.39,16.37,46.39,9.91,52.35,6.94,50.0,10.97,50.0,3.68,47.88,41.78,15.06,56.48,12.07,47.64,6.32,50.0,10.97,50.0,3.68,48.11
202608040105,2026-08-04,01,5R,realtime,63.83,23.02,40.34,8.62,51.42,6.82,50.55,11.09,37.34,2.75,52.3,49.3,17.78,42.36,9.05,54.32,7.2,57.04,12.52,48.4,3.57,50.12,49.25,17.76,38.32,8.19,48.31,6.41,41.37,9.08,46.13,3.4,44.83,50.35,18.16,44.38,9.48,57.73,7.66,44.89,9.85,56.85,4.19,49.33,45.39,16.37,46.39,9.91,43.35,5.75,53.32,11.7,52.9,3.9,47.63,41.78,15.06,56.48,12.07,52.44,6.95,52.82,11.59,58.41,4.3,49.98
202608040106,2026-08-04,01,6R,daily,80.52,29.03,50.43,10.78,41.6,5.52,50.0,10.97,50.0,3.68,59.98,43.43,15.66,52.44,11.21,36.65,4.86,50.0,10.97,50.0,3.68,46.38,43.97,15.85,44.38,9.48,52.84,7.01,50.0,10.97,50.0,3.68,47.0,45.97,16.57,42.36,9.05,48.9,6.48,50.0,10.97,50.0,3.68,46.77,44.23,15.95,38.32,8.19,69.7,9.24,50.0,10.97,50.0,3.68,48.04,41.78,15.07,38.32,8.19,43.77,5.8,50.0,10.97,50.0,3.68,43.72
202608040106,2026-08-04,01,6R,realtime,80.52,29.03,50.43,10.78,48.67,6.45,62.89,13.8,37.34,2.75,62.81,43.43,15.66,52.44,11.21,46.22,6.13,57.62,12.65,48.4,3.57,49.21,43.97,15.85,44.38,9.48,47.24,6.26,50.4,11.06,46.13,3.4,46.06,45.97,16.57,42.36,9.05,46.27,6.14,38.76,8.51,56.85,4.19,44.46,44.23,15.95,38.32,8.19,60.95,8.08,44.65,9.8,52.9,3.9,45.92,41.78,15.07,38.32,8.19,48.69,6.46,45.66,10.02,58.41,4.3,44.04
202608040107,2026-08-04,01,7R,daily,77.63,27.99,46.39,9.91,40.08,5.31,50.0,10.97,50.0,3.68,57.88,43.76,15.78,42.36,9.05,58.12,7.71,50.0,10.97,50.0,3.68,47.2,50.58,18.24,54.46,11.64,49.12,6.51,50.0,10.97,50.0,3.68,51.05,44.83,16.16,42.36,9.05,54.45,7.22,50.0,10.97,50.0,3.68,47.09,42.79,15.43,46.39,9.91,56.42,7.48,50.0,10.97,50.0,3.68,47.48,40.31,14.53,36.31,7.76,45.67,6.06,50.0,10.97,50.0,3.68,43.01
202608040107,2026-08-04,01,7R,realtime,77.63,27.99,46.39,9.91,48.27,6.4,62.83,13.79,37.34,2.75,60.84,43.76,15.78,42.36,9.05,52.97,7.02,63.96,14.04,48.4,3.57,49.46,50.58,18.24,54.46,11.64,65.39,8.67,43.25,9.49,46.13,3.4,51.44,44.83,16.16,42.36,9.05,49.99,6.63,32.12,7.05,56.85,4.19,43.08,42.79,15.43,46.39,9.91,55.1,7.31,53.97,11.84,52.9,3.9,48.39,40.31,14.53,36.31,7.76,39.18,5.2,43.85,9.62,58.41,4.3,41.42
202608040108,2026-08-04,01,8R,daily,70.61,25.46,48.41,10.35,37.29,4.94,50.0,10.97,50.0,3.68,55.41,43.49,15.68,44.38,9.48,42.82,5.68,50.0,10.97,50.0,3.68,45.5,46.14,16.63,50.43,10.78,49.71,6.59,50.0,10.97,50.0,3.68,48.66,47.26,17.04,46.39,9.91,51.86,6.88,50.0,10.97,50.0,3.68,48.49,50.9,18.35,44.38,9.48,69.22,9.18,50.0,10.97,50.0,3.68,51.67,41.51,14.97,40.34,8.62,45.24,6.0,50.0,10.97,50.0,3.68,44.24
202608040108,2026-08-04,01,8R,realtime,70.61,25.46,48.41,10.35,34.68,4.6,61.63,13.53,37.34,2.75,56.68,43.49,15.68,44.38,9.48,47.69,6.32,33.79,7.42,48.4,3.57,42.47,46.14,16.63,50.43,10.78,53.5,7.1,49.82,10.93,46.13,3.4,48.84,47.26,17.04,46.39,9.91,50.42,6.69,55.97,12.28,56.85,4.19,50.11,50.9,18.35,44.38,9.48,62.34,8.27,62.35,13.68,52.9,3.9,53.69,41.51,14.97,40.34,8.62,44.36,5.88,36.42,7.99,58.41,4.3,41.77
