レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202510210101,2025-10-21,1,01R,1,3,半周ラップ,まわり足,直線,半田 尚也,18.48,4.56,7.68,坂本 雄紀,18.18,4.75,7.48,津留 浩一郎,18.74,4.66,7.66,加倉 侑征,18.27,4.68,7.58,乃村 康友,18.36,4.54,7.53,澤崎 雄哉,18.45,4.56,7.6
202510210102,2025-10-21,1,02R,1,3,半周ラップ,まわり足,直線,三宅 健太,18.29,4.61,7.5,佐々木 翔斗,18.28,4.48,7.44,待鳥 雄紀,18.4,4.5,7.51,金子 萌,18.1,4.42,7.4,有賀 達也,18.36,4.42,7.61,三浦 裕貴,18.41,4.55,7.48
202510210103,2025-10-21,1,03R,1,3,半周ラップ,まわり足,直線,高橋 真吾,18.31,4.57,7.62,向井田 佑紀,18.18,4.66,7.54,長谷川 晴哉,18.13,4.32,7.46,牧山 敦也,18.63,4.5,7.64,大橋 純一郎,18.1,4.48,7.46,羽野 直也,18.46,4.7,7.49
202510210104,2025-10-21,1,04R,1,3,半周ラップ,まわり足,直線,井上 大輔,18.32,4.42,7.66,齊藤 仁,18.1,4.45,7.48,渋谷 明憲,18.39,4.25,7.62,櫻井 優,18.31,4.38,7.5,田中 太一郎,18.78,4.74,7.59,岡村 将也,18.28,4.62,7.58
202510210105,2025-10-21,1,05R,1,3,半周ラップ,まわり足,直線,荒井 輝年,18.21,4.99,7.57,稗田 聖也,18.1,4.6,7.54,中島 孝平,18.22,4.49,7.5,高橋 直哉,18.47,4.77,7.52,渡部 悟,18.45,4.94,7.62,新田 洋一,18.94,4.64,7.61
202510210106,2025-10-21,1,06R,1,3,半周ラップ,まわり足,直線,若林 将,18.36,4.5,7.56,石岡 将太,18.23,4.63,7.51,荒牧 凪沙,18.63,4.46,7.46,半田 尚也,18.86,4.63,7.69,都築 正治,18.64,4.75,7.46,天野 誠,18.55,4.71,7.58
202510210107,2025-10-21,1,07R,1,3,半周ラップ,まわり足,直線,鈴木 智啓,18.21,4.38,7.48,待鳥 雄紀,18.38,4.45,7.61,下寺 秀和,18.28,4.89,7.53,塚越 海斗,18.51,4.66,7.77,澤崎 雄哉,18.41,4.81,7.47,森林 太,18.86,4.75,7.54
202510210108,2025-10-21,1,08R,1,3,半周ラップ,まわり足,直線,川原 正明,18.34,4.61,7.58,相原 利章,18.67,4.39,7.43,乃村 康友,18.71,4.52,7.46,高橋 真吾,18.7,4.5,7.47,深谷 知博,18.2,4.4,7.32,楠原 正剛,18.69,4.46,7.41
202510210109,2025-10-21,1,09R,1,3,半周ラップ,まわり足,直線,向井田 佑紀,18.53,4.47,7.35,坂口 周,18.41,4.51,7.42,高橋 直哉,18.82,4.57,7.49,有賀 達也,18.71,4.41,7.55,渋谷 明憲,18.57,4.45,7.46,加倉 侑征,18.82,4.53,7.32
202510210110,2025-10-21,1,10R,1,3,半周ラップ,まわり足,直線,長谷川 晴哉,18.33,4.6,7.42,井上 大輔,18.48,4.59,7.48,宇佐見 淳,18.65,4.74,7.53,新田 洋一,18.85,4.65,7.51,佐々木 翔斗,18.53,4.72,7.66,荒牧 凪沙,18.42,4.54,7.6
