レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202206092401,西日本スポーツ杯,第1日,2022/06/09,大村,01R,予選,1800,晴,西,2,1,逃げ,1,100,1,100,4,280,1-4,1720,7,1-4,1010,5,1-4,400,7,1-3,120,1,3-4,490,9,1-4-3,2990,9,1-3-4,780,4,1,1,4004,山 本 浩 輔,13,70,6.86,1,0.07,110.1,2,4,3682,切 田 潤 二,49,59,6.96,4,0.16,112.6,3,3,4105,松 下 直 也,19,51,6.91,3,0.12,113.0,4,5,3851,森 田 昭 彦,68,58,6.91,5,0.17,113.5,5,2,4813,宮 内 直 哉,66,76,6.89,2,0.15,,6,6,3843,上 之 晃 弘,53,15,6.97,6,0.18,
202206092402,西日本スポーツ杯,第1日,2022/06/09,大村,02R,予選,1800,晴,西,4,3,逃げ,1,210,1,220,2,240,1-2,560,3,1-2,360,1,1-2,230,2,1-3,310,6,2-3,600,10,1-2-3,1230,3,1-2-3,730,3,1,1,4346,前 田 健太郎,39,20,6.96,1,0.09,110.9,2,2,4919,吉 田 翔 悟,11,35,6.94,2,0.12,111.6,3,3,4684,楠 原 翔 太,21,19,7.03,3,0.13,113.2,4,5,3872,岡 田 憲 行,25,69,6.96,5,0.2,114.1,5,4,4086,寺 本 重 宣,28,64,6.97,4,0.13,,6,6,3471,赤 峰 和 也,71,31,7.04,6,0.21,
202206092403,西日本スポーツ杯,第1日,2022/06/09,大村,03R,予選,1800,晴,西,3,2,まくり,5,470,5,170,3,240,5-3,970,4,3-5,590,2,3-5,180,3,1-5,140,1,1-3,230,4,5-3-1,2620,9,1-3-5,340,1,1,5,4497,桑 原 悠,55,62,6.96,5,0.12,110.0,2,3,4116,川 田 正 人,50,63,6.98,3,0.25,112.7,3,1,4232,笠 雅 雄,34,11,6.99,1,0.21,114.3,4,4,4487,三 原 司,37,60,6.97,4,0.25,114.7,5,2,3459,中 野 和 裕,70,21,6.97,2,0.23,,6,6,3948,大 町 利 克,29,47,7.05,6,0.19,
202206092404,西日本スポーツ杯,第1日,2022/06/09,大村,04R,予選,1800,晴,西,4,3,差し,4,2410,4,750,3,100,4-3,7390,16,3-4,1760,6,3-4,530,9,4-5,980,14,3-5,400,7,4-3-5,27090,59,3-4-5,2970,13,1,4,3339,泉 具 巳,65,57,7.0,4,0.07,110.7,2,3,4066,東 本 勝 利,16,55,6.93,3,0.08,111.4,3,5,4676,後 藤 隼 之,64,25,7.05,5,0.12,113.7,4,2,3790,佐 口 達 也,59,56,7.01,2,0.12,114.5,5,6,3876,中 辻 崇 人,40,43,6.98,6,0.11,,6,1,4396,大 田 直 弥,74,27,7.0,1,0.11,
202206092405,西日本スポーツ杯,第1日,2022/06/09,大村,05R,予選,1800,晴,西,4,3,差し,5,1780,5,500,6,340,5-6,12820,24,5-6,4170,12,5-6,680,9,3-5,630,7,3-6,200,3,5-6-3,40550,68,3-5-6,4960,14,1,5,4813,宮 内 直 哉,66,76,7.01,5,0.18,110.9,2,6,4089,妹 尾 忠 幸,57,71,6.96,4,0.14,112.5,3,3,4099,吉 永 則 雄,32,50,6.96,3,0.22,113.8,4,1,3745,橋 本 年 光,56,36,7.0,1,0.27,114.8,5,2,4294,古 賀 繁 輝,23,48,7.0,2,0.24,,6,4,5158,宮 脇 遼 太,62,17,7.02,6,0.15,
202206092406,西日本スポーツ杯,第1日,2022/06/09,大村,06R,予選,1800,晴,西,3,2,,3,190,3,110,1,120,3-1,630,2,1-3,150,1,1-3,150,1,3-4,940,13,1-4,670,10,3-1-4,7030,24,1-3-4,2230,9,1,3,3841,佐々木 和 伸,51,30,7.01,3,0.08,110.1,2,1,3538,菊 池 峰 晴,45,13,7.0,1,0.07,111.9,3,4,5012,加 倉 侑 征,76,49,7.06,4,0.11,113.7,4,2,3508,久 富 政 弘,30,38,7.09,2,0.11,114.7,5,5,4105,松 下 直 也,19,51,7.03,5,0.11,,6,6,4236,松 村 敏,17,12,6.91,6,0.08,
202206092407,西日本スポーツ杯,第1日,2022/06/09,大村,07R,予選  進入固定,1800,晴,西,1,1,差し,5,870,5,330,1,160,5-1,3850,13,1-5,1440,7,1-5,260,5,4-5,240,3,1-4,120,1,5-1-4,10560,33,1-4-5,340,2,1,5,4618,乃 村 康 友,58,24,6.98,5,0.11,110.0,2,1,3414,加 瀬 智 宏,12,53,6.97,1,0.12,111.6,3,4,4288,永 田 啓 二,69,54,6.95,4,0.09,113.3,4,2,3843,上 之 晃 弘,53,15,6.98,2,0.13,114.4,5,6,4919,吉 田 翔 悟,11,35,7.02,6,0.13,,6,3,4251,川 崎 誠 志,24,32,6.95,3,0.13,
202206092408,西日本スポーツ杯,第1日,2022/06/09,大村,08R,予選,1800,晴,西,2,1,逃げ,1,170,1,100,6,430,1-6,880,4,1-6,410,1,1-6,220,3,1-3,170,1,3-6,540,11,1-6-3,1960,9,1-3-6,720,2,1,1,4096,石 橋 道 友,48,75,6.92,1,0.19,109.6,2,6,3534,野 澤 大 二,72,40,6.91,6,0.08,110.8,3,3,4138,中 井 俊 祐,33,37,7.01,3,0.13,112.9,4,5,3790,佐 口 達 也,59,56,6.97,5,0.12,113.0,5,2,3851,森 田 昭 彦,68,58,6.96,2,0.18,,6,4,4672,守 屋 大 地,26,68,6.91,4,0.17,
202206092409,西日本スポーツ杯,第1日,2022/06/09,大村,09R,予選特賞,1800,晴,西,2,1,逃げ,1,100,1,100,6,430,1-6,1560,5,1-6,1940,4,1-6,380,4,1-4,250,3,4-6,1300,12,1-6-4,5870,18,1-4-6,1570,8,1,1,4099,吉 永 則 雄,32,50,6.97,1,0.21,107.7,2,6,4086,寺 本 重 宣,28,64,6.95,6,0.11,110.7,3,4,4396,大 田 直 弥,74,27,6.97,4,0.17,112.1,4,3,4496,内 堀 学,47,67,6.98,3,0.17,113.3,5,2,4247,齊 藤 優,41,72,6.98,2,0.21,,6,5,3459,中 野 和 裕,70,21,6.95,5,0.24,
202206092410,西日本スポーツ杯,第1日,2022/06/09,大村,10R,予選特賞,1800,晴,北西,1,1,逃げ,1,110,1,100,6,190,1-6,680,3,1-6,460,2,1-6,160,1,1-4,210,3,4-6,410,8,1-6-4,1850,7,1-4-6,830,5,1,1,3574,大 神 康 司,44,74,6.96,1,0.08,110.4,2,6,4066,東 本 勝 利,16,55,6.86,6,0.1,111.0,3,4,3538,菊 池 峰 晴,45,13,6.99,4,0.08,112.2,4,2,3948,大 町 利 克,29,47,6.97,2,0.11,113.3,5,5,4684,楠 原 翔 太,21,19,6.97,5,0.08,,6,3,3745,橋 本 年 光,56,36,6.94,3,0.15,
