レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202607242101,2026-07-24,21,01R,08:32,2026-07-24T08:40:27.396841+09:00,1,120,1,100,5,320,,,1-5,1110,5,1=5,610,4,1=5,240,4,1=2,150,1,2=5,430,8,1-5-2,2490,8,1=2=5,440,2
202607242301,2026-07-24,23,01R,08:39,2026-07-24T08:46:29.988286+09:00,1,100,1,110,2,240,,,1-2,240,1,1=2,210,1,1=2,150,2,1=5,150,2,2=5,350,7,1-2-5,650,2,1=2=5,320,1
202607241401,2026-07-24,14,01R,08:46,2026-07-24T08:54:28.793574+09:00,1,100,1,100,2,480,,,1-2,480,3,1=2,610,3,1=2,190,3,1=3,130,1,2=3,410,9,1-2-3,1320,5,1=2=3,570,3
202607242102,2026-07-24,21,02R,08:58,2026-07-24T09:08:20.968934+09:00,1,150,1,200,4,150,,,1-4,390,1,1=4,200,1,1=4,130,1,1=2,200,3,2=4,200,2,1-4-2,780,1,1=2=4,270,1
202607242302,2026-07-24,23,02R,09:05,2026-07-24T09:12:25.628537+09:00,4,800,4,820,3,820,,,4-3,10210,15,3=4,3490,9,3=4,760,9,2=4,420,6,2=3,310,5,4-3-2,45920,56,2=3=4,2810,8
202607241402,2026-07-24,14,02R,09:12,2026-07-24T09:22:24.083135+09:00,2,380,2,300,5,370,,,2-5,2320,12,2=5,2120,10,2=5,520,10,2=3,160,1,3=5,280,4,2-5-3,6480,31,2=3=5,630,2
202607242103,2026-07-24,21,03R,09:24,2026-07-24T09:34:23.964424+09:00,5,280,5,180,4,540,,,5-4,2410,10,4=5,1180,6,4=5,320,5,3=5,130,1,3=4,300,4,5-4-3,6260,28,3=4=5,990,5
202607242303,2026-07-24,23,03R,09:31,2026-07-24T09:42:28.645956+09:00,1,100,1,150,2,450,,,1-2,400,2,1=2,580,2,1=2,130,2,1=5,640,7,2=5,1950,12,1-2-5,10900,21,1=2=5,5460,10
202607241403,2026-07-24,14,03R,09:38,2026-07-24T09:46:22.693050+09:00,5,270,5,260,1,100,,,5-1,1200,3,1=5,250,2,1=5,160,3,3=5,390,7,1=3,110,1,5-1-3,1960,5,1=3=5,320,1
202607242104,2026-07-24,21,04R,09:50,2026-07-24T10:00:48.830152+09:00,1,110,1,100,2,170,,,1-2,200,1,1=2,270,1,1=2,220,3,1=3,450,8,2=3,1220,11,1-2-3,1910,6,1=2=3,1510,7
202607242304,2026-07-24,23,04R,09:57,2026-07-24T10:10:23.088982+09:00,1,360,1,180,2,360,,,1-2,590,2,1=2,350,2,1=2,280,3,1=3,470,8,2=3,440,6,1-2-3,2410,9,1=2=3,870,4
202607241404,2026-07-24,14,04R,10:04,2026-07-24T10:12:24.070238+09:00,1,100,1,110,6,320,,,1-6,880,4,1=6,1280,4,1=6,200,2,1=2,220,3,2=6,510,9,1-6-2,2970,14,1=2=6,730,3
202607242105,2026-07-24,21,05R,10:16,2026-07-24T10:24:24.503964+09:00,1,160,1,100,3,160,,,1-3,330,2,1=3,300,2,1=3,140,2,1=2,130,1,2=3,300,7,1-3-2,690,2,1=2=3,260,1
202607242305,2026-07-24,23,05R,10:23,2026-07-24T10:34:21.441110+09:00,1,150,1,110,4,140,,,1-4,200,1,1=4,220,1,1=4,120,1,1=3,180,2,3=4,210,3,1-4-3,520,1,1=3=4,200,1
202607241405,2026-07-24,14,05R,10:30,2026-07-24T10:38:22.829102+09:00,3,130,3,120,2,300,,,3-2,1260,4,2=3,610,3,2=3,640,6,3=5,340,3,2=5,1240,10,3-2-5,3290,13,2=3=5,940,4
202607241301,2026-07-24,13,01R,10:36,2026-07-24T10:44:21.083253+09:00,1,220,1,120,3,120,,,1-3,290,1,1=3,220,1,1=3,110,2,1=6,120,3,3=6,100,1,1-3-6,710,1,1=3=6,290,1
202607240801,2026-07-24,08,01R,10:40,2026-07-24T10:50:27.840717+09:00,2,1100,2,1340,5,2790,,,2-5,24880,25,2=5,6160,14,2=5,1440,15,2=6,750,11,5=6,610,7,2-5-6,110690,93,2=5=6,12870,16
202607242106,2026-07-24,21,06R,10:44,2026-07-24T10:50:27.840717+09:00,3,230,3,100,2,280,,,3-2,2190,6,2=3,1050,4,2=3,360,6,3=4,260,4,2=4,1030,12,3-2-4,10800,31,2=3=4,2940,9
202607240201,2026-07-24,02,01R,10:47,2026-07-24T10:54:27.327218+09:00,1,190,1,110,3,180,,,1-3,600,3,1=3,710,2,1=3,270,3,1=4,200,2,3=4,470,8,1-3-4,3500,11,1=3=4,1460,4
202607241701,2026-07-24,17,01R,10:56,2026-07-24T11:04:29.372319+09:00,3,560,3,350,6,230,,,3-6,6950,16,3=6,2850,9,3=6,1020,10,3=5,960,9,5=6,830,8,3-6-5,26370,50,3=5=6,4870,11
202607242306,2026-07-24,23,06R,10:52,2026-07-24T11:04:29.372319+09:00,3,1730,3,260,4,210,,,3-4,3320,13,3=4,2140,7,3=4,540,7,3=6,890,11,4=6,560,8,3-4-6,15430,43,3=4=6,4070,10
202607241406,2026-07-24,14,06R,10:59,2026-07-24T11:08:21.275960+09:00,1,590,1,920,2,710,,,1-2,4710,17,1=2,1390,8,1=2,910,10,1=4,720,9,2=4,470,7,1-2-4,18200,45,1=2=4,3090,8
202607241302,2026-07-24,13,02R,11:03,2026-07-24T11:12:27.301408+09:00,2,440,2,220,6,100,,,2-6,1000,5,2=6,620,4,2=6,150,2,2=3,460,7,3=6,260,4,2-6-3,5950,18,2=3=6,1550,6
202607240802,2026-07-24,08,02R,11:08,2026-07-24T11:20:26.795968+09:00,1,700,1,110,2,100,,,1-2,390,1,1=2,180,1,1=2,170,2,1=3,940,10,2=3,230,4,1-2-3,2800,12,1=2=3,1000,4
202607242107,2026-07-24,21,07R,11:12,2026-07-24T11:20:26.795968+09:00,1,190,1,100,6,480,,,1-6,1050,4,1=6,820,4,1=6,190,2,1=2,230,4,2=6,580,9,1-6-2,3610,13,1=2=6,1280,7
202607240202,2026-07-24,02,02R,11:16,2026-07-24T11:24:29.939851+09:00,4,470,4,150,2,130,,,4-2,1470,7,2=4,510,2,2=4,160,1,4=6,600,9,2=6,920,14,4-2-6,6250,26,2=4=6,1920,8
202607240301,2026-07-24,03,01R,11:14,2026-07-24T11:28:23.798539+09:00,2,490,2,320,3,150,,,2-3,3660,11,2=3,1600,6,2=3,320,6,1=2,240,4,1=3,140,1,2-3-1,5580,21,1=2=3,330,1
202607242307,2026-07-24,23,07R,11:21,2026-07-24T11:30:26.802632+09:00,2,100,2,100,1,100,,,2-1,550,3,1=2,270,1,1=2,160,4,2=4,100,1,1=4,140,2,2-1-4,990,3,1=2=4,330,3
202607241303,2026-07-24,13,03R,11:27,2026-07-24T11:34:22.773112+09:00,4,400,4,100,3,480,,,4-3,3580,14,3=4,1630,7,3=4,370,6,2=4,240,4,2=3,590,10,4-3-2,9210,37,2=3=4,730,3
202607241407,2026-07-24,14,07R,11:28,2026-07-24T11:36:30.691895+09:00,2,230,2,210,3,240,,,2-3,860,3,2=3,580,3,2=3,210,2,2=5,460,10,3=5,770,12,2-3-5,4030,15,2=3=5,2240,9
202607240601,2026-07-24,06,01R,11:32,2026-07-24T11:40:29.423233+09:00,1,280,1,100,4,110,,,1-4,510,2,1=4,230,1,1=4,140,1,1=3,200,2,3=4,360,9,1-4-3,1590,5,1=3=4,580,3
202607240803,2026-07-24,08,03R,11:36,2026-07-24T11:48:24.782668+09:00,2,310,2,120,4,240,,,2-4,450,1,2=4,240,1,2=4,210,3,2=6,140,1,4=6,400,8,2-4-6,1270,2,2=4=6,400,2
202607241702,2026-07-24,17,02R,11:39,2026-07-24T11:48:24.782668+09:00,3,520,3,370,2,250,,,3-2,2440,8,2=3,660,3,2=3,210,3,3=5,320,6,2=5,230,4,3-2-5,4350,14,2=3=5,590,3
202607242108,2026-07-24,21,08R,11:43,2026-07-24T11:50:28.283958+09:00,4,140,4,280,6,750,,,4-6,350,1,4=6,310,2,4=6,120,1,4=5,280,4,5=6,480,9,4-6-5,1190,4,4=5=6,630,2
202607240203,2026-07-24,02,03R,11:45,2026-07-24T11:54:29.599738+09:00,2,230,2,120,5,110,,,2-5,1160,5,2=5,620,4,2=5,210,3,2=3,170,2,3=5,160,1,2-5-3,2280,4,2=3=5,510,2
202607240302,2026-07-24,03,02R,11:41,2026-07-24T11:54:29.599738+09:00,3,300,3,170,4,150,,,3-4,3310,10,3=4,1940,7,3=4,420,7,2=3,120,1,2=4,350,6,3-4-2,5610,21,2=3=4,860,3
202607242308,2026-07-24,23,08R,11:50,2026-07-24T11:56:27.323784+09:00,3,450,3,250,2,130,,,3-2,3460,13,2=3,1280,5,2=3,370,5,3=6,2640,14,2=6,2640,14,3-2-6,35750,64,2=3=6,13180,18
