レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202607192101,2026-07-19,21,01R,08:32,2026-07-19T08:42:22.622141+09:00,1,110,1,100,2,190,,,1-2,310,1,1=2,170,1,1=2,160,1,1=3,190,3,2=3,400,9,1-2-3,1000,2,1=2=3,520,2
202607191001,2026-07-19,10,01R,08:39,2026-07-19T08:46:21.571791+09:00,5,2170,5,450,1,110,,,5-1,4060,9,1=5,900,4,1=5,130,2,3=5,540,8,1=3,160,3,5-1-3,27270,41,1=3=5,1730,6
202607191801,2026-07-19,18,01R,08:46,2026-07-19T08:56:19.219901+09:00,1,110,1,100,3,160,,,1-3,270,1,1=3,220,1,1=3,140,2,1=2,150,3,2=3,280,6,1-3-2,730,3,1=2=3,310,1
202607192102,2026-07-19,21,02R,08:58,2026-07-19T09:06:22.489851+09:00,5,860,5,360,1,100,,,5-1,1670,6,1=5,620,3,1=5,260,5,3=5,280,6,1=3,180,2,5-1-3,4840,17,1=3=5,340,1
202607191002,2026-07-19,10,02R,09:05,2026-07-19T09:14:25.931340+09:00,4,2890,4,280,2,140,,,4-2,3170,8,2=4,780,2,2=4,210,2,3=4,990,11,2=3,350,7,4-2-3,28820,60,2=3=4,3120,10
202607191802,2026-07-19,18,02R,09:12,2026-07-19T09:20:27.078377+09:00,4,1860,4,410,1,100,,,4-1,5300,11,1=4,730,3,1=4,260,3,2=4,800,10,1=2,220,2,4-1-2,33810,52,1=2=4,1390,4
202607192103,2026-07-19,21,03R,09:24,2026-07-19T09:32:20.265201+09:00,5,540,5,390,6,2120,,,5-6,7880,15,5=6,6410,9,5=6,1490,13,3=5,220,3,3=6,800,8,5-6-3,29110,50,3=5=6,3100,9
202607191003,2026-07-19,10,03R,09:31,2026-07-19T09:40:27.107500+09:00,1,160,1,100,3,130,,,1-3,300,1,1=3,170,1,1=3,110,1,1=4,260,6,3=4,200,3,1-3-4,1020,2,1=3=4,360,2
202607191803,2026-07-19,18,03R,09:38,2026-07-19T09:46:21.938051+09:00,1,130,1,100,3,160,,,1-3,320,1,1=3,230,1,1=3,150,1,1=4,210,4,3=4,380,7,1-3-4,1290,6,1=3=4,680,4
202607192104,2026-07-19,21,04R,09:50,2026-07-19T09:58:23.488353+09:00,1,120,1,100,2,220,,,1-2,400,2,1=2,380,2,1=2,220,4,1=4,220,5,2=4,550,9,1-2-4,1510,6,1=2=4,840,5
202607191004,2026-07-19,10,04R,09:57,2026-07-19T10:06:23.649758+09:00,4,160,4,110,3,200,,,4-3,1580,7,3=4,930,4,3=4,360,5,4=6,360,4,3=6,700,10,4-3-6,3810,14,3=4=6,1320,4
202607191804,2026-07-19,18,04R,10:04,2026-07-19T10:12:21.310299+09:00,1,140,1,100,2,100,,,1-2,220,1,1=2,180,1,1=2,100,1,1=3,190,3,2=3,280,8,1-2-3,750,3,1=2=3,470,3
202607192105,2026-07-19,21,05R,10:16,2026-07-19T10:24:23.758511+09:00,1,100,1,100,3,170,,,1-3,390,1,1=3,240,1,1=3,170,1,1=6,270,5,3=6,470,11,1-3-6,980,1,1=3=6,570,3
202607191005,2026-07-19,10,05R,10:23,2026-07-19T10:30:24.540334+09:00,3,380,3,150,1,110,,,3-1,800,4,1=3,240,1,1=3,150,2,2=3,360,7,1=2,260,4,3-1-2,4670,14,1=2=3,460,2
202607191805,2026-07-19,18,05R,10:30,2026-07-19T10:40:25.866737+09:00,1,110,1,100,6,180,,,1-6,360,1,1=6,340,3,1=6,140,1,1=4,150,3,4=6,190,4,1-6-4,940,3,1=4=6,340,1
202607190901,2026-07-19,09,01R,10:33,2026-07-19T10:42:19.186040+09:00,3,280,3,210,1,150,,,3-1,970,4,1=3,250,1,1=3,140,1,3=6,200,3,1=6,190,2,3-1-6,2440,7,1=3=6,340,1
202607190801,2026-07-19,08,01R,10:38,2026-07-19T10:48:25.786177+09:00,1,140,1,110,5,120,,,1-5,620,3,1=5,760,3,1=5,180,3,1=6,400,5,5=6,1330,10,1-5-6,6240,18,1=5=6,2720,8
202607191101,2026-07-19,11,01R,10:41,2026-07-19T10:50:24.706619+09:00,2,350,2,180,4,330,,,2-4,1710,8,2=4,780,4,2=4,300,6,2=6,200,2,4=6,480,9,2-4-6,3730,12,2=4=6,1230,4
202607191701,2026-07-19,17,01R,10:43,2026-07-19T10:50:24.706619+09:00,2,330,2,160,3,150,,,2-3,530,1,2=3,200,1,2=3,180,2,1=2,250,5,1=3,450,7,2-3-1,2590,7,1=2=3,710,2
202607192106,2026-07-19,21,06R,10:45,2026-07-19T10:52:19.933638+09:00,1,220,1,140,2,180,,,1-2,980,4,1=2,820,4,1=2,350,5,1=4,850,14,2=4,260,4,1-2-4,12550,48,1=2=4,3630,13
202607190201,2026-07-19,02,01R,10:47,2026-07-19T10:56:24.280151+09:00,4,860,4,1200,2,290,,,4-2,1930,11,2=4,1230,6,2=4,310,6,3=4,380,7,2=3,160,2,4-2-3,5350,25,2=3=4,380,2
202607191006,2026-07-19,10,06R,10:51,2026-07-19T11:00:22.858963+09:00,2,540,2,370,1,300,,,2-1,2230,11,1=2,880,4,1=2,390,7,2=4,250,4,1=4,170,2,2-1-4,3920,17,1=2=4,470,2
202607191806,2026-07-19,18,06R,10:59,2026-07-19T11:08:18.265304+09:00,1,130,1,150,4,140,,,1-4,560,2,1=4,340,1,1=4,220,2,1=5,710,9,4=5,1220,13,1-4-5,6400,24,1=4=5,2370,9
202607190902,2026-07-19,09,02R,11:04,2026-07-19T11:12:22.096956+09:00,3,720,3,110,1,140,,,3-1,2810,10,1=3,810,4,1=3,280,6,2=3,170,2,1=2,160,1,3-1-2,6460,25,1=2=3,270,1
202607190802,2026-07-19,08,02R,11:08,2026-07-19T11:18:21.775438+09:00,2,580,2,180,1,100,,,2-1,1380,5,1=2,280,1,1=2,310,4,2=6,640,11,1=6,370,7,2-1-6,16350,39,1=2=6,4400,12
202607191702,2026-07-19,17,02R,11:13,2026-07-19T11:22:26.808888+09:00,1,120,1,120,2,260,,,1-2,470,2,1=2,410,2,1=2,380,6,1=3,130,1,2=3,460,8,1-2-3,1430,6,1=2=3,400,3
202607190202,2026-07-19,02,02R,11:16,2026-07-19T11:24:21.025755+09:00,1,280,1,150,4,110,,,1-4,980,4,1=4,460,2,1=4,180,3,1=5,250,4,4=5,170,2,1-4-5,2140,4,1=4=5,380,1
