レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
131,さとふる杯,,2025/12/20,唐津,01R,,1800,晴,南,3,3,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4036,金 田 諭,4,6.63,1.0,,,108.7,2,4,3685,荒 井 輝 年,54,6.78,4.0,,,110.3,3,5,4112,大久保 信一郎,32,6.79,5.0,,,111.8,4,2,4410,井 上 大 輔,53,6.86,2.0,,,113.4,5,3,2878,富 山 弘 幸,37,6.79,3.0,,,114.5,6,6,4678,水 野 望 美,2,6.74,6.0,,,115.1
132,さとふる杯,,2025/12/20,唐津,02R,３ライズ戦,1800,曇り,南,3,3,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3826,村 田 修 次,8,6.76,1.0,,,109.7,2,2,5028,原 田 才一郎,42,6.66,2.0,,,111.0,3,3,3892,草 場 康 幸,55,6.70,3.0,,,112.3,4,4,4396,大 田 直 弥,52,6.78,4.0,,,112.7,5,5,4479,矢 野 真梨菜,26,6.73,5.0,,,114.9,6,6,3867,松 浦 勝,1,6.76,6.0,,,116.2
134,さとふる杯,,2025/12/20,唐津,04R,,1800,曇り,南,3,3,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4873,蒲 原 健 太,30,6.68,1.0,,,108.7,2,2,3983,須 藤 博 倫,18,6.74,2.0,,,110.7,3,3,4564,山 本 景士郎,20,6.74,3.0,,,112.4,4,6,4488,小 山 勉,51,6.74,5.0,,,113.9,5,4,5326,三 嶌 さらら,35,6.69,4.0,,,114.6,6,5,3932,池 田 浩 美,40,6.72,6.0,,,118.1
135,さとふる杯,,2025/12/20,唐津,05R,,1800,晴,南,3,3,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4028,田 村 隆 信,22,6.69,1.0,,,109.3,2,3,3839,川 合 理 司,44,6.78,3.0,,,111.6,3,6,3853,岩 崎 正 哉,36,6.73,6.0,,,112.5,4,4,3505,山 田 竜 一,50,6.68,4.0,,,114.0,5,5,4410,井 上 大 輔,53,6.80,5.0,,,115.1,6,2,3699,富 永 正 人,6,6.68,2.0,,,115.3
136,さとふる杯,,2025/12/20,唐津,06R,,1800,晴,南,4,4,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3300,川 崎 智 幸,9,6.77,1.0,,,109.0,2,5,4036,金 田 諭,4,6.71,4.0,,,110.5,3,2,4015,前 野 竜 一,47,6.78,2.0,,,111.7,4,6,4199,北 川 潤 二,25,6.74,5.0,,,113.3,5,3,3778,安 達 美 帆,3,6.72,3.0,,,114.4,6,4,5086,本 村 大,21,6.78,6.0,,,115.7
137,さとふる杯,,2025/12/20,唐津,07R,８っぴータイ,1800,晴,南西,4,4,差し,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4083,福 島 勇 樹,46,6.72,5.0,,,108.8,2,3,4475,末 永 祐 輝,14,6.73,3.0,,,110.9,3,2,4112,大久保 信一郎,32,6.77,2.0,,,112.4,4,5,5391,出 穂 和 鼓,39,6.79,6.0,,,113.4,5,1,3474,松 瀬 弘 美,12,6.70,1.0,,,114.7,6,4,3867,松 浦 勝,1,6.84,4.0,,,118.5
139,さとふる杯,,2025/12/20,唐津,09R,,1800,晴,南西,4,4,まくり,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3054,北 川 幸 典,59,6.74,3.0,,,110.6,2,4,3932,池 田 浩 美,40,6.72,4.0,,,113.4,3,2,3853,岩 崎 正 哉,36,6.71,2.0,,,114.1,4,5,3826,村 田 修 次,8,6.76,5.0,,,114.9,5,1,3685,荒 井 輝 年,54,6.72,1.0,,,115.2,6,6,3788,一 宮 稔 弘,45,6.75,6.0,,,121.6
1310,さとふる杯,,2025/12/20,唐津,10R,,1800,晴,南西,4,4,まくり,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3909,佐々木 康 幸,13,6.71,5.0,,,110.2,2,5,3300,川 崎 智 幸,9,6.76,6.0,,,111.0,3,3,4873,蒲 原 健 太,30,6.73,3.0,,,113.5,4,1,3505,山 田 竜 一,50,6.71,1.0,,,114.8,5,4,3949,今 出 晋 二,56,6.73,4.0,,,116.6,6,2,3948,大 町 利 克,15,6.74,2.0,,,118.1
1311,さとふる杯,,2025/12/20,唐津,11R,,1800,晴,南西,4,4,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3892,草 場 康 幸,55,6.71,1.0,,,110.3,2,3,4083,福 島 勇 樹,46,6.69,3.0,,,111.1,3,2,4488,小 山 勉,51,6.68,2.0,,,112.3,4,5,3839,川 合 理 司,44,6.78,5.0,,,113.9,5,6,4015,前 野 竜 一,47,6.80,6.0,,,115.9,6,4,4009,小 林 一 樹,38,6.79,4.0,,,117.1
1312,さとふる杯,,2025/12/20,唐津,12R,,1800,晴,南,3,3,逃げ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4547,中 田 竜 太,24,6.71,1.0,,,108.9,2,4,4199,北 川 潤 二,25,6.68,4.0,,,111.2,3,5,5028,原 田 才一郎,42,6.63,5.0,,,113.2,4,2,4028,田 村 隆 信,22,6.71,2.0,,,114.2,5,6,4475,末 永 祐 輝,14,6.64,6.0,,,115.1,6,3,3983,須 藤 博 倫,18,6.69,3.0,,,117.3
