レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202301230201,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,01R,1.0,,1.0,2,6.0,5.0,1,1,51.5,0.5,6.69,-0.5,0.06,2,2,52.9,0.0,6.76,-0.5,0.13,3,3,52.9,0.0,6.83,-0.5,0.01,4,4,52.0,0.0,6.81,-0.5,0.16,5,5,53.3,0.0,6.79,-0.5,0.16,6,6,52.0,0.0,6.74,-0.5,0.24
202301230202,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,02R,1.0,,1.0,2,4.0,6.0,1,1,53.2,0.0,6.88,-0.5,-0.01,2,2,51.5,0.5,6.68,-0.5,0.04,3,3,52.2,0.0,6.71,-0.5,0.01,4,4,52.0,0.0,6.72,-0.5,-0.01,5,6,52.7,0.0,6.85,-0.5,-0.02,6,5,51.5,0.5,6.81,-0.5,0.08
202301230203,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,03R,2.0,,1.0,2,5.0,6.0,1,1,55.1,0.0,6.63,-0.5,0.06,2,2,52.0,0.0,6.61,-0.5,0.03,3,3,53.8,0.0,6.71,-0.5,0.19,4,4,52.0,0.0,6.79,-0.5,0.14,5,5,51.5,0.5,6.72,-0.5,0.08,6,6,52.0,0.0,6.78,-0.5,0.09
202301230204,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,04R,1.0,,1.0,2,5.0,6.0,1,1,51.0,1.0,6.68,-0.5,0.07,2,2,50.5,1.5,6.82,-0.5,0.05,3,3,53.3,0.0,6.7,-0.5,0.14,4,4,50.5,1.5,6.72,-0.5,0.08,5,5,52.5,0.0,6.76,-0.5,-0.05,6,6,52.0,0.0,6.69,-0.5,-0.03
202301230205,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,05R,0.0,1,0.0,2,6.0,6.0,1,1,52.0,0.0,6.73,-0.5,0.28,2,2,55.3,0.0,6.72,-0.5,0.07,3,3,50.0,2.0,6.76,-0.5,0.05,4,4,52.0,0.0,6.73,0.0,0.19,5,5,52.0,0.0,6.73,-0.5,0.12,6,6,52.0,0.0,6.78,0.0,0.27
202301230206,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,06R,1.0,,1.0,2,6.0,6.0,1,1,52.0,0.0,6.64,-0.5,0.16,2,2,52.2,0.0,6.81,-0.5,0.23,3,3,52.9,0.0,6.71,-0.5,0.23,4,4,52.2,0.0,6.67,0.0,0.27,5,5,52.4,0.0,6.76,-0.5,0.14,6,6,52.2,0.0,6.75,-0.5,0.07
202301230207,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,07R,3.0,1,1.0,2,6.0,6.0,1,1,52.0,0.0,6.69,-0.5,-0.03,2,2,52.9,0.0,6.74,-0.5,0.18,3,3,52.0,0.0,6.73,-0.5,0.35,4,4,53.2,0.0,6.81,-0.5,-0.1,5,5,53.8,0.0,6.76,-0.5,0.19,6,6,52.7,0.0,6.87,-0.5,-0.03
202301230208,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,08R,2.0,,1.0,2,7.0,6.0,1,1,51.5,0.5,6.69,-0.5,0.11,2,2,51.5,0.5,6.73,-0.5,0.16,3,3,55.1,0.0,6.7,-0.5,-0.03,4,4,51.0,1.0,6.65,0.0,0.04,5,5,52.0,0.0,6.75,-0.5,0.04,6,6,50.5,1.5,6.68,-0.5,0.04
202301230209,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,09R,1.0,,1.0,2,7.0,6.0,1,1,52.1,0.0,6.72,-0.5,0.07,2,2,52.0,0.0,6.76,-0.5,0.08,3,3,56.8,0.0,6.75,0.0,0.01,4,4,53.3,0.0,6.75,-0.5,0.16,5,5,52.0,0.0,6.74,0.0,0.15,6,6,52.5,0.0,6.87,-0.5,0.09
202301230210,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第１戦,2023-01-23,2,10R,2.0,,1.0,2,7.0,6.0,1,1,52.2,0.0,6.78,-0.5,0.13,2,2,52.4,0.0,6.79,-0.5,0.14,3,3,52.0,0.0,6.65,-0.5,0.24,4,4,53.3,0.0,6.8,-0.5,0.02,5,5,55.3,0.0,6.75,-0.5,0.07,6,6,52.0,0.0,6.77,-0.5,0.01
