レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202608070412,2026-08-07,04,12R,3898,0.1275,4216,0.1357,4483,0.1257,4114,0.1754,4504,0.1302,3907,0.1666
202608070901,2026-08-07,09,01R,4146,0.1427,5033,0.1849,3635,0.1518,4649,0.1235,4952,0.1797,5430,0.2116
202608070902,2026-08-07,09,02R,5259,0.1491,4258,0.1811,3620,0.1657,5183,0.1423,5101,0.1761,5424,0.2114
202608070903,2026-08-07,09,03R,3568,0.1579,5209,0.1925,3543,0.1562,4466,0.1578,4505,0.1467,3715,0.1847
202608070904,2026-08-07,09,04R,3692,0.1298,4953,0.1523,3212,0.1481,4339,0.1758,4643,0.1329,5136,0.1447
202608070905,2026-08-07,09,05R,4794,0.1333,4429,0.1843,4693,0.1827,5033,0.1819,3814,0.1829,3948,0.1957
202608070906,2026-08-07,09,06R,3635,0.1503,3505,0.1478,4220,0.1556,4391,0.1485,4864,0.1747,4099,0.166
202608070907,2026-08-07,09,07R,4803,0.1859,3516,0.1657,4401,0.1342,4656,0.1454,5424,0.1979,4797,0.1856
202608070908,2026-08-07,09,08R,4952,0.1723,4466,0.1608,4339,0.1728,3747,0.1518,3620,0.1716,4398,0.1479
202608070909,2026-08-07,09,09R,4163,0.1543,5259,0.1566,3814,0.177,3568,0.1624,4953,0.1522,5257,0.1591
202608070910,2026-08-07,09,10R,4643,0.1255,4623,0.1522,4505,0.1408,4864,0.1718,4146,0.1501,5101,0.1896
202608070911,2026-08-07,09,11R,4926,0.127,5136,0.1313,3516,0.1597,5038,0.1308,3543,0.1621,3505,0.1612
202608070912,2026-08-07,09,12R,4391,0.144,4794,0.1408,3692,0.1313,4401,0.1372,4649,0.1264,3747,0.1682
202608071001,2026-08-07,10,01R,3721,0.1094,4495,0.1488,5020,0.164,3660,0.1867,4211,0.1307,3834,0.1806
202608071002,2026-08-07,10,02R,4523,0.1412,5267,0.1458,5178,0.1719,4905,0.1853,5169,0.1872,5006,0.199
202608071003,2026-08-07,10,03R,4967,0.1418,4896,0.1905,4529,0.1306,4154,0.1755,3889,0.1584,4557,0.2016
202608071004,2026-08-07,10,04R,4977,0.1416,5091,0.1403,4469,0.1599,4239,0.1424,5350,0.1601,4219,0.2229
202608071005,2026-08-07,10,05R,4826,0.121,3834,0.1672,5369,0.1504,4561,0.2157,4181,0.2015,3918,0.1741
202608071006,2026-08-07,10,06R,5006,0.1781,4134,0.1694,5015,0.1309,5166,0.1459,3660,0.1896,5425,0.2427
202608071007,2026-08-07,10,07R,4557,0.1807,4991,0.1606,4514,0.1863,4211,0.1278,4906,0.1549,4632,0.1905
202608071008,2026-08-07,10,08R,5169,0.1798,4688,0.1278,4226,0.1459,5091,0.1373,4529,0.1365,3963,0.178
202608071009,2026-08-07,10,09R,5369,0.1489,4967,0.1493,4876,0.1551,4469,0.1629,5267,0.1457,5020,0.1834
202608071010,2026-08-07,10,10R,5350,0.1527,3745,0.1668,3721,0.1109,5425,0.2263,4523,0.1486,4561,0.2321
202608071011,2026-08-07,10,11R,5178,0.1704,3918,0.1607,4991,0.1546,4977,0.1461,5166,0.1488,4896,0.2039
202608071012,2026-08-07,10,12R,4239,0.1379,4514,0.1923,3963,0.1586,4134,0.1664,4495,0.1487,4154,0.1919
202608071201,2026-08-07,12,01R,5354,0.1607,3653,0.221,3699,0.191,4348,0.1548,4411,0.182,4457,0.1926
202608071202,2026-08-07,12,02R,5143,0.178,5235,0.1641,3392,0.1845,4651,0.1602,4796,0.1493,5138,0.1881
202608071203,2026-08-07,12,03R,4944,0.1584,4081,0.1726,4175,0.1122,3790,0.1766,3538,0.2059,4335,0.1436
202608071204,2026-08-07,12,04R,5131,0.1677,5298,0.1329,4761,0.1243,4950,0.1453,4158,0.1683,3797,0.2138
202608071205,2026-08-07,12,05R,3965,0.1525,5301,0.1574,4458,0.1439,5186,0.1655,5354,0.1681,4350,0.1424
202608071206,2026-08-07,12,06R,3976,0.1742,4137,0.1242,4828,0.1616,4203,0.1588,5143,0.1854,5031,0.1729
202608071207,2026-08-07,12,07R,3699,0.1895,4233,0.1654,3412,0.1479,4083,0.1443,4944,0.1658,4651,0.1766
202608071208,2026-08-07,12,08R,4175,0.1107,4883,0.1421,4195,0.143,5131,0.1722,4305,0.1476,3653,0.2344
202608071209,2026-08-07,12,09R,4348,0.1503,5186,0.1685,5298,0.1269,4120,0.1551,4644,0.1398,5235,0.1775
202608071210,2026-08-07,12,10R,4796,0.1419,5244,0.1746,4137,0.1182,4231,0.1589,3965,0.1599,4411,0.1955
202608071211,2026-08-07,12,11R,4350,0.1215,4234,0.157,4890,0.1214,4335,0.1272,4828,0.1675,4761,0.1437
202608071212,2026-08-07,12,12R,4305,0.1402,5031,0.1595,4083,0.1413,4081,0.1696,4950,0.1482,5301,0.1708
202608071401,2026-08-07,14,01R,4063,0.1158,4343,0.1686,4247,0.1585,3282,0.1774,3616,0.1463,5423,0.2389
202608071402,2026-08-07,14,02R,3572,0.176,4839,0.1342,3757,0.1662,5199,0.1,5249,0.1463,4167,0.1584
202608071403,2026-08-07,14,03R,4704,0.1224,4055,0.1622,4367,0.2067,4708,0.1913,4000,0.167,5388,0.2304
202608071404,2026-08-07,14,04R,4596,0.1555,4564,0.1683,3305,0.1479,3361,0.1567,4039,0.1381,4812,0.1543
202608071405,2026-08-07,14,05R,4636,0.1774,4383,0.1853,4672,0.1637,5343,0.1504,5016,0.1376,3523,0.1978
202608071406,2026-08-07,14,06R,3616,0.1389,3333,0.1532,5199,0.097,3743,0.1401,4865,0.1932,4374,0.1686
202608071407,2026-08-07,14,07R,5249,0.1389,3458,0.1642,4571,0.159,4732,0.1095,4343,0.1685,5154,0.1726
202608071408,2026-08-07,14,08R,4367,0.2052,4812,0.1409,3304,0.1567,3757,0.1692,5423,0.2254,3584,0.1839
202608071409,2026-08-07,14,09R,4000,0.1596,3841,0.1532,3477,0.177,4063,0.1203,4636,0.1848,3950,0.1651
202608071410,2026-08-07,14,10R,4865,0.1858,4028,0.159,3853,0.174,4596,0.16,3572,0.1834,4383,0.1987
202608071411,2026-08-07,14,11R,4732,0.105,4039,0.1382,3743,0.1371,4055,0.1592,4672,0.1696,4839,0.1476
202608071412,2026-08-07,14,12R,4571,0.1575,3361,0.1597,5016,0.1317,3333,0.1502,3304,0.1626,4708,0.2077
202608071501,2026-08-07,15,01R,3401,0.1973,5170,0.1443,4020,0.1508,4327,0.1904,3968,0.1751,3362,0.1931
202608071502,2026-08-07,15,02R,3773,0.1501,4260,0.1659,4180,0.1514,4043,0.1527,4714,0.1716,5453,0.192
202608071503,2026-08-07,15,03R,4272,0.1414,4315,0.1608,4319,0.1605,5078,0.1894,4776,0.1553,3327,0.1772
202608071504,2026-08-07,15,04R,4765,0.1359,4730,0.1547,4908,0.1239,5403,0.1756,4015,0.1443,4298,0.1767
202608071505,2026-08-07,15,05R,3852,0.1778,4041,0.1849,4174,0.1421,5387,0.1946,4886,0.1426,3703,0.1896
202608071506,2026-08-07,15,06R,4331,0.149,4237,0.1269,4270,0.161,3885,0.1603,4603,0.1503,4327,0.2068
202608071507,2026-08-07,15,07R,3872,0.1676,4757,0.1375,4043,0.1497,4272,0.1459,5261,0.1593,4020,0.1702
202608071508,2026-08-07,15,08R,4703,0.1413,4319,0.1665,3401,0.1988,4180,0.1544,5353,0.1791,5403,0.192
202608071509,2026-08-07,15,09R,4714,0.1642,5310,0.1846,4479,0.1852,4878,0.1709,5078,0.1923,4730,0.1681
202608071510,2026-08-07,15,10R,3885,0.1558,4015,0.1444,3362,0.1737,3703,0.1732,4260,0.1658,4315,0.1742
202608071511,2026-08-07,15,11R,4886,0.1352,4331,0.1565,4298,0.1573,3327,0.1608,3872,0.175,3968,0.1886
202608071512,2026-08-07,15,12R,4776,0.1479,4908,0.1299,4237,0.1209,4757,0.1345,4703,0.1487,4174,0.1615
202608071701,2026-08-07,17,01R,3811,0.1377,3294,0.1751,3372,0.191,3878,0.1616,3606,0.1627,4230,0.1881
202608071702,2026-08-07,17,02R,4572,0.1468,5043,0.137,5160,0.1383,4358,0.2191,5014,0.1608,5089,0.1654
202608071703,2026-08-07,17,03R,4951,0.1485,4106,0.183,4196,0.1646,3455,0.1506,5037,0.1578,5087,0.1703
202608071704,2026-08-07,17,04R,4822,0.1509,4396,0.1766,3812,0.1553,3370,0.1971,4218,0.1418,4236,0.1461
202608071705,2026-08-07,17,05R,4286,0.1367,4844,0.1823,4998,0.1177,4627,0.1445,4443,0.1752,5435,0.2609
202608071706,2026-08-07,17,06R,4376,0.1413,4798,0.1176,4103,0.2076,4388,0.1428,3878,0.1645,5245,0.1707
202608071707,2026-08-07,17,07R,4296,0.1415,4358,0.2221,4951,0.15,3606,0.1598,4824,0.127,5358,0.215
202608071708,2026-08-07,17,08R,4743,0.1206,3370,0.2001,5014,0.1549,4106,0.18,3294,0.175,5265,0.17
202608071709,2026-08-07,17,09R,4962,0.144,3455,0.1536,4443,0.1693,4436,0.175,4396,0.1765,3372,0.2104
202608071710,2026-08-07,17,10R,5089,0.1445,4218,0.1419,4388,0.1398,3811,0.1422,4798,0.1175,4844,0.1957
202608071711,2026-08-07,17,11R,5087,0.1494,4824,0.1271,4627,0.1415,4286,0.1412,4822,0.1583,5043,0.1504
202608071712,2026-08-07,17,12R,4236,0.1252,5037,0.1579,4296,0.143,4572,0.1513,4376,0.1487,4998,0.1371
202608071801,2026-08-07,18,01R,4347,0.1563,5205,0.1779,4845,0.1846,4994,0.1632,4536,0.1484,4611,0.1555
202608071802,2026-08-07,18,02R,3232,0.1486,4478,0.147,4974,0.1869,4433,0.1734,4117,0.2048,4964,0.1563
202608071803,2026-08-07,18,03R,4011,0.136,4225,0.1442,4963,0.1388,4642,0.1607,4530,0.1501,5045,0.2256
202608071804,2026-08-07,18,04R,4546,0.1441,5088,0.1627,5188,0.147,4123,0.189,5281,0.1515,3435,0.1662
202608071805,2026-08-07,18,05R,4590,0.1535,4243,0.2007,4775,0.1283,4373,0.1776,3611,0.1331,4502,0.1507
202608071806,2026-08-07,18,06R,4050,0.1399,4289,0.1554,4347,0.1578,4938,0.1397,4819,0.177,4387,0.1621
202608071807,2026-08-07,18,07R,3900,0.1758,4482,0.1837,4224,0.2149,4961,0.1453,3232,0.156,4845,0.204
202608071808,2026-08-07,18,08R,4433,0.1689,4611,0.1421,4893,0.1412,4313,0.1403,4011,0.1434,4804,0.1948
202608071809,2026-08-07,18,09R,4994,0.1587,5189,0.1957,4530,0.1442,4825,0.1332,4546,0.1515,4478,0.1604
202608071810,2026-08-07,18,10R,4556,0.1528,4775,0.1343,4823,0.1487,5088,0.1597,4964,0.1428,3618,0.1994
202608071811,2026-08-07,18,11R,5281,0.1441,5045,0.2122,5155,0.1266,4502,0.1343,4208,0.1498,4536,0.1619
202608071812,2026-08-07,18,12R,4456,0.174,4117,0.2049,4050,0.1414,4190,0.1493,5193,0.1503,4225,0.1576
202608071901,2026-08-07,19,01R,5152,0.2106,3696,0.1692,5000,0.1291,4917,0.1372,3647,0.1612,3286,0.175
202608071902,2026-08-07,19,02R,3875,0.1574,3957,0.1796,3908,0.1316,3544,0.1744,3863,0.1571,5460,0.1865
202608071903,2026-08-07,19,03R,3804,0.1415,4151,0.1854,3615,0.1389,4985,0.1298,3499,0.1698,5120,0.1796
202608071904,2026-08-07,19,04R,5063,0.1609,5050,0.1548,3467,0.1737,4772,0.1057,3430,0.157,5375,0.1876
202608071905,2026-08-07,19,05R,4079,0.1494,3614,0.1641,3946,0.1302,4263,0.1837,3535,0.186,4601,0.1376
202608071906,2026-08-07,19,06R,4437,0.1559,3647,0.1613,4485,0.1665,4369,0.1497,3696,0.1691,4702,0.1536
202608071907,2026-08-07,19,07R,5115,0.1348,4451,0.1528,4368,0.1807,3461,0.1726,3776,0.1783,5191,0.1322
202608071908,2026-08-07,19,08R,3582,0.1422,3286,0.1616,4186,0.1475,4637,0.171,3957,0.1795,4346,0.1946
202608071909,2026-08-07,19,09R,4601,0.1167,4079,0.1569,4772,0.1027,3467,0.1767,3875,0.1648,3804,0.1624
202608071910,2026-08-07,19,10R,4702,0.1327,4437,0.1634,4985,0.1268,3615,0.1419,5050,0.1547,5063,0.1818
202608071911,2026-08-07,19,11R,3946,0.1287,3499,0.1699,4369,0.1467,4451,0.1498,3908,0.1375,5115,0.1557
202608071912,2026-08-07,19,12R,4637,0.1665,3863,0.1572,3544,0.1714,4151,0.1824,3614,0.164,4368,0.2001
202608072001,2026-08-07,20,01R,5351,0.1435,5102,0.1737,5398,0.164,4638,0.1813,5389,0.1715,4729,0.1909
202608072002,2026-08-07,20,02R,4697,0.1662,4679,0.1586,5200,0.1953,4753,0.1605,5028,0.1469,5464,0.2125
202608072003,2026-08-07,20,03R,4487,0.1651,4521,0.1996,5303,0.1412,4522,0.1388,5413,0.1195,3783,0.1525
202608072004,2026-08-07,20,04R,5223,0.1463,5198,0.1961,5158,0.1371,3257,0.1405,4607,0.1676,4694,0.1861
202608072005,2026-08-07,20,05R,4364,0.1191,4148,0.1403,4874,0.1568,5104,0.1539,5398,0.1699,5426,0.1861
202608072006,2026-08-07,20,06R,4545,0.125,4892,0.173,5177,0.1868,4155,0.149,4958,0.1406,5446,0.2195
202608072007,2026-08-07,20,07R,4413,0.1556,4942,0.1491,4932,0.1369,4679,0.1556,4487,0.1725,5389,0.185
202608072008,2026-08-07,20,08R,4848,0.1413,4256,0.1447,4402,0.1593,4204,0.1784,4697,0.1736,5413,0.133
202608072009,2026-08-07,20,09R,4403,0.1246,5258,0.1469,4522,0.1358,4861,0.1509,5198,0.196,4874,0.1762
202608072010,2026-08-07,20,10R,4148,0.1328,4607,0.1677,4753,0.1575,4958,0.1377,4521,0.1995,5102,0.1871
202608072011,2026-08-07,20,11R,5158,0.1356,4155,0.152,5104,0.1509,4942,0.1461,5200,0.2012,5303,0.1606
202608072012,2026-08-07,20,12R,3257,0.136,3783,0.1391,4848,0.1428,4364,0.1236,4545,0.1324,4932,0.1563
202608072401,2026-08-07,24,01R,4966,0.1514,4213,0.1636,5086,0.1891,4498,0.1514,5443,0.2013,4705,0.1549
202608072402,2026-08-07,24,02R,4287,0.1395,5048,0.1845,5384,0.2057,5011,0.1449,3473,0.131,3284,0.2203
202608072403,2026-08-07,24,03R,4164,0.1692,4497,0.1378,3777,0.1772,4949,0.1495,5395,0.169,4948,0.1514
202608072404,2026-08-07,24,04R,5055,0.1304,4624,0.1887,4969,0.155,4588,0.1345,4248,0.1646,5457,0.2242
202608072405,2026-08-07,24,05R,3892,0.1609,4715,0.1437,3574,0.1366,4004,0.1649,4299,0.1538,3843,0.1624
202608072406,2026-08-07,24,06R,3527,0.1458,4695,0.1376,4092,0.156,3224,0.1782,4352,0.1377,4498,0.1678
202608072407,2026-08-07,24,07R,4241,0.1532,4259,0.143,3576,0.1682,5384,0.2087,4966,0.1588,5443,0.2148
202608072408,2026-08-07,24,08R,4553,0.1473,4948,0.138,5011,0.1419,4096,0.1416,4164,0.1766,4213,0.177
202608072409,2026-08-07,24,09R,4248,0.1572,4705,0.1415,4497,0.1318,4171,0.1782,5457,0.2107,4949,0.1659
202608072410,2026-08-07,24,10R,4624,0.1812,4287,0.147,5395,0.1631,5086,0.1921,3349,0.1467,3964,0.2197
202608072411,2026-08-07,24,11R,3473,0.1236,3574,0.1426,5048,0.1785,4695,0.1346,4969,0.1609,4588,0.1509
202608072412,2026-08-07,24,12R,4352,0.1303,3777,0.1832,4259,0.137,5055,0.1349,4715,0.1436,4299,0.1673
