レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608290101,2026-08-29,01,01R,4366,0.1519,0.1107,0.1932,4571,0.1498,0.1041,0.1954,3854,0.1447,0.1006,0.1887,3783,0.1459,0.1071,0.1846,4352,0.133,0.0994,0.1665,4030,0.1458,0.1129,0.1787
202608290102,2026-08-29,01,02R,4350,0.1185,0.0875,0.1495,4497,0.1335,0.0953,0.1718,4024,0.1519,0.1162,0.1877,4371,0.1261,0.0858,0.1664,4494,0.1593,0.119,0.1996,4604,0.1507,0.1154,0.186
202608290103,2026-08-29,01,03R,4847,0.1287,0.0926,0.1648,3415,0.1305,0.0943,0.1667,3942,0.1348,0.1019,0.1677,4344,0.1416,0.096,0.1872,4444,0.1241,0.0876,0.1606,4685,0.1641,0.1283,0.2
202608290104,2026-08-29,01,04R,4266,0.1432,0.0848,0.2016,3590,0.128,0.0874,0.1686,4237,0.1385,0.0931,0.1838,4205,0.1205,0.0885,0.1525,4446,0.1415,0.1066,0.1765,4848,0.1576,0.1162,0.1989
202608290105,2026-08-29,01,05R,4030,0.1249,0.092,0.1578,4061,0.1279,0.0936,0.1622,4166,0.1141,0.0803,0.148,4851,0.1164,0.0823,0.1505,4361,0.1375,0.1006,0.1745,5224,0.148,0.1121,0.1839
202608290106,2026-08-29,01,06R,3716,0.1163,0.0847,0.1478,3854,0.1507,0.1066,0.1947,4494,0.1534,0.1131,0.1937,4337,0.1172,0.0822,0.1523,4497,0.1334,0.0952,0.1717,4366,0.1728,0.1316,0.2141
202608290107,2026-08-29,01,07R,4547,0.1389,0.096,0.1819,3783,0.1489,0.1101,0.1876,3415,0.1245,0.0883,0.1607,3942,0.1378,0.1049,0.1707,4024,0.1578,0.1221,0.1936,4571,0.1632,0.1175,0.2088
202608290108,2026-08-29,01,08R,4686,0.1175,0.0816,0.1535,4352,0.1331,0.0995,0.1666,3590,0.122,0.0814,0.1626,4446,0.1386,0.1037,0.1736,4371,0.129,0.0887,0.1693,4847,0.1496,0.1135,0.1857
202608290109,2026-08-29,01,09R,3941,0.1145,0.0817,0.1473,4586,0.1192,0.0884,0.1501,4262,0.1296,0.0977,0.1615,4445,0.1148,0.0764,0.1531,4787,0.1246,0.0867,0.1626,4013,0.1545,0.112,0.197
202608290110,2026-08-29,01,10R,4238,0.1243,0.0874,0.1612,4719,0.1269,0.0954,0.1585,4362,0.1304,0.0964,0.1644,3959,0.1369,0.0986,0.1753,4418,0.1178,0.0828,0.1527,4682,0.1451,0.1131,0.1772
202608290111,2026-08-29,01,11R,4320,0.1166,0.0773,0.1559,4188,0.1126,0.0768,0.1485,4831,0.1362,0.1029,0.1694,4477,0.1264,0.0907,0.162,5121,0.1383,0.0998,0.1768,4939,0.1403,0.105,0.1755
202608290112,2026-08-29,01,12R,4061,0.1204,0.0861,0.1547,4686,0.125,0.0891,0.161,4547,0.1404,0.0975,0.1834,4266,0.1477,0.0893,0.2061,4350,0.1259,0.0949,0.1569,3716,0.1372,0.1056,0.1687
