レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608140101,2026-08-14,01,01R,5364,0.1398,0.0909,0.1887,4113,0.1634,0.1271,0.1997,4568,0.1295,0.0959,0.1631,4420,0.1513,0.1113,0.1913,3659,0.1618,0.1279,0.1956,3805,0.1335,0.1009,0.1661
202608140102,2026-08-14,01,02R,5153,0.1779,0.1287,0.2272,4987,0.1624,0.1274,0.1974,3850,0.1282,0.0921,0.1642,4539,0.1211,0.0897,0.1526,4240,0.1439,0.1025,0.1853,3655,0.21,0.1714,0.2486
202608140103,2026-08-14,01,03R,5103,0.1958,0.1468,0.2449,4540,0.1317,0.0892,0.1742,3441,0.1732,0.1262,0.2202,4188,0.1096,0.0729,0.1462,3482,0.1374,0.1019,0.1729,3406,0.1734,0.1312,0.2156
202608140104,2026-08-14,01,04R,4880,0.1476,0.1135,0.1817,4851,0.1256,0.0902,0.1609,4281,0.1524,0.1096,0.1951,4486,0.1531,0.113,0.1931,4888,0.173,0.1319,0.214,5090,0.1816,0.1452,0.2181
202608140105,2026-08-14,01,05R,4766,0.103,0.0652,0.1407,4238,0.1413,0.1045,0.178,4550,0.1565,0.1196,0.1934,3860,0.1977,0.1547,0.2407,3827,0.1702,0.1239,0.2165,5455,0.1953,0.1426,0.2479
202608140106,2026-08-14,01,06R,5234,0.1249,0.0851,0.1647,5320,0.1643,0.1229,0.2058,4491,0.177,0.1324,0.2215,4940,0.1689,0.1176,0.2202,5390,0.1564,0.1167,0.1961,3475,0.1897,0.1519,0.2274
202608140107,2026-08-14,01,07R,5065,0.1164,0.085,0.1479,4568,0.1355,0.1019,0.1691,4787,0.1224,0.0838,0.161,3482,0.1345,0.099,0.17,3655,0.1965,0.1579,0.2351,3947,0.1864,0.1436,0.2292
202608140108,2026-08-14,01,08R,5141,0.1417,0.1081,0.1753,3973,0.1998,0.1622,0.2373,4407,0.1548,0.1154,0.1941,4113,0.1604,0.1241,0.1967,5216,0.1539,0.1161,0.1917,3850,0.1476,0.1115,0.1836
202608140109,2026-08-14,01,09R,5301,0.1497,0.1153,0.184,3805,0.1201,0.0875,0.1527,4486,0.1501,0.11,0.1901,4645,0.1341,0.0954,0.1728,3740,0.1568,0.1139,0.1996,5150,0.1921,0.1458,0.2383
202608140110,2026-08-14,01,10R,4281,0.1509,0.1081,0.1936,4362,0.1413,0.1069,0.1758,4539,0.1181,0.0867,0.1496,3659,0.1589,0.125,0.1927,3475,0.1762,0.1384,0.2139,3441,0.1926,0.1456,0.2396
