レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608160408,2026-08-16,04,08R,4895,0.1204,0.0782,0.1626,4560,0.1564,0.1175,0.1953,5175,0.1555,0.1108,0.2002,3857,0.1751,0.1294,0.2208,5005,0.1348,0.0898,0.1798,5427,0.2145,0.1686,0.2604
202608160409,2026-08-16,04,09R,4191,0.1442,0.1068,0.1815,3992,0.1557,0.1213,0.1902,4484,0.2083,0.1202,0.2963,3966,0.1642,0.1178,0.2107,3385,0.1502,0.1108,0.1895,5415,0.2721,0.2104,0.3338
202608160410,2026-08-16,04,10R,3256,0.1305,0.0881,0.1729,3826,0.1447,0.1041,0.1853,4779,0.1383,0.0991,0.1774,3319,0.1541,0.117,0.1913,3463,0.1793,0.139,0.2196,4488,0.1647,0.1275,0.2019
202608160411,2026-08-16,04,11R,4759,0.1391,0.1004,0.1778,5047,0.1613,0.1149,0.2078,4152,0.1472,0.1096,0.1847,4496,0.1591,0.1167,0.2015,4053,0.1732,0.1267,0.2197,5228,0.1678,0.1304,0.2052
202608160412,2026-08-16,04,12R,4297,0.1122,0.0788,0.1455,5226,0.1454,0.103,0.1878,4460,0.1282,0.0848,0.1716,4104,0.1292,0.0899,0.1686,4036,0.1494,0.1114,0.1874,4680,0.1986,0.1514,0.2458
202608160501,2026-08-16,05,01R,5285,0.1758,0.126,0.2256,3863,0.1563,0.1164,0.1962,3868,0.1728,0.1334,0.2121,3293,0.1742,0.129,0.2194,4883,0.1379,0.0989,0.177,4134,0.1808,0.1399,0.2216
202608160502,2026-08-16,05,02R,5211,0.1472,0.1003,0.194,2538,0.2069,0.1523,0.2615,3641,0.1675,0.127,0.208,3467,0.1733,0.133,0.2136,5424,0.2004,0.1499,0.2508,4305,0.1552,0.1132,0.1972
202608160503,2026-08-16,05,03R,4875,0.1526,0.1116,0.1937,4083,0.1471,0.1091,0.1852,4626,0.1947,0.1394,0.25,3792,0.1541,0.1218,0.1864,4911,0.157,0.1173,0.1968,3072,0.1808,0.1415,0.22
202608160504,2026-08-16,05,04R,5006,0.1799,0.1317,0.228,4274,0.1488,0.1084,0.1892,4928,0.1374,0.0945,0.1803,4688,0.1232,0.0874,0.1591,4109,0.1386,0.1002,0.1771,3922,0.1966,0.1588,0.2343
202608160505,2026-08-16,05,05R,5201,0.1626,0.1228,0.2024,4335,0.1333,0.0978,0.1689,4528,0.1618,0.1177,0.206,3889,0.1493,0.1087,0.1899,3377,0.2063,0.1559,0.2566,4081,0.1808,0.1386,0.223
202608160506,2026-08-16,05,06R,4863,0.1696,0.1267,0.2124,4644,0.1364,0.1023,0.1705,4939,0.1168,0.0801,0.1536,4177,0.1552,0.1112,0.1991,4906,0.1549,0.1186,0.1912,3293,0.1906,0.1454,0.2358
202608160507,2026-08-16,05,07R,4535,0.1529,0.1129,0.193,4468,0.1573,0.1187,0.1959,4995,0.1695,0.1308,0.2081,2538,0.2039,0.1493,0.2585,5331,0.127,0.0824,0.1716,3590,0.1476,0.1038,0.1914
202608160508,2026-08-16,05,08R,4911,0.1496,0.1099,0.1894,5242,0.197,0.1417,0.2523,3505,0.1343,0.093,0.1756,5285,0.1803,0.1305,0.2301,3641,0.1734,0.1329,0.2139,4114,0.1853,0.1463,0.2243
202608160509,2026-08-16,05,09R,4109,0.1312,0.0928,0.1697,3377,0.2064,0.156,0.2567,4203,0.1557,0.1193,0.1922,5424,0.1975,0.147,0.2479,3863,0.1562,0.1163,0.1961,4083,0.1605,0.1225,0.1986
202608160510,2026-08-16,05,10R,4928,0.1359,0.093,0.1788,5211,0.1547,0.1078,0.2015,3889,0.1463,0.1057,0.1869,4906,0.152,0.1157,0.1883,4134,0.1673,0.1264,0.2081,4626,0.2141,0.1588,0.2694
202608160511,2026-08-16,05,11R,4528,0.1603,0.1162,0.2045,5006,0.1874,0.1392,0.2355,4298,0.1544,0.1189,0.1898,3613,0.1411,0.1054,0.1768,4863,0.177,0.1341,0.2198,4883,0.1514,0.1124,0.1905
202608160512,2026-08-16,05,12R,4939,0.1153,0.0786,0.1521,3792,0.1571,0.1248,0.1894,4468,0.1513,0.1127,0.1899,4335,0.1303,0.0948,0.1659,4305,0.1417,0.0997,0.1837,4688,0.1396,0.1038,0.1755
202608160601,2026-08-16,06,01R,3796,0.1583,0.108,0.2086,4317,0.1675,0.1192,0.2159,4068,0.1562,0.1136,0.1988,5432,0.1454,0.0993,0.1915,4033,0.139,0.1031,0.1749,5174,0.2078,0.1641,0.2515
202608160602,2026-08-16,06,02R,4216,0.1356,0.0982,0.1731,4076,0.1918,0.1497,0.2339,5385,0.1239,0.0792,0.1687,3422,0.1382,0.1022,0.1741,4740,0.1654,0.1255,0.2053,3489,0.1532,0.1164,0.1899
202608160603,2026-08-16,06,03R,4625,0.1518,0.1093,0.1942,4150,0.1255,0.0926,0.1584,4840,0.1483,0.1025,0.1941,4342,0.1414,0.1026,0.1801,5378,0.2037,0.1482,0.2593,3995,0.1397,0.1061,0.1732
202608160604,2026-08-16,06,04R,4073,0.1338,0.1036,0.1641,4918,0.1763,0.1292,0.2234,5076,0.1434,0.1003,0.1865,5294,0.1514,0.1151,0.1878,4984,0.1959,0.1409,0.2508,5332,0.1804,0.1374,0.2234
202608160605,2026-08-16,06,05R,3563,0.1362,0.0993,0.1732,3502,0.1637,0.1148,0.2126,4933,0.12,0.0847,0.1554,5434,0.1579,0.1142,0.2016,4360,0.1704,0.1044,0.2363,3156,0.1754,0.1332,0.2175
202608160606,2026-08-16,06,06R,5269,0.1236,0.0822,0.165,4058,0.1843,0.1422,0.2264,5248,0.1741,0.1292,0.2191,4843,0.1681,0.1228,0.2134,4216,0.143,0.1056,0.1805,4124,0.1823,0.1436,0.221
202608160607,2026-08-16,06,07R,4076,0.1843,0.1422,0.2264,4581,0.1447,0.1062,0.1832,4317,0.1615,0.1132,0.2099,5378,0.2008,0.1453,0.2564,5432,0.1483,0.1022,0.1944,3987,0.1771,0.1313,0.2229
202608160608,2026-08-16,06,08R,4033,0.1316,0.0957,0.1675,5294,0.1544,0.1181,0.1908,4740,0.1595,0.1196,0.1994,3995,0.1233,0.0897,0.1568,5385,0.1298,0.0851,0.1746,4918,0.1897,0.1426,0.2368
202608160609,2026-08-16,06,09R,4933,0.1185,0.0832,0.1539,5332,0.167,0.124,0.21,4150,0.1195,0.0866,0.1524,4068,0.1592,0.1166,0.2018,3796,0.1657,0.1154,0.216,3990,0.1606,0.1211,0.2002
202608160610,2026-08-16,06,10R,4360,0.163,0.097,0.2289,3422,0.1412,0.1052,0.1771,4342,0.1384,0.0996,0.1771,3502,0.1607,0.1118,0.2096,5269,0.131,0.0896,0.1724,5076,0.1628,0.1197,0.2059
202608160611,2026-08-16,06,11R,3489,0.1323,0.0955,0.169,4073,0.1413,0.1111,0.1716,4581,0.1387,0.1002,0.1772,4840,0.1513,0.1055,0.1971,4058,0.1842,0.1421,0.2263,3563,0.1571,0.1202,0.1941
202608160612,2026-08-16,06,12R,3909,0.09,0.0597,0.1202,3959,0.1424,0.1032,0.1816,3960,0.1026,0.0718,0.1333,4131,0.1572,0.1141,0.2004,5034,0.1226,0.0846,0.1606,4793,0.1341,0.0975,0.1707
202608160701,2026-08-16,07,01R,4035,0.2072,0.16,0.2543,4731,0.1599,0.1251,0.1947,5321,0.1886,0.1481,0.2291,5340,0.1543,0.1029,0.2058,3637,0.1846,0.1362,0.233,5444,0.2456,0.1927,0.2985
202608160702,2026-08-16,07,02R,5098,0.1232,0.0827,0.1637,4139,0.1676,0.1235,0.2117,4470,0.1295,0.0899,0.1691,3934,0.1588,0.1197,0.1978,5439,0.2112,0.1581,0.2643,4897,0.1993,0.1566,0.2421
202608160703,2026-08-16,07,03R,5197,0.1525,0.1066,0.1984,4306,0.1903,0.1528,0.2278,4067,0.1486,0.1111,0.1862,4380,0.1524,0.1062,0.1985,4269,0.1376,0.1057,0.1694,3848,0.1529,0.1134,0.1923
202608160704,2026-08-16,07,04R,3730,0.1408,0.1036,0.1781,5230,0.1875,0.1342,0.2409,4461,0.1497,0.1047,0.1947,4215,0.1549,0.1097,0.2001,4509,0.1699,0.1269,0.213,5128,0.1875,0.1424,0.2325
202608160705,2026-08-16,07,05R,4786,0.1204,0.0806,0.1602,3637,0.1847,0.1363,0.2331,3519,0.1841,0.1423,0.2259,5316,0.1511,0.1111,0.1911,4035,0.2146,0.1674,0.2617,4066,0.183,0.14,0.226
202608160706,2026-08-16,07,06R,4209,0.1554,0.1209,0.1899,4897,0.1859,0.1432,0.2287,4139,0.1616,0.1175,0.2057,5321,0.1916,0.1511,0.2321,3893,0.1695,0.1277,0.2113,4199,0.1621,0.1245,0.1997
202608160707,2026-08-16,07,07R,3988,0.1152,0.0786,0.1518,3848,0.1395,0.1,0.1789,5340,0.1513,0.0999,0.2028,4308,0.1544,0.1103,0.1984,4565,0.1689,0.1295,0.2083,5439,0.2247,0.1716,0.2778
202608160708,2026-08-16,07,08R,4467,0.1256,0.0932,0.1579,4380,0.1554,0.1092,0.2015,4989,0.1504,0.1097,0.191,5128,0.1711,0.126,0.2161,3730,0.1482,0.111,0.1855,5444,0.2456,0.1927,0.2985
202608160709,2026-08-16,07,09R,4903,0.1579,0.1193,0.1964,5137,0.1575,0.1131,0.202,5316,0.1481,0.1081,0.1881,4470,0.1325,0.0929,0.1721,4731,0.1598,0.125,0.1946,5230,0.2009,0.1476,0.2543
202608160710,2026-08-16,07,10R,4269,0.1302,0.0983,0.162,4786,0.1279,0.0881,0.1677,4215,0.1519,0.1067,0.1971,4461,0.1527,0.1077,0.1977,5098,0.1306,0.0901,0.1711,5197,0.1734,0.1275,0.2193
202608160711,2026-08-16,07,11R,4308,0.1499,0.1058,0.1939,4509,0.17,0.127,0.2131,3934,0.1558,0.1167,0.1948,4209,0.1599,0.1254,0.1944,3988,0.1226,0.086,0.1592,4467,0.1465,0.1141,0.1788
202608160712,2026-08-16,07,12R,3946,0.1269,0.0918,0.162,4586,0.1215,0.0897,0.1533,4960,0.125,0.0874,0.1626,5068,0.1338,0.098,0.1696,4337,0.1235,0.0904,0.1566,4442,0.1892,0.1416,0.2369
202608160901,2026-08-16,09,01R,4049,0.1467,0.1045,0.189,4181,0.1958,0.1495,0.2422,4244,0.1339,0.0994,0.1685,3904,0.1682,0.1276,0.2089,3605,0.1859,0.1432,0.2287,5416,0.1465,0.1043,0.1888
202608160902,2026-08-16,09,02R,3392,0.1831,0.1403,0.226,3582,0.1503,0.1131,0.1876,4431,0.1672,0.117,0.2174,4229,0.183,0.1453,0.2206,4261,0.1626,0.1291,0.1961,5461,0.196,0.1397,0.2523
202608160903,2026-08-16,09,03R,5183,0.137,0.1059,0.1681,4358,0.2192,0.1764,0.2621,4808,0.1511,0.1077,0.1945,5130,0.1628,0.1239,0.2017,4156,0.1422,0.1031,0.1814,4207,0.1529,0.1088,0.197
202608160904,2026-08-16,09,04R,2878,0.1653,0.1221,0.2085,4494,0.1616,0.1191,0.204,4270,0.1567,0.1124,0.201,3931,0.1303,0.0903,0.1703,4623,0.1499,0.111,0.1888,4804,0.1856,0.1453,0.2258
202608160905,2026-08-16,09,05R,4796,0.139,0.1001,0.1779,3852,0.1951,0.1524,0.2379,5344,0.1273,0.0883,0.1664,3268,0.1516,0.1139,0.1892,4273,0.1807,0.1365,0.225,5445,0.19,0.1496,0.2304
202608160906,2026-08-16,09,06R,3842,0.1774,0.1345,0.2203,4962,0.1515,0.1101,0.1929,4594,0.1416,0.1035,0.1797,5010,0.1402,0.1013,0.1791,5399,0.2307,0.1859,0.2756,4344,0.1282,0.0919,0.1646
202608160907,2026-08-16,09,07R,4689,0.1486,0.1089,0.1883,4357,0.1632,0.1232,0.2031,3984,0.1463,0.113,0.1797,5354,0.1664,0.1221,0.2107,5416,0.133,0.0908,0.1753,3582,0.1637,0.1265,0.201
202608160908,2026-08-16,09,08R,4754,0.1448,0.1113,0.1783,2878,0.1728,0.1296,0.216,4207,0.1335,0.0894,0.1776,4181,0.1928,0.1465,0.2392,5461,0.1825,0.1262,0.2388,4856,0.1568,0.1205,0.1932
202608160909,2026-08-16,09,09R,4579,0.1439,0.1058,0.1819,3605,0.186,0.1433,0.2288,5204,0.1581,0.1158,0.2004,4796,0.1435,0.1046,0.1824,3392,0.1905,0.1477,0.2334,4494,0.175,0.1325,0.2174
202608160910,2026-08-16,09,10R,3918,0.1542,0.1144,0.194,4244,0.1399,0.1054,0.1745,4804,0.1662,0.1259,0.2064,5183,0.1415,0.1104,0.1726,4431,0.1731,0.1229,0.2233,4962,0.1649,0.1235,0.2063
202608160911,2026-08-16,09,11R,3984,0.1448,0.1115,0.1782,4156,0.1423,0.1032,0.1815,4273,0.1748,0.1306,0.2191,4344,0.1118,0.0755,0.1482,4049,0.1541,0.1119,0.1964,4270,0.1761,0.1318,0.2204
202608160912,2026-08-16,09,12R,4024,0.16,0.1234,0.1965,3931,0.1333,0.0933,0.1733,3842,0.1789,0.136,0.2218,4357,0.1602,0.1202,0.2001,5344,0.1332,0.0942,0.1723,4808,0.1705,0.1271,0.2139
202608161001,2026-08-16,10,01R,5038,0.1297,0.0909,0.1685,4650,0.1265,0.0855,0.1676,5355,0.1639,0.1189,0.2088,4003,0.1504,0.1117,0.1891,3891,0.1666,0.1271,0.206,3870,0.1912,0.1527,0.2296
202608161002,2026-08-16,10,02R,4228,0.1613,0.1286,0.1941,4828,0.1691,0.1305,0.2077,4405,0.1666,0.1237,0.2096,3957,0.1732,0.1332,0.2132,3635,0.1648,0.1251,0.2044,4666,0.1676,0.1246,0.2106
202608161003,2026-08-16,10,03R,4384,0.1514,0.1064,0.1963,3814,0.1821,0.1401,0.2241,4254,0.135,0.0975,0.1726,4339,0.1759,0.1343,0.2176,3455,0.1666,0.1014,0.2318,5282,0.1622,0.1167,0.2077
202608161004,2026-08-16,10,04R,5085,0.1742,0.1317,0.2167,4663,0.1637,0.1262,0.2013,4520,0.1401,0.0967,0.1834,4797,0.1928,0.1375,0.248,4400,0.1874,0.1391,0.2358,5465,0.231,0.183,0.2789
202608161005,2026-08-16,10,05R,3713,0.1729,0.1319,0.2139,4904,0.1537,0.1119,0.1954,4003,0.1474,0.1087,0.1861,4061,0.1221,0.0872,0.157,4930,0.1364,0.0943,0.1785,4824,0.1355,0.0958,0.1753
202608161006,2026-08-16,10,06R,3891,0.1592,0.1197,0.1986,3654,0.1509,0.1009,0.2009,3957,0.1702,0.1302,0.2102,4711,0.1417,0.1046,0.1788,3620,0.1745,0.14,0.209,4210,0.1662,0.1258,0.2065
202608161007,2026-08-16,10,07R,3692,0.1327,0.0943,0.1711,3556,0.1368,0.1004,0.1733,4339,0.1729,0.1313,0.2146,4228,0.1658,0.1331,0.1986,3548,0.1167,0.0855,0.1479,4587,0.174,0.1262,0.2217
202608161008,2026-08-16,10,08R,5366,0.1641,0.1003,0.2278,4405,0.1726,0.1297,0.2156,5185,0.1434,0.1052,0.1816,4391,0.1457,0.1092,0.1823,4254,0.1409,0.1034,0.1785,4369,0.1609,0.1153,0.2065
202608161009,2026-08-16,10,09R,5355,0.1624,0.1174,0.2073,4930,0.1365,0.0944,0.1786,4013,0.145,0.1001,0.19,3455,0.1637,0.0985,0.2289,5085,0.1816,0.1391,0.2241,4415,0.1546,0.1152,0.1939
202608161010,2026-08-16,10,10R,5114,0.1561,0.1221,0.1901,4797,0.1958,0.1405,0.251,3654,0.1449,0.0949,0.1949,4828,0.1661,0.1275,0.2047,3814,0.182,0.14,0.224,4061,0.1385,0.1036,0.1734
202608161011,2026-08-16,10,11R,3635,0.1574,0.1177,0.197,4384,0.1589,0.1139,0.2038,4587,0.1546,0.1068,0.2023,3870,0.1748,0.1363,0.2132,3713,0.1803,0.1393,0.2213,4711,0.1581,0.121,0.1952
202608161012,2026-08-16,10,12R,4391,0.1412,0.1047,0.1778,4520,0.1461,0.1027,0.1894,4210,0.1468,0.1064,0.1871,3556,0.1338,0.0974,0.1703,5038,0.1371,0.0983,0.1759,4904,0.1671,0.1253,0.2088
202608161101,2026-08-16,11,01R,3761,0.1482,0.1064,0.19,4382,0.167,0.1306,0.2034,3951,0.2032,0.1553,0.2511,3769,0.1596,0.1199,0.1993,3432,0.1884,0.1482,0.2287,4502,0.1526,0.1096,0.1956
202608161102,2026-08-16,11,02R,4182,0.168,0.1228,0.2133,5400,0.158,0.1163,0.1996,4218,0.1357,0.1004,0.1709,4664,0.1807,0.1408,0.2206,5050,0.1523,0.1136,0.1911,4325,0.172,0.1329,0.2111
202608161103,2026-08-16,11,03R,4120,0.1515,0.1174,0.1857,5115,0.1434,0.1034,0.1833,5379,0.1634,0.1124,0.2145,3965,0.1562,0.1099,0.2025,5471,0.1829,0.1382,0.2277,4012,0.1635,0.1201,0.2069
202608161104,2026-08-16,11,04R,5235,0.1659,0.1212,0.2107,5017,0.1191,0.0828,0.1554,4388,0.1428,0.1062,0.1795,3580,0.18,0.1335,0.2265,3721,0.1165,0.084,0.1491,5157,0.1765,0.1337,0.2194
202608161105,2026-08-16,11,05R,4677,0.1277,0.0927,0.1626,4686,0.1232,0.0865,0.1599,5151,0.2077,0.1652,0.2503,5229,0.1678,0.1301,0.2056,4692,0.1512,0.1081,0.1943,4253,0.1825,0.1426,0.2223
202608161106,2026-08-16,11,06R,5057,0.1405,0.1041,0.1769,4146,0.1506,0.1073,0.194,4743,0.1244,0.0893,0.1594,4262,0.1337,0.1016,0.1658,3761,0.1556,0.1138,0.1974,5460,0.1905,0.142,0.239
202608161107,2026-08-16,11,07R,3432,0.181,0.1408,0.2213,4448,0.1488,0.104,0.1936,3606,0.1534,0.1187,0.1881,5400,0.155,0.1133,0.1966,4761,0.1288,0.0938,0.1637,5471,0.1964,0.1517,0.2412
202608161108,2026-08-16,11,08R,4218,0.1342,0.0989,0.1694,3769,0.1626,0.1229,0.2023,5235,0.1674,0.1227,0.2122,4649,0.1204,0.0853,0.1555,3557,0.1417,0.1011,0.1824,5379,0.1828,0.1318,0.2339
202608161109,2026-08-16,11,09R,5050,0.1449,0.1062,0.1837,3580,0.183,0.1365,0.2295,4120,0.153,0.1189,0.1872,5280,0.1548,0.1129,0.1967,3951,0.2091,0.1612,0.257,5323,0.174,0.1266,0.2215
202608161110,2026-08-16,11,10R,4137,0.1176,0.0826,0.1525,4692,0.1513,0.1082,0.1944,4941,0.205,0.1653,0.2447,4382,0.164,0.1276,0.2004,4388,0.1487,0.1121,0.1854,4743,0.1438,0.1087,0.1788
202608161111,2026-08-16,11,11R,3721,0.1091,0.0766,0.1417,4761,0.1289,0.0939,0.1638,4325,0.1526,0.1135,0.1917,4686,0.1202,0.0835,0.1569,5115,0.1433,0.1033,0.1832,4146,0.164,0.1207,0.2074
202608161112,2026-08-16,11,12R,4262,0.1292,0.0971,0.1613,4502,0.1392,0.0962,0.1822,3965,0.1532,0.1069,0.1995,4448,0.1458,0.101,0.1906,4677,0.1351,0.1001,0.17,5017,0.1325,0.0962,0.1688
202608161201,2026-08-16,12,01R,5376,0.158,0.1114,0.2047,5289,0.144,0.0949,0.193,4977,0.1409,0.0972,0.1846,5393,0.1836,0.1353,0.2318,4377,0.1382,0.0974,0.179,4422,0.18,0.14,0.22
