レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608120208,2026-08-12,02,08R,4419,0.1495,0.1057,0.1933,4900,0.1756,0.1302,0.2209,5357,0.1719,0.1184,0.2254,5182,0.1432,0.1015,0.1849,5194,0.1763,0.1334,0.2191,5454,0.2222,0.1755,0.269
202608120209,2026-08-12,02,09R,5220,0.1138,0.075,0.1525,5035,0.1588,0.1145,0.2032,4836,0.1396,0.0974,0.1818,3807,0.1562,0.1139,0.1984,4953,0.1518,0.1152,0.1885,5132,0.1601,0.1232,0.1969
202608120210,2026-08-12,02,10R,4809,0.1484,0.1097,0.1871,3696,0.1691,0.134,0.2042,3679,0.1457,0.1118,0.1796,5368,0.1379,0.0942,0.1816,4428,0.1219,0.0898,0.154,5087,0.171,0.1326,0.2094
202608120211,2026-08-12,02,11R,3952,0.1214,0.0862,0.1565,4144,0.167,0.1283,0.2057,3381,0.1311,0.0906,0.1716,5066,0.1484,0.1089,0.1878,3497,0.1645,0.1276,0.2013,4230,0.1851,0.1485,0.2218
202608120212,2026-08-12,02,12R,4532,0.1332,0.0962,0.1703,5051,0.1507,0.1107,0.1907,4444,0.1201,0.0812,0.159,4547,0.1522,0.1118,0.1927,3983,0.144,0.1041,0.1838,5191,0.1308,0.0937,0.1679
202608120301,2026-08-12,03,01R,3569,0.1638,0.1247,0.2029,4245,0.1661,0.122,0.2101,3517,0.1308,0.0928,0.1688,4976,0.1894,0.1417,0.2371,5371,0.1784,0.12,0.2368,3202,0.2079,0.1595,0.2563
202608120302,2026-08-12,03,02R,4615,0.1698,0.1252,0.2145,3940,0.144,0.1067,0.1812,3303,0.1789,0.1339,0.2239,5433,0.2223,0.1745,0.2702,5096,0.1427,0.1062,0.1791,4145,0.2598,0.2195,0.3001
202608120303,2026-08-12,03,03R,3602,0.1852,0.1367,0.2336,4847,0.1331,0.0959,0.1702,4748,0.1671,0.1245,0.2096,4438,0.111,0.0751,0.1469,4945,0.1752,0.1358,0.2146,3105,0.1716,0.1344,0.2088
202608120304,2026-08-12,03,04R,4440,0.1676,0.1187,0.2165,3340,0.172,0.1287,0.2153,3313,0.1661,0.1237,0.2086,5095,0.1464,0.1079,0.185,4075,0.1272,0.0913,0.1631,5411,0.1774,0.1373,0.2175
202608120305,2026-08-12,03,05R,4598,0.1288,0.0902,0.1674,4379,0.1489,0.101,0.1968,5371,0.1725,0.1141,0.2309,4345,0.1383,0.0997,0.1768,4095,0.133,0.0964,0.1696,4723,0.1593,0.1196,0.199
202608120306,2026-08-12,03,06R,3888,0.1271,0.0909,0.1632,5070,0.2039,0.1589,0.249,5007,0.1908,0.1264,0.2552,4615,0.1743,0.1297,0.219,4976,0.1923,0.1446,0.24,4769,0.1244,0.0899,0.1589
202608120307,2026-08-12,03,07R,3517,0.1293,0.0913,0.1673,4608,0.1587,0.1172,0.2003,4815,0.1927,0.149,0.2365,4366,0.1552,0.1142,0.1962,4077,0.1695,0.1279,0.2111,5433,0.2387,0.1909,0.2866
202608120308,2026-08-12,03,08R,4438,0.1065,0.0706,0.1424,4145,0.2464,0.2061,0.2867,4610,0.1558,0.1078,0.2037,5411,0.161,0.1209,0.2011,3202,0.1944,0.146,0.2428,4266,0.1739,0.1108,0.2369
202608120309,2026-08-12,03,09R,5023,0.1341,0.0935,0.1747,4465,0.1967,0.1323,0.2611,3277,0.1681,0.1241,0.2121,4245,0.1631,0.119,0.2071,4847,0.133,0.0958,0.1701,5096,0.1562,0.1197,0.1926
202608120310,2026-08-12,03,10R,4748,0.1656,0.123,0.2081,4723,0.1459,0.1062,0.1856,5095,0.1434,0.1049,0.182,3716,0.1229,0.0897,0.156,3569,0.1712,0.1321,0.2103,4086,0.1421,0.1022,0.182
202608120311,2026-08-12,03,11R,4095,0.1256,0.089,0.1622,3313,0.1721,0.1297,0.2146,4769,0.105,0.0705,0.1395,4430,0.1589,0.1178,0.2001,3303,0.1848,0.1398,0.2298,5279,0.1555,0.1114,0.1996
202608120312,2026-08-12,03,12R,4075,0.1198,0.0839,0.1557,3911,0.1723,0.1251,0.2194,4954,0.1652,0.1271,0.2033,3940,0.141,0.1037,0.1782,4608,0.1586,0.1171,0.2002,4379,0.1623,0.1144,0.2102
202608120401,2026-08-12,04,01R,5047,0.1503,0.1013,0.1993,4460,0.1386,0.0953,0.1819,5228,0.1549,0.1172,0.1926,5292,0.1908,0.1368,0.2447,4211,0.1283,0.0908,0.1657,5449,0.1841,0.1367,0.2316
202608120402,2026-08-12,04,02R,4297,0.1141,0.0785,0.1496,5253,0.2428,0.202,0.2836,4283,0.1787,0.1265,0.2309,5427,0.2099,0.163,0.2568,4813,0.1953,0.155,0.2355,5422,0.1955,0.1558,0.2351
202608120403,2026-08-12,04,03R,3463,0.1787,0.1385,0.2189,3859,0.143,0.0995,0.1864,4496,0.153,0.1114,0.1946,4619,0.1512,0.0984,0.2039,4053,0.1728,0.1245,0.221,4421,0.1994,0.1493,0.2494
202608120404,2026-08-12,04,04R,4728,0.1959,0.153,0.2388,4560,0.1542,0.1135,0.195,4036,0.148,0.1081,0.188,5415,0.2483,0.2019,0.2946,5175,0.1616,0.1174,0.2058,4676,0.1873,0.1443,0.2303
202608120405,2026-08-12,04,05R,5226,0.1418,0.0994,0.1841,4191,0.1551,0.1169,0.1934,4488,0.1512,0.1119,0.1905,5135,0.1619,0.1143,0.2095,4104,0.1334,0.0946,0.1723,5436,0.2128,0.1685,0.2572
202608120406,2026-08-12,04,06R,4779,0.1411,0.1039,0.1783,3385,0.1532,0.1136,0.1928,3256,0.1374,0.0954,0.1795,3353,0.1524,0.101,0.2038,5449,0.1706,0.1232,0.2181,5005,0.1545,0.1087,0.2003
202608120407,2026-08-12,04,07R,4484,0.1852,0.1363,0.2342,5047,0.1578,0.1088,0.2068,4297,0.1156,0.08,0.1511,3826,0.1461,0.1056,0.1865,4895,0.1291,0.09,0.1683,3992,0.1663,0.1294,0.2031
202608120408,2026-08-12,04,08R,4152,0.1502,0.1123,0.1881,4211,0.1284,0.0909,0.1658,4421,0.18,0.1299,0.23,3966,0.1671,0.1201,0.2141,5422,0.182,0.1423,0.2216,5365,0.2205,0.169,0.272
202608120409,2026-08-12,04,09R,3319,0.1504,0.114,0.1868,4496,0.159,0.1174,0.2006,5253,0.2368,0.196,0.2776,4460,0.1356,0.0923,0.1789,5415,0.2512,0.2048,0.2975,3857,0.1972,0.155,0.2394
202608120410,2026-08-12,04,10R,4560,0.1467,0.106,0.1875,5005,0.1411,0.0953,0.1869,4680,0.1827,0.136,0.2294,3463,0.1832,0.143,0.2234,4488,0.1571,0.1178,0.1964,5292,0.2072,0.1532,0.2611
202608120411,2026-08-12,04,11R,4191,0.1476,0.1094,0.1859,4813,0.1954,0.1551,0.2356,4676,0.1679,0.1249,0.2109,5228,0.1579,0.1202,0.1956,3353,0.1553,0.1039,0.2067,4759,0.1622,0.1236,0.2007
202608120412,2026-08-12,04,12R,3256,0.1359,0.0939,0.178,4053,0.1729,0.1246,0.2211,3826,0.1431,0.1026,0.1835,4104,0.1305,0.0917,0.1694,5427,0.2128,0.1659,0.2597,4036,0.1674,0.1275,0.2074
202608120601,2026-08-12,06,01R,5174,0.1878,0.1422,0.2335,3995,0.123,0.0882,0.1579,4918,0.1649,0.1228,0.2071,3956,0.1528,0.1177,0.188,4984,0.2018,0.1463,0.2572,4216,0.1463,0.1155,0.1772
202608120602,2026-08-12,06,02R,4625,0.1545,0.1167,0.1923,3422,0.1396,0.1042,0.1751,5248,0.1756,0.1326,0.2187,4058,0.1783,0.1355,0.221,3990,0.1407,0.102,0.1795,4131,0.1719,0.1309,0.2129
202608120603,2026-08-12,06,03R,4076,0.1835,0.1408,0.2262,3489,0.1384,0.1035,0.1732,4150,0.1191,0.0845,0.1537,5434,0.1534,0.1114,0.1955,4068,0.1578,0.1138,0.2019,3959,0.1533,0.1147,0.1919
202608120604,2026-08-12,06,04R,4581,0.1471,0.1097,0.1845,3156,0.1689,0.1253,0.2126,3796,0.151,0.1039,0.1981,5332,0.1595,0.1154,0.2036,5432,0.153,0.108,0.1981,4840,0.174,0.1278,0.2203
202608120605,2026-08-12,06,05R,3563,0.1341,0.0984,0.1698,5385,0.1373,0.0928,0.1819,4933,0.1168,0.0822,0.1515,4317,0.1724,0.1242,0.2206,3502,0.1614,0.1099,0.2128,5034,0.1384,0.0984,0.1783
202608120606,2026-08-12,06,06R,4918,0.1634,0.1213,0.2056,4073,0.1405,0.1098,0.1712,5269,0.1224,0.0782,0.1666,4843,0.1612,0.1159,0.2065,5378,0.2047,0.1475,0.2618,3987,0.1778,0.133,0.2225
202608120607,2026-08-12,06,07R,4150,0.1176,0.083,0.1522,4793,0.1241,0.0848,0.1633,4216,0.1269,0.0961,0.1578,3990,0.1378,0.0991,0.1766,4342,0.1429,0.1048,0.181,4740,0.1829,0.1443,0.2215
202608120608,2026-08-12,06,08R,4058,0.1738,0.131,0.2165,5076,0.1521,0.1076,0.1967,5294,0.1472,0.1085,0.1859,3744,0.1139,0.0746,0.1533,5174,0.1952,0.1496,0.2409,5434,0.1698,0.1278,0.2119
202608120609,2026-08-12,06,09R,4033,0.1303,0.0973,0.1633,3960,0.1092,0.076,0.1424,4625,0.156,0.1182,0.1938,4068,0.1549,0.1109,0.199,3956,0.1557,0.1206,0.1909,3796,0.1704,0.1233,0.2175
202608120610,2026-08-12,06,10R,4360,0.1551,0.1126,0.1976,5034,0.125,0.085,0.1649,3156,0.1629,0.1193,0.2066,5248,0.1786,0.1356,0.2217,3489,0.1383,0.1034,0.1731,4124,0.1787,0.1389,0.2186
202608120611,2026-08-12,06,11R,3909,0.0921,0.06,0.1241,3502,0.1615,0.11,0.2129,4131,0.1525,0.1115,0.1935,4840,0.1576,0.1114,0.2039,4073,0.1404,0.1097,0.1711,3995,0.1364,0.1016,0.1713
202608120612,2026-08-12,06,12R,3744,0.1094,0.0701,0.1488,3959,0.1399,0.1013,0.1785,4581,0.1486,0.1112,0.186,3422,0.1366,0.1012,0.1721,4933,0.1227,0.0881,0.1574,4793,0.1375,0.0982,0.1767
202608120701,2026-08-12,07,01R,3519,0.1757,0.1326,0.2188,5340,0.1551,0.1016,0.2085,4215,0.1532,0.1053,0.2011,3893,0.1694,0.1251,0.2136,5444,0.2232,0.1665,0.2799,3637,0.2034,0.154,0.2528
202608120702,2026-08-12,07,02R,3934,0.1576,0.1166,0.1986,5230,0.1911,0.1354,0.2468,4989,0.1515,0.1127,0.1904,4731,0.155,0.1165,0.1935,4035,0.206,0.1648,0.2472,4960,0.1549,0.1182,0.1915
202608120703,2026-08-12,07,03R,5197,0.1611,0.1149,0.2072,4903,0.1648,0.1257,0.2039,5098,0.1282,0.0851,0.1714,5439,0.2074,0.155,0.2599,3848,0.1454,0.1074,0.1834,5068,0.1533,0.116,0.1906
202608120704,2026-08-12,07,04R,4306,0.1813,0.1417,0.2208,4565,0.1769,0.1356,0.2181,4209,0.159,0.1222,0.1958,4897,0.1905,0.1471,0.2339,5128,0.1707,0.1318,0.2095,4337,0.1411,0.1068,0.1754
202608120705,2026-08-12,07,05R,5316,0.1491,0.1104,0.1878,4983,0.1486,0.106,0.1913,4199,0.1457,0.106,0.1854,4380,0.1529,0.1044,0.2014,3988,0.1276,0.0915,0.1636,4442,0.1953,0.1445,0.2461
202608120706,2026-08-12,07,06R,4139,0.168,0.1227,0.2132,4586,0.1228,0.09,0.1557,3730,0.1408,0.1029,0.1787,4269,0.136,0.1019,0.1702,4470,0.1383,0.0976,0.1789,5444,0.2367,0.18,0.2934
202608120707,2026-08-12,07,07R,4067,0.1451,0.1065,0.1836,4035,0.2061,0.1649,0.2473,4308,0.1544,0.1106,0.1982,4509,0.1744,0.1291,0.2196,4461,0.1654,0.1195,0.2112,5340,0.1685,0.115,0.2219
202608120708,2026-08-12,07,08R,4209,0.1575,0.1207,0.1943,5321,0.1958,0.1537,0.2379,3848,0.1395,0.1015,0.1775,3946,0.1327,0.0965,0.169,4467,0.1325,0.0991,0.166,4731,0.1714,0.1329,0.2099
202608120709,2026-08-12,07,09R,4786,0.1277,0.087,0.1685,5128,0.1708,0.1319,0.2096,3988,0.1217,0.0856,0.1577,3519,0.1802,0.1371,0.2233,5068,0.1398,0.1025,0.1771,5137,0.1751,0.1319,0.2183
202608120710,2026-08-12,07,10R,4586,0.1153,0.0825,0.1482,4066,0.1642,0.1281,0.2003,3934,0.1591,0.1181,0.2001,4199,0.1487,0.109,0.1884,4565,0.1768,0.1355,0.218,4215,0.1726,0.1247,0.2205
202608120711,2026-08-12,07,11R,4308,0.1529,0.1091,0.1967,5098,0.1342,0.0911,0.1774,4337,0.1217,0.0874,0.156,4470,0.1354,0.0947,0.176,4442,0.1818,0.131,0.2326,4989,0.1709,0.1321,0.2098
202608120712,2026-08-12,07,12R,3946,0.1282,0.092,0.1645,4269,0.139,0.1049,0.1732,4960,0.1355,0.0988,0.1721,4067,0.1496,0.111,0.1881,4306,0.1887,0.1491,0.2282,4983,0.162,0.1194,0.2047
202608120801,2026-08-12,08,01R,4570,0.1471,0.1095,0.1848,5082,0.182,0.1289,0.2351,4979,0.1475,0.1078,0.1873,5074,0.1787,0.138,0.2193,5318,0.1782,0.1312,0.2252,3831,0.1499,0.1057,0.1941
202608120802,2026-08-12,08,02R,3302,0.1635,0.1205,0.2064,4678,0.1834,0.1438,0.2231,3528,0.1885,0.1431,0.2338,5347,0.1864,0.1315,0.2413,5410,0.1683,0.1218,0.2149,4901,0.1783,0.1371,0.2194
202608120803,2026-08-12,08,03R,5232,0.1425,0.1026,0.1823,4016,0.155,0.1171,0.193,4527,0.1596,0.1199,0.1993,5472,0.2449,0.1921,0.2977,5002,0.1628,0.1192,0.2064,3554,0.1961,0.1561,0.2361
202608120804,2026-08-12,08,04R,4665,0.1551,0.1115,0.1987,4752,0.1678,0.1243,0.2113,4526,0.142,0.1034,0.1806,3929,0.1542,0.1137,0.1947,4409,0.1664,0.1275,0.2054,4837,0.1596,0.1219,0.1972
202608120805,2026-08-12,08,05R,4604,0.1318,0.0953,0.1683,3542,0.1762,0.1306,0.2218,5125,0.1943,0.1485,0.2401,5405,0.1764,0.1285,0.2243,4142,0.167,0.1291,0.205,3690,0.2023,0.1606,0.2439
202608120806,2026-08-12,08,06R,5252,0.1241,0.0908,0.1573,3315,0.1547,0.1051,0.2044,3302,0.165,0.122,0.2079,5318,0.1753,0.1283,0.2223,4084,0.1431,0.1087,0.1775,3999,0.1893,0.1474,0.2312
202608120807,2026-08-12,08,07R,5074,0.1742,0.1335,0.2148,4074,0.1407,0.1009,0.1805,4850,0.1097,0.0761,0.1434,4901,0.1619,0.1207,0.203,5472,0.2478,0.195,0.3006,4118,0.1688,0.1293,0.2083
202608120808,2026-08-12,08,08R,4979,0.146,0.1063,0.1858,4630,0.1856,0.1508,0.2205,5232,0.144,0.1041,0.1838,3941,0.1255,0.0899,0.1611,4665,0.1625,0.1189,0.2061,4293,0.1774,0.1397,0.215
202608120809,2026-08-12,08,09R,5082,0.1745,0.1214,0.2276,4526,0.148,0.1094,0.1866,3554,0.1767,0.1367,0.2167,5410,0.1654,0.1189,0.212,3687,0.1564,0.1111,0.2017,5125,0.2137,0.1679,0.2595
202608120810,2026-08-12,08,10R,4435,0.1561,0.1149,0.1972,3831,0.1365,0.0923,0.1807,4837,0.1402,0.1025,0.1778,5252,0.1286,0.0953,0.1618,4604,0.1392,0.1027,0.1757,4527,0.179,0.1393,0.2187
202608120811,2026-08-12,08,11R,4409,0.159,0.1201,0.198,4570,0.1546,0.117,0.1923,3542,0.1702,0.1246,0.2158,3999,0.1729,0.131,0.2148,4016,0.1549,0.117,0.1929,4074,0.1541,0.1143,0.1939
202608120812,2026-08-12,08,12R,4084,0.1357,0.1013,0.1701,4142,0.1671,0.1292,0.2051,3941,0.1225,0.0869,0.1581,5002,0.1599,0.1163,0.2035,4850,0.1156,0.082,0.1493,4910,0.1589,0.1213,0.1965
202608121301,2026-08-12,13,01R,5003,0.1604,0.1187,0.2021,4105,0.181,0.138,0.224,5324,0.1953,0.1567,0.2339,4446,0.1422,0.1052,0.1793,5161,0.1473,0.1102,0.1845,5456,0.1708,0.1171,0.2245
202608121302,2026-08-12,13,02R,4902,0.1818,0.1445,0.2191,5179,0.1778,0.1373,0.2182,5396,0.1843,0.139,0.2296,4375,0.144,0.102,0.1861,3854,0.1604,0.1146,0.2061,4633,0.1696,0.134,0.2052
202608121303,2026-08-12,13,03R,5329,0.1584,0.1182,0.1986,5386,0.1579,0.1135,0.2024,5273,0.17,0.1294,0.2107,4381,0.1653,0.1281,0.2024,4290,0.1195,0.079,0.1601,5440,0.1915,0.1411,0.2419
202608121304,2026-08-12,13,04R,4648,0.1345,0.0962,0.1729,4790,0.1677,0.128,0.2074,4295,0.1248,0.0859,0.1638,4965,0.155,0.1118,0.1982,5470,0.2116,0.1589,0.2644,5297,0.2116,0.1642,0.2591
202608121305,2026-08-12,13,05R,4982,0.1628,0.1278,0.1978,5333,0.1874,0.1413,0.2335,4857,0.1343,0.0961,0.1724,4040,0.144,0.1065,0.1814,3577,0.1454,0.1038,0.1869,4735,0.1683,0.1168,0.2199
202608121306,2026-08-12,13,06R,5060,0.1412,0.1025,0.1798,5324,0.2013,0.1627,0.2399,4512,0.1373,0.1028,0.1718,5421,0.2294,0.1764,0.2824,4902,0.1892,0.1519,0.2265,3612,0.1418,0.1047,0.179
202608121307,2026-08-12,13,07R,4133,0.1419,0.0937,0.1901,4290,0.1196,0.0791,0.1602,3828,0.1679,0.1259,0.2099,5161,0.1444,0.1073,0.1816,4365,0.1649,0.1236,0.2061,4725,0.1731,0.1349,0.2114
202608121308,2026-08-12,13,08R,4446,0.1377,0.1007,0.1748,5297,0.1982,0.1508,0.2457,5126,0.1389,0.1045,0.1732,5386,0.1549,0.1105,0.1994,5247,0.1539,0.1162,0.1916,4025,0.1811,0.1372,0.2249
202608121309,2026-08-12,13,09R,4381,0.1608,0.1236,0.1979,3854,0.1605,0.1147,0.2062,5003,0.1619,0.1202,0.2036,4735,0.1519,0.1004,0.2035,4543,0.1798,0.1328,0.2267,4278,0.1242,0.0936,0.1549
202608121310,2026-08-12,13,10R,4857,0.1328,0.0946,0.1709,5273,0.176,0.1354,0.2167,4633,0.1502,0.1146,0.1858,5060,0.1457,0.107,0.1843,4965,0.1579,0.1147,0.2011,4925,0.1452,0.1113,0.1792
202608121311,2026-08-12,13,11R,4512,0.1358,0.1013,0.1703,4654,0.1502,0.1118,0.1886,4375,0.141,0.099,0.1831,4648,0.139,0.1007,0.1774,4877,0.1284,0.0938,0.1629,4472,0.15,0.1112,0.1888
202608121312,2026-08-12,13,12R,4295,0.1233,0.0844,0.1623,3577,0.1455,0.1039,0.187,3612,0.1224,0.0853,0.1596,4365,0.162,0.1207,0.2032,4002,0.143,0.1062,0.1798,5179,0.1912,0.1507,0.2316
202608121601,2026-08-12,16,01R,5165,0.1479,0.101,0.1948,3357,0.2044,0.1602,0.2486,4853,0.1877,0.1479,0.2276,4909,0.172,0.1356,0.2084,5317,0.1509,0.1068,0.195,5447,0.1894,0.135,0.2438
202608121602,2026-08-12,16,02R,4410,0.1508,0.1093,0.1923,4580,0.1533,0.1117,0.1949,4558,0.186,0.1421,0.2299,4089,0.1576,0.117,0.1982,3982,0.1574,0.118,0.1967,4537,0.1488,0.1123,0.1854
202608121603,2026-08-12,16,03R,4782,0.2027,0.1504,0.255,4202,0.1838,0.1414,0.2262,3874,0.1396,0.0996,0.1796,5181,0.1434,0.1095,0.1773,4683,0.1328,0.094,0.1716,4370,0.1584,0.1148,0.2019
202608121604,2026-08-12,16,04R,4635,0.1023,0.0639,0.1407,3935,0.1494,0.1093,0.1894,4173,0.1578,0.1213,0.1943,4441,0.109,0.0738,0.1442,3822,0.1452,0.1101,0.1804,5374,0.1367,0.0942,0.1791
202608121605,2026-08-12,16,05R,4584,0.123,0.0843,0.1617,4277,0.1651,0.1222,0.2081,3933,0.1613,0.1213,0.2013,3949,0.1631,0.1177,0.2084,4762,0.1228,0.0882,0.1574,3746,0.1707,0.1381,0.2032
202608121606,2026-08-12,16,06R,5111,0.1368,0.0975,0.176,4533,0.1677,0.1232,0.2121,5109,0.1197,0.0834,0.1561,3717,0.1506,0.1082,0.193,4166,0.1212,0.0877,0.1547,4562,0.2054,0.1663,0.2445
202608121607,2026-08-12,16,07R,4713,0.1166,0.081,0.1523,3158,0.1443,0.1065,0.1821,5181,0.1404,0.1065,0.1743,4558,0.189,0.1451,0.2329,4214,0.1622,0.1218,0.2027,4418,0.1341,0.0978,0.1704
202608121608,2026-08-12,16,08R,5058,0.1601,0.1168,0.2035,4323,0.1506,0.1099,0.1913,4410,0.1523,0.1108,0.1938,4097,0.2023,0.1558,0.2488,5374,0.1232,0.0807,0.1656,3874,0.159,0.119,0.199
202608121609,2026-08-12,16,09R,4441,0.1045,0.0693,0.1397,3982,0.1575,0.1181,0.1968,3746,0.1513,0.1187,0.1838,4054,0.1462,0.0963,0.1961,4202,0.1837,0.1413,0.2261,3787,0.2066,0.1628,0.2505
202608121610,2026-08-12,16,10R,4370,0.1375,0.0939,0.181,3822,0.1453,0.1102,0.1805,4089,0.1546,0.114,0.1952,3933,0.1643,0.1243,0.2043,3935,0.1493,0.1092,0.1893,5111,0.1577,0.1184,0.1969
202608121611,2026-08-12,16,11R,4537,0.1279,0.0914,0.1645,4762,0.1229,0.0883,0.1575,3717,0.1476,0.1052,0.19,4173,0.1608,0.1243,0.1973,3158,0.1442,0.1064,0.182,4782,0.2236,0.1713,0.2759
202608121612,2026-08-12,16,12R,4418,0.1132,0.0769,0.1495,4166,0.1213,0.0878,0.1548,5058,0.1616,0.1183,0.205,4584,0.1275,0.0888,0.1662,4580,0.1532,0.1116,0.1948,5165,0.1688,0.1219,0.2157
202608121901,2026-08-12,19,01R,3901,0.2052,0.1498,0.2606,4425,0.1651,0.1283,0.202,4406,0.1499,0.1142,0.1855,4724,0.1736,0.1259,0.2213,4034,0.1904,0.1496,0.2312,3989,0.2101,0.1662,0.2539
