レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608280111,2026-08-28,01,11R,4444,0.1187,0.0814,0.1561,3897,0.1172,0.0822,0.1522,4686,0.118,0.0819,0.1542,4238,0.1278,0.0906,0.1649,5224,0.1336,0.0972,0.17,4497,0.1466,0.1079,0.1853
202608280112,2026-08-28,01,12R,4494,0.1513,0.1104,0.1921,4337,0.1187,0.0833,0.1541,4847,0.1291,0.0929,0.1653,4024,0.1557,0.1197,0.1917,3942,0.1403,0.107,0.1736,4446,0.1546,0.1192,0.1899
202608280401,2026-08-28,04,01R,3175,0.1504,0.1087,0.1921,5221,0.1464,0.1066,0.1862,3589,0.1624,0.116,0.2088,4428,0.1116,0.0787,0.1446,4474,0.1895,0.1439,0.235,4909,0.1851,0.1457,0.2245
202608280402,2026-08-28,04,02R,3792,0.157,0.1221,0.1919,4747,0.1774,0.1385,0.2164,3306,0.1382,0.0981,0.1784,3797,0.1907,0.1523,0.229,4003,0.1537,0.1172,0.1902,3455,0.1878,0.125,0.2506
202608280403,2026-08-28,04,03R,5172,0.1685,0.1265,0.2105,4241,0.1611,0.1136,0.2086,4230,0.1586,0.1203,0.197,3615,0.1389,0.1068,0.1709,4207,0.1375,0.0962,0.1789,4482,0.1881,0.1482,0.2279
202608280404,2026-08-28,04,04R,4835,0.1347,0.1019,0.1675,4957,0.1534,0.1125,0.1943,4828,0.163,0.1256,0.2003,5153,0.1796,0.1331,0.226,3965,0.1652,0.1115,0.219,5010,0.1495,0.1117,0.1873
202608280405,2026-08-28,04,05R,3696,0.1571,0.1223,0.1918,3333,0.1509,0.1109,0.1909,3557,0.1356,0.0925,0.1786,4022,0.1412,0.1042,0.1782,3931,0.1345,0.0972,0.1719,4733,0.1574,0.1205,0.1944
202608280406,2026-08-28,04,06R,4899,0.1444,0.0973,0.1915,4428,0.1146,0.0817,0.1476,4339,0.1704,0.1276,0.2132,4189,0.1774,0.1398,0.2151,4688,0.1336,0.0957,0.1716,4376,0.1644,0.1341,0.1948
202608280407,2026-08-28,04,07R,3837,0.15,0.1125,0.1875,3589,0.1684,0.122,0.2148,4816,0.144,0.1023,0.1856,4944,0.1488,0.1111,0.1864,3792,0.1644,0.1295,0.1993,3957,0.1868,0.1485,0.2251
202608280408,2026-08-28,04,08R,4430,0.1473,0.1099,0.1846,4003,0.1538,0.1173,0.1903,5056,0.1712,0.1332,0.2092,4482,0.1717,0.1318,0.2115,5153,0.1825,0.136,0.2289,4474,0.203,0.1574,0.2485
202608280409,2026-08-28,04,09R,4437,0.155,0.1179,0.1921,4828,0.169,0.1316,0.2063,4733,0.138,0.1011,0.175,4909,0.1687,0.1293,0.2081,4230,0.1645,0.1262,0.2029,4797,0.2157,0.1628,0.2686
202608280410,2026-08-28,04,10R,3333,0.1434,0.1034,0.1834,5010,0.1361,0.0983,0.1739,3615,0.1359,0.1038,0.1679,4376,0.148,0.1177,0.1784,3797,0.1936,0.1552,0.2319,5221,0.1598,0.12,0.1996
202608280411,2026-08-28,04,11R,4593,0.1483,0.1086,0.1879,3837,0.1575,0.12,0.195,5172,0.17,0.128,0.212,3965,0.1623,0.1086,0.2161,4022,0.1441,0.1071,0.1811,4688,0.1471,0.1092,0.1851
202608280412,2026-08-28,04,12R,3557,0.1341,0.091,0.1771,4189,0.1804,0.1428,0.2181,4241,0.1551,0.1076,0.2026,4835,0.1392,0.1064,0.172,3455,0.1743,0.1115,0.2371,4816,0.1634,0.1217,0.205
202608280501,2026-08-28,05,01R,3805,0.115,0.0827,0.1472,4572,0.1432,0.1038,0.1827,3497,0.1563,0.1083,0.2044,3654,0.1433,0.097,0.1897,4962,0.1502,0.1097,0.1907,4740,0.1812,0.1415,0.2209
202608280502,2026-08-28,05,02R,3441,0.1711,0.1241,0.2182,5280,0.1488,0.1064,0.1912,5091,0.1365,0.0988,0.1742,5096,0.1391,0.1062,0.1719,3880,0.1902,0.1427,0.2377,4639,0.1696,0.1237,0.2156
202608280503,2026-08-28,05,03R,4973,0.1746,0.1326,0.2167,4150,0.1274,0.0932,0.1617,4967,0.1487,0.1074,0.1899,4692,0.1494,0.1075,0.1912,4630,0.1805,0.1487,0.2124,3454,0.1641,0.1253,0.203
202608280504,2026-08-28,05,04R,4649,0.1144,0.0804,0.1485,5089,0.1531,0.1148,0.1913,4769,0.1046,0.0691,0.1401,4631,0.1604,0.1186,0.2022,4898,0.1683,0.1157,0.2209,5038,0.1485,0.1094,0.1876
202608280505,2026-08-28,05,05R,5036,0.1231,0.0832,0.163,3909,0.0979,0.067,0.1287,5066,0.1478,0.1095,0.1861,5114,0.1615,0.129,0.1939,4808,0.1512,0.1095,0.1929,5301,0.1667,0.1338,0.1997
202608280506,2026-08-28,05,06R,4876,0.1544,0.1177,0.191,3497,0.1623,0.1143,0.2104,3556,0.1379,0.1024,0.1733,5166,0.143,0.1026,0.1835,4085,0.1959,0.1524,0.2394,5050,0.1617,0.1235,0.1999
202608280507,2026-08-28,05,07R,5096,0.1346,0.1017,0.1674,4740,0.1678,0.1281,0.2075,4910,0.1388,0.0998,0.1778,4532,0.1362,0.0973,0.1751,3482,0.1375,0.1011,0.1739,3912,0.1471,0.1021,0.192
202608280508,2026-08-28,05,08R,3654,0.1388,0.0925,0.1852,4639,0.1562,0.1103,0.2022,3381,0.1214,0.0831,0.1597,4345,0.156,0.1179,0.194,4649,0.1218,0.0878,0.1559,4150,0.1408,0.1066,0.1751
202608280509,2026-08-28,05,09R,4962,0.1428,0.1023,0.1833,5038,0.1351,0.096,0.1742,3880,0.1843,0.1368,0.2318,4594,0.1427,0.103,0.1825,5301,0.1532,0.1203,0.1862,4967,0.1681,0.1268,0.2093
202608280510,2026-08-28,05,10R,5280,0.1413,0.0989,0.1837,4630,0.1806,0.1488,0.2125,3805,0.1165,0.0842,0.1487,5066,0.1508,0.1125,0.1891,4930,0.1359,0.0953,0.1765,4631,0.1768,0.135,0.2186
202608280511,2026-08-28,05,11R,4769,0.1031,0.0676,0.1386,4973,0.1821,0.1401,0.2242,3441,0.1726,0.1256,0.2197,5050,0.1453,0.1071,0.1835,4910,0.1447,0.1057,0.1837,4808,0.1647,0.123,0.2064
202608280512,2026-08-28,05,12R,3556,0.1364,0.1009,0.1718,4532,0.1392,0.1003,0.1781,4702,0.1309,0.0916,0.1702,4832,0.1408,0.1014,0.1803,3909,0.0978,0.0669,0.1286,5089,0.1665,0.1282,0.2047
202608280701,2026-08-28,07,01R,3268,0.1507,0.1127,0.1888,4818,0.157,0.117,0.197,3827,0.1609,0.1153,0.2065,3713,0.1756,0.138,0.2131,3922,0.1845,0.1468,0.2221,3567,0.1872,0.1451,0.2294
202608280702,2026-08-28,07,02R,4216,0.139,0.101,0.1771,4788,0.1391,0.1009,0.1773,3793,0.1364,0.0926,0.1802,5404,0.1656,0.1293,0.2019,4812,0.1361,0.0888,0.1834,5339,0.1765,0.1338,0.2192
202608280703,2026-08-28,07,03R,3297,0.1948,0.151,0.2387,3572,0.1953,0.1456,0.245,4793,0.1143,0.0782,0.1504,4201,0.1451,0.1025,0.1878,5139,0.1779,0.125,0.2308,5455,0.2134,0.1381,0.2887
202608280704,2026-08-28,07,04R,3748,0.1661,0.1251,0.207,3392,0.1863,0.1424,0.2301,4761,0.1214,0.0869,0.1558,4727,0.1491,0.1035,0.1947,3627,0.1987,0.1574,0.2399,4514,0.1991,0.1546,0.2435
202608280705,2026-08-28,07,05R,4090,0.1425,0.1098,0.1752,4839,0.1325,0.0893,0.1757,3973,0.1871,0.1496,0.2246,3997,0.1488,0.1134,0.1843,5009,0.1933,0.1482,0.2383,4779,0.1539,0.1165,0.1913
202608280706,2026-08-28,07,06R,4834,0.1405,0.099,0.182,5042,0.1335,0.0972,0.1698,4724,0.1679,0.1237,0.2121,3827,0.1639,0.1183,0.2095,5404,0.1685,0.1322,0.2048,4503,0.129,0.0947,0.1633
202608280707,2026-08-28,07,07R,5299,0.1196,0.0822,0.1571,3714,0.1483,0.1056,0.191,4928,0.1461,0.1028,0.1893,4788,0.1361,0.0979,0.1743,4766,0.1303,0.0934,0.1672,4818,0.1704,0.1304,0.2104
202608280708,2026-08-28,07,08R,4009,0.1207,0.0906,0.1508,5011,0.1526,0.1106,0.1946,3567,0.1678,0.1257,0.21,4218,0.154,0.1175,0.1904,4002,0.1423,0.1051,0.1794,3793,0.1558,0.112,0.1996
202608280709,2026-08-28,07,09R,3997,0.1443,0.1089,0.1798,4451,0.1514,0.1067,0.1962,4727,0.1461,0.1005,0.1917,4812,0.1332,0.0859,0.1805,3777,0.1893,0.1455,0.2332,3572,0.2087,0.159,0.2584
202608280710,2026-08-28,07,10R,5139,0.1705,0.1176,0.2234,3627,0.1988,0.1575,0.24,3268,0.1522,0.1142,0.1903,3813,0.1603,0.1185,0.2022,4216,0.1464,0.1084,0.1845,5009,0.2068,0.1617,0.2518
202608280711,2026-08-28,07,11R,4928,0.1446,0.1013,0.1878,5339,0.1631,0.1204,0.2058,3748,0.1676,0.1266,0.2085,4503,0.1126,0.0783,0.1469,3713,0.1785,0.1409,0.216,4839,0.1459,0.1027,0.1891
202608280712,2026-08-28,07,12R,4218,0.1495,0.113,0.1859,5299,0.1271,0.0897,0.1646,4779,0.1345,0.0971,0.1719,4514,0.1827,0.1382,0.2271,5042,0.1334,0.0971,0.1697,4793,0.1337,0.0976,0.1698
202608280901,2026-08-28,09,01R,4732,0.1097,0.0736,0.1458,4395,0.1883,0.1446,0.2319,4461,0.149,0.1055,0.1925,4152,0.167,0.128,0.2061,5325,0.1438,0.1062,0.1813,4104,0.1458,0.1074,0.1843
202608280902,2026-08-28,09,02R,3704,0.2103,0.1648,0.2559,3334,0.1846,0.1448,0.2244,4479,0.1801,0.1392,0.2209,5272,0.169,0.1313,0.2067,4065,0.1673,0.1241,0.2105,4548,0.2594,0.2183,0.3004
202608280903,2026-08-28,09,03R,4871,0.1779,0.1358,0.2201,4047,0.1934,0.1546,0.2323,4985,0.1303,0.0937,0.1669,5047,0.1504,0.1051,0.1957,5348,0.1444,0.1043,0.1845,5278,0.1691,0.1246,0.2136
202608280904,2026-08-28,09,04R,4843,0.1645,0.1217,0.2073,4045,0.1491,0.1096,0.1886,5144,0.1609,0.1042,0.2177,4283,0.1676,0.119,0.2162,3845,0.2058,0.1638,0.2478,4385,0.2146,0.1724,0.2568
202608280905,2026-08-28,09,05R,4674,0.1302,0.0971,0.1634,4470,0.1334,0.0961,0.1708,4324,0.1252,0.0899,0.1605,5292,0.1868,0.1373,0.2362,4978,0.1551,0.1155,0.1948,4179,0.1642,0.1268,0.2017
202608280906,2026-08-28,09,06R,5165,0.152,0.1025,0.2016,5365,0.2026,0.1526,0.2526,4940,0.1565,0.109,0.2039,5163,0.178,0.1362,0.2197,4450,0.1719,0.129,0.2148,5291,0.2342,0.191,0.2775
202608280907,2026-08-28,09,07R,4461,0.1475,0.104,0.191,4985,0.1363,0.0997,0.1729,4513,0.1589,0.1203,0.1974,4471,0.1445,0.1037,0.1853,5364,0.1446,0.096,0.1932,4395,0.2017,0.158,0.2453
202608280908,2026-08-28,09,08R,4283,0.1631,0.1145,0.2117,5078,0.191,0.1464,0.2355,4530,0.1422,0.1034,0.181,4589,0.1501,0.1079,0.1924,4479,0.186,0.1451,0.2268,3334,0.198,0.1582,0.2378
202608280909,2026-08-28,09,09R,4959,0.1334,0.1005,0.1663,5278,0.1557,0.1112,0.2002,5292,0.1838,0.1343,0.2332,4871,0.1824,0.1403,0.2246,4152,0.1699,0.1309,0.209,4470,0.1468,0.1095,0.1842
202608280910,2026-08-28,09,10R,4300,0.1504,0.1104,0.1905,4738,0.1693,0.1346,0.2039,5163,0.175,0.1332,0.2167,4045,0.1461,0.1066,0.1856,4548,0.2459,0.2048,0.2869,4940,0.1759,0.1284,0.2233
202608280911,2026-08-28,09,11R,4324,0.1237,0.0884,0.159,5275,0.1326,0.0955,0.1697,4047,0.1874,0.1486,0.2263,4978,0.1522,0.1126,0.1919,4732,0.1171,0.081,0.1532,4420,0.1644,0.1274,0.2013
202608280912,2026-08-28,09,12R,3845,0.1984,0.1564,0.2404,4530,0.1482,0.1094,0.187,5365,0.1966,0.1466,0.2466,4286,0.141,0.1053,0.1767,5165,0.1594,0.1099,0.209,5272,0.1854,0.1477,0.2231
202608281001,2026-08-28,10,01R,4123,0.1813,0.1356,0.227,5213,0.1802,0.1447,0.2157,5227,0.1815,0.1283,0.2348,5069,0.1487,0.1071,0.1903,4642,0.1616,0.1269,0.1963,5415,0.2654,0.2011,0.3297
202608281002,2026-08-28,10,02R,4240,0.131,0.0937,0.1683,4244,0.1358,0.0977,0.1739,4473,0.1631,0.1204,0.2059,5277,0.1571,0.1217,0.1924,5370,0.1978,0.1473,0.2483,4627,0.158,0.1179,0.198
202608281003,2026-08-28,10,03R,4845,0.1907,0.1465,0.2349,5335,0.1731,0.1242,0.222,4885,0.1325,0.09,0.1749,5358,0.2099,0.1639,0.2559,5418,0.1956,0.1537,0.2376,4901,0.1731,0.1351,0.2112
202608281004,2026-08-28,10,04R,5155,0.1164,0.0721,0.1607,4897,0.1816,0.1377,0.2254,4927,0.1432,0.1103,0.1762,5194,0.1693,0.1283,0.2104,4961,0.1504,0.1123,0.1886,4941,0.2199,0.1832,0.2567
202608281005,2026-08-28,10,05R,4746,0.1672,0.1258,0.2087,4990,0.2131,0.155,0.2712,5230,0.1909,0.1335,0.2483,4611,0.1358,0.0911,0.1805,5320,0.1622,0.1231,0.2013,4387,0.1615,0.1219,0.201
202608281006,2026-08-28,10,06R,4791,0.1764,0.1352,0.2175,5342,0.1694,0.1237,0.2151,4924,0.1609,0.1212,0.2005,4556,0.1503,0.112,0.1885,4963,0.1401,0.1016,0.1786,5305,0.1932,0.1431,0.2432
202608281007,2026-08-28,10,07R,4773,0.1674,0.1304,0.2043,5250,0.1769,0.1281,0.2257,5088,0.1617,0.1205,0.2028,5415,0.249,0.1847,0.3133,4244,0.1357,0.0976,0.1738,4478,0.1639,0.1256,0.2023
202608281008,2026-08-28,10,08R,4400,0.1756,0.1323,0.219,4941,0.2065,0.1698,0.2433,5358,0.2069,0.1609,0.2529,4984,0.1884,0.1357,0.2411,5213,0.1801,0.1446,0.2156,5410,0.1738,0.1323,0.2153
202608281009,2026-08-28,10,09R,4627,0.1371,0.097,0.1771,5320,0.1623,0.1232,0.2014,5203,0.1426,0.1091,0.1761,4546,0.1474,0.1089,0.186,4680,0.1894,0.1446,0.2342,5227,0.2009,0.1477,0.2542
202608281010,2026-08-28,10,10R,4387,0.1406,0.101,0.1801,4642,0.1617,0.127,0.1964,5194,0.1663,0.1253,0.2074,4473,0.1661,0.1234,0.2089,4845,0.1981,0.1539,0.2423,4791,0.1973,0.1561,0.2384
202608281011,2026-08-28,10,11R,4901,0.1522,0.1142,0.1903,4963,0.1402,0.1017,0.1787,4611,0.1328,0.0881,0.1775,5088,0.1647,0.1235,0.2058,4123,0.1887,0.143,0.2344,5155,0.1373,0.093,0.1816
202608281012,2026-08-28,10,12R,4478,0.143,0.1047,0.1814,4961,0.1505,0.1124,0.1887,4556,0.1473,0.109,0.1855,4885,0.1355,0.093,0.1779,4240,0.1384,0.1011,0.1757,4746,0.1881,0.1467,0.2296
202608281101,2026-08-28,11,01R,3807,0.1514,0.1059,0.1969,5160,0.1503,0.1145,0.186,5333,0.1879,0.1416,0.2342,5085,0.1832,0.1423,0.2242,3516,0.1729,0.1287,0.2172,3619,0.192,0.1564,0.2277
202608281102,2026-08-28,11,02R,3582,0.144,0.1054,0.1825,5294,0.1542,0.1133,0.1952,4261,0.1583,0.1207,0.1959,3882,0.1666,0.1184,0.2148,5064,0.1547,0.111,0.1984,4151,0.1975,0.159,0.2361
202608281103,2026-08-28,11,03R,4424,0.1483,0.1079,0.1886,3430,0.154,0.1171,0.1908,4427,0.1246,0.0902,0.159,5228,0.1595,0.1158,0.2032,5350,0.1724,0.1244,0.2203,5393,0.2308,0.1697,0.2919
202608281104,2026-08-28,11,04R,4209,0.1621,0.1251,0.199,3740,0.1614,0.1198,0.203,5075,0.1647,0.1189,0.2105,3614,0.1696,0.128,0.2112,5427,0.2052,0.1611,0.2493,5313,0.1861,0.1425,0.2297
202608281105,2026-08-28,11,05R,4754,0.1479,0.114,0.1818,4555,0.1688,0.1259,0.2117,4711,0.1437,0.0968,0.1905,4866,0.1637,0.1226,0.2049,4311,0.1781,0.1355,0.2206,3156,0.1878,0.1465,0.2291
202608281106,2026-08-28,11,06R,5255,0.1802,0.1373,0.2232,3619,0.1786,0.143,0.2143,5240,0.1742,0.1093,0.2391,3473,0.1292,0.0925,0.1658,3563,0.1461,0.1059,0.1864,4520,0.169,0.1273,0.2107
202608281107,2026-08-28,11,07R,5279,0.142,0.0958,0.1882,4483,0.1338,0.0985,0.1692,3882,0.1636,0.1154,0.2118,5016,0.1387,0.0944,0.183,5160,0.1502,0.1144,0.1859,3212,0.1844,0.1408,0.2279
202608281108,2026-08-28,11,08R,4110,0.1716,0.1355,0.2076,5196,0.2164,0.1652,0.2676,4424,0.1498,0.1094,0.1901,3807,0.1559,0.1104,0.2014,3582,0.1514,0.1128,0.1899,5427,0.2187,0.1746,0.2628
202608281109,2026-08-28,11,09R,5064,0.1473,0.1036,0.191,5228,0.1625,0.1188,0.2062,4866,0.1607,0.1196,0.2019,3984,0.1532,0.1199,0.1865,4846,0.1752,0.1308,0.2196,5456,0.1716,0.1239,0.2193
202608281110,2026-08-28,11,10R,4587,0.1827,0.1265,0.2388,4151,0.1841,0.1456,0.2227,5350,0.1665,0.1185,0.2144,4209,0.1666,0.1296,0.2035,5255,0.1876,0.1447,0.2306,4555,0.1822,0.1393,0.2251
202608281111,2026-08-28,11,11R,4311,0.1707,0.1281,0.2132,5085,0.1862,0.1453,0.2272,3563,0.1402,0.1,0.1805,5075,0.1677,0.1219,0.2135,3430,0.1539,0.117,0.1907,4483,0.1472,0.1119,0.1826
202608281112,2026-08-28,11,12R,4427,0.1231,0.0887,0.1575,5016,0.1417,0.0974,0.186,3516,0.167,0.1228,0.2113,5294,0.1512,0.1103,0.1922,5196,0.2163,0.1651,0.2675,4711,0.1631,0.1162,0.2099
202608281301,2026-08-28,13,01R,5288,0.1191,0.0772,0.161,4447,0.19,0.1421,0.2378,5068,0.1409,0.0926,0.1893,4281,0.1533,0.1152,0.1913,5355,0.1783,0.1282,0.2284,5334,0.2323,0.1807,0.2838
202608281302,2026-08-28,13,02R,4382,0.1639,0.1274,0.2003,3362,0.1751,0.1343,0.216,4713,0.1186,0.0848,0.1524,4314,0.1375,0.1048,0.1703,3934,0.1642,0.1217,0.2068,4566,0.1626,0.123,0.2022
202608281303,2026-08-28,13,03R,5256,0.14,0.1023,0.1777,3852,0.1902,0.148,0.2324,4640,0.1333,0.1003,0.1662,4568,0.1266,0.0929,0.1603,4415,0.1499,0.1107,0.1892,4182,0.1826,0.1405,0.2248
202608281304,2026-08-28,13,04R,3988,0.1145,0.0792,0.1498,5175,0.163,0.1184,0.2076,4035,0.2059,0.1603,0.2515,5112,0.1545,0.1165,0.1926,4656,0.1495,0.1126,0.1865,4619,0.1696,0.114,0.2252
202608281305,2026-08-28,13,05R,3999,0.1723,0.132,0.2125,5013,0.162,0.1229,0.2011,4854,0.1722,0.134,0.2104,5310,0.2154,0.1441,0.2867,4804,0.1727,0.1342,0.2112,5380,0.2788,0.2331,0.3246
202608281306,2026-08-28,13,06R,4055,0.1438,0.1038,0.1839,5355,0.1784,0.1283,0.2285,5332,0.1664,0.1253,0.2076,4044,0.1222,0.0851,0.1592,3796,0.162,0.113,0.2111,5463,0.217,0.1619,0.272
202608281307,2026-08-28,13,07R,5330,0.1379,0.0932,0.1826,4565,0.1647,0.1258,0.2036,4449,0.1535,0.1056,0.2015,4760,0.1252,0.091,0.1595,4468,0.1602,0.1169,0.2034,4314,0.1539,0.1212,0.1867
202608281308,2026-08-28,13,08R,4415,0.1425,0.1033,0.1818,3934,0.1643,0.1218,0.2069,4656,0.1436,0.1067,0.1806,4659,0.1348,0.0958,0.1737,5288,0.1265,0.0846,0.1684,3866,0.1959,0.1552,0.2366
202608281309,2026-08-28,13,09R,4566,0.1417,0.1021,0.1813,4281,0.1563,0.1182,0.1943,4804,0.1668,0.1283,0.2053,4640,0.1363,0.1033,0.1692,4775,0.1368,0.0872,0.1865,5004,0.1641,0.1227,0.2056
202608281310,2026-08-28,13,10R,5112,0.15,0.112,0.1881,4044,0.1252,0.0881,0.1622,5310,0.2124,0.1411,0.2837,5068,0.1439,0.0956,0.1923,3852,0.1901,0.1479,0.2323,4382,0.1848,0.1483,0.2212
202608281311,2026-08-28,13,11R,4760,0.1207,0.0865,0.155,4055,0.1513,0.1113,0.1914,5256,0.1415,0.1038,0.1792,4713,0.1216,0.0878,0.1554,4447,0.1899,0.142,0.2377,3999,0.1932,0.1529,0.2334
202608281312,2026-08-28,13,12R,4659,0.1303,0.0913,0.1692,4568,0.1296,0.0959,0.1633,3362,0.1691,0.1283,0.21,5013,0.159,0.1199,0.1981,5330,0.1453,0.1006,0.19,3988,0.1354,0.1001,0.1707
202608281401,2026-08-28,14,01R,4772,0.0963,0.0639,0.1288,5200,0.2073,0.1552,0.2594,3604,0.1844,0.1447,0.2241,4410,0.1531,0.1108,0.1953,4811,0.1596,0.1219,0.1972,4390,0.1955,0.1527,0.2382
202608281402,2026-08-28,14,02R,4908,0.1188,0.0831,0.1544,5326,0.1724,0.1273,0.2176,5217,0.218,0.1702,0.2659,4448,0.1429,0.099,0.1868,4499,0.2024,0.1633,0.2415,4452,0.1783,0.1348,0.2217
202608281403,2026-08-28,14,03R,5015,0.1237,0.0913,0.156,4298,0.1593,0.1252,0.1934,4462,0.1466,0.1072,0.1859,4408,0.182,0.1389,0.225,3983,0.1378,0.0993,0.1762,4861,0.1661,0.1267,0.2055
202608281404,2026-08-28,14,04R,4210,0.1462,0.1067,0.1858,5265,0.1612,0.1206,0.2017,4184,0.1418,0.1012,0.1823,3863,0.1532,0.1109,0.1955,3975,0.1372,0.102,0.1724,4891,0.1706,0.1355,0.2057
202608281405,2026-08-28,14,05R,4423,0.1425,0.1004,0.1846,5106,0.1701,0.1285,0.2118,4856,0.1316,0.0962,0.1671,5115,0.134,0.0944,0.1736,5200,0.2072,0.1551,0.2593,4645,0.1509,0.1138,0.188
202608281406,2026-08-28,14,06R,4675,0.1167,0.0795,0.1538,4305,0.1386,0.0969,0.1803,5204,0.1618,0.1188,0.2048,4811,0.1567,0.119,0.1943,4359,0.1376,0.0991,0.1761,3977,0.1666,0.1243,0.2089
202608281407,2026-08-28,14,07R,3848,0.1249,0.0855,0.1643,4052,0.168,0.1223,0.2137,3868,0.1703,0.133,0.2077,3604,0.1874,0.1477,0.2271,5217,0.2239,0.1761,0.2718,4298,0.1727,0.1386,0.2068
202608281408,2026-08-28,14,08R,4410,0.1486,0.1063,0.1908,4397,0.1298,0.092,0.1675,5008,0.1286,0.0933,0.1639,4908,0.1233,0.0876,0.1589,4637,0.1644,0.1241,0.2046,4408,0.1984,0.1553,0.2414
202608281409,2026-08-28,14,09R,4462,0.1451,0.1057,0.1844,4499,0.2025,0.1634,0.2416,4579,0.1391,0.1017,0.1766,4744,0.1927,0.1513,0.2341,4772,0.1037,0.0713,0.1362,4184,0.1612,0.1206,0.2017
202608281410,2026-08-28,14,10R,3901,0.2056,0.1545,0.2568,3983,0.1379,0.0994,0.1763,4359,0.1317,0.0932,0.1702,4452,0.1619,0.1184,0.2053,5282,0.1436,0.0943,0.1929,4856,0.151,0.1156,0.1865
202608281411,2026-08-28,14,11R,3975,0.1298,0.0946,0.165,4861,0.1527,0.1133,0.1921,5326,0.1664,0.1213,0.2116,4645,0.1345,0.0974,0.1716,4305,0.1385,0.0968,0.1802,4052,0.1814,0.1357,0.2271
202608281412,2026-08-28,14,12R,4448,0.1384,0.0945,0.1823,5115,0.137,0.0974,0.1766,4675,0.1182,0.081,0.1553,5015,0.1282,0.0958,0.1605,4210,0.1536,0.1141,0.1932,4397,0.1432,0.1054,0.1809
202608281501,2026-08-28,15,01R,4034,0.1913,0.1521,0.2305,5407,0.2053,0.1352,0.2753,3998,0.1571,0.1204,0.1939,5432,0.1371,0.0924,0.1817,4873,0.1807,0.1423,0.2192,5039,0.1932,0.1472,0.2392
